resource_id,project_id,week_ending_date,hours_logged
R0609,PRJ1466,2024-04-21,22.4
R0609,PRJ1466,2024-04-28,14.6
R0610,PRJ3055,2024-03-03,31.6
R0610,PRJ3055,2024-03-10,31.2
R0611,PRJ3924,2024-03-03,26.9
R0611,PRJ3924,2024-03-10,34.5
R0611,PRJ3924,2024-03-17,32.4
R0611,PRJ3924,2024-03-24,38.5
R0611,PRJ3924,2024-03-31,28.2
R0611,PRJ3924,2024-04-14,28.4
R0611,PRJ3924,2024-04-21,28.9
R0611,PRJ3924,2024-04-28,35.1
R0612,PRJ1752,2024-03-03,21.8
R0612,PRJ1752,2024-03-10,17.2
R0612,PRJ1752,2024-03-17,23.5
R0612,PRJ1752,2024-03-24,16.8
R0612,PRJ1752,2024-03-31,24.4
R0612,PRJ1752,2024-04-07,19.8
R0612,PRJ1202,2024-03-03,7.0
R0612,PRJ1202,2024-03-17,8.4
R0612,PRJ1202,2024-03-24,7.3
R0612,PRJ1202,2024-03-31,8.0
R0612,PRJ1202,2024-04-07,6.7
R0612,PRJ1202,2024-04-14,9.4
R0612,PRJ1202,2024-04-21,9.0
R0612,PRJ1202,2024-04-28,7.2
R0613,PRJ1419,2024-03-03,28.6
R0613,PRJ1419,2024-03-10,25.8
R0613,PRJ1419,2024-03-24,17.5
R0613,PRJ1419,2024-03-31,23.9
R0613,PRJ1419,2024-04-07,27.7
R0613,PRJ1419,2024-04-14,21.5
R0613,PRJ1419,2024-04-28,26.2
R0614,PRJ1218,2024-03-03,22.1
R0614,PRJ1218,2024-03-10,17.0
R0614,PRJ1218,2024-03-17,19.8
R0614,PRJ1218,2024-03-24,20.8
R0614,PRJ1218,2024-03-31,14.9
R0614,PRJ1218,2024-04-07,22.2
R0614,PRJ1218,2024-04-14,19.3
R0614,PRJ1218,2024-04-21,17.3
R0614,PRJ1218,2024-04-28,36.9
R0614,PRJ1348,2024-03-03,19.3
R0614,PRJ1348,2024-03-10,18.4
R0614,PRJ1348,2024-03-17,17.6
R0614,PRJ1348,2024-03-24,19.8
R0614,PRJ1348,2024-03-31,15.1
R0614,PRJ1348,2024-04-07,12.8
R0614,PRJ1348,2024-04-14,16.0
R0614,PRJ1348,2024-04-21,14.0
R0614,PRJ1348,2024-04-28,16.9
R0615,PRJ3199,2024-03-03,32.5
R0615,PRJ3199,2024-03-10,21.6
R0615,PRJ3199,2024-03-17,24.4
R0615,PRJ3199,2024-03-24,24.4
R0615,PRJ3199,2024-03-31,30.3
R0615,PRJ3199,2024-04-07,28.9
R0615,PRJ3199,2024-04-14,29.5
R0615,PRJ3199,2024-04-21,28.4
R0615,PRJ3199,2024-04-28,27.2
R0615,PRJ3975,2024-03-03,16.9
R0615,PRJ3975,2024-03-10,25.2
R0615,PRJ3975,2024-03-17,23.1
R0615,PRJ3975,2024-03-24,18.8
R0615,PRJ3975,2024-03-31,24.5
R0615,PRJ3975,2024-04-07,21.9
R0615,PRJ3975,2024-04-14,26.2
R0615,PRJ3975,2024-04-28,25.8
R0616,PRJ1411,2024-03-03,18.0
R0616,PRJ1411,2024-03-10,16.1
R0616,PRJ1411,2024-03-17,16.9
R0616,PRJ1411,2024-03-24,13.2
R0616,PRJ1411,2024-03-31,18.5
R0616,PRJ1411,2024-04-07,22.9
R0616,PRJ1411,2024-04-14,14.7
R0616,PRJ1411,2024-04-21,22.1
R0616,PRJ1411,2024-04-28,17.5
R0616,PRJ0001,2024-03-10,4.0
R0616,PRJ0001,2024-03-17,6.3
R0616,PRJ0001,2024-03-24,5.6
R0616,PRJ0001,2024-03-31,4.6
R0616,PRJ0001,2024-04-07,5.0
R0616,PRJ0001,2024-04-14,5.1
R0616,PRJ0001,2024-04-21,5.4
R0616,PRJ0001,2024-04-28,5.7
R0617,PRJ2462,2024-03-17,34.0
R0617,PRJ2462,2024-03-24,36.8
R0617,PRJ2462,2024-03-31,33.2
R0617,PRJ2462,2024-04-07,34.7
R0617,PRJ2462,2024-04-14,33.4
R0617,PRJ2462,2024-04-21,43.2
R0617,PRJ2462,2024-04-28,19.9
R0618,PRJ2244,2024-03-03,12.2
R0618,PRJ2244,2024-03-10,13.2
R0618,PRJ2244,2024-03-17,13.8
R0618,PRJ2244,2024-03-24,16.3
R0618,PRJ2244,2024-03-31,16.5
R0618,PRJ2244,2024-04-07,15.7
R0618,PRJ2244,2024-04-14,26.1
R0618,PRJ2244,2024-04-21,26.7
R0618,PRJ2244,2024-04-28,23.7
R0619,PRJ3639,2024-03-03,39.6
R0619,PRJ3639,2024-03-10,33.7
R0619,PRJ3639,2024-03-17,36.9
R0619,PRJ3639,2024-03-24,23.0
R0619,PRJ3639,2024-03-31,34.6
R0619,PRJ3639,2024-04-07,39.8
R0619,PRJ3639,2024-04-14,22.2
R0619,PRJ3639,2024-04-21,25.5
R0619,PRJ3639,2024-04-28,21.3
R0619,PRJ3774,2024-03-03,28.7
R0619,PRJ3774,2024-03-10,26.7
R0619,PRJ3774,2024-03-17,29.2
R0619,PRJ3774,2024-03-24,24.6
R0619,PRJ3774,2024-03-31,27.0
R0619,PRJ3774,2024-04-07,23.1
R0619,PRJ3774,2024-04-14,25.6
R0619,PRJ3774,2024-04-21,28.4
R0619,PRJ3774,2024-04-28,20.6
R0620,PRJ1432,2024-03-03,28.4
R0620,PRJ1432,2024-03-10,23.4
R0620,PRJ1432,2024-03-17,27.6
R0620,PRJ1432,2024-03-24,22.8
R0620,PRJ1432,2024-03-31,37.8
R0620,PRJ1432,2024-04-14,28.3
R0620,PRJ1432,2024-04-21,26.4
R0620,PRJ1432,2024-04-28,30.8
R0620,PRJ1102,2024-03-03,7.2
R0620,PRJ1102,2024-03-10,4.4
R0620,PRJ1102,2024-03-17,8.2
R0620,PRJ1102,2024-03-24,7.8
R0620,PRJ1102,2024-03-31,6.2
R0620,PRJ1102,2024-04-07,7.9
R0620,PRJ1102,2024-04-14,7.7
R0620,PRJ1102,2024-04-21,9.9
R0620,PRJ1102,2024-04-28,8.5
R0621,PRJ3463,2024-03-10,19.7
R0621,PRJ3463,2024-03-17,25.8
R0621,PRJ3463,2024-03-24,15.5
R0621,PRJ3463,2024-03-31,24.5
R0621,PRJ3463,2024-04-07,26.8
R0621,PRJ3463,2024-04-14,21.1
R0621,PRJ3463,2024-04-21,28.0
R0621,PRJ3463,2024-04-28,22.9
R0621,PRJ3220,2024-03-10,28.1
R0621,PRJ3220,2024-03-17,24.1
R0621,PRJ3220,2024-03-24,24.9
R0621,PRJ3220,2024-04-07,25.8
R0621,PRJ3220,2024-04-14,19.2
R0621,PRJ3220,2024-04-21,18.6
R0621,PRJ3220,2024-04-28,24.8
R0622,PRJ2659,2024-03-03,31.1
R0622,PRJ2659,2024-03-10,23.2
R0623,PRJ1489,2024-03-03,23.0
R0623,PRJ1489,2024-03-17,24.4
R0623,PRJ1489,2024-03-24,13.9
R0623,PRJ1489,2024-03-31,23.5
R0623,PRJ1489,2024-04-07,22.5
R0623,PRJ1489,2024-04-14,22.3
R0623,PRJ1489,2024-04-21,16.7
R0623,PRJ1489,2024-04-28,29.6
R0624,PRJ1025,2024-03-03,18.6
R0624,PRJ1025,2024-03-10,14.9
R0624,PRJ1025,2024-03-17,14.0
R0624,PRJ1025,2024-03-31,16.5
R0624,PRJ1025,2024-04-07,15.7
R0624,PRJ1025,2024-04-14,13.1
R0624,PRJ1025,2024-04-21,16.1
R0624,PRJ1025,2024-04-28,22.8
R0624,PRJ1007,2024-03-10,20.6
R0624,PRJ1007,2024-03-17,20.0
R0624,PRJ1007,2024-03-24,18.5
R0624,PRJ1007,2024-03-31,11.3
R0624,PRJ1007,2024-04-07,16.8
R0624,PRJ1007,2024-04-14,20.8
R0624,PRJ1007,2024-04-21,15.1
R0624,PRJ1007,2024-04-28,15.2
R0624,PRJ0043,2024-03-03,3.4
R0624,PRJ0043,2024-03-10,5.2
R0624,PRJ0043,2024-03-17,4.5
R0624,PRJ0043,2024-03-24,3.4
R0624,PRJ0043,2024-03-31,4.6
R0624,PRJ0043,2024-04-07,4.3
R0624,PRJ0043,2024-04-14,4.8
R0624,PRJ0043,2024-04-28,2.9
R0625,PRJ3998,2024-03-03,22.8
R0625,PRJ3998,2024-03-10,20.6
R0625,PRJ3998,2024-03-17,18.3
R0625,PRJ3998,2024-03-24,16.2
R0625,PRJ3998,2024-03-31,16.7
R0625,PRJ3998,2024-04-07,13.7
R0625,PRJ3998,2024-04-14,17.6
R0625,PRJ3998,2024-04-21,12.3
R0625,PRJ3998,2024-04-28,21.6
R0626,PRJ1891,2024-03-03,28.9
R0626,PRJ1891,2024-03-10,34.3
R0626,PRJ1891,2024-03-17,31.4
R0626,PRJ1891,2024-03-24,32.1
R0626,PRJ1891,2024-03-31,34.3
R0626,PRJ1891,2024-04-14,29.3
R0626,PRJ1891,2024-04-21,36.4
R0626,PRJ1891,2024-04-28,36.3
R0627,PRJ2432,2024-03-03,23.2
R0627,PRJ2432,2024-03-17,24.7
R0627,PRJ2432,2024-03-24,17.3
R0627,PRJ2432,2024-03-31,22.8
R0627,PRJ2432,2024-04-07,20.3
R0627,PRJ2432,2024-04-14,19.2
R0627,PRJ2432,2024-04-21,16.2
R0627,PRJ2432,2024-04-28,20.7
R0627,PRJ2885,2024-03-03,25.9
R0627,PRJ2885,2024-03-10,31.0
R0627,PRJ2885,2024-03-17,28.0
R0627,PRJ2885,2024-03-24,26.3
R0627,PRJ2885,2024-03-31,22.0
R0627,PRJ2885,2024-04-07,24.9
R0627,PRJ2885,2024-04-14,26.4
R0627,PRJ2885,2024-04-21,25.1
R0627,PRJ2885,2024-04-28,34.1
R0628,PRJ1632,2024-03-03,29.9
R0628,PRJ1632,2024-03-10,25.4
R0628,PRJ1632,2024-03-17,28.7
R0628,PRJ1632,2024-03-24,32.6
R0628,PRJ1632,2024-03-31,28.0
R0628,PRJ1632,2024-04-07,22.0
R0628,PRJ1632,2024-04-14,25.6
R0628,PRJ1632,2024-04-21,24.4
R0628,PRJ1632,2024-04-28,34.8
R0628,PRJ0034,2024-03-17,2.3
R0628,PRJ0034,2024-03-24,1.9
R0628,PRJ0034,2024-03-31,2.2
R0628,PRJ0034,2024-04-07,2.2
R0628,PRJ0034,2024-04-14,1.6
R0628,PRJ0034,2024-04-21,2.0
R0628,PRJ0034,2024-04-28,1.6
R0629,PRJ1839,2024-03-17,15.9
R0629,PRJ1839,2024-03-24,23.4
R0629,PRJ1839,2024-03-31,19.5
R0629,PRJ1839,2024-04-07,24.1
R0629,PRJ1839,2024-04-14,23.6
R0629,PRJ1839,2024-04-21,19.8
R0630,PRJ3341,2024-03-03,20.4
R0630,PRJ3341,2024-03-10,22.9
R0630,PRJ3341,2024-03-17,18.1
R0630,PRJ3341,2024-03-24,21.0
R0630,PRJ3341,2024-03-31,24.0
R0630,PRJ3341,2024-04-07,17.5
R0630,PRJ3341,2024-04-14,18.7
R0630,PRJ3341,2024-04-21,16.5
R0630,PRJ3341,2024-04-28,24.4
R0630,PRJ3066,2024-03-10,30.0
R0630,PRJ3066,2024-03-17,31.3
R0630,PRJ3066,2024-03-24,26.0
R0630,PRJ3066,2024-03-31,28.5
R0630,PRJ3066,2024-04-07,39.7
R0630,PRJ3066,2024-04-14,25.5
R0630,PRJ3066,2024-04-21,40.1
R0630,PRJ3066,2024-04-28,32.3
R0631,PRJ2462,2024-03-03,25.5
R0631,PRJ2462,2024-03-10,37.5
R0631,PRJ2462,2024-03-17,26.6
R0631,PRJ2462,2024-03-24,36.9
R0631,PRJ2462,2024-03-31,35.2
R0631,PRJ2462,2024-04-14,35.7
R0631,PRJ2462,2024-04-21,33.1
R0631,PRJ2462,2024-04-28,34.3
R0632,PRJ1226,2024-03-03,29.2
R0632,PRJ1226,2024-03-10,29.1
R0632,PRJ1226,2024-03-17,28.0
R0632,PRJ1226,2024-03-24,39.5
R0632,PRJ1226,2024-03-31,28.1
R0632,PRJ1226,2024-04-07,31.1
R0632,PRJ1226,2024-04-14,19.1
R0632,PRJ0002,2024-03-03,2.3
R0632,PRJ0002,2024-03-10,2.7
R0632,PRJ0002,2024-03-24,3.1
R0632,PRJ0002,2024-03-31,2.3
R0632,PRJ0002,2024-04-07,2.1
R0632,PRJ0002,2024-04-14,1.6
R0632,PRJ0002,2024-04-21,2.0
R0632,PRJ0002,2024-04-28,1.9
R0633,PRJ1395,2024-03-03,22.3
R0633,PRJ1395,2024-03-10,26.5
R0633,PRJ1395,2024-03-17,22.6
R0633,PRJ1395,2024-03-24,20.6
R0633,PRJ1395,2024-03-31,17.7
R0633,PRJ1395,2024-04-07,19.9
R0633,PRJ1488,2024-03-03,15.1
R0633,PRJ1488,2024-03-10,22.5
R0633,PRJ1488,2024-03-17,23.3
R0633,PRJ1488,2024-03-31,19.5
R0633,PRJ1488,2024-04-07,19.3
R0633,PRJ1488,2024-04-14,23.3
R0633,PRJ1488,2024-04-21,17.5
R0633,PRJ1488,2024-04-28,22.4
R0634,PRJ2680,2024-03-03,30.4
R0634,PRJ2680,2024-03-10,41.6
R0635,PRJ1921,2024-03-03,33.3
R0635,PRJ1921,2024-03-10,31.7
R0635,PRJ1921,2024-03-17,32.2
R0635,PRJ1921,2024-03-24,33.6
R0635,PRJ1921,2024-03-31,33.4
R0635,PRJ1921,2024-04-07,40.5
R0635,PRJ1921,2024-04-14,33.4
R0635,PRJ1921,2024-04-21,41.5
R0635,PRJ1399,2024-03-03,20.5
R0635,PRJ1399,2024-03-17,22.8
R0635,PRJ1399,2024-03-24,25.2
R0635,PRJ1399,2024-03-31,22.2
R0635,PRJ1399,2024-04-07,25.7
R0635,PRJ1399,2024-04-14,22.3
R0635,PRJ1399,2024-04-21,19.8
R0636,PRJ1879,2024-03-03,35.4
R0636,PRJ1879,2024-03-10,23.4
R0636,PRJ1879,2024-03-17,33.3
R0636,PRJ1879,2024-03-24,32.5
R0636,PRJ1879,2024-03-31,26.5
R0636,PRJ1879,2024-04-07,30.9
R0636,PRJ1917,2024-03-03,22.1
R0636,PRJ1917,2024-03-10,23.7
R0636,PRJ1917,2024-03-17,17.5
R0636,PRJ1917,2024-03-24,22.8
R0636,PRJ1917,2024-04-07,27.0
R0636,PRJ1917,2024-04-14,22.3
R0636,PRJ1917,2024-04-21,29.2
R0636,PRJ1917,2024-04-28,28.9
R0636,PRJ1874,2024-03-10,1.9
R0636,PRJ1874,2024-03-17,2.0
R0636,PRJ1874,2024-03-24,2.4
R0636,PRJ1874,2024-03-31,2.0
R0636,PRJ1874,2024-04-07,1.5
R0636,PRJ1874,2024-04-14,1.8
R0637,PRJ3406,2024-03-03,14.7
R0637,PRJ3406,2024-03-10,18.2
R0637,PRJ3406,2024-03-24,32.5
R0637,PRJ3406,2024-03-31,28.0
R0637,PRJ3406,2024-04-07,33.7
R0637,PRJ3406,2024-04-14,27.4
R0637,PRJ3406,2024-04-21,23.8
R0637,PRJ3406,2024-04-28,26.6
R0638,PRJ3738,2024-03-17,28.3
R0638,PRJ3738,2024-03-24,24.7
R0638,PRJ3738,2024-03-31,27.3
R0638,PRJ3738,2024-04-07,23.1
R0638,PRJ3738,2024-04-21,29.3
R0638,PRJ3738,2024-04-28,28.8
R0639,PRJ1049,2024-03-03,22.9
R0639,PRJ1049,2024-03-10,21.0
R0639,PRJ1049,2024-03-24,18.9
R0639,PRJ1049,2024-03-31,20.9
R0639,PRJ1049,2024-04-07,23.3
R0639,PRJ1049,2024-04-14,24.5
R0639,PRJ1049,2024-04-21,20.9
R0639,PRJ1049,2024-04-28,19.8
R0640,PRJ2236,2024-03-17,20.6
R0640,PRJ2236,2024-03-24,18.3
R0640,PRJ2236,2024-03-31,18.9
R0640,PRJ2236,2024-04-07,15.3
R0640,PRJ2236,2024-04-14,18.2
R0640,PRJ2236,2024-04-21,15.7
R0640,PRJ2236,2024-04-28,13.2
R0640,PRJ0003,2024-03-03,5.5
R0640,PRJ0003,2024-03-10,5.1
R0640,PRJ0003,2024-03-17,5.2
R0640,PRJ0003,2024-03-31,5.9
R0640,PRJ0003,2024-04-07,7.1
R0640,PRJ0003,2024-04-14,5.1
R0641,PRJ1308,2024-03-03,21.8
R0641,PRJ1308,2024-03-17,28.2
R0641,PRJ1308,2024-03-24,26.5
R0641,PRJ1308,2024-04-07,26.9
R0641,PRJ1308,2024-04-14,18.0
R0641,PRJ1308,2024-04-21,14.3
R0642,PRJ1601,2024-03-24,30.5
R0642,PRJ1601,2024-03-31,28.6
R0642,PRJ1601,2024-04-14,16.4
R0642,PRJ1601,2024-04-21,18.5
R0642,PRJ1601,2024-04-28,20.0
R0642,PRJ1810,2024-03-03,16.9
R0642,PRJ1810,2024-03-10,14.1
R0642,PRJ1810,2024-03-17,15.0
R0642,PRJ1810,2024-03-24,16.8
R0642,PRJ1810,2024-03-31,16.3
R0642,PRJ1810,2024-04-14,13.6
R0642,PRJ1810,2024-04-21,18.2
R0642,PRJ1810,2024-04-28,17.0
R0643,PRJ2226,2024-03-03,19.7
R0643,PRJ2226,2024-03-10,16.8
R0643,PRJ2226,2024-03-24,18.3
R0643,PRJ2226,2024-03-31,22.6
R0643,PRJ2226,2024-04-07,19.5
R0643,PRJ2226,2024-04-14,19.3
R0644,PRJ2658,2024-03-03,33.4
R0644,PRJ2658,2024-03-10,39.9
R0644,PRJ2658,2024-03-17,33.5
R0644,PRJ2658,2024-03-24,28.7
R0644,PRJ2658,2024-03-31,37.2
R0644,PRJ2658,2024-04-07,37.0
R0644,PRJ2146,2024-03-03,7.8
R0644,PRJ2146,2024-03-10,7.3
R0644,PRJ2146,2024-03-17,5.3
R0644,PRJ2146,2024-03-24,5.4
R0644,PRJ2146,2024-03-31,5.2
R0644,PRJ2146,2024-04-07,5.8
R0644,PRJ2146,2024-04-14,6.6
R0644,PRJ2146,2024-04-21,5.6
R0645,PRJ3623,2024-03-03,23.2
R0645,PRJ3623,2024-03-10,23.6
R0645,PRJ3623,2024-03-17,24.6
R0646,PRJ2394,2024-03-03,27.8
R0646,PRJ2394,2024-03-10,22.9
R0646,PRJ2394,2024-03-17,26.1
R0646,PRJ2394,2024-03-24,30.7
R0646,PRJ2394,2024-03-31,22.1
R0646,PRJ2394,2024-04-07,14.5
R0647,PRJ1604,2024-03-17,29.7
R0647,PRJ1604,2024-03-24,31.0
R0647,PRJ1604,2024-03-31,31.0
R0647,PRJ1604,2024-04-07,22.5
R0647,PRJ1604,2024-04-14,24.4
R0647,PRJ1604,2024-04-21,33.8
R0647,PRJ1604,2024-04-28,33.7
R0648,PRJ1649,2024-03-03,28.3
R0648,PRJ1649,2024-03-10,29.5
R0648,PRJ1649,2024-03-17,24.1
R0648,PRJ1649,2024-03-24,22.7
R0648,PRJ1649,2024-03-31,20.8
R0648,PRJ1649,2024-04-07,22.6
R0648,PRJ1649,2024-04-14,29.5
R0648,PRJ1649,2024-04-21,27.6
R0648,PRJ1649,2024-04-28,28.7
R0648,PRJ1677,2024-03-03,34.3
R0648,PRJ1677,2024-03-10,28.3
R0648,PRJ1677,2024-03-17,35.7
R0648,PRJ1677,2024-03-24,33.0
R0648,PRJ1677,2024-03-31,23.3
R0648,PRJ1677,2024-04-07,27.5
R0648,PRJ1677,2024-04-14,30.7
R0648,PRJ0041,2024-03-03,4.7
R0648,PRJ0041,2024-03-10,4.3
R0648,PRJ0041,2024-03-17,3.4
R0648,PRJ0041,2024-03-24,2.9
R0648,PRJ0041,2024-03-31,3.8
R0648,PRJ0041,2024-04-07,3.9
R0648,PRJ0041,2024-04-14,4.7
R0648,PRJ0041,2024-04-21,3.8
R0648,PRJ0041,2024-04-28,3.4
R0649,PRJ3430,2024-03-03,22.8
R0649,PRJ3430,2024-03-10,27.6
R0649,PRJ3430,2024-03-17,25.8
R0649,PRJ3430,2024-03-24,25.1
R0649,PRJ3430,2024-03-31,30.1
R0649,PRJ3430,2024-04-07,17.2
R0649,PRJ3430,2024-04-14,29.3
R0649,PRJ3430,2024-04-21,15.0
R0650,PRJ1702,2024-03-03,20.0
R0650,PRJ1702,2024-03-10,18.1
R0650,PRJ1702,2024-03-17,18.0
R0650,PRJ1702,2024-03-24,18.0
R0650,PRJ1702,2024-03-31,20.0
R0650,PRJ1702,2024-04-07,14.7
R0650,PRJ1702,2024-04-14,19.3
R0650,PRJ1702,2024-04-21,20.0
R0650,PRJ1702,2024-04-28,17.4
R0650,PRJ1123,2024-03-03,19.7
R0650,PRJ1123,2024-03-10,16.3
R0650,PRJ1123,2024-03-17,28.1
R0650,PRJ1123,2024-03-24,22.1
R0650,PRJ1123,2024-03-31,15.8
R0650,PRJ1123,2024-04-07,18.5
R0650,PRJ1123,2024-04-14,19.9
R0650,PRJ1123,2024-04-21,24.7
R0650,PRJ1123,2024-04-28,18.5
R0651,PRJ1408,2024-03-03,26.7
R0651,PRJ1408,2024-03-10,32.5
R0651,PRJ1408,2024-03-24,29.1
R0651,PRJ1408,2024-03-31,30.3
R0651,PRJ1408,2024-04-07,31.3
R0651,PRJ1408,2024-04-14,19.0
R0651,PRJ1408,2024-04-21,13.8
R0651,PRJ1408,2024-04-28,17.1
R0652,PRJ3199,2024-03-03,30.5
R0652,PRJ3199,2024-03-10,36.8
R0652,PRJ3199,2024-03-17,36.2
R0652,PRJ3199,2024-03-24,28.1
R0652,PRJ3199,2024-03-31,36.9
R0652,PRJ3199,2024-04-07,39.2
R0652,PRJ3199,2024-04-14,30.5
R0652,PRJ3199,2024-04-21,34.3
R0652,PRJ3199,2024-04-28,40.7
R0652,PRJ3147,2024-03-17,4.6
R0652,PRJ3147,2024-03-24,7.4
R0652,PRJ3147,2024-03-31,7.4
R0652,PRJ3147,2024-04-07,7.2
R0652,PRJ3147,2024-04-14,9.6
R0652,PRJ3147,2024-04-21,10.4
R0652,PRJ3147,2024-04-28,8.7
R0653,PRJ1319,2024-03-03,25.1
R0653,PRJ1319,2024-03-10,23.5
R0653,PRJ1319,2024-03-17,27.6
R0653,PRJ1319,2024-03-24,20.8
R0653,PRJ1319,2024-03-31,28.2
R0653,PRJ1319,2024-04-07,23.3
R0653,PRJ1319,2024-04-14,16.0
R0654,PRJ2865,2024-03-03,17.6
R0654,PRJ2865,2024-03-10,31.2
R0654,PRJ2865,2024-03-17,31.0
R0654,PRJ2865,2024-03-24,23.7
R0654,PRJ2865,2024-03-31,28.9
R0654,PRJ2865,2024-04-07,26.5
R0654,PRJ2865,2024-04-14,25.9
R0654,PRJ2865,2024-04-21,33.3
R0654,PRJ2865,2024-04-28,27.3
R0654,PRJ2646,2024-03-03,22.2
R0654,PRJ2646,2024-03-10,29.7
R0654,PRJ2646,2024-03-17,18.4
R0654,PRJ2646,2024-03-24,28.4
R0654,PRJ2646,2024-03-31,23.4
R0654,PRJ2646,2024-04-07,32.4
R0654,PRJ2646,2024-04-14,21.7
R0654,PRJ2646,2024-04-21,28.1
R0654,PRJ2646,2024-04-28,29.9
R0655,PRJ1025,2024-03-10,28.4
R0655,PRJ1025,2024-03-17,28.0
R0655,PRJ1025,2024-03-24,32.9
R0655,PRJ1025,2024-03-31,24.4
R0655,PRJ1025,2024-04-07,25.2
R0655,PRJ1025,2024-04-14,33.0
R0655,PRJ1025,2024-04-21,24.9
R0655,PRJ1025,2024-04-28,33.3
R0655,PRJ1490,2024-03-17,26.1
R0655,PRJ1490,2024-03-24,29.5
R0655,PRJ1490,2024-03-31,31.3
R0655,PRJ1490,2024-04-07,27.8
R0655,PRJ1490,2024-04-14,37.7
R0655,PRJ1490,2024-04-21,38.8
R0655,PRJ1490,2024-04-28,38.8
R0656,PRJ2747,2024-03-03,31.3
R0656,PRJ2747,2024-03-10,33.7
R0656,PRJ2747,2024-03-17,29.1
R0656,PRJ2747,2024-03-24,36.3
R0656,PRJ2747,2024-03-31,20.7
R0656,PRJ2747,2024-04-07,32.9
R0656,PRJ2368,2024-03-10,5.1
R0656,PRJ2368,2024-03-17,3.4
R0656,PRJ2368,2024-03-24,7.5
R0656,PRJ2368,2024-03-31,6.8
R0656,PRJ2368,2024-04-07,9.7
R0656,PRJ2368,2024-04-14,8.5
R0656,PRJ2368,2024-04-21,10.2
R0656,PRJ2368,2024-04-28,9.1
R0657,PRJ2366,2024-03-03,19.4
R0657,PRJ2366,2024-03-10,26.2
R0658,PRJ2324,2024-03-03,24.9
R0658,PRJ2324,2024-03-10,21.8
R0658,PRJ2324,2024-03-17,19.2
R0658,PRJ2324,2024-03-24,27.5
R0658,PRJ2324,2024-03-31,20.8
R0658,PRJ2324,2024-04-07,21.6
R0658,PRJ2324,2024-04-14,18.1
R0658,PRJ2646,2024-03-03,30.2
R0658,PRJ2646,2024-03-10,26.1
R0658,PRJ2646,2024-03-17,24.1
R0658,PRJ2646,2024-03-24,33.2
R0658,PRJ2646,2024-03-31,36.9
R0658,PRJ2646,2024-04-07,26.7
R0658,PRJ2646,2024-04-14,32.1
R0658,PRJ2646,2024-04-21,30.6
R0658,PRJ2646,2024-04-28,29.7
R0659,PRJ1332,2024-03-03,16.3
R0659,PRJ1332,2024-03-10,20.5
R0659,PRJ1332,2024-03-17,22.0
R0659,PRJ1332,2024-03-24,25.5
R0659,PRJ1332,2024-03-31,14.0
R0659,PRJ1332,2024-04-07,21.8
R0659,PRJ1332,2024-04-14,20.2
R0660,PRJ2161,2024-03-03,21.6
R0660,PRJ2161,2024-03-10,26.6
R0660,PRJ2161,2024-03-17,20.3
R0660,PRJ2161,2024-03-24,28.1
R0660,PRJ2161,2024-03-31,15.4
R0660,PRJ2161,2024-04-07,21.1
R0660,PRJ2161,2024-04-14,25.4
R0660,PRJ2161,2024-04-21,22.9
R0660,PRJ2161,2024-04-28,19.9
R0660,PRJ2868,2024-03-03,7.1
R0660,PRJ2868,2024-03-10,8.2
R0660,PRJ2868,2024-03-17,6.7
R0660,PRJ2868,2024-03-31,8.6
R0660,PRJ2868,2024-04-14,7.5
R0660,PRJ2868,2024-04-21,2.1
R0660,PRJ2868,2024-04-28,1.6
R0661,PRJ1355,2024-03-10,27.5
R0661,PRJ1355,2024-03-17,34.3
R0661,PRJ1355,2024-03-24,26.3
R0661,PRJ1355,2024-03-31,27.3
R0661,PRJ1355,2024-04-07,29.9
R0661,PRJ1355,2024-04-14,32.5
R0662,PRJ2784,2024-03-03,18.3
R0662,PRJ2784,2024-03-17,27.4
R0662,PRJ2784,2024-03-24,18.8
R0662,PRJ2784,2024-04-07,31.4
R0662,PRJ2784,2024-04-14,30.0
R0662,PRJ2784,2024-04-21,29.3
R0662,PRJ2784,2024-04-28,27.4
R0663,PRJ2031,2024-03-03,25.3
R0663,PRJ2031,2024-03-10,25.3
R0663,PRJ2031,2024-03-17,24.1
R0663,PRJ2031,2024-03-31,24.1
R0663,PRJ2031,2024-04-07,26.5
R0663,PRJ2031,2024-04-14,17.7
R0663,PRJ2031,2024-04-28,28.2
R0664,PRJ1616,2024-03-24,42.7
R0664,PRJ1616,2024-03-31,25.7
R0664,PRJ1616,2024-04-07,25.5
R0664,PRJ1616,2024-04-14,34.1
R0664,PRJ1616,2024-04-21,23.7
R0664,PRJ1616,2024-04-28,35.3
R0664,PRJ1173,2024-03-03,2.5
R0664,PRJ1173,2024-03-10,4.2
R0664,PRJ1173,2024-03-17,3.6
R0664,PRJ1173,2024-03-24,4.0
R0664,PRJ1173,2024-03-31,3.4
R0664,PRJ1173,2024-04-07,3.9
R0664,PRJ1173,2024-04-21,3.5
R0664,PRJ1173,2024-04-28,3.5
R0665,PRJ1917,2024-03-17,27.5
R0665,PRJ1917,2024-03-24,30.2
R0665,PRJ1917,2024-03-31,32.3
R0665,PRJ1917,2024-04-07,27.3
R0665,PRJ1917,2024-04-14,30.4
R0665,PRJ1917,2024-04-21,38.2
R0665,PRJ1917,2024-04-28,30.2
R0666,PRJ1390,2024-03-03,38.0
R0666,PRJ1390,2024-03-10,18.3
