from_zone_id,to_zone_id,distance_km
135.0,197.0,5.09
135.0,198.0,9.52
135.0,199.0,11.48
135.0,203.0,13.78
135.0,205.0,8.46
135.0,207.0,10.15
135.0,208.0,13.96
135.0,213.0,13.78
135.0,215.0,6.02
135.0,216.0,7.67
135.0,218.0,9.85
135.0,219.0,11.59
135.0,222.0,13.69
135.0,223.0,11.83
135.0,225.0,13.66
135.0,226.0,11.6
135.0,252.0,8.81
135.0,253.0,5.24
135.0,258.0,6.98
135.0,260.0,9.76
136.0,3.0,6.51
136.0,8.0,12.9
136.0,18.0,1.79
136.0,20.0,2.49
136.0,24.0,11.43
136.0,31.0,3.56
136.0,32.0,4.57
136.0,41.0,10.29
136.0,42.0,7.93
136.0,43.0,13.87
136.0,46.0,14.0
136.0,47.0,3.37
136.0,51.0,8.74
136.0,53.0,14.26
136.0,58.0,10.14
136.0,59.0,4.12
136.0,60.0,5.11
136.0,69.0,5.08
136.0,74.0,10.06
136.0,75.0,11.93
136.0,78.0,3.75
136.0,81.0,8.05
136.0,94.0,1.26
136.0,116.0,7.36
136.0,119.0,4.62
136.0,120.0,3.85
136.0,126.0,8.15
136.0,127.0,1.5
136.0,128.0,2.31
136.0,136.0,0.0
136.0,138.0,13.84
136.0,147.0,6.75
136.0,151.0,12.09
136.0,152.0,8.76
136.0,153.0,1.65
136.0,159.0,6.96
136.0,166.0,10.3
136.0,167.0,5.57
136.0,168.0,8.61
136.0,169.0,2.39
136.0,174.0,3.47
136.0,179.0,14.01
136.0,182.0,6.7
136.0,183.0,8.61
136.0,184.0,10.92
136.0,185.0,5.95
136.0,194.0,11.12
136.0,199.0,11.21
136.0,200.0,5.05
136.0,207.0,14.91
136.0,208.0,11.05
136.0,212.0,6.82
136.0,213.0,8.77
136.0,220.0,2.58
136.0,223.0,12.92
136.0,235.0,2.18
136.0,236.0,13.71
136.0,238.0,13.15
136.0,239.0,14.44
136.0,240.0,5.07
136.0,241.0,2.01
136.0,242.0,6.72
136.0,243.0,3.23
136.0,244.0,5.26
136.0,247.0,5.72
136.0,248.0,5.91
136.0,250.0,8.03
136.0,254.0,5.79
136.0,259.0,7.67
136.0,262.0,13.9
136.0,263.0,13.68
137.0,4.0,2.45
137.0,7.0,7.04
137.0,8.0,8.17
137.0,12.0,7.02
137.0,13.0,6.07
137.0,17.0,7.77
137.0,24.0,9.13
137.0,25.0,8.12
137.0,33.0,6.88
137.0,34.0,5.84
137.0,35.0,13.43
137.0,36.0,8.79
137.0,37.0,9.0
137.0,40.0,9.25
137.0,41.0,9.8
137.0,42.0,12.11
137.0,43.0,6.3
137.0,45.0,4.76
137.0,48.0,3.53
137.0,49.0,7.87
137.0,50.0,4.32
137.0,52.0,8.21
137.0,54.0,8.35
137.0,56.0,13.1
137.0,57.0,13.78
137.0,61.0,10.54
137.0,62.0,11.28
137.0,63.0,13.74
137.0,65.0,6.71
137.0,66.0,5.7
137.0,68.0,2.86
137.0,70.0,12.5
137.0,71.0,14.75
137.0,72.0,14.27
137.0,74.0,9.93
137.0,75.0,8.05
137.0,77.0,14.12
137.0,79.0,2.16
137.0,80.0,5.75
137.0,82.0,11.06
137.0,83.0,9.39
137.0,85.0,14.12
137.0,87.0,6.03
137.0,88.0,6.7
137.0,90.0,2.3
137.0,95.0,14.61
137.0,96.0,13.31
137.0,97.0,7.29
137.0,100.0,2.36
137.0,102.0,12.46
137.0,103.0,10.67
137.0,104.0,9.42
137.0,105.0,8.95
137.0,106.0,9.95
137.0,107.0,0.99
137.0,111.0,13.05
137.0,112.0,3.4
137.0,113.0,2.29
137.0,114.0,2.93
137.0,116.0,13.1
137.0,125.0,4.03
137.0,126.0,14.61
137.0,129.0,10.45
137.0,133.0,14.66
137.0,137.0,0.0
137.0,138.0,12.49
137.0,140.0,4.41
137.0,141.0,4.32
137.0,142.0,4.91
137.0,143.0,5.37
137.0,144.0,3.66
137.0,145.0,3.16
137.0,146.0,5.06
137.0,147.0,14.5
137.0,148.0,3.54
137.0,151.0,8.51
137.0,152.0,11.68
137.0,157.0,8.6
137.0,158.0,3.7
137.0,159.0,13.46
137.0,160.0,11.22
137.0,161.0,2.59
137.0,162.0,2.43
137.0,163.0,3.53
137.0,164.0,1.54
137.0,166.0,10.28
137.0,168.0,11.87
137.0,170.0,1.1
137.0,173.0,12.76
137.0,177.0,11.69
137.0,179.0,7.05
137.0,181.0,10.3
137.0,186.0,2.13
137.0,188.0,12.42
137.0,189.0,9.28
137.0,190.0,11.6
137.0,193.0,4.82
137.0,194.0,9.41
137.0,195.0,10.2
137.0,196.0,12.77
137.0,198.0,9.7
137.0,199.0,12.83
137.0,202.0,4.32
137.0,207.0,9.26
137.0,209.0,5.51
137.0,211.0,3.7
137.0,217.0,5.72
137.0,223.0,9.6
137.0,224.0,1.27
137.0,225.0,9.14
137.0,226.0,5.78
137.0,227.0,14.8
137.0,228.0,13.5
137.0,229.0,2.71
137.0,230.0,2.97
137.0,231.0,4.83
137.0,232.0,3.85
137.0,233.0,1.55
137.0,234.0,1.55
137.0,236.0,6.27
137.0,237.0,4.31
137.0,238.0,7.54
137.0,239.0,6.4
137.0,246.0,3.6
137.0,247.0,14.25
137.0,249.0,3.06
137.0,255.0,3.82
137.0,256.0,4.72
137.0,257.0,12.75
137.0,260.0,7.83
137.0,261.0,6.14
137.0,262.0,6.19
137.0,263.0,6.31
138.0,3.0,13.57
138.0,4.0,13.7
138.0,7.0,5.47
138.0,8.0,5.54
138.0,9.0,10.14
138.0,15.0,9.85
138.0,16.0,11.29
138.0,17.0,14.84
138.0,18.0,13.85
138.0,20.0,12.34
138.0,24.0,11.0
138.0,28.0,11.72
138.0,31.0,12.26
138.0,32.0,13.22
138.0,36.0,11.91
138.0,37.0,12.86
138.0,41.0,9.7
138.0,42.0,9.87
138.0,43.0,10.3
138.0,46.0,14.99
138.0,47.0,10.49
138.0,48.0,13.06
138.0,50.0,13.58
138.0,53.0,3.56
138.0,56.0,5.12
138.0,57.0,4.0
138.0,58.0,11.51
138.0,59.0,9.73
138.0,60.0,8.87
138.0,63.0,13.31
138.0,68.0,14.57
138.0,69.0,9.57
138.0,70.0,1.72
138.0,73.0,7.96
138.0,74.0,8.11
138.0,75.0,8.35
138.0,78.0,10.47
138.0,79.0,14.27
138.0,80.0,11.16
138.0,82.0,5.14
138.0,83.0,5.69
138.0,90.0,14.52
138.0,92.0,5.35
138.0,93.0,6.15
138.0,94.0,12.66
138.0,95.0,8.3
138.0,96.0,11.37
138.0,98.0,12.23
138.0,100.0,13.18
138.0,102.0,10.41
138.0,107.0,13.47
138.0,112.0,10.72
138.0,113.0,14.77
138.0,116.0,11.38
138.0,119.0,11.01
138.0,120.0,12.36
138.0,121.0,10.42
138.0,126.0,5.7
138.0,127.0,14.42
138.0,129.0,2.83
138.0,130.0,13.58
138.0,131.0,13.42
138.0,134.0,10.95
138.0,135.0,8.93
138.0,136.0,13.84
138.0,137.0,12.49
138.0,138.0,0.0
138.0,140.0,9.12
138.0,141.0,9.64
138.0,142.0,12.01
138.0,143.0,12.69
138.0,145.0,9.4
138.0,146.0,7.43
138.0,147.0,7.23
138.0,151.0,11.08
138.0,152.0,10.99
138.0,157.0,8.06
138.0,159.0,7.79
138.0,160.0,8.27
138.0,161.0,11.83
138.0,162.0,11.29
138.0,163.0,11.66
138.0,164.0,12.98
138.0,166.0,11.08
138.0,167.0,8.44
138.0,168.0,6.83
138.0,169.0,11.53
138.0,170.0,12.31
138.0,171.0,7.19
138.0,173.0,3.41
138.0,175.0,14.04
138.0,179.0,6.1
138.0,180.0,14.81
138.0,182.0,9.48
138.0,183.0,11.96
138.0,185.0,11.96
138.0,186.0,13.76
138.0,192.0,7.91
138.0,193.0,7.89
138.0,194.0,6.18
138.0,196.0,7.18
138.0,197.0,12.66
138.0,198.0,10.45
138.0,199.0,2.66
138.0,202.0,8.69
138.0,207.0,3.25
138.0,208.0,9.1
138.0,212.0,7.88
138.0,213.0,6.62
138.0,215.0,14.92
138.0,217.0,14.02
138.0,223.0,3.57
138.0,224.0,13.06
138.0,225.0,14.23
138.0,226.0,7.83
138.0,229.0,10.51
138.0,230.0,12.49
138.0,233.0,11.36
138.0,234.0,13.93
138.0,235.0,12.42
138.0,236.0,9.32
138.0,237.0,10.28
138.0,238.0,11.36
138.0,239.0,11.77
138.0,242.0,10.95
138.0,243.0,13.84
138.0,244.0,12.45
138.0,246.0,14.84
138.0,247.0,9.82
138.0,248.0,8.79
138.0,250.0,8.93
138.0,252.0,6.77
138.0,253.0,4.13
138.0,255.0,12.4
138.0,256.0,13.39
138.0,258.0,12.74
138.0,260.0,5.73
138.0,262.0,8.12
138.0,263.0,8.64
139.0,2.0,13.13
139.0,9.0,11.9
139.0,10.0,5.21
139.0,16.0,12.99
139.0,19.0,8.79
139.0,28.0,8.79
139.0,30.0,13.81
139.0,38.0,2.71
139.0,63.0,14.94
139.0,64.0,12.28
139.0,73.0,13.31
139.0,76.0,14.95
139.0,86.0,11.02
139.0,93.0,14.24
139.0,95.0,13.23
139.0,96.0,14.47
139.0,98.0,9.19
139.0,101.0,10.77
139.0,117.0,13.19
139.0,121.0,9.93
139.0,122.0,5.27
139.0,124.0,11.54
139.0,130.0,6.83
139.0,131.0,7.31
139.0,132.0,6.46
139.0,134.0,10.44
139.0,135.0,11.41
139.0,139.0,0.0
139.0,175.0,9.7
139.0,180.0,11.45
139.0,191.0,5.64
139.0,192.0,12.58
139.0,197.0,9.98
139.0,203.0,2.87
139.0,205.0,2.95
139.0,215.0,5.79
139.0,216.0,8.38
139.0,218.0,3.29
139.0,219.0,3.14
139.0,258.0,12.53
140.0,4.0,6.61
140.0,7.0,3.94
140.0,8.0,4.01
140.0,12.0,11.41
140.0,13.0,10.41
140.0,17.0,10.88
140.0,24.0,5.5
140.0,25.0,12.24
140.0,33.0,11.19
140.0,34.0,9.67
140.0,36.0,10.4
140.0,37.0,10.97
140.0,40.0,13.48
140.0,41.0,5.72
140.0,42.0,7.91
140.0,43.0,2.77
140.0,45.0,9.17
140.0,47.0,12.88
140.0,48.0,3.94
140.0,49.0,11.42
140.0,50.0,4.5
140.0,52.0,12.49
140.0,53.0,12.66
140.0,54.0,12.69
140.0,56.0,11.25
140.0,57.0,11.44
140.0,59.0,12.64
140.0,60.0,12.66
140.0,61.0,13.48
140.0,62.0,14.55
140.0,63.0,14.71
140.0,65.0,10.88
140.0,66.0,9.91
140.0,68.0,5.62
140.0,69.0,10.66
140.0,70.0,9.62
140.0,74.0,5.59
140.0,75.0,3.74
140.0,78.0,14.0
140.0,79.0,6.56
140.0,80.0,7.63
140.0,82.0,9.45
140.0,83.0,8.03
140.0,87.0,10.43
140.0,88.0,11.1
140.0,90.0,5.81
140.0,92.0,14.03
140.0,93.0,13.19
140.0,94.0,14.95
140.0,95.0,13.56
140.0,96.0,13.67
140.0,97.0,11.2
140.0,100.0,4.18
140.0,102.0,12.65
140.0,104.0,13.7
140.0,105.0,13.35
140.0,106.0,14.09
140.0,107.0,5.33
140.0,112.0,5.32
140.0,113.0,6.54
140.0,114.0,7.23
140.0,116.0,9.07
140.0,119.0,11.1
140.0,120.0,12.25
140.0,125.0,8.22
140.0,126.0,10.31
140.0,129.0,7.82
140.0,137.0,4.41
140.0,138.0,9.12
140.0,140.0,0.0
140.0,141.0,0.59
140.0,142.0,3.21
140.0,143.0,3.97
140.0,144.0,8.06
140.0,145.0,3.03
140.0,146.0,2.76
140.0,147.0,10.1
140.0,148.0,7.94
140.0,151.0,5.0
140.0,152.0,7.72
140.0,157.0,8.44
140.0,158.0,7.52
140.0,159.0,9.05
140.0,160.0,10.82
140.0,161.0,2.78
140.0,162.0,2.35
140.0,163.0,2.55
140.0,164.0,4.2
140.0,166.0,6.51
140.0,167.0,10.83
140.0,168.0,7.46
140.0,169.0,13.48
140.0,170.0,3.71
140.0,173.0,10.38
140.0,177.0,13.83
140.0,179.0,3.07
140.0,181.0,14.28
140.0,186.0,4.88
140.0,189.0,12.98
140.0,193.0,1.61
140.0,194.0,5.03
140.0,195.0,14.53
140.0,196.0,11.7
140.0,198.0,10.48
140.0,199.0,8.87
140.0,202.0,0.75
140.0,207.0,6.17
140.0,209.0,9.92
140.0,211.0,8.03
140.0,212.0,13.19
140.0,213.0,13.23
140.0,217.0,9.06
140.0,223.0,5.77
140.0,224.0,5.51
140.0,225.0,11.64
140.0,226.0,5.28
140.0,229.0,1.73
140.0,230.0,3.38
140.0,231.0,9.17
140.0,232.0,8.09
140.0,233.0,2.88
140.0,234.0,5.43
140.0,235.0,13.51
140.0,236.0,2.21
140.0,237.0,1.3
140.0,238.0,4.36
140.0,239.0,3.8
140.0,243.0,13.69
140.0,244.0,11.31
140.0,246.0,5.77
140.0,247.0,9.93
140.0,248.0,13.65
140.0,249.0,7.02
140.0,253.0,12.65
140.0,255.0,6.87
140.0,256.0,8.04
140.0,260.0,6.23
140.0,261.0,10.52
140.0,262.0,1.79
140.0,263.0,2.0
141.0,4.0,6.63
141.0,7.0,4.52
141.0,8.0,4.41
141.0,12.0,11.28
141.0,13.0,10.23
141.0,17.0,11.13
141.0,24.0,5.19
141.0,25.0,12.3
141.0,33.0,11.18
141.0,34.0,9.79
141.0,36.0,10.82
141.0,37.0,11.36
141.0,40.0,13.51
141.0,41.0,5.57
141.0,42.0,7.83
141.0,43.0,2.38
141.0,45.0,9.08
141.0,47.0,12.96
141.0,48.0,3.43
141.0,49.0,11.61
141.0,50.0,3.95
141.0,52.0,12.5
141.0,53.0,13.17
141.0,54.0,12.67
141.0,56.0,11.83
141.0,57.0,12.01
141.0,59.0,12.75
141.0,60.0,12.83
141.0,61.0,13.77
141.0,62.0,14.8
141.0,65.0,10.92
141.0,66.0,9.94
141.0,68.0,5.25
141.0,69.0,10.7
141.0,70.0,10.17
141.0,74.0,5.61
141.0,75.0,3.73
141.0,78.0,14.13
141.0,79.0,6.48
141.0,80.0,7.99
141.0,82.0,10.03
141.0,83.0,8.61
141.0,87.0,10.32
141.0,88.0,10.98
141.0,90.0,5.52
141.0,92.0,14.58
141.0,93.0,13.77
141.0,94.0,14.99
141.0,95.0,14.14
141.0,96.0,14.2
141.0,97.0,11.32
141.0,100.0,3.8
141.0,102.0,13.19
141.0,103.0,14.8
141.0,104.0,13.49
141.0,105.0,13.25
141.0,106.0,14.15
141.0,107.0,5.19
141.0,112.0,5.62
141.0,113.0,6.36
141.0,114.0,7.06
141.0,116.0,8.92
141.0,119.0,11.07
141.0,120.0,12.17
141.0,125.0,8.0
141.0,126.0,10.59
141.0,129.0,8.39
141.0,137.0,4.32
141.0,138.0,9.64
141.0,140.0,0.59
141.0,141.0,0.0
141.0,142.0,2.63
141.0,143.0,3.39
141.0,144.0,7.94
141.0,145.0,3.39
141.0,146.0,3.33
141.0,147.0,10.28
141.0,148.0,7.87
141.0,151.0,4.66
141.0,152.0,7.53
141.0,157.0,8.97
141.0,158.0,7.22
141.0,159.0,9.17
141.0,160.0,11.38
141.0,161.0,2.4
141.0,162.0,2.07
141.0,163.0,2.03
141.0,164.0,3.92
141.0,166.0,6.25
141.0,167.0,10.95
141.0,168.0,7.62
141.0,169.0,13.52
141.0,170.0,3.52
141.0,173.0,10.96
141.0,177.0,14.22
141.0,179.0,3.55
141.0,181.0,14.39
141.0,186.0,4.55
141.0,189.0,13.15
141.0,193.0,2.19
141.0,194.0,5.26
141.0,195.0,14.51
141.0,196.0,12.28
141.0,198.0,10.97
141.0,199.0,9.28
141.0,202.0,1.31
141.0,207.0,6.72
141.0,209.0,9.81
141.0,211.0,7.86
141.0,212.0,13.44
141.0,213.0,13.55
141.0,217.0,9.26
141.0,223.0,6.23
141.0,224.0,5.5
141.0,225.0,11.98
141.0,226.0,5.8
141.0,229.0,1.62
141.0,230.0,2.93
141.0,231.0,9.0
141.0,232.0,8.1
141.0,233.0,2.78
141.0,234.0,5.2
141.0,235.0,13.49
141.0,236.0,2.0
141.0,237.0,0.71
141.0,238.0,3.93
141.0,239.0,3.28
141.0,243.0,13.59
141.0,244.0,11.18
141.0,246.0,5.33
141.0,247.0,9.93
141.0,248.0,13.87
141.0,249.0,6.77
141.0,253.0,13.21
141.0,255.0,7.08
141.0,256.0,8.24
141.0,260.0,6.81
141.0,261.0,10.37
141.0,262.0,1.97
141.0,263.0,1.98
142.0,4.0,7.35
142.0,7.0,7.11
142.0,8.0,6.55
142.0,12.0,11.05
142.0,13.0,9.83
142.0,17.0,12.57
142.0,24.0,4.53
142.0,25.0,12.94
142.0,33.0,11.54
142.0,34.0,10.75
142.0,36.0,12.88
142.0,37.0,13.31
142.0,40.0,13.96
142.0,41.0,5.63
142.0,42.0,7.98
142.0,43.0,2.2
142.0,45.0,9.18
142.0,47.0,13.6
142.0,48.0,1.91
142.0,49.0,12.76
142.0,50.0,1.86
142.0,52.0,12.89
142.0,54.0,12.92
142.0,56.0,14.46
142.0,57.0,14.6
142.0,59.0,13.56
142.0,60.0,13.86
142.0,65.0,11.51
142.0,66.0,10.5
142.0,68.0,4.23
142.0,69.0,11.27
142.0,70.0,12.68
142.0,74.0,6.37
142.0,75.0,4.65
142.0,78.0,14.98
142.0,79.0,6.78
142.0,80.0,9.9
142.0,82.0,12.66
142.0,83.0,11.22
142.0,87.0,10.23
142.0,88.0,10.85
142.0,90.0,4.92
142.0,97.0,12.19
142.0,100.0,3.07
142.0,103.0,14.21
142.0,104.0,12.82
142.0,105.0,13.15
142.0,106.0,14.74
142.0,107.0,5.42
142.0,112.0,7.4
142.0,113.0,6.2
142.0,114.0,6.89
142.0,116.0,8.67
142.0,119.0,11.28
142.0,120.0,12.17
142.0,125.0,7.53
142.0,126.0,12.09
142.0,129.0,10.98
142.0,137.0,4.91
142.0,138.0,12.01
142.0,140.0,3.21
142.0,141.0,2.63
142.0,142.0,0.0
142.0,143.0,0.76
142.0,144.0,7.94
142.0,145.0,5.52
142.0,146.0,5.93
142.0,147.0,11.42
142.0,148.0,8.1
142.0,151.0,3.87
142.0,152.0,7.21
142.0,157.0,11.44
142.0,158.0,6.44
142.0,159.0,10.08
142.0,160.0,13.92
142.0,161.0,2.33
142.0,162.0,2.69
142.0,163.0,1.42
142.0,164.0,3.7
142.0,166.0,5.71
142.0,167.0,11.85
142.0,168.0,8.74
142.0,169.0,13.98
142.0,170.0,3.82
142.0,173.0,13.55
142.0,179.0,5.93
142.0,186.0,3.89
142.0,189.0,14.19
142.0,193.0,4.82
142.0,194.0,6.83
142.0,195.0,14.73
142.0,196.0,14.89
142.0,198.0,13.27
142.0,199.0,11.3
142.0,202.0,3.92
142.0,207.0,9.26
142.0,209.0,9.8
142.0,211.0,7.64
142.0,212.0,14.79
142.0,217.0,10.56
142.0,223.0,8.49
142.0,224.0,6.17
142.0,225.0,13.72
142.0,226.0,8.24
142.0,229.0,3.08
142.0,230.0,2.05
142.0,231.0,8.72
142.0,232.0,8.66
142.0,233.0,3.7
142.0,234.0,4.99
142.0,235.0,13.71
142.0,236.0,2.91
142.0,237.0,1.92
142.0,238.0,2.82
142.0,239.0,1.55
142.0,243.0,13.42
142.0,244.0,10.96
142.0,246.0,3.9
142.0,247.0,10.33
142.0,249.0,6.21
142.0,255.0,8.49
142.0,256.0,9.53
142.0,260.0,9.42
142.0,261.0,10.1
142.0,262.0,3.91
142.0,263.0,3.48
143.0,4.0,7.76
143.0,7.0,7.86
143.0,8.0,7.2
143.0,12.0,11.17
143.0,13.0,9.91
143.0,17.0,13.1
143.0,24.0,4.55
143.0,25.0,13.27
143.0,33.0,11.81
143.0,34.0,11.19
143.0,36.0,13.54
143.0,37.0,13.95
143.0,40.0,14.24
143.0,41.0,5.81
143.0,42.0,8.12
143.0,43.0,2.64
143.0,45.0,9.4
143.0,47.0,13.82
143.0,48.0,2.03
143.0,49.0,13.23
143.0,50.0,1.66
143.0,52.0,13.16
143.0,54.0,13.15
143.0,59.0,13.82
143.0,60.0,14.18
143.0,65.0,11.85
143.0,66.0,10.83
143.0,68.0,4.27
143.0,69.0,11.48
143.0,70.0,13.4
143.0,74.0,6.71
143.0,75.0,5.1
143.0,79.0,7.11
143.0,80.0,10.55
143.0,82.0,13.42
143.0,83.0,11.98
143.0,87.0,10.4
143.0,88.0,10.99
143.0,90.0,5.06
143.0,97.0,12.59
143.0,100.0,3.3
143.0,103.0,14.18
143.0,104.0,12.79
143.0,105.0,13.28
143.0,107.0,5.77
143.0,112.0,8.04
143.0,113.0,6.42
143.0,114.0,7.08
143.0,116.0,8.68
143.0,119.0,11.39
143.0,120.0,12.21
143.0,125.0,7.63
143.0,126.0,12.55
143.0,129.0,11.72
143.0,137.0,5.37
143.0,138.0,12.69
143.0,140.0,3.97
143.0,141.0,3.39
143.0,142.0,0.76
143.0,143.0,0.0
143.0,144.0,8.16
143.0,145.0,6.23
143.0,146.0,6.69
143.0,147.0,11.78
143.0,148.0,8.39
143.0,151.0,3.89
143.0,152.0,7.24
143.0,157.0,12.19
143.0,158.0,6.47
143.0,159.0,10.39
143.0,160.0,14.67
143.0,161.0,2.86
143.0,162.0,3.31
143.0,163.0,2.03
143.0,164.0,4.04
143.0,166.0,5.71
143.0,167.0,12.15
143.0,168.0,9.14
143.0,169.0,14.14
143.0,170.0,4.27
143.0,173.0,14.29
143.0,179.0,6.63
143.0,186.0,4.07
143.0,189.0,14.62
143.0,193.0,5.58
143.0,194.0,7.36
143.0,195.0,14.94
143.0,198.0,13.99
143.0,199.0,11.9
143.0,202.0,4.68
143.0,207.0,9.99
143.0,209.0,9.99
143.0,211.0,7.81
143.0,217.0,11.07
143.0,223.0,9.16
143.0,224.0,6.6
143.0,225.0,14.31
143.0,226.0,8.99
143.0,229.0,3.78
143.0,230.0,2.4
143.0,231.0,8.84
143.0,232.0,9.01
143.0,233.0,4.28
143.0,234.0,5.25
143.0,235.0,13.8
143.0,236.0,3.47
143.0,237.0,2.68
143.0,238.0,2.83
143.0,239.0,1.55
143.0,243.0,13.4
143.0,244.0,10.95
143.0,246.0,3.8
143.0,247.0,10.51
143.0,249.0,6.31
143.0,255.0,9.05
143.0,256.0,10.05
143.0,260.0,10.18
143.0,261.0,10.22
143.0,262.0,4.58
143.0,263.0,4.1
144.0,4.0,2.26
144.0,7.0,10.46
144.0,8.0,11.81
144.0,12.0,3.35
144.0,13.0,2.5
144.0,14.0,14.57
144.0,17.0,6.78
144.0,24.0,12.42
144.0,25.0,5.31
144.0,26.0,13.23
144.0,33.0,3.69
144.0,34.0,4.11
144.0,35.0,12.76
144.0,36.0,9.31
144.0,37.0,9.14
144.0,40.0,6.12
144.0,41.0,13.27
144.0,43.0,9.7
144.0,45.0,1.25
144.0,48.0,6.13
144.0,49.0,6.18
144.0,50.0,6.67
144.0,52.0,5.03
144.0,54.0,4.99
144.0,61.0,9.36
144.0,62.0,9.61
144.0,63.0,14.29
144.0,65.0,3.94
144.0,66.0,3.01
144.0,67.0,14.98
144.0,68.0,4.06
144.0,71.0,13.02
144.0,72.0,13.05
144.0,74.0,13.53
144.0,75.0,11.65
144.0,77.0,13.84
144.0,79.0,1.57
144.0,80.0,6.74
144.0,82.0,13.61
144.0,83.0,11.94
144.0,85.0,12.08
144.0,87.0,2.38
144.0,88.0,3.04
144.0,89.0,12.82
144.0,90.0,3.14
144.0,96.0,14.39
144.0,97.0,5.06
144.0,100.0,4.88
144.0,102.0,13.73
144.0,103.0,7.05
144.0,104.0,5.86
144.0,105.0,5.32
144.0,106.0,6.99
144.0,107.0,2.74
144.0,111.0,10.12
144.0,112.0,5.42
144.0,113.0,1.74
144.0,114.0,1.1
144.0,125.0,1.42
144.0,129.0,13.53
144.0,133.0,12.01
144.0,137.0,3.66
144.0,140.0,8.06
144.0,141.0,7.94
144.0,142.0,7.94
144.0,143.0,8.16
144.0,144.0,0.0
144.0,145.0,6.44
144.0,146.0,8.47
144.0,148.0,0.73
144.0,151.0,11.77
144.0,157.0,10.54
144.0,158.0,2.47
144.0,160.0,13.01
144.0,161.0,5.86
144.0,162.0,5.93
144.0,163.0,6.75
144.0,164.0,4.27
144.0,166.0,13.59
144.0,170.0,4.45
144.0,177.0,11.32
144.0,179.0,10.67
144.0,181.0,7.61
144.0,186.0,4.09
144.0,188.0,10.66
144.0,189.0,7.14
144.0,190.0,9.24
144.0,193.0,8.42
144.0,194.0,13.08
144.0,195.0,6.8
144.0,196.0,14.89
144.0,198.0,10.81
144.0,202.0,7.98
144.0,207.0,12.57
144.0,209.0,1.89
144.0,211.0,0.68
144.0,217.0,4.94
144.0,223.0,13.15
144.0,224.0,2.77
144.0,225.0,8.69
144.0,226.0,8.41
144.0,227.0,11.63
144.0,228.0,10.19
144.0,229.0,6.34
144.0,230.0,5.89
144.0,231.0,1.3
144.0,232.0,1.79
144.0,233.0,5.18
144.0,234.0,2.95
144.0,236.0,9.81
144.0,237.0,7.83
144.0,238.0,10.74
144.0,239.0,9.49
144.0,246.0,4.83
144.0,249.0,2.12
144.0,255.0,4.41
144.0,256.0,4.37
144.0,257.0,10.1
144.0,260.0,10.65
144.0,261.0,2.49
144.0,262.0,9.84
144.0,263.0,9.92
145.0,4.0,4.46
145.0,7.0,4.02
145.0,8.0,5.66
145.0,12.0,9.69
145.0,13.0,8.94
145.0,17.0,7.91
145.0,24.0,8.52
145.0,25.0,9.7
145.0,33.0,8.93
145.0,34.0,7.0
145.0,35.0,12.7
145.0,36.0,7.45
145.0,37.0,7.97
145.0,40.0,11.04
145.0,41.0,8.67
145.0,42.0,10.75
145.0,43.0,5.76
145.0,45.0,7.31
145.0,48.0,5.19
145.0,49.0,8.56
145.0,50.0,5.99
145.0,52.0,10.14
145.0,53.0,12.91
145.0,54.0,10.45
145.0,56.0,10.04
145.0,57.0,10.65
145.0,59.0,14.96
145.0,60.0,14.8
145.0,61.0,10.47
145.0,62.0,11.58
145.0,63.0,11.99
145.0,65.0,8.44
145.0,66.0,7.54
145.0,68.0,5.7
145.0,69.0,13.2
145.0,70.0,9.34
145.0,71.0,14.89
145.0,72.0,13.98
145.0,74.0,8.3
145.0,75.0,6.57
145.0,76.0,14.77
145.0,77.0,13.02
145.0,79.0,4.88
145.0,80.0,4.61
145.0,82.0,8.04
145.0,83.0,6.4
145.0,85.0,14.58
145.0,87.0,8.64
145.0,88.0,9.31
145.0,90.0,5.37
145.0,92.0,13.56
145.0,93.0,12.04
145.0,95.0,11.8
145.0,96.0,11.16
145.0,97.0,8.52
145.0,100.0,4.6
145.0,102.0,10.2
145.0,103.0,13.48
145.0,104.0,12.31
145.0,105.0,11.41
145.0,106.0,11.53
145.0,107.0,4.11
145.0,111.0,14.44
145.0,112.0,2.33
145.0,113.0,5.39
145.0,114.0,5.95
145.0,116.0,12.0
145.0,119.0,13.83
145.0,125.0,7.1
145.0,126.0,12.08
145.0,129.0,7.29
145.0,134.0,14.46
145.0,135.0,14.43
145.0,137.0,3.16
145.0,138.0,9.4
145.0,140.0,3.03
145.0,141.0,3.39
145.0,142.0,5.52
145.0,143.0,6.23
145.0,144.0,6.44
145.0,145.0,0.0
145.0,146.0,2.04
145.0,147.0,12.26
145.0,148.0,6.08
145.0,151.0,8.02
145.0,152.0,10.69
145.0,157.0,6.06
145.0,158.0,6.86
145.0,159.0,11.44
145.0,160.0,8.63
145.0,161.0,3.71
145.0,162.0,3.1
145.0,163.0,4.25
145.0,164.0,4.06
145.0,166.0,9.53
145.0,167.0,13.14
145.0,168.0,9.78
145.0,170.0,3.31
145.0,173.0,9.62
145.0,177.0,10.83
145.0,179.0,4.48
145.0,181.0,11.59
145.0,186.0,4.87
145.0,188.0,12.72
145.0,189.0,10.16
145.0,190.0,12.5
145.0,192.0,14.88
145.0,193.0,2.32
145.0,194.0,7.23
145.0,195.0,12.26
145.0,196.0,9.93
145.0,198.0,7.76
145.0,199.0,9.98
145.0,202.0,2.43
