dispatch_id,driver_id,service_month,pickup_zone_id,offered_trip_ts
145157,1902,2024-02,262,2024-02-06 08:15:26
145158,6660,2024-01,211,2024-01-21 18:41:00
145159,7420,2024-01,186,2024-01-06 02:49:42
145160,441,2024-03,236,2024-03-14 21:57:01
145161,3804,2024-01,90,2024-01-16 12:10:49
145162,1973,2024-03,230,2024-03-18 17:06:52
145163,6825,2024-01,79,2024-01-13 01:33:27
145164,1085,2024-01,161,2024-01-22 13:39:59
145165,3282,2024-02,148,2024-02-21 10:50:01
145166,2785,2024-03,237,2024-03-07 06:32:10
145167,3766,2024-03,230,2024-03-25 21:59:05
145168,1411,2024-01,79,2024-01-14 01:34:14
145169,975,2024-02,161,2024-02-15 19:53:13
145170,1882,2024-03,48,2024-03-31 04:08:31
145171,5447,2024-01,193,2024-01-27 23:57:20
145172,7340,2024-01,230,2024-01-10 18:44:21
145173,7727,2024-03,166,2024-03-24 17:16:20
145174,5131,2024-03,238,2024-03-17 08:13:11
145175,81,2024-02,68,2024-02-18 09:06:11
145176,6932,2024-02,142,2024-02-02 14:55:38
145177,7341,2024-03,138,2024-03-21 10:14:19
145178,4348,2024-02,161,2024-02-29 18:11:49
145179,4428,2024-01,68,2024-01-20 15:02:52
145180,6558,2024-02,234,2024-02-28 08:55:51
145181,2805,2024-02,162,2024-02-02 16:44:42
145182,2798,2024-02,132,2024-02-29 00:09:58
145183,5967,2024-01,141,2024-01-02 09:20:50
145184,1956,2024-03,236,2024-03-09 14:49:02
145185,6625,2024-03,79,2024-03-27 15:54:17
145186,4390,2024-02,50,2024-02-16 09:29:56
145187,2443,2024-01,142,2024-01-12 23:17:51
145188,7537,2024-03,164,2024-03-11 19:41:38
145189,1162,2024-03,239,2024-03-20 00:07:08
145190,6680,2024-01,249,2024-01-16 09:03:16
145191,4252,2024-03,79,2024-03-12 22:26:52
145192,1945,2024-01,100,2024-01-08 16:12:48
145193,4928,2024-02,230,2024-02-27 15:46:04
145194,7637,2024-01,148,2024-01-29 21:57:01
145195,1385,2024-01,230,2024-01-31 15:16:12
145196,4200,2024-02,263,2024-02-24 13:47:44
145197,5659,2024-01,161,2024-01-13 21:44:16
145198,3368,2024-02,230,2024-02-19 09:47:27
145199,1834,2024-03,170,2024-03-23 18:28:55
145200,2306,2024-02,239,2024-02-10 18:09:56
145201,3330,2024-02,79,2024-02-03 01:21:24
145202,5017,2024-03,239,2024-03-01 11:56:30
145203,4783,2024-01,237,2024-01-13 12:17:56
145204,4631,2024-01,164,2024-01-11 23:10:30
145205,2908,2024-03,107,2024-03-23 20:08:03
145206,6600,2024-03,137,2024-03-16 02:15:57
145207,3542,2024-02,249,2024-02-03 19:35:45
145208,7318,2024-01,161,2024-01-18 08:13:13
145209,2543,2024-03,158,2024-03-20 23:27:11
145210,5971,2024-03,113,2024-03-10 19:07:01
145211,4447,2024-03,238,2024-03-14 12:45:50
145212,1480,2024-03,161,2024-03-16 16:53:04
145213,712,2024-02,193,2024-02-15 17:24:19
145214,1060,2024-03,68,2024-03-13 12:21:26
145215,3752,2024-01,142,2024-01-27 18:23:16
145216,4288,2024-01,144,2024-01-14 08:51:45
145217,5398,2024-03,230,2024-03-31 05:23:38
145218,1229,2024-03,237,2024-03-08 21:29:12
145219,1475,2024-01,163,2024-01-27 09:37:16
145220,4937,2024-03,90,2024-03-10 01:16:33
145221,4614,2024-03,246,2024-03-03 03:31:42
145222,1294,2024-03,90,2024-03-12 21:29:17
145223,4661,2024-01,236,2024-01-20 17:45:15
145224,1858,2024-01,162,2024-01-30 20:05:51
145225,2459,2024-03,43,2024-03-04 21:19:20
145226,670,2024-03,246,2024-03-31 17:11:51
145227,553,2024-01,132,2024-01-03 21:13:09
145228,6696,2024-01,231,2024-01-21 03:06:03
145229,7655,2024-03,249,2024-03-22 01:36:49
145230,4716,2024-03,239,2024-03-28 14:13:46
145231,779,2024-02,186,2024-02-25 14:14:01
145232,2772,2024-03,162,2024-03-19 21:16:43
145233,2823,2024-02,162,2024-02-22 17:36:22
145234,3174,2024-03,132,2024-03-26 22:27:43
145235,1472,2024-03,151,2024-03-23 17:32:37
145236,1078,2024-03,162,2024-03-20 21:31:32
145237,7366,2024-03,239,2024-03-10 12:05:43
145238,6783,2024-02,161,2024-02-27 20:59:50
145239,424,2024-03,107,2024-03-23 01:54:45
145240,2441,2024-03,186,2024-03-05 07:19:53
145241,1080,2024-03,229,2024-03-21 19:51:16
145242,570,2024-03,237,2024-03-02 12:08:43
145243,5166,2024-01,262,2024-01-09 11:49:57
145244,2873,2024-03,75,2024-03-10 22:31:20
145245,4389,2024-03,237,2024-03-04 13:37:28
145246,1945,2024-02,41,2024-02-03 11:37:04
145247,5766,2024-03,141,2024-03-15 18:48:49
145248,3261,2024-02,264,2024-02-01 22:08:50
145249,954,2024-03,238,2024-03-30 10:16:49
145250,6882,2024-01,205,2024-01-11 06:44:28
145251,2372,2024-03,229,2024-03-12 12:42:39
145252,5959,2024-02,238,2024-02-04 11:17:06
145253,5484,2024-01,188,2024-01-05 12:09:01
145254,1949,2024-01,161,2024-01-23 20:36:28
145255,2012,2024-01,249,2024-01-14 01:25:22
145256,2571,2024-03,132,2024-03-16 22:01:55
145257,7141,2024-01,114,2024-01-08 23:58:38
145258,3465,2024-01,246,2024-01-08 19:33:49
145259,5946,2024-02,186,2024-02-22 19:36:44
145260,1292,2024-01,138,2024-01-05 09:40:54
145261,610,2024-03,163,2024-03-29 13:21:20
145262,2280,2024-02,163,2024-02-22 12:51:20
145263,1451,2024-02,161,2024-02-28 07:34:30
145264,2468,2024-03,237,2024-03-09 16:18:26
145265,2254,2024-03,263,2024-03-28 13:20:51
145266,1511,2024-02,142,2024-02-24 21:58:02
145267,7695,2024-03,161,2024-03-24 15:55:03
145268,2187,2024-01,162,2024-01-26 12:05:11
145269,164,2024-01,164,2024-01-17 18:16:28
145270,3397,2024-03,186,2024-03-26 11:31:13
145271,6144,2024-02,249,2024-02-25 20:30:39
145272,6782,2024-02,234,2024-02-16 13:41:57
145273,2972,2024-01,229,2024-01-17 08:42:20
145274,5440,2024-03,107,2024-03-29 18:49:39
145275,1117,2024-02,170,2024-02-20 06:27:03
145276,536,2024-02,90,2024-02-12 16:46:58
145277,5970,2024-02,137,2024-02-15 18:39:13
145278,4067,2024-02,186,2024-02-14 18:58:55
145279,28,2024-01,164,2024-01-06 12:49:30
145280,1879,2024-03,236,2024-03-23 08:02:35
145281,3131,2024-01,140,2024-01-10 10:08:26
145282,11,2024-02,144,2024-02-21 23:12:27
145283,2439,2024-03,246,2024-03-31 23:04:38
145284,4524,2024-01,148,2024-01-23 18:05:07
145285,370,2024-01,114,2024-01-08 02:29:51
145286,1593,2024-03,186,2024-03-03 19:57:20
145287,4513,2024-02,142,2024-02-29 15:26:25
145288,5176,2024-01,231,2024-01-31 12:33:36
145289,5329,2024-03,113,2024-03-27 23:24:13
145290,2086,2024-03,113,2024-03-16 23:36:03
145291,1076,2024-03,230,2024-03-16 06:21:54
145292,1937,2024-02,143,2024-02-26 12:30:01
145293,4448,2024-03,249,2024-03-24 14:45:43
145294,4726,2024-03,236,2024-03-28 16:33:10
145295,7599,2024-01,236,2024-01-25 08:01:35
145296,4725,2024-01,132,2024-01-03 05:40:22
145297,6241,2024-01,238,2024-01-01 02:03:57
145298,6790,2024-02,161,2024-02-01 12:32:56
145299,3543,2024-02,237,2024-02-24 23:51:01
145300,1587,2024-01,164,2024-01-22 18:16:06
145301,1654,2024-02,87,2024-02-07 09:34:32
145302,7895,2024-02,158,2024-02-29 09:34:36
145303,2196,2024-02,43,2024-02-14 21:46:50
145304,2954,2024-02,164,2024-02-14 09:49:24
145305,2937,2024-02,50,2024-02-07 19:18:49
145306,7759,2024-02,237,2024-02-22 07:04:46
145307,1026,2024-01,140,2024-01-17 18:53:08
145308,1243,2024-03,132,2024-03-13 10:15:07
145309,5129,2024-03,237,2024-03-26 16:55:05
145310,7621,2024-01,141,2024-01-17 13:27:42
145311,5103,2024-01,186,2024-01-28 18:40:18
145312,7712,2024-02,142,2024-02-12 17:07:16
145313,4065,2024-03,264,2024-03-26 18:01:34
145314,2324,2024-02,163,2024-02-15 23:47:23
145315,1421,2024-03,137,2024-03-09 23:45:56
145316,1626,2024-02,79,2024-02-25 06:08:59
145317,6608,2024-01,237,2024-01-30 08:18:37
145318,4824,2024-01,246,2024-01-06 16:27:21
145319,6857,2024-02,237,2024-02-17 08:51:42
145320,1099,2024-03,237,2024-03-29 15:45:40
145321,1717,2024-02,163,2024-02-20 18:43:45
145322,2361,2024-01,161,2024-01-09 21:25:50
145323,5728,2024-03,161,2024-03-04 12:41:34
145324,7863,2024-02,186,2024-02-08 06:47:35
145325,5313,2024-02,234,2024-02-08 22:55:22
145326,6119,2024-01,161,2024-01-09 19:09:54
145327,6786,2024-02,238,2024-02-11 22:51:41
145328,6368,2024-03,68,2024-03-26 21:10:51
145329,2368,2024-01,132,2024-01-02 06:09:12
145330,6987,2024-03,163,2024-03-08 14:48:07
145331,7397,2024-01,48,2024-01-14 22:07:05
145332,5515,2024-02,43,2024-02-07 16:13:53
145333,1250,2024-03,246,2024-03-03 13:58:33
145334,5733,2024-02,163,2024-02-02 20:19:30
145335,4088,2024-01,170,2024-01-24 22:02:18
145336,5860,2024-02,263,2024-02-18 18:11:31
145337,361,2024-02,79,2024-02-27 21:02:07
145338,3132,2024-01,237,2024-01-07 19:54:24
145339,4240,2024-01,114,2024-01-14 12:32:33
145340,802,2024-01,238,2024-01-22 19:06:58
145341,4037,2024-02,234,2024-02-07 11:49:41
145342,4880,2024-03,48,2024-03-14 22:03:16
145343,4689,2024-03,141,2024-03-02 01:27:06
145344,6399,2024-01,238,2024-01-18 06:50:14
145345,3410,2024-02,236,2024-02-14 21:44:46
145346,1876,2024-01,43,2024-01-10 09:12:31
145347,1162,2024-03,164,2024-03-03 17:21:50
145348,1459,2024-03,48,2024-03-22 19:35:44
145349,2855,2024-02,43,2024-02-12 16:59:51
145350,7656,2024-02,79,2024-02-22 09:17:51
145351,6087,2024-01,236,2024-01-24 19:45:02
145352,1108,2024-03,158,2024-03-31 21:15:29
145353,4912,2024-03,239,2024-03-10 16:35:30
145354,4390,2024-03,142,2024-03-11 11:24:13
145355,1767,2024-01,66,2024-01-05 15:34:29
145356,5929,2024-01,249,2024-01-28 02:10:13
145357,74,2024-01,68,2024-01-26 14:29:32
145358,761,2024-01,237,2024-01-30 20:55:48
145359,5048,2024-01,226,2024-01-11 09:30:20
145360,4485,2024-02,162,2024-02-12 10:56:02
145361,4761,2024-02,50,2024-02-01 22:08:37
145362,5441,2024-03,209,2024-03-08 12:07:20
145363,7268,2024-03,79,2024-03-30 00:40:29
145364,350,2024-03,234,2024-03-22 09:03:28
145365,6358,2024-03,263,2024-03-13 15:06:55
145366,3359,2024-01,263,2024-01-06 13:35:13
145367,2082,2024-03,163,2024-03-22 14:56:37
145368,3794,2024-01,142,2024-01-17 10:01:27
145369,4349,2024-02,164,2024-02-20 20:44:53
145370,4447,2024-01,238,2024-01-29 06:43:38
145371,2165,2024-02,237,2024-02-10 17:36:40
145372,318,2024-01,90,2024-01-16 18:32:33
145373,5335,2024-03,249,2024-03-13 21:52:49
145374,7148,2024-03,246,2024-03-16 19:39:13
145375,7245,2024-03,262,2024-03-20 10:55:33
145376,6884,2024-02,161,2024-02-08 16:03:52
145377,1748,2024-03,236,2024-03-08 19:52:56
145378,6826,2024-03,7,2024-03-27 00:11:14
145379,5231,2024-01,162,2024-01-27 09:18:22
145380,4157,2024-03,138,2024-03-14 14:53:43
145381,2367,2024-02,138,2024-02-15 18:15:34
145382,6304,2024-03,137,2024-03-01 19:03:23
145383,975,2024-01,74,2024-01-15 10:08:01
145384,6410,2024-02,138,2024-02-16 16:51:53
145385,7230,2024-02,261,2024-02-18 18:34:45
145386,7705,2024-01,188,2024-01-14 23:30:39
145387,7072,2024-03,138,2024-03-22 09:56:24
145388,6530,2024-03,68,2024-03-25 13:06:53
145389,6033,2024-02,231,2024-02-01 17:49:59
145390,956,2024-02,107,2024-02-22 00:43:33
145391,2665,2024-02,132,2024-02-26 22:46:32
145392,1142,2024-03,142,2024-03-01 17:43:57
145393,2930,2024-01,100,2024-01-16 15:34:06
145394,4069,2024-03,161,2024-03-14 16:13:20
145395,7058,2024-02,48,2024-02-01 02:32:42
145396,5675,2024-01,211,2024-01-17 08:53:18
145397,6502,2024-03,161,2024-03-05 18:24:48
145398,6682,2024-03,234,2024-03-23 00:58:59
145399,6449,2024-03,142,2024-03-16 22:48:43
145400,95,2024-01,90,2024-01-07 03:51:04
145401,7579,2024-01,100,2024-01-13 23:26:03
145402,3469,2024-02,132,2024-02-02 23:59:57
145403,2006,2024-02,140,2024-02-12 16:23:47
145404,3388,2024-01,246,2024-01-15 17:23:31
145405,4420,2024-02,170,2024-02-22 09:28:49
145406,5556,2024-01,113,2024-01-22 18:08:11
145407,3342,2024-03,249,2024-03-28 08:30:02
145408,4434,2024-03,41,2024-03-23 14:59:30
145409,3297,2024-02,231,2024-02-23 22:31:30
145410,6422,2024-01,170,2024-01-30 21:02:08
145411,815,2024-03,163,2024-03-29 22:14:43
145412,5600,2024-01,186,2024-01-29 16:51:38
145413,4453,2024-03,186,2024-03-03 19:35:09
145414,3845,2024-01,162,2024-01-20 22:15:11
145415,3087,2024-02,132,2024-02-15 18:00:34
145416,1902,2024-01,249,2024-01-28 01:49:23
145417,2056,2024-01,211,2024-01-16 17:38:35
145418,5154,2024-02,239,2024-02-15 11:05:31
145419,1193,2024-02,170,2024-02-23 22:08:57
145420,1815,2024-01,163,2024-01-19 11:47:58
145421,3469,2024-02,24,2024-02-29 17:55:20
145422,5180,2024-02,68,2024-02-05 16:24:57
145423,3214,2024-02,90,2024-02-18 07:29:06
145424,1210,2024-03,229,2024-03-01 12:29:58
145425,6380,2024-02,234,2024-02-26 16:07:02
145426,1696,2024-01,142,2024-01-02 12:35:00
145427,7537,2024-03,138,2024-03-11 21:07:30
145428,3437,2024-01,231,2024-01-19 02:39:59
145429,6461,2024-03,142,2024-03-04 15:26:10
145430,4150,2024-01,161,2024-01-21 18:13:28
145431,2069,2024-03,237,2024-03-16 22:37:15
145432,7629,2024-03,132,2024-03-13 17:07:26
145433,2496,2024-01,249,2024-01-25 23:03:28
145434,4860,2024-02,231,2024-02-15 08:55:24
145435,6396,2024-01,230,2024-01-11 08:39:57
145436,3398,2024-02,261,2024-02-18 14:55:58
145437,6424,2024-01,68,2024-01-02 17:20:24
145438,6624,2024-02,107,2024-02-07 00:29:41
145439,2115,2024-01,230,2024-01-13 13:55:40
145440,1115,2024-01,230,2024-01-02 11:01:11
145441,551,2024-02,113,2024-02-06 21:01:13
145442,119,2024-01,230,2024-01-17 01:10:45
145443,4226,2024-01,142,2024-01-14 03:39:17
145444,2045,2024-03,132,2024-03-20 13:28:34
145445,3321,2024-03,161,2024-03-15 15:59:46
145446,4262,2024-03,237,2024-03-25 12:28:17
145447,2293,2024-03,239,2024-03-05 15:23:42
145448,5091,2024-02,161,2024-02-22 20:35:37
145449,3111,2024-02,143,2024-02-28 08:00:00
145450,6412,2024-01,48,2024-01-24 19:53:51
145451,1286,2024-01,233,2024-01-22 21:58:28
145452,4826,2024-02,161,2024-02-14 18:50:49
145453,2503,2024-02,237,2024-02-22 20:03:59
145454,929,2024-02,79,2024-02-25 20:48:34
145455,1232,2024-01,142,2024-01-26 21:31:06
145456,6332,2024-01,107,2024-01-27 21:30:13
145457,6958,2024-03,229,2024-03-25 15:43:23
145458,100,2024-03,70,2024-03-21 18:10:49
145459,1838,2024-03,88,2024-03-16 15:47:21
145460,5643,2024-01,249,2024-01-20 11:24:49
145461,6079,2024-03,75,2024-03-12 13:34:45
145462,4171,2024-01,161,2024-01-22 12:09:19
145463,259,2024-02,132,2024-02-10 18:30:44
145464,3961,2024-02,234,2024-02-11 14:04:42
145465,3445,2024-03,50,2024-03-12 17:54:15
145466,5961,2024-03,166,2024-03-31 10:13:03
145467,6558,2024-02,75,2024-02-17 00:26:48
145468,353,2024-03,142,2024-03-14 22:32:51
145469,7516,2024-02,48,2024-02-22 08:34:46
145470,3285,2024-03,107,2024-03-14 19:37:02
145471,4852,2024-02,237,2024-02-25 15:06:51
145472,7532,2024-03,236,2024-03-25 18:32:43
145473,4810,2024-02,43,2024-02-25 09:38:54
145474,111,2024-03,140,2024-03-15 14:28:47
145475,1825,2024-03,246,2024-03-02 12:22:50
145476,7019,2024-01,233,2024-01-31 09:05:01
145477,1020,2024-03,141,2024-03-07 18:01:27
145478,5188,2024-03,234,2024-03-22 20:26:09
145479,3442,2024-01,236,2024-01-19 10:41:53
145480,7264,2024-03,132,2024-03-15 04:25:08
145481,7744,2024-02,239,2024-02-14 22:02:38
145482,368,2024-02,249,2024-02-09 22:33:10
145483,7613,2024-02,100,2024-02-14 18:34:42
145484,6458,2024-01,144,2024-01-27 02:01:27
145485,7655,2024-02,186,2024-02-06 17:25:41
145486,4251,2024-01,158,2024-01-24 20:23:04
145487,7715,2024-01,230,2024-01-04 09:10:38
145488,1988,2024-01,230,2024-01-30 14:22:17
145489,822,2024-03,249,2024-03-30 23:10:21
145490,3768,2024-03,79,2024-03-15 00:31:04
145491,1955,2024-03,162,2024-03-21 20:54:57
145492,7384,2024-02,164,2024-02-29 14:57:46
145493,4843,2024-02,48,2024-02-20 22:13:53
145494,3515,2024-02,186,2024-02-03 13:48:27
145495,361,2024-01,48,2024-01-22 11:34:06
145496,1095,2024-03,132,2024-03-25 01:45:20
145497,5089,2024-01,236,2024-01-05 10:02:01
145498,524,2024-03,48,2024-03-28 14:53:14
145499,5711,2024-02,237,2024-02-20 10:54:26
145500,115,2024-02,249,2024-02-07 13:03:37
145501,3155,2024-03,48,2024-03-22 21:54:17
145502,1690,2024-02,142,2024-02-05 15:48:44
145503,2115,2024-03,161,2024-03-20 13:06:04
145504,4395,2024-03,141,2024-03-11 22:25:56
145505,3162,2024-02,43,2024-02-13 16:14:38
145506,2803,2024-01,79,2024-01-01 00:06:04
145507,1700,2024-01,138,2024-01-03 23:52:58
145508,7000,2024-03,236,2024-03-21 05:19:47
145509,1961,2024-03,237,2024-03-12 20:23:32
145510,6288,2024-02,100,2024-02-01 21:52:12
145511,7687,2024-01,138,2024-01-15 18:08:06
145512,3718,2024-03,262,2024-03-09 19:25:45
145513,2440,2024-03,161,2024-03-31 15:01:33
145514,1843,2024-03,50,2024-03-13 10:36:18
145515,2025,2024-03,68,2024-03-31 22:07:58
145516,3318,2024-02,79,2024-02-03 09:34:17
145517,4938,2024-01,170,2024-01-23 09:16:16
145518,5103,2024-01,47,2024-01-24 12:02:25
145519,1555,2024-02,79,2024-02-03 02:59:28
145520,186,2024-03,138,2024-03-04 12:25:31
145521,6374,2024-03,237,2024-03-27 11:30:46
145522,7113,2024-03,246,2024-03-12 20:03:15
145523,709,2024-02,161,2024-02-28 14:19:37
145524,5238,2024-01,246,2024-01-01 16:13:51
145525,3351,2024-03,236,2024-03-04 12:46:10
145526,7700,2024-03,138,2024-03-25 10:55:41
145527,6493,2024-03,233,2024-03-16 20:28:54
145528,5314,2024-02,230,2024-02-29 21:12:08
145529,2754,2024-02,249,2024-02-05 00:36:21
145530,2902,2024-01,229,2024-01-12 06:56:17
145531,3773,2024-03,100,2024-03-25 21:46:03
145532,3505,2024-01,238,2024-01-30 10:00:00
145533,720,2024-01,13,2024-01-31 21:02:06
145534,56,2024-01,262,2024-01-01 08:18:58
145535,5460,2024-01,151,2024-01-25 11:06:23
145536,458,2024-03,186,2024-03-27 15:13:53
145537,3722,2024-02,143,2024-02-15 07:54:07
145538,824,2024-03,141,2024-03-31 07:54:57
145539,3701,2024-02,230,2024-02-05 11:42:27
145540,3148,2024-02,236,2024-02-15 20:51:11
145541,644,2024-02,50,2024-02-16 08:09:41
145542,2296,2024-02,144,2024-02-15 20:18:43
145543,546,2024-03,162,2024-03-18 14:53:18
145544,3206,2024-01,161,2024-01-27 09:08:25
145545,690,2024-02,132,2024-02-18 21:28:45
145546,3249,2024-01,166,2024-01-05 20:04:30
145547,666,2024-01,68,2024-01-31 14:00:15
145548,2808,2024-03,246,2024-03-03 09:29:21
145549,2637,2024-01,68,2024-01-06 18:52:26
145550,4110,2024-02,236,2024-02-10 22:14:40
145551,3391,2024-02,148,2024-02-10 21:54:22
145552,7484,2024-02,263,2024-02-02 16:49:17
145553,7174,2024-03,79,2024-03-12 09:28:55
145554,4182,2024-01,132,2024-01-15 19:35:06
145555,309,2024-02,48,2024-02-07 15:04:39
145556,6561,2024-01,158,2024-01-14 03:27:37
145557,5396,2024-01,263,2024-01-25 11:54:49
145558,6236,2024-02,233,2024-02-05 12:53:38
145559,7200,2024-02,236,2024-02-16 14:22:52
145560,3340,2024-02,138,2024-02-09 21:05:19
145561,3878,2024-03,132,2024-03-14 20:52:53
145562,1917,2024-01,113,2024-01-31 07:56:26
145563,576,2024-02,100,2024-02-20 17:10:57
145564,254,2024-02,237,2024-02-18 15:59:39
145565,5708,2024-01,68,2024-01-28 03:52:20
145566,446,2024-01,163,2024-01-21 21:43:53
145567,7030,2024-03,186,2024-03-17 09:46:43
145568,1753,2024-02,263,2024-02-03 11:04:15
145569,4120,2024-02,79,2024-02-05 16:42:10
145570,7017,2024-02,141,2024-02-24 17:35:50
145571,1556,2024-02,229,2024-02-20 08:15:09
145572,844,2024-02,186,2024-02-10 12:52:19
145573,3093,2024-01,239,2024-01-26 18:04:33
145574,6603,2024-02,164,2024-02-15 00:57:48
145575,2135,2024-02,100,2024-02-03 18:57:43
145576,3658,2024-01,68,2024-01-19 19:37:01
145577,5188,2024-01,90,2024-01-11 09:59:50
145578,5164,2024-01,68,2024-01-12 18:33:23
145579,6682,2024-03,90,2024-03-21 21:08:09
145580,1151,2024-01,161,2024-01-25 10:07:20
145581,7773,2024-01,68,2024-01-31 15:04:44
145582,6352,2024-01,43,2024-01-03 13:16:08
145583,7814,2024-03,238,2024-03-03 14:48:09
145584,718,2024-03,142,2024-03-02 14:13:35
145585,6161,2024-03,113,2024-03-13 23:48:07
145586,4184,2024-01,237,2024-01-17 21:10:59
145587,6341,2024-02,7,2024-02-16 00:59:55
145588,825,2024-03,249,2024-03-10 11:30:55
145589,3924,2024-02,114,2024-02-23 23:49:19
145590,6840,2024-02,162,2024-02-03 19:09:41
145591,6527,2024-02,229,2024-02-17 16:11:21
145592,4707,2024-03,48,2024-03-18 14:42:50
145593,5309,2024-01,107,2024-01-08 10:54:15
145594,4365,2024-03,142,2024-03-22 19:47:34
145595,6857,2024-02,236,2024-02-09 14:27:47
145596,2182,2024-02,246,2024-02-03 10:54:35
145597,7585,2024-03,249,2024-03-29 21:46:04
145598,4088,2024-01,142,2024-01-07 21:09:34
145599,7912,2024-01,107,2024-01-12 04:49:52
145600,166,2024-02,230,2024-02-04 00:11:44
145601,4266,2024-03,238,2024-03-19 20:36:34
145602,3847,2024-02,113,2024-02-05 08:31:20
145603,3895,2024-03,50,2024-03-15 16:57:19
145604,1715,2024-02,186,2024-02-03 16:50:49
145605,2965,2024-02,186,2024-02-27 19:22:38
145606,7136,2024-03,100,2024-03-05 19:14:50
145607,1008,2024-01,186,2024-01-31 12:41:20
145608,2179,2024-02,186,2024-02-15 21:57:53
145609,4945,2024-03,132,2024-03-05 06:45:59
145610,4090,2024-03,186,2024-03-04 21:42:40
145611,7965,2024-03,68,2024-03-25 23:04:06
145612,26,2024-02,236,2024-02-15 08:25:00
145613,2133,2024-01,237,2024-01-24 16:03:40
145614,5943,2024-02,237,2024-02-25 19:49:16
145615,1247,2024-01,237,2024-01-27 15:00:19
145616,1286,2024-01,236,2024-01-03 10:49:29
145617,2066,2024-02,239,2024-02-23 15:45:44
145618,7990,2024-01,211,2024-01-14 18:17:33
145619,3881,2024-01,163,2024-01-17 20:33:13
145620,2343,2024-01,236,2024-01-28 10:46:03
145621,6725,2024-01,107,2024-01-27 19:03:27
145622,5323,2024-01,163,2024-01-24 18:34:24
145623,2184,2024-01,107,2024-01-25 00:42:30
145624,7679,2024-03,186,2024-03-05 08:37:59
145625,7925,2024-02,231,2024-02-15 14:20:34
145626,6050,2024-01,264,2024-01-04 21:18:07
145627,3092,2024-02,141,2024-02-15 16:09:28
145628,2798,2024-03,79,2024-03-26 10:31:51
145629,2314,2024-01,158,2024-01-19 17:39:54
145630,7366,2024-02,79,2024-02-24 00:09:47
145631,631,2024-03,161,2024-03-22 17:14:36
145632,1702,2024-01,132,2024-01-04 22:10:09
145633,1396,2024-02,43,2024-02-03 13:24:48
145634,5076,2024-02,43,2024-02-08 07:35:05
145635,756,2024-03,209,2024-03-16 00:52:43
145636,5960,2024-03,229,2024-03-29 15:23:02
145637,1110,2024-03,162,2024-03-06 20:31:03
145638,2855,2024-03,140,2024-03-04 20:20:13
145639,1486,2024-01,239,2024-01-04 14:24:55
145640,6650,2024-02,236,2024-02-29 11:11:50
145641,5124,2024-03,48,2024-03-25 06:31:04
145642,3780,2024-01,237,2024-01-17 11:17:31
145643,7494,2024-01,163,2024-01-31 16:11:23
145644,6892,2024-01,161,2024-01-11 19:33:29
145645,4570,2024-03,239,2024-03-21 22:27:51
145646,1717,2024-02,232,2024-02-25 14:31:10
145647,911,2024-03,148,2024-03-03 15:54:45
145648,7165,2024-03,231,2024-03-20 13:40:12
145649,5668,2024-01,142,2024-01-15 20:21:26
145650,4264,2024-02,79,2024-02-04 00:41:44
145651,752,2024-02,237,2024-02-28 12:52:47
145652,3430,2024-02,237,2024-02-11 23:00:02
145653,7653,2024-01,233,2024-01-25 09:01:27
145654,1883,2024-03,143,2024-03-07 16:59:30
145655,2472,2024-03,234,2024-03-24 16:05:35
145656,825,2024-03,142,2024-03-14 05:33:25
145657,2445,2024-03,233,2024-03-03 11:08:19
145658,2330,2024-03,138,2024-03-22 15:39:12
145659,6226,2024-02,161,2024-02-17 10:06:05
145660,3181,2024-02,236,2024-02-29 18:04:41
145661,5521,2024-01,249,2024-01-26 11:32:28
145662,4793,2024-03,262,2024-03-09 11:29:12
145663,2284,2024-01,249,2024-01-16 11:01:58
145664,5786,2024-02,140,2024-02-07 19:18:47
145665,6862,2024-01,144,2024-01-27 14:47:20
145666,343,2024-01,230,2024-01-31 18:45:51
145667,5643,2024-02,79,2024-02-18 23:56:24
145668,7611,2024-03,246,2024-03-22 11:55:09
145669,4517,2024-02,237,2024-02-26 10:48:02
145670,1989,2024-01,186,2024-01-13 20:20:18
145671,724,2024-02,186,2024-02-26 19:27:31
145672,5429,2024-01,246,2024-01-20 13:56:34
145673,832,2024-03,236,2024-03-01 12:27:30
145674,6453,2024-02,161,2024-02-28 16:01:29
145675,6368,2024-01,239,2024-01-05 12:49:02
145676,3339,2024-02,79,2024-02-15 14:14:09
145677,4909,2024-02,233,2024-02-07 11:05:06
145678,3502,2024-02,164,2024-02-03 19:57:58
145679,6150,2024-02,114,2024-02-10 03:01:56
145680,383,2024-03,79,2024-03-29 05:52:00
145681,4125,2024-02,107,2024-02-17 14:23:22
145682,3265,2024-02,231,2024-02-09 14:06:37
145683,3653,2024-01,107,2024-01-28 23:57:12
145684,7497,2024-02,144,2024-02-29 18:14:42
145685,4032,2024-03,48,2024-03-07 20:01:24
145686,2954,2024-03,246,2024-03-03 00:49:46
145687,5564,2024-03,249,2024-03-25 12:17:35
145688,7178,2024-03,170,2024-03-16 21:52:19
145689,6477,2024-01,79,2024-01-16 18:30:34
145690,5607,2024-03,48,2024-03-14 01:10:51
145691,7314,2024-02,13,2024-02-21 14:09:56
145692,7079,2024-02,132,2024-02-29 05:12:45
145693,1682,2024-03,113,2024-03-01 21:44:50
145694,1567,2024-02,239,2024-02-27 09:28:46
145695,3658,2024-03,79,2024-03-09 22:54:36
