shift_id,employee_id,shift_start,shift_end
S016187,E0188,2024-02-08 14:15:00,2024-02-09 03:19:48
S016188,E0188,2024-02-10 15:15:00,2024-02-11 06:37:12
S016189,E0188,2024-02-11 13:00:00,2024-02-12 03:48:00
S016190,E0188,2024-02-13 14:15:00,2024-02-14 04:21:00
S016191,E0188,2024-02-14 14:30:00,2024-02-15 03:01:48
S016192,E0188,2024-02-15 14:15:00,2024-02-16 03:13:12
S016193,E0188,2024-02-17 14:15:00,2024-02-18 05:21:36
S016194,E0188,2024-02-18 15:15:00,2024-02-19 05:31:48
S016195,E0188,2024-02-19 13:00:00,2024-02-20 03:43:12
S016196,E0188,2024-02-20 15:30:00,2024-02-21 06:24:36
S016197,E0188,2024-02-24 15:00:00,2024-02-25 05:24:00
S016198,E0188,2024-02-25 13:30:00,2024-02-26 03:59:24
S016199,E0188,2024-02-26 15:15:00,2024-02-27 04:06:36
S016200,E0188,2024-02-28 13:30:00,2024-02-29 04:10:12
S016201,E0188,2024-02-29 14:15:00,2024-03-01 03:56:59
S016202,E0188,2024-03-01 14:00:00,2024-03-02 03:19:12
S016203,E0188,2024-03-02 15:00:00,2024-03-03 04:52:11
S016204,E0188,2024-03-03 14:15:00,2024-03-04 04:06:00
S016205,E0188,2024-03-04 13:00:00,2024-03-05 03:29:24
S016206,E0188,2024-03-05 15:15:00,2024-03-06 06:06:00
S016207,E0188,2024-03-07 14:30:00,2024-03-08 05:15:36
S016208,E0188,2024-03-08 15:00:00,2024-03-09 04:18:00
S016209,E0188,2024-03-09 14:00:00,2024-03-10 03:21:00
S016210,E0188,2024-03-10 15:00:00,2024-03-11 02:55:48
S016211,E0188,2024-03-11 13:00:00,2024-03-12 02:16:12
S016212,E0188,2024-03-13 13:30:00,2024-03-14 02:02:23
S016213,E0188,2024-03-15 13:30:00,2024-03-16 03:49:12
S016214,E0188,2024-03-16 15:15:00,2024-03-17 04:31:12
S016215,E0188,2024-03-17 14:00:00,2024-03-18 01:36:00
S016216,E0188,2024-03-18 14:00:00,2024-03-19 04:28:12
S016217,E0188,2024-03-19 14:00:00,2024-03-20 02:26:59
S016218,E0188,2024-03-20 14:00:00,2024-03-21 01:50:24
S016219,E0188,2024-03-22 13:00:00,2024-03-23 00:42:36
S016220,E0188,2024-03-24 15:00:00,2024-03-25 03:21:35
S016221,E0188,2024-03-25 15:15:00,2024-03-26 04:24:00
S016222,E0188,2024-03-28 15:15:00,2024-03-29 02:56:24
S016223,E0188,2024-03-30 14:00:00,2024-03-31 03:36:36
S016224,E0188,2024-03-31 15:00:00,2024-04-01 03:13:12
S016225,E0189,2024-01-01 06:00:00,2024-01-01 19:07:11
S016226,E0189,2024-01-02 08:00:00,2024-01-02 21:23:24
S016227,E0189,2024-01-04 06:15:00,2024-01-04 21:39:36
S016228,E0189,2024-01-05 07:00:00,2024-01-05 20:28:12
S016229,E0189,2024-01-06 07:15:00,2024-01-06 20:40:12
S016230,E0189,2024-01-08 07:30:00,2024-01-08 21:29:24
S016231,E0189,2024-01-09 08:30:00,2024-01-09 21:34:48
S016232,E0189,2024-01-10 06:00:00,2024-01-10 18:52:48
S016233,E0189,2024-01-11 08:00:00,2024-01-11 21:24:36
S016234,E0189,2024-01-12 06:00:00,2024-01-12 21:25:12
S016235,E0189,2024-01-13 08:00:00,2024-01-13 21:12:36
S016236,E0189,2024-01-14 08:00:00,2024-01-14 20:40:48
S016237,E0189,2024-01-15 06:15:00,2024-01-15 18:58:48
S016238,E0189,2024-01-18 08:00:00,2024-01-18 21:05:24
S016239,E0189,2024-01-19 07:00:00,2024-01-19 20:11:24
S016240,E0189,2024-01-21 07:00:00,2024-01-21 22:16:48
S016241,E0189,2024-01-24 06:15:00,2024-01-24 19:25:48
S016242,E0189,2024-01-25 07:15:00,2024-01-25 21:01:12
S016243,E0189,2024-01-26 06:00:00,2024-01-26 20:43:48
S016244,E0189,2024-01-27 08:00:00,2024-01-27 21:50:24
S016245,E0189,2024-01-30 08:00:00,2024-01-30 22:52:48
S016246,E0189,2024-01-31 07:15:00,2024-01-31 22:30:36
S016247,E0189,2024-02-02 07:00:00,2024-02-02 20:50:24
S016248,E0189,2024-02-03 08:00:00,2024-02-03 22:12:00
S016249,E0189,2024-02-04 06:15:00,2024-02-04 19:28:12
S016250,E0189,2024-02-05 06:30:00,2024-02-05 20:54:00
S016251,E0189,2024-02-07 06:00:00,2024-02-07 19:26:59
S016252,E0189,2024-02-08 07:15:00,2024-02-08 20:34:48
S016253,E0189,2024-02-10 06:00:00,2024-02-10 19:17:23
S016254,E0189,2024-02-12 06:30:00,2024-02-12 19:13:12
S016255,E0189,2024-02-13 07:30:00,2024-02-13 20:35:24
S016256,E0189,2024-02-14 08:00:00,2024-02-14 20:52:12
S016257,E0189,2024-02-15 07:00:00,2024-02-15 20:00:36
S016258,E0189,2024-02-16 06:00:00,2024-02-16 18:40:48
S016259,E0189,2024-02-17 07:00:00,2024-02-17 19:59:24
S016260,E0189,2024-02-18 08:15:00,2024-02-18 22:39:36
S016261,E0189,2024-02-19 08:15:00,2024-02-19 20:55:12
S016262,E0189,2024-02-20 06:00:00,2024-02-20 19:48:36
S016263,E0189,2024-02-21 08:15:00,2024-02-21 23:29:24
S016264,E0189,2024-02-22 06:00:00,2024-02-22 20:46:48
S016265,E0189,2024-02-23 08:15:00,2024-02-23 23:28:48
S016266,E0189,2024-02-25 07:30:00,2024-02-25 20:44:24
S016267,E0189,2024-02-26 08:30:00,2024-02-26 23:36:36
S016268,E0189,2024-02-27 07:00:00,2024-02-27 20:16:47
S016269,E0189,2024-02-28 07:00:00,2024-02-28 20:42:36
S016270,E0189,2024-02-29 08:15:00,2024-02-29 21:31:12
S016271,E0189,2024-03-01 08:15:00,2024-03-01 22:57:36
S016272,E0189,2024-03-02 07:30:00,2024-03-02 22:49:12
S016273,E0189,2024-03-03 08:00:00,2024-03-03 21:28:12
S016274,E0189,2024-03-04 06:15:00,2024-03-04 19:42:36
S016275,E0189,2024-03-05 06:30:00,2024-03-05 19:40:48
S016276,E0189,2024-03-06 07:00:00,2024-03-06 20:31:47
S016277,E0189,2024-03-07 06:00:00,2024-03-07 20:54:00
S016278,E0189,2024-03-08 06:00:00,2024-03-08 20:04:48
S016279,E0189,2024-03-09 07:00:00,2024-03-09 21:34:12
S016280,E0189,2024-03-10 08:00:00,2024-03-10 21:00:00
S016281,E0189,2024-03-11 08:00:00,2024-03-11 22:13:12
S016282,E0189,2024-03-13 07:15:00,2024-03-13 19:43:12
S016283,E0189,2024-03-15 06:00:00,2024-03-15 18:00:00
S016284,E0189,2024-03-16 06:00:00,2024-03-16 17:39:00
S016285,E0189,2024-03-17 06:00:00,2024-03-17 18:02:23
S016286,E0189,2024-03-18 06:00:00,2024-03-18 20:20:24
S016287,E0189,2024-03-19 07:30:00,2024-03-19 20:00:36
S016288,E0189,2024-03-20 07:00:00,2024-03-20 18:36:00
S016289,E0189,2024-03-21 08:00:00,2024-03-21 21:14:24
S016290,E0189,2024-03-22 06:00:00,2024-03-22 20:24:00
S016291,E0189,2024-03-23 08:15:00,2024-03-23 20:46:12
S016292,E0189,2024-03-24 07:00:00,2024-03-24 21:18:00
S016293,E0189,2024-03-25 07:30:00,2024-03-25 19:39:36
S016294,E0189,2024-03-26 08:00:00,2024-03-26 20:02:23
S016295,E0189,2024-03-27 08:15:00,2024-03-27 22:34:48
S016296,E0189,2024-03-28 07:00:00,2024-03-28 18:34:12
S016297,E0189,2024-03-30 08:00:00,2024-03-30 21:34:48
S016298,E0189,2024-03-31 08:15:00,2024-03-31 21:08:24
S016299,E0190,2024-01-01 14:00:00,2024-01-02 05:12:00
S016300,E0190,2024-01-02 15:00:00,2024-01-03 05:10:12
S016301,E0190,2024-01-03 15:00:00,2024-01-04 05:43:12
S016302,E0190,2024-01-04 14:00:00,2024-01-05 04:55:48
S016303,E0190,2024-01-05 14:00:00,2024-01-06 03:14:24
S016304,E0190,2024-01-06 13:00:00,2024-01-07 01:34:12
S016305,E0190,2024-01-07 15:15:00,2024-01-08 05:51:00
S016306,E0190,2024-01-09 13:15:00,2024-01-10 03:06:00
S016307,E0190,2024-01-10 13:00:00,2024-01-11 02:21:35
S016308,E0190,2024-01-12 14:00:00,2024-01-13 02:34:48
S016309,E0190,2024-01-14 13:00:00,2024-01-15 02:10:48
S016310,E0190,2024-01-16 14:00:00,2024-01-17 03:19:12
S016311,E0190,2024-01-17 14:00:00,2024-01-18 02:35:24
S016312,E0190,2024-01-18 13:00:00,2024-01-19 03:27:00
S016313,E0190,2024-01-19 15:00:00,2024-01-20 06:25:48
S016314,E0190,2024-01-20 13:00:00,2024-01-21 02:51:35
S016315,E0190,2024-01-22 14:00:00,2024-01-23 05:15:00
S016316,E0190,2024-01-23 14:00:00,2024-01-24 03:54:00
S016317,E0190,2024-01-27 15:00:00,2024-01-28 05:37:48
S016318,E0190,2024-01-28 13:00:00,2024-01-29 02:14:24
S016319,E0190,2024-01-29 14:00:00,2024-01-30 04:26:24
S016320,E0190,2024-01-30 14:15:00,2024-01-31 04:43:48
S016321,E0190,2024-01-31 14:30:00,2024-02-01 03:04:48
S016322,E0190,2024-02-01 15:30:00,2024-02-02 06:33:36
S016323,E0190,2024-02-02 15:30:00,2024-02-03 06:16:12
S016324,E0190,2024-02-03 13:00:00,2024-02-04 03:07:48
S016325,E0190,2024-02-04 13:00:00,2024-02-05 02:10:48
S016326,E0190,2024-02-05 14:15:00,2024-02-06 05:12:36
S016327,E0190,2024-02-06 13:00:00,2024-02-07 02:31:47
S016328,E0190,2024-02-07 15:00:00,2024-02-08 06:29:24
S016329,E0190,2024-02-10 15:15:00,2024-02-11 06:30:36
S016330,E0190,2024-02-11 14:00:00,2024-02-12 05:00:00
S016331,E0190,2024-02-12 13:30:00,2024-02-13 03:30:36
S016332,E0190,2024-02-13 14:00:00,2024-02-14 02:56:24
S016333,E0190,2024-02-14 14:00:00,2024-02-15 05:28:48
S016334,E0190,2024-02-15 13:15:00,2024-02-16 04:03:36
S016335,E0190,2024-02-16 15:30:00,2024-02-17 05:45:00
S016336,E0190,2024-02-17 15:00:00,2024-02-18 04:32:23
S016337,E0190,2024-02-18 15:00:00,2024-02-19 05:55:48
S016338,E0190,2024-02-21 15:15:00,2024-02-22 05:42:00
S016339,E0190,2024-02-22 15:00:00,2024-02-23 05:33:36
S016340,E0190,2024-02-23 13:15:00,2024-02-24 01:48:00
S016341,E0190,2024-02-25 14:15:00,2024-02-26 04:00:00
S016342,E0190,2024-02-28 14:30:00,2024-02-29 03:48:36
S016343,E0190,2024-02-29 13:00:00,2024-03-01 02:33:36
S016344,E0190,2024-03-01 13:00:00,2024-03-02 04:10:48
S016345,E0190,2024-03-02 15:00:00,2024-03-03 05:53:24
S016346,E0190,2024-03-04 13:00:00,2024-03-05 01:33:36
S016347,E0190,2024-03-06 13:15:00,2024-03-07 03:48:36
S016348,E0190,2024-03-07 15:00:00,2024-03-08 04:35:24
S016349,E0190,2024-03-08 13:00:00,2024-03-09 02:11:24
S016350,E0190,2024-03-10 13:00:00,2024-03-11 03:29:24
S016351,E0190,2024-03-11 14:00:00,2024-03-12 03:11:24
S016352,E0190,2024-03-12 13:00:00,2024-03-13 02:06:36
S016353,E0190,2024-03-13 13:00:00,2024-03-14 02:40:48
S016354,E0190,2024-03-14 15:15:00,2024-03-15 04:56:24
S016355,E0190,2024-03-15 13:00:00,2024-03-16 02:26:24
S016356,E0190,2024-03-16 13:00:00,2024-03-17 02:21:00
S016357,E0190,2024-03-17 13:00:00,2024-03-18 00:54:00
S016358,E0190,2024-03-18 15:15:00,2024-03-19 04:23:24
S016359,E0190,2024-03-19 13:30:00,2024-03-20 03:22:48
S016360,E0190,2024-03-20 13:15:00,2024-03-21 01:56:24
S016361,E0190,2024-03-21 15:00:00,2024-03-22 05:15:00
S016362,E0190,2024-03-22 14:00:00,2024-03-23 03:15:36
S016363,E0190,2024-03-23 14:15:00,2024-03-24 02:06:00
S016364,E0190,2024-03-24 14:15:00,2024-03-25 01:47:24
S016365,E0190,2024-03-25 13:30:00,2024-03-26 01:36:35
S016366,E0190,2024-03-28 13:00:00,2024-03-29 02:04:12
S016367,E0190,2024-03-30 13:15:00,2024-03-31 01:15:00
S016368,E0190,2024-03-31 13:00:00,2024-04-01 02:04:48
S016369,E0191,2024-01-01 08:00:00,2024-01-01 22:44:24
S016370,E0191,2024-01-02 08:30:00,2024-01-02 21:37:11
S016371,E0191,2024-01-03 07:00:00,2024-01-03 21:19:48
S016372,E0191,2024-01-04 06:30:00,2024-01-04 21:02:24
S016373,E0191,2024-01-05 08:00:00,2024-01-05 23:07:12
S016374,E0191,2024-01-07 06:00:00,2024-01-07 20:01:47
S016375,E0191,2024-01-08 07:00:00,2024-01-08 21:22:48
S016376,E0191,2024-01-09 07:00:00,2024-01-09 19:30:36
S016377,E0191,2024-01-10 07:00:00,2024-01-10 19:42:00
S016378,E0191,2024-01-11 08:00:00,2024-01-11 23:01:48
S016379,E0191,2024-01-12 08:00:00,2024-01-12 20:52:12
S016380,E0191,2024-01-13 06:30:00,2024-01-13 20:37:48
S016381,E0191,2024-01-14 08:30:00,2024-01-14 21:52:11
S016382,E0191,2024-01-15 08:00:00,2024-01-15 23:28:12
S016383,E0191,2024-01-16 08:00:00,2024-01-16 22:55:12
S016384,E0191,2024-01-17 08:00:00,2024-01-17 23:07:12
S016385,E0191,2024-01-18 06:15:00,2024-01-18 20:32:24
S016386,E0191,2024-01-19 08:00:00,2024-01-19 22:22:12
S016387,E0191,2024-01-20 07:30:00,2024-01-20 20:33:00
S016388,E0191,2024-01-22 08:00:00,2024-01-22 23:21:00
S016389,E0191,2024-01-23 07:00:00,2024-01-23 19:39:36
S016390,E0191,2024-01-25 06:00:00,2024-01-25 20:04:48
S016391,E0191,2024-01-26 07:00:00,2024-01-26 21:18:00
S016392,E0191,2024-01-27 08:15:00,2024-01-27 23:27:36
S016393,E0191,2024-01-28 07:00:00,2024-01-28 20:18:36
S016394,E0191,2024-01-30 06:00:00,2024-01-30 18:37:12
S016395,E0191,2024-01-31 07:15:00,2024-01-31 20:43:48
S016396,E0191,2024-02-01 06:00:00,2024-02-01 20:58:12
S016397,E0191,2024-02-02 06:00:00,2024-02-02 19:01:47
S016398,E0191,2024-02-03 08:30:00,2024-02-03 22:19:48
S016399,E0191,2024-02-05 08:30:00,2024-02-05 23:31:48
S016400,E0191,2024-02-06 08:00:00,2024-02-06 22:22:48
S016401,E0191,2024-02-08 06:00:00,2024-02-08 20:03:36
S016402,E0191,2024-02-09 06:00:00,2024-02-09 18:52:12
S016403,E0191,2024-02-10 07:30:00,2024-02-10 20:54:36
S016404,E0191,2024-02-11 08:00:00,2024-02-11 23:08:24
S016405,E0191,2024-02-12 07:00:00,2024-02-12 22:03:00
S016406,E0191,2024-02-13 08:00:00,2024-02-13 21:54:36
S016407,E0191,2024-02-14 08:00:00,2024-02-14 22:48:00
S016408,E0191,2024-02-15 08:30:00,2024-02-15 21:43:12
S016409,E0191,2024-02-19 07:00:00,2024-02-19 20:41:24
S016410,E0191,2024-02-20 07:30:00,2024-02-20 20:48:00
S016411,E0191,2024-02-21 08:00:00,2024-02-21 21:40:12
S016412,E0191,2024-02-22 08:15:00,2024-02-22 22:19:12
S016413,E0191,2024-02-23 06:00:00,2024-02-23 20:29:24
S016414,E0191,2024-02-24 08:15:00,2024-02-24 22:33:36
S016415,E0191,2024-02-25 07:00:00,2024-02-25 20:04:12
S016416,E0191,2024-02-26 06:00:00,2024-02-26 19:47:23
S016417,E0191,2024-02-27 07:00:00,2024-02-27 21:14:24
S016418,E0191,2024-02-28 07:00:00,2024-02-28 20:51:00
S016419,E0191,2024-03-01 08:00:00,2024-03-01 22:37:48
S016420,E0191,2024-03-02 06:00:00,2024-03-02 18:40:12
S016421,E0191,2024-03-03 08:00:00,2024-03-03 21:09:00
S016422,E0191,2024-03-04 07:00:00,2024-03-04 20:36:00
S016423,E0191,2024-03-05 08:15:00,2024-03-05 23:16:48
S016424,E0191,2024-03-08 07:00:00,2024-03-08 20:48:00
S016425,E0191,2024-03-09 07:30:00,2024-03-09 21:49:12
S016426,E0191,2024-03-11 07:30:00,2024-03-11 21:49:12
S016427,E0191,2024-03-12 06:00:00,2024-03-12 18:39:36
S016428,E0191,2024-03-13 08:00:00,2024-03-13 21:10:12
S016429,E0191,2024-03-14 06:30:00,2024-03-14 19:22:11
S016430,E0191,2024-03-15 06:15:00,2024-03-15 19:58:12
S016431,E0191,2024-03-16 08:00:00,2024-03-16 20:41:24
S016432,E0191,2024-03-17 08:15:00,2024-03-17 22:39:00
S016433,E0191,2024-03-18 08:00:00,2024-03-18 22:14:24
S016434,E0191,2024-03-21 06:00:00,2024-03-21 18:01:47
S016435,E0191,2024-03-22 08:30:00,2024-03-22 20:10:12
S016436,E0191,2024-03-23 06:00:00,2024-03-23 17:52:48
S016437,E0191,2024-03-25 08:00:00,2024-03-25 22:18:36
S016438,E0191,2024-03-26 07:00:00,2024-03-26 19:16:12
S016439,E0191,2024-03-27 06:00:00,2024-03-27 18:02:23
S016440,E0191,2024-03-28 08:15:00,2024-03-28 20:42:36
S016441,E0191,2024-03-29 08:30:00,2024-03-29 21:53:24
S016442,E0191,2024-03-30 07:15:00,2024-03-30 19:37:11
S016443,E0191,2024-03-31 08:00:00,2024-03-31 19:43:48
S016444,E0192,2024-01-01 08:30:00,2024-01-01 22:42:00
S016445,E0192,2024-01-02 08:00:00,2024-01-02 22:31:48
S016446,E0192,2024-01-03 07:15:00,2024-01-03 20:55:12
S016447,E0192,2024-01-04 06:00:00,2024-01-04 18:49:48
S016448,E0192,2024-01-05 08:00:00,2024-01-05 21:26:59
S016449,E0192,2024-01-06 07:00:00,2024-01-06 20:04:12
S016450,E0192,2024-01-07 07:00:00,2024-01-07 21:52:48
S016451,E0192,2024-01-08 08:00:00,2024-01-08 21:22:11
S016452,E0192,2024-01-09 07:00:00,2024-01-09 22:22:12
S016453,E0192,2024-01-10 06:30:00,2024-01-10 19:02:24
S016454,E0192,2024-01-11 07:15:00,2024-01-11 20:10:48
S016455,E0192,2024-01-12 07:15:00,2024-01-12 22:15:36
S016456,E0192,2024-01-13 07:15:00,2024-01-13 21:46:12
S016457,E0192,2024-01-14 07:30:00,2024-01-14 20:18:36
S016458,E0192,2024-01-15 06:00:00,2024-01-15 18:38:24
S016459,E0192,2024-01-16 08:00:00,2024-01-16 23:26:24
S016460,E0192,2024-01-17 06:00:00,2024-01-17 19:43:12
S016461,E0192,2024-01-21 06:00:00,2024-01-21 21:18:36
S016462,E0192,2024-01-22 06:00:00,2024-01-22 18:33:00
S016463,E0192,2024-01-23 07:00:00,2024-01-23 20:41:59
S016464,E0192,2024-01-24 06:30:00,2024-01-24 19:50:24
S016465,E0192,2024-01-25 08:30:00,2024-01-25 21:16:12
S016466,E0192,2024-01-27 07:00:00,2024-01-27 21:44:24
S016467,E0192,2024-01-29 06:30:00,2024-01-29 19:34:48
S016468,E0192,2024-01-30 07:00:00,2024-01-30 22:03:36
S016469,E0192,2024-02-01 08:00:00,2024-02-01 22:05:24
S016470,E0192,2024-02-04 06:30:00,2024-02-04 19:27:36
S016471,E0192,2024-02-05 07:00:00,2024-02-05 20:43:48
S016472,E0192,2024-02-06 08:00:00,2024-02-06 22:56:24
S016473,E0192,2024-02-07 07:15:00,2024-02-07 22:42:36
S016474,E0192,2024-02-08 07:00:00,2024-02-08 22:18:36
S016475,E0192,2024-02-09 07:15:00,2024-02-09 20:59:24
S016476,E0192,2024-02-10 08:00:00,2024-02-10 20:55:12
S016477,E0192,2024-02-11 07:00:00,2024-02-11 20:46:12
S016478,E0192,2024-02-12 08:00:00,2024-02-12 21:48:00
S016479,E0192,2024-02-13 06:00:00,2024-02-13 21:28:12
S016480,E0192,2024-02-14 07:00:00,2024-02-14 20:44:24
S016481,E0192,2024-02-15 08:00:00,2024-02-15 21:29:24
S016482,E0192,2024-02-16 08:00:00,2024-02-16 22:01:12
S016483,E0192,2024-02-18 07:00:00,2024-02-18 20:04:48
S016484,E0192,2024-02-19 08:15:00,2024-02-19 22:03:36
S016485,E0192,2024-02-20 08:00:00,2024-02-20 21:59:24
S016486,E0192,2024-02-21 06:30:00,2024-02-21 19:49:12
S016487,E0192,2024-02-22 06:00:00,2024-02-22 20:43:12
S016488,E0192,2024-02-23 06:00:00,2024-02-23 19:30:00
S016489,E0192,2024-02-24 07:00:00,2024-02-24 22:17:24
S016490,E0192,2024-02-25 06:00:00,2024-02-25 19:06:00
S016491,E0192,2024-02-26 08:00:00,2024-02-26 21:22:11
S016492,E0192,2024-02-27 08:00:00,2024-02-27 23:00:00
S016493,E0192,2024-02-28 06:15:00,2024-02-28 19:56:24
S016494,E0192,2024-02-29 06:15:00,2024-02-29 19:48:00
S016495,E0192,2024-03-01 07:30:00,2024-03-01 22:10:48
S016496,E0192,2024-03-02 07:00:00,2024-03-02 19:40:12
S016497,E0192,2024-03-04 08:00:00,2024-03-04 20:46:48
S016498,E0192,2024-03-05 06:00:00,2024-03-05 18:36:36
S016499,E0192,2024-03-07 08:00:00,2024-03-07 22:15:36
S016500,E0192,2024-03-08 06:00:00,2024-03-08 18:44:24
S016501,E0192,2024-03-09 08:30:00,2024-03-09 22:13:12
S016502,E0192,2024-03-11 07:00:00,2024-03-11 19:18:36
S016503,E0192,2024-03-12 06:00:00,2024-03-12 18:37:48
S016504,E0192,2024-03-13 06:30:00,2024-03-13 19:29:24
S016505,E0192,2024-03-15 07:30:00,2024-03-15 19:36:35
S016506,E0192,2024-03-16 06:00:00,2024-03-16 18:28:12
S016507,E0192,2024-03-18 06:00:00,2024-03-18 19:14:24
S016508,E0192,2024-03-19 08:00:00,2024-03-19 21:42:36
S016509,E0192,2024-03-21 06:00:00,2024-03-21 19:10:48
S016510,E0192,2024-03-23 07:00:00,2024-03-23 20:31:48
S016511,E0192,2024-03-25 06:00:00,2024-03-25 19:47:24
S016512,E0192,2024-03-26 06:30:00,2024-03-26 18:46:12
S016513,E0192,2024-03-27 08:30:00,2024-03-27 20:37:11
S016514,E0192,2024-03-28 08:30:00,2024-03-28 22:39:36
S016515,E0192,2024-03-29 07:00:00,2024-03-29 20:46:12
S016516,E0192,2024-03-30 06:00:00,2024-03-30 18:38:24
S016517,E0192,2024-03-31 06:15:00,2024-03-31 18:25:48
S016518,E0193,2024-01-01 07:15:00,2024-01-01 21:01:47
S016519,E0193,2024-01-02 07:15:00,2024-01-02 21:58:48
S016520,E0193,2024-01-03 06:00:00,2024-01-03 20:54:00
S016521,E0193,2024-01-04 08:00:00,2024-01-04 22:28:12
S016522,E0193,2024-01-05 08:00:00,2024-01-05 21:32:23
S016523,E0193,2024-01-06 06:15:00,2024-01-06 20:22:48
S016524,E0193,2024-01-07 08:30:00,2024-01-07 23:21:36
S016525,E0193,2024-01-08 07:15:00,2024-01-08 21:55:48
S016526,E0193,2024-01-09 08:00:00,2024-01-09 22:34:48
S016527,E0193,2024-01-10 07:00:00,2024-01-10 22:17:24
S016528,E0193,2024-01-11 06:00:00,2024-01-11 19:00:00
S016529,E0193,2024-01-12 06:00:00,2024-01-12 21:18:36
S016530,E0193,2024-01-13 06:00:00,2024-01-13 20:06:00
S016531,E0193,2024-01-14 07:30:00,2024-01-14 20:04:48
S016532,E0193,2024-01-15 07:00:00,2024-01-15 21:06:00
S016533,E0193,2024-01-16 07:30:00,2024-01-16 20:07:48
S016534,E0193,2024-01-17 08:15:00,2024-01-17 21:09:00
S016535,E0193,2024-01-20 07:00:00,2024-01-20 22:15:00
S016536,E0193,2024-01-21 08:00:00,2024-01-21 20:51:00
S016537,E0193,2024-01-22 06:00:00,2024-01-22 18:57:00
S016538,E0193,2024-01-23 06:00:00,2024-01-23 19:15:36
S016539,E0193,2024-01-27 07:00:00,2024-01-27 22:10:48
S016540,E0193,2024-01-28 07:00:00,2024-01-28 20:21:35
S016541,E0193,2024-01-29 06:00:00,2024-01-29 20:48:00
S016542,E0193,2024-01-30 07:00:00,2024-01-30 21:55:48
S016543,E0193,2024-02-01 07:00:00,2024-02-01 20:00:36
S016544,E0193,2024-02-02 07:30:00,2024-02-02 21:14:24
S016545,E0193,2024-02-03 07:15:00,2024-02-03 21:48:36
S016546,E0193,2024-02-05 08:15:00,2024-02-05 22:30:00
S016547,E0193,2024-02-06 07:15:00,2024-02-06 21:31:12
S016548,E0193,2024-02-08 08:00:00,2024-02-08 23:07:48
S016549,E0193,2024-02-09 07:00:00,2024-02-09 21:05:24
S016550,E0193,2024-02-10 06:00:00,2024-02-10 19:25:12
S016551,E0193,2024-02-11 08:00:00,2024-02-11 20:53:24
S016552,E0193,2024-02-12 06:30:00,2024-02-12 19:38:24
S016553,E0193,2024-02-13 07:15:00,2024-02-13 21:55:12
S016554,E0193,2024-02-15 08:15:00,2024-02-15 21:37:11
S016555,E0193,2024-02-16 06:00:00,2024-02-16 20:10:12
S016556,E0193,2024-02-19 08:15:00,2024-02-19 23:15:36
S016557,E0193,2024-02-20 08:00:00,2024-02-20 23:06:36
S016558,E0193,2024-02-21 08:00:00,2024-02-21 21:25:12
S016559,E0193,2024-02-22 08:30:00,2024-02-22 23:03:36
S016560,E0193,2024-02-23 08:00:00,2024-02-23 22:05:24
S016561,E0193,2024-02-24 07:15:00,2024-02-24 21:53:24
S016562,E0193,2024-02-25 08:00:00,2024-02-25 22:21:00
S016563,E0193,2024-02-26 06:15:00,2024-02-26 21:19:48
S016564,E0193,2024-02-27 08:15:00,2024-02-27 21:30:36
S016565,E0193,2024-02-28 08:00:00,2024-02-28 21:30:00
S016566,E0193,2024-02-29 08:00:00,2024-02-29 23:12:36
S016567,E0193,2024-03-01 07:30:00,2024-03-01 21:55:12
S016568,E0193,2024-03-02 08:00:00,2024-03-02 22:06:36
S016569,E0193,2024-03-03 06:30:00,2024-03-03 19:13:48
S016570,E0193,2024-03-04 07:30:00,2024-03-04 20:27:36
S016571,E0193,2024-03-05 06:00:00,2024-03-05 18:57:36
S016572,E0193,2024-03-08 08:00:00,2024-03-08 21:11:59
S016573,E0193,2024-03-10 06:15:00,2024-03-10 18:19:12
S016574,E0193,2024-03-11 07:00:00,2024-03-11 18:44:24
S016575,E0193,2024-03-12 08:00:00,2024-03-12 19:46:48
S016576,E0193,2024-03-14 06:00:00,2024-03-14 18:39:36
S016577,E0193,2024-03-15 07:00:00,2024-03-15 19:36:00
S016578,E0193,2024-03-16 07:00:00,2024-03-16 19:38:24
S016579,E0193,2024-03-17 07:00:00,2024-03-17 20:12:36
S016580,E0193,2024-03-18 07:30:00,2024-03-18 20:42:00
S016581,E0193,2024-03-22 06:00:00,2024-03-22 20:07:48
S016582,E0193,2024-03-23 07:15:00,2024-03-23 19:43:48
S016583,E0193,2024-03-24 08:15:00,2024-03-24 21:21:00
S016584,E0193,2024-03-26 08:30:00,2024-03-26 22:01:12
S016585,E0193,2024-03-27 07:00:00,2024-03-27 19:01:12
S016586,E0193,2024-03-28 06:00:00,2024-03-28 19:51:36
S016587,E0193,2024-03-29 06:00:00,2024-03-29 17:45:00
S016588,E0193,2024-03-31 07:15:00,2024-03-31 21:19:48
S016589,E0194,2024-01-03 13:00:00,2024-01-04 02:36:35
S016590,E0194,2024-01-04 15:30:00,2024-01-05 05:12:36
S016591,E0194,2024-01-06 15:00:00,2024-01-07 05:30:36
S016592,E0194,2024-01-07 14:15:00,2024-01-08 04:02:23
S016593,E0194,2024-01-08 15:15:00,2024-01-09 03:46:12
S016594,E0194,2024-01-09 13:00:00,2024-01-10 02:55:12
S016595,E0194,2024-01-12 15:00:00,2024-01-13 03:43:48
S016596,E0194,2024-01-13 14:00:00,2024-01-14 04:47:24
S016597,E0194,2024-01-15 14:00:00,2024-01-16 04:01:47
