expense_id,department_id,category_id,expense_date,payment_date,amount_usd,is_approved,vendor_id
EXP01681,D08,C04,2024-02-02,2024-02-03,236.06,True,V026
EXP01682,D08,C04,2024-02-18,2024-02-18,205.43,True,V031
EXP01683,D08,C04,2024-02-13,2024-02-16,267.03,True,V045
EXP01684,D08,C04,2024-02-08,2024-02-15,193.17,True,V037
EXP01685,D08,C04,2024-02-23,2024-02-25,307.83,True,V016
EXP01686,D08,C04,2024-02-08,2024-02-08,246.26,True,V037
EXP01687,D08,C04,2024-02-05,2024-02-07,325.3,True,V008
EXP01688,D08,C04,2024-02-10,2024-02-15,324.24,True,V015
EXP01689,D08,C04,2024-02-12,2024-02-17,288.7,True,V012
EXP01690,D08,C04,2024-02-02,2024-02-04,281.92,True,V008
EXP01691,D08,C04,2024-02-18,2024-02-19,217.46,True,V028
EXP01692,D08,C04,2024-02-23,2024-02-25,193.4,True,V018
EXP01693,D08,C04,2024-02-07,2024-02-07,251.43,True,V035
EXP01694,D08,C04,2024-02-18,2024-02-21,199.52,False,V053
EXP01695,D08,C04,2024-02-27,2024-02-28,239.08,True,V012
EXP01696,D08,C04,2024-02-14,2024-02-20,267.32,True,V056
EXP01697,D08,C04,2024-02-14,2024-02-17,336.75,True,V025
EXP01698,D08,C04,2024-02-02,2024-02-09,260.57,True,V056
EXP01699,D08,C04,2024-03-27,2024-03-29,261.45,True,V010
EXP01700,D08,C04,2024-03-14,2024-03-19,285.11,True,V017
EXP01701,D08,C04,2024-03-03,2024-03-07,215.69,True,V033
EXP01702,D08,C04,2024-03-22,2024-04-05,182.9,True,V024
EXP01703,D08,C04,2024-03-01,2024-03-04,183.16,True,V048
EXP01704,D08,C04,2024-03-03,2024-03-06,195.01,True,V026
EXP01705,D08,C04,2024-03-24,2024-04-05,230.42,True,V040
EXP01706,D08,C04,2024-03-31,2024-03-31,333.24,True,V036
EXP01707,D08,C04,2024-03-30,2024-04-14,299.29,True,V022
EXP01708,D08,C04,2024-03-05,2024-03-06,258.92,True,V042
EXP01709,D08,C04,2024-03-26,2024-04-01,331.43,True,V031
EXP01710,D08,C04,2024-03-10,2024-03-11,211.51,True,V011
EXP01711,D08,C04,2024-03-14,2024-03-17,313.83,True,V034
EXP01712,D08,C04,2024-03-24,2024-04-03,189.41,True,V013
EXP01713,D08,C04,2024-03-10,2024-03-13,309.47,True,V059
EXP01714,D08,C04,2024-03-23,2024-04-12,250.35,True,V036
EXP01715,D08,C04,2024-03-13,2024-03-17,263.04,True,V013
EXP01716,D08,C04,2024-03-22,2024-04-07,249.07,True,V057
EXP01717,D08,C04,2024-03-01,2024-03-01,219.13,True,V044
EXP01718,D08,C04,2024-03-16,2024-03-23,268.49,True,V033
EXP01719,D08,C04,2024-03-12,2024-03-17,225.11,True,V029
EXP01720,D08,C04,2024-03-21,2024-04-16,245.03,True,V025
EXP01721,D08,C04,2024-03-26,2024-04-03,305.1,True,V048
EXP01722,D08,C04,2024-03-29,2024-04-02,288.78,True,V018
EXP01723,D08,C05,2024-01-19,2024-01-24,3469.92,True,V041
EXP01724,D08,C05,2024-01-26,2024-02-04,2985.53,True,V001
EXP01725,D08,C05,2024-01-26,2024-01-27,3684.68,True,V039
EXP01726,D08,C05,2024-01-09,2024-01-14,3614.91,True,V026
EXP01727,D08,C05,2024-01-01,2024-01-03,3020.09,True,V008
EXP01728,D08,C05,2024-01-21,2024-01-24,4495.96,True,V009
EXP01729,D08,C05,2024-01-02,2024-01-03,4393.98,True,V005
EXP01730,D08,C05,2024-01-25,2024-01-27,2901.66,True,V008
EXP01731,D08,C05,2024-02-04,2024-02-11,3772.81,True,V042
EXP01732,D08,C05,2024-02-19,2024-02-23,3346.06,True,V002
EXP01733,D08,C05,2024-02-24,2024-02-28,4752.45,True,V018
EXP01734,D08,C05,2024-02-08,2024-02-15,4233.88,True,V047
EXP01735,D08,C05,2024-02-27,2024-02-27,3251.5,True,V013
EXP01736,D08,C05,2024-02-13,2024-02-20,3704.22,True,V039
EXP01737,D08,C05,2024-02-16,2024-02-17,4311.81,True,V015
EXP01738,D08,C05,2024-02-17,2024-02-22,3984.33,True,V032
EXP01739,D08,C05,2024-03-25,2024-04-04,3597.91,True,V054
EXP01740,D08,C05,2024-03-12,2024-03-16,4082.53,True,V009
EXP01741,D08,C05,2024-03-24,2024-04-10,4691.41,True,V008
EXP01742,D08,C05,2024-03-27,2024-04-02,3612.58,True,V042
EXP01743,D08,C05,2024-03-20,2024-04-16,3350.26,True,V029
EXP01744,D08,C05,2024-03-14,2024-03-18,4302.82,True,V017
EXP01745,D08,C05,2024-03-07,2024-03-10,3212.18,True,V060
EXP01746,D08,C05,2024-03-16,2024-03-20,4535.25,True,V054
EXP01747,D08,C06,2024-01-23,2024-01-26,891.93,True,V054
EXP01748,D08,C06,2024-01-06,2024-01-13,1150.4,True,V053
EXP01749,D08,C06,2024-01-31,2024-01-31,789.69,False,V015
EXP01750,D08,C06,2024-01-22,2024-01-25,789.01,True,V014
EXP01751,D08,C06,2024-01-07,2024-01-10,952.55,True,V055
EXP01752,D08,C06,2024-01-30,2024-01-30,1174.09,True,V049
EXP01753,D08,C06,2024-01-04,2024-01-09,1279.26,True,V007
EXP01754,D08,C06,2024-01-13,2024-01-20,813.75,True,V024
EXP01755,D08,C06,2024-01-23,2024-01-25,1254.36,True,V040
EXP01756,D08,C06,2024-01-15,2024-01-16,847.57,True,V021
EXP01757,D08,C06,2024-02-20,2024-02-23,1154.38,True,V022
EXP01758,D08,C06,2024-02-09,2024-02-13,1101.13,True,V046
EXP01759,D08,C06,2024-02-20,2024-02-26,868.9,True,V030
EXP01760,D08,C06,2024-02-19,2024-02-24,938.09,True,V010
EXP01761,D08,C06,2024-02-26,2024-02-26,830.25,True,V024
EXP01762,D08,C06,2024-02-25,2024-02-28,1079.94,True,V004
EXP01763,D08,C06,2024-02-19,2024-02-26,1040.89,True,V034
EXP01764,D08,C06,2024-02-24,2024-02-24,1195.09,True,V036
EXP01765,D08,C06,2024-02-24,2024-02-29,1138.73,True,V035
EXP01766,D08,C06,2024-02-07,2024-02-09,860.93,False,V045
EXP01767,D08,C06,2024-03-28,2024-04-16,860.18,True,V026
EXP01768,D08,C06,2024-03-27,2024-04-02,1153.14,True,V022
EXP01769,D08,C06,2024-03-07,2024-03-08,812.6,True,V004
EXP01770,D08,C06,2024-03-16,2024-03-20,859.55,True,V015
EXP01771,D08,C06,2024-03-11,2024-03-11,942.17,True,V002
EXP01772,D08,C06,2024-03-10,2024-03-14,1095.88,True,V002
EXP01773,D08,C06,2024-03-18,2024-03-23,758.5,True,V011
EXP01774,D08,C06,2024-03-10,2024-03-15,1071.94,True,V053
EXP01775,D08,C06,2024-03-13,2024-03-16,1000.18,True,V031
EXP01776,D08,C06,2024-03-07,2024-03-13,1275.34,True,V049
EXP01777,D09,C01,2024-01-04,2024-01-11,2666.2,True,V040
EXP01778,D09,C01,2024-01-10,2024-01-16,2825.84,True,V010
EXP01779,D09,C01,2024-01-07,2024-01-09,3450.7,True,V034
EXP01780,D09,C01,2024-01-06,2024-01-07,2434.52,True,V056
EXP01781,D09,C01,2024-01-15,2024-01-15,3876.03,True,V017
EXP01782,D09,C01,2024-01-22,2024-01-25,3378.6,True,V022
EXP01783,D09,C01,2024-01-10,2024-01-11,2559.7,True,V058
EXP01784,D09,C01,2024-02-14,2024-02-21,3416.43,True,V022
EXP01785,D09,C01,2024-02-10,2024-02-11,3507.88,True,V016
EXP01786,D09,C01,2024-02-23,2024-02-28,2320.94,True,V010
EXP01787,D09,C01,2024-02-19,2024-02-22,3720.88,True,V042
EXP01788,D09,C01,2024-02-19,2024-02-25,3009.21,True,V043
EXP01789,D09,C01,2024-02-06,2024-02-07,3256.43,True,V005
EXP01790,D09,C01,2024-02-06,2024-02-13,2614.49,True,V044
EXP01791,D09,C01,2024-03-02,2024-03-04,3208.05,True,V048
EXP01792,D09,C01,2024-03-16,2024-03-19,3075.56,True,V037
EXP01793,D09,C01,2024-03-19,2024-03-26,3847.25,True,V033
EXP01794,D09,C01,2024-03-28,2024-04-06,3404.86,True,V039
EXP01795,D09,C01,2024-03-25,2024-04-07,3371.9,True,V031
EXP01796,D09,C01,2024-03-01,2024-03-01,3869.7,True,V001
EXP01797,D09,C01,2024-03-03,2024-03-03,3243.04,True,V019
EXP01798,D09,C02,2024-01-20,2024-01-21,994.61,True,V012
EXP01799,D09,C02,2024-01-24,2024-01-25,989.2,True,V058
EXP01800,D09,C02,2024-01-24,2024-01-25,635.33,True,V015
EXP01801,D09,C02,2024-01-06,2024-01-08,754.55,True,V026
EXP01802,D09,C02,2024-01-08,2024-01-09,673.39,True,V060
EXP01803,D09,C02,2024-01-26,2024-02-08,1035.37,False,V049
EXP01804,D09,C02,2024-01-07,2024-01-14,832.01,True,V026
EXP01805,D09,C02,2024-01-24,2024-01-24,956.55,True,V033
EXP01806,D09,C02,2024-01-09,2024-01-09,827.7,True,V033
EXP01807,D09,C02,2024-01-31,2024-02-06,643.95,True,V044
EXP01808,D09,C02,2024-01-05,2024-01-12,632.52,True,V019
EXP01809,D09,C02,2024-01-07,2024-01-14,810.01,True,V059
EXP01810,D09,C02,2024-01-20,2024-01-20,695.86,True,V022
EXP01811,D09,C02,2024-01-08,2024-01-12,704.58,True,V025
EXP01812,D09,C02,2024-01-11,2024-01-12,806.53,True,V028
EXP01813,D09,C02,2024-01-19,2024-01-26,670.34,True,V024
EXP01814,D09,C02,2024-01-16,2024-01-19,731.43,True,V009
EXP01815,D09,C02,2024-01-29,2024-02-07,843.0,True,V027
EXP01816,D09,C02,2024-01-13,2024-01-15,1012.62,True,V004
EXP01817,D09,C02,2024-01-03,2024-01-06,940.69,True,V060
EXP01818,D09,C02,2024-02-13,2024-02-18,702.72,True,V057
EXP01819,D09,C02,2024-02-24,2024-02-27,928.61,True,V051
EXP01820,D09,C02,2024-02-10,2024-02-13,1042.4,True,V022
EXP01821,D09,C02,2024-02-01,2024-02-05,895.1,True,V055
EXP01822,D09,C02,2024-02-19,2024-02-23,978.26,True,V050
EXP01823,D09,C02,2024-02-07,2024-02-11,704.69,True,V041
EXP01824,D09,C02,2024-02-01,2024-02-08,960.73,True,V037
EXP01825,D09,C02,2024-02-07,2024-02-10,642.07,True,V050
EXP01826,D09,C02,2024-02-09,2024-02-13,966.13,True,V031
EXP01827,D09,C02,2024-02-11,2024-02-12,857.85,True,V046
EXP01828,D09,C02,2024-02-22,2024-02-24,618.92,True,V057
EXP01829,D09,C02,2024-02-01,2024-02-08,852.7,True,V049
EXP01830,D09,C02,2024-02-23,2024-02-23,806.73,True,V004
EXP01831,D09,C02,2024-02-21,2024-02-25,710.61,True,V007
EXP01832,D09,C02,2024-02-13,2024-02-15,829.11,True,V034
EXP01833,D09,C02,2024-02-17,2024-02-17,774.58,True,V008
EXP01834,D09,C02,2024-02-07,2024-02-13,1033.6,True,V056
EXP01835,D09,C02,2024-02-06,2024-02-08,647.12,True,V040
EXP01836,D09,C02,2024-02-07,2024-02-09,984.37,True,V029
EXP01837,D09,C02,2024-02-29,2024-03-05,581.87,False,V052
EXP01838,D09,C02,2024-03-08,2024-03-10,862.35,True,V051
EXP01839,D09,C02,2024-03-02,2024-03-06,716.46,True,V045
EXP01840,D09,C02,2024-03-29,2024-04-06,994.69,True,V051
EXP01841,D09,C02,2024-03-25,2024-03-26,696.13,True,V004
EXP01842,D09,C02,2024-03-21,2024-04-16,667.45,True,V029
EXP01843,D09,C02,2024-03-04,2024-03-04,564.43,True,V026
EXP01844,D09,C02,2024-03-11,2024-03-15,782.17,True,V036
EXP01845,D09,C02,2024-03-03,2024-03-05,1040.65,True,V030
EXP01846,D09,C02,2024-03-30,2024-04-14,875.55,True,V025
EXP01847,D09,C02,2024-03-10,2024-03-15,739.32,True,V018
EXP01848,D09,C02,2024-03-24,2024-04-15,908.14,True,V020
EXP01849,D09,C02,2024-03-26,2024-04-11,585.23,True,V045
EXP01850,D09,C02,2024-03-06,2024-03-13,655.28,True,V003
EXP01851,D09,C02,2024-03-19,2024-03-19,805.8,True,V059
EXP01852,D09,C02,2024-03-17,2024-03-20,748.26,True,V040
EXP01853,D09,C02,2024-03-19,2024-03-19,887.63,False,V021
EXP01854,D09,C02,2024-03-02,2024-03-02,573.56,True,V052
EXP01855,D09,C02,2024-03-23,2024-03-25,838.72,True,V045
EXP01856,D09,C02,2024-03-19,2024-03-20,621.67,True,V041
EXP01857,D09,C02,2024-03-06,2024-03-11,987.2,True,V007
EXP01858,D09,C03,2024-01-31,2024-01-31,3105.71,True,V021
EXP01859,D09,C03,2024-01-07,2024-01-11,2303.38,True,V042
EXP01860,D09,C03,2024-01-06,2024-01-12,2629.93,True,V011
EXP01861,D09,C03,2024-01-12,2024-01-13,1919.07,True,V060
EXP01862,D09,C03,2024-01-02,2024-01-04,2005.19,True,V056
EXP01863,D09,C03,2024-02-22,2024-02-22,2617.0,True,V053
EXP01864,D09,C03,2024-02-08,2024-02-09,3360.76,True,V058
EXP01865,D09,C03,2024-02-10,2024-02-13,2613.03,True,V015
EXP01866,D09,C03,2024-02-11,2024-02-15,2360.87,True,V003
EXP01867,D09,C03,2024-02-03,2024-02-03,2052.76,True,V021
EXP01868,D09,C03,2024-03-18,2024-03-24,2053.67,True,V006
EXP01869,D09,C03,2024-03-14,2024-03-17,2602.6,True,V057
EXP01870,D09,C03,2024-03-05,2024-03-05,2199.32,True,V001
EXP01871,D09,C03,2024-03-03,2024-03-04,3181.64,True,V002
EXP01872,D09,C03,2024-03-29,2024-04-06,3039.67,True,V025
EXP01873,D09,C04,2024-01-19,2024-01-24,130.62,True,V024
EXP01874,D09,C04,2024-01-04,2024-01-09,167.43,True,V027
EXP01875,D09,C04,2024-01-09,2024-01-10,141.17,True,V007
EXP01876,D09,C04,2024-01-10,2024-01-17,157.36,True,V016
EXP01877,D09,C04,2024-01-27,2024-01-27,132.29,True,V033
EXP01878,D09,C04,2024-01-04,2024-01-09,159.16,True,V050
EXP01879,D09,C04,2024-01-21,2024-01-21,137.77,True,V003
EXP01880,D09,C04,2024-01-25,2024-01-28,197.5,True,V046
EXP01881,D09,C04,2024-01-31,2024-01-31,154.06,True,V032
EXP01882,D09,C04,2024-01-07,2024-01-14,169.38,True,V040
EXP01883,D09,C04,2024-01-13,2024-01-14,198.45,True,V051
EXP01884,D09,C04,2024-01-12,2024-01-14,144.52,True,V003
EXP01885,D09,C04,2024-01-28,2024-01-28,160.23,False,V029
EXP01886,D09,C04,2024-01-30,2024-01-30,195.94,True,V050
EXP01887,D09,C04,2024-01-13,2024-01-16,185.96,True,V056
EXP01888,D09,C04,2024-01-18,2024-01-25,130.0,True,V044
EXP01889,D09,C04,2024-01-18,2024-01-23,205.41,True,V020
EXP01890,D09,C04,2024-01-10,2024-01-17,149.4,True,V060
EXP01891,D09,C04,2024-01-30,2024-02-02,188.71,True,V037
EXP01892,D09,C04,2024-01-18,2024-01-24,171.65,True,V019
EXP01893,D09,C04,2024-01-23,2024-01-25,156.17,True,V033
EXP01894,D09,C04,2024-01-27,2024-01-27,169.23,True,V046
EXP01895,D09,C04,2024-01-09,2024-01-16,136.15,True,V020
EXP01896,D09,C04,2024-01-09,2024-01-15,166.38,True,V006
EXP01897,D09,C04,2024-02-03,2024-02-07,183.01,True,V032
EXP01898,D09,C04,2024-02-10,2024-02-11,173.94,True,V001
EXP01899,D09,C04,2024-02-02,2024-02-09,141.29,True,V058
EXP01900,D09,C04,2024-02-06,2024-02-13,153.95,True,V017
EXP01901,D09,C04,2024-02-29,2024-02-29,174.52,True,V042
EXP01902,D09,C04,2024-02-11,2024-02-12,116.68,True,V024
EXP01903,D09,C04,2024-02-03,2024-02-10,152.16,True,V046
EXP01904,D09,C04,2024-02-10,2024-02-13,174.13,True,V006
EXP01905,D09,C04,2024-02-25,2024-02-25,116.79,True,V021
EXP01906,D09,C04,2024-02-05,2024-02-09,171.05,True,V009
EXP01907,D09,C04,2024-02-08,2024-02-15,155.14,True,V009
EXP01908,D09,C04,2024-02-10,2024-02-14,184.61,False,V046
EXP01909,D09,C04,2024-02-09,2024-02-10,128.36,True,V025
EXP01910,D09,C04,2024-02-11,2024-02-13,180.02,True,V047
EXP01911,D09,C04,2024-02-21,2024-02-26,193.01,True,V015
EXP01912,D09,C04,2024-02-09,2024-02-15,116.91,True,V021
EXP01913,D09,C04,2024-02-18,2024-02-24,169.13,False,V051
EXP01914,D09,C04,2024-02-09,2024-02-12,182.76,True,V005
EXP01915,D09,C04,2024-02-22,2024-02-27,177.23,True,V046
EXP01916,D09,C04,2024-02-06,2024-02-09,185.64,True,V055
EXP01917,D09,C04,2024-02-16,2024-02-21,175.75,True,V047
EXP01918,D09,C04,2024-02-27,2024-02-27,153.1,True,V036
EXP01919,D09,C04,2024-02-19,2024-02-21,192.01,True,V025
EXP01920,D09,C04,2024-02-19,2024-02-19,126.56,True,V005
EXP01921,D09,C04,2024-03-25,2024-03-28,204.85,True,V015
EXP01922,D09,C04,2024-03-14,2024-03-17,192.9,True,V048
EXP01923,D09,C04,2024-03-01,2024-03-03,126.86,True,V030
EXP01924,D09,C04,2024-03-31,2024-04-10,175.68,True,V036
EXP01925,D09,C04,2024-03-17,2024-03-22,137.53,True,V045
EXP01926,D09,C04,2024-03-23,2024-04-10,134.0,True,V050
EXP01927,D09,C04,2024-03-26,2024-04-12,131.08,True,V017
EXP01928,D09,C04,2024-03-08,2024-03-08,121.13,True,V047
EXP01929,D09,C04,2024-03-07,2024-03-08,156.86,True,V018
EXP01930,D09,C04,2024-03-29,2024-04-08,207.42,True,V024
EXP01931,D09,C04,2024-03-01,2024-03-04,154.75,True,V038
EXP01932,D09,C04,2024-03-13,2024-03-15,144.3,True,V019
EXP01933,D09,C04,2024-03-12,2024-03-17,116.76,True,V032
EXP01934,D09,C04,2024-03-22,2024-04-10,126.98,True,V024
EXP01935,D09,C04,2024-03-04,2024-03-08,183.34,True,V031
EXP01936,D09,C04,2024-03-11,2024-03-12,134.71,True,V010
EXP01937,D09,C04,2024-03-16,2024-03-22,138.69,True,V007
EXP01938,D09,C04,2024-03-25,2024-04-10,183.14,True,V012
EXP01939,D09,C04,2024-03-10,2024-03-13,115.84,True,V008
EXP01940,D09,C04,2024-03-30,2024-04-01,150.02,True,V022
EXP01941,D09,C04,2024-03-31,2024-04-08,113.4,True,V056
EXP01942,D09,C04,2024-03-29,2024-04-15,191.85,True,V058
EXP01943,D09,C04,2024-03-21,2024-04-15,147.36,True,V001
EXP01944,D09,C04,2024-03-14,2024-03-20,154.09,True,V040
EXP01945,D09,C05,2024-01-12,2024-01-17,2797.84,True,V031
EXP01946,D09,C05,2024-01-26,2024-01-26,2939.45,True,V057
EXP01947,D09,C05,2024-01-03,2024-01-04,4398.55,True,V010
EXP01948,D09,C05,2024-01-26,2024-01-28,3195.09,True,V058
EXP01949,D09,C05,2024-01-08,2024-01-14,3376.28,True,V045
EXP01950,D09,C05,2024-01-17,2024-01-22,2606.65,True,V027
EXP01951,D09,C05,2024-01-02,2024-01-06,4255.45,True,V054
EXP01952,D09,C05,2024-01-06,2024-01-13,3772.79,True,V056
EXP01953,D09,C05,2024-02-06,2024-02-07,4029.67,True,V026
EXP01954,D09,C05,2024-02-06,2024-02-07,4117.19,True,V004
EXP01955,D09,C05,2024-02-19,2024-02-19,2829.78,True,V046
EXP01956,D09,C05,2024-02-22,2024-02-24,4393.87,True,V004
EXP01957,D09,C05,2024-02-05,2024-02-11,2907.98,True,V057
EXP01958,D09,C05,2024-02-16,2024-02-21,3999.93,True,V006
EXP01959,D09,C05,2024-02-19,2024-02-19,4693.35,True,V048
EXP01960,D09,C05,2024-02-07,2024-02-14,2878.86,True,V041
EXP01961,D09,C05,2024-03-29,2024-04-04,3867.71,True,V040
EXP01962,D09,C05,2024-03-31,2024-04-02,3372.56,True,V001
EXP01963,D09,C05,2024-03-29,2024-03-30,4622.44,True,V047
EXP01964,D09,C05,2024-03-28,2024-04-11,4251.85,True,V025
EXP01965,D09,C05,2024-03-16,2024-03-18,4068.11,True,V054
EXP01966,D09,C05,2024-03-08,2024-03-14,4506.49,False,V020
EXP01967,D09,C05,2024-03-11,2024-03-13,4737.46,False,V019
EXP01968,D09,C05,2024-03-10,2024-03-11,3160.33,True,V002
EXP01969,D09,C06,2024-01-27,2024-01-28,751.01,True,V028
EXP01970,D09,C06,2024-01-20,2024-01-22,897.64,True,V053
EXP01971,D09,C06,2024-01-01,2024-01-02,919.66,False,V053
EXP01972,D09,C06,2024-01-25,2024-01-26,744.22,True,V036
EXP01973,D09,C06,2024-01-21,2024-01-25,959.61,True,V044
EXP01974,D09,C06,2024-01-11,2024-01-13,1260.76,True,V007
EXP01975,D09,C06,2024-01-20,2024-01-21,797.98,True,V027
EXP01976,D09,C06,2024-01-05,2024-01-09,945.28,True,V035
EXP01977,D09,C06,2024-01-09,2024-01-10,936.92,True,V028
EXP01978,D09,C06,2024-01-21,2024-01-21,1222.1,True,V017
EXP01979,D09,C06,2024-02-27,2024-02-29,1245.18,True,V054
EXP01980,D09,C06,2024-02-24,2024-02-29,1178.77,True,V021
EXP01981,D09,C06,2024-02-24,2024-02-28,888.39,True,V025
EXP01982,D09,C06,2024-02-25,2024-02-28,859.7,True,V046
EXP01983,D09,C06,2024-02-07,2024-02-11,901.68,True,V045
EXP01984,D09,C06,2024-02-01,2024-02-01,1007.48,True,V058
EXP01985,D09,C06,2024-02-01,2024-02-05,1036.98,True,V003
EXP01986,D09,C06,2024-02-16,2024-02-20,1255.17,True,V018
EXP01987,D09,C06,2024-02-21,2024-02-25,1078.68,True,V009
EXP01988,D09,C06,2024-02-14,2024-02-21,722.62,True,V018
EXP01989,D09,C06,2024-03-11,2024-03-13,788.21,True,V014
EXP01990,D09,C06,2024-03-21,2024-03-24,880.25,True,V019
EXP01991,D09,C06,2024-03-11,2024-03-16,772.47,True,V016
EXP01992,D09,C06,2024-03-29,2024-04-11,787.38,True,V007
EXP01993,D09,C06,2024-03-29,2024-04-15,1073.6,True,V053
EXP01994,D09,C06,2024-03-05,2024-03-10,1200.96,True,V012
EXP01995,D09,C06,2024-03-02,2024-03-03,695.85,True,V042
EXP01996,D09,C06,2024-03-16,2024-03-18,876.2,True,V052
EXP01997,D09,C06,2024-03-01,2024-03-02,1261.42,True,V036
EXP01998,D09,C06,2024-03-21,2024-03-23,1094.72,True,V046
EXP01999,D10,C01,2024-01-17,2024-01-20,1867.05,False,V058
EXP02000,D10,C01,2024-01-23,2024-01-28,2651.24,True,V044
EXP02001,D10,C01,2024-01-07,2024-01-11,1829.83,True,V035
EXP02002,D10,C01,2024-01-16,2024-01-23,1995.26,True,V037
EXP02003,D10,C01,2024-01-19,2024-01-25,2192.97,True,V035
EXP02004,D10,C01,2024-01-01,2024-01-08,2254.31,True,V035
EXP02005,D10,C01,2024-01-22,2024-01-29,1978.97,True,V011
EXP02006,D10,C01,2024-02-17,2024-02-21,2126.65,True,V029
EXP02007,D10,C01,2024-02-12,2024-02-12,2584.49,True,V028
EXP02008,D10,C01,2024-02-27,2024-02-27,1532.98,True,V034
EXP02009,D10,C01,2024-02-14,2024-02-18,1998.3,True,V018
EXP02010,D10,C01,2024-02-21,2024-02-25,2351.09,True,V003
EXP02011,D10,C01,2024-02-23,2024-02-25,2276.98,True,V027
EXP02012,D10,C01,2024-02-19,2024-02-25,2012.45,True,V014
EXP02013,D10,C01,2024-03-03,2024-03-09,2219.23,True,V059
EXP02014,D10,C01,2024-03-03,2024-03-08,1851.31,False,V027
EXP02015,D10,C01,2024-03-17,2024-03-22,2230.47,True,V056
EXP02016,D10,C01,2024-03-01,2024-03-08,2381.09,True,V037
EXP02017,D10,C01,2024-03-20,2024-04-13,1841.15,True,V015
EXP02018,D10,C01,2024-03-14,2024-03-19,1987.75,True,V011
EXP02019,D10,C01,2024-03-05,2024-03-05,1602.68,True,V026
EXP02020,D10,C02,2024-01-21,2024-01-25,742.68,True,V016
EXP02021,D10,C02,2024-01-16,2024-01-16,683.88,True,V011
EXP02022,D10,C02,2024-01-13,2024-01-13,771.37,True,V048
EXP02023,D10,C02,2024-01-02,2024-01-05,707.61,True,V050
EXP02024,D10,C02,2024-01-08,2024-01-14,493.49,True,V035
EXP02025,D10,C02,2024-01-31,2024-01-31,810.69,True,V008
EXP02026,D10,C02,2024-01-14,2024-01-19,603.87,True,V036
EXP02027,D10,C02,2024-01-12,2024-01-14,541.6,True,V043
EXP02028,D10,C02,2024-01-29,2024-01-30,756.65,True,V008
EXP02029,D10,C02,2024-01-23,2024-01-26,467.45,True,V018
EXP02030,D10,C02,2024-01-17,2024-01-18,544.38,True,V008
EXP02031,D10,C02,2024-01-31,2024-01-31,814.05,True,V022
EXP02032,D10,C02,2024-01-21,2024-01-26,704.63,True,V050
EXP02033,D10,C02,2024-01-19,2024-01-25,604.39,True,V038
EXP02034,D10,C02,2024-01-18,2024-01-19,818.76,True,V031
EXP02035,D10,C02,2024-01-18,2024-01-19,689.95,True,V018
EXP02036,D10,C02,2024-01-24,2024-01-27,804.44,True,V023
EXP02037,D10,C02,2024-01-17,2024-01-19,529.89,False,V045
EXP02038,D10,C02,2024-01-19,2024-01-25,467.36,True,V026
EXP02039,D10,C02,2024-01-24,2024-01-24,538.58,True,V058
EXP02040,D10,C02,2024-02-23,2024-02-23,677.13,True,V054
EXP02041,D10,C02,2024-02-03,2024-02-03,672.69,True,V033
EXP02042,D10,C02,2024-02-25,2024-02-26,576.47,True,V045
EXP02043,D10,C02,2024-02-06,2024-02-06,817.53,True,V041
EXP02044,D10,C02,2024-02-25,2024-02-29,787.08,True,V004
EXP02045,D10,C02,2024-02-02,2024-02-02,486.38,True,V058
EXP02046,D10,C02,2024-02-22,2024-02-27,625.29,True,V033
EXP02047,D10,C02,2024-02-24,2024-02-24,793.26,False,V047
EXP02048,D10,C02,2024-02-02,2024-02-06,766.75,True,V037
EXP02049,D10,C02,2024-02-26,2024-02-26,732.66,True,V039
EXP02050,D10,C02,2024-02-04,2024-02-07,788.1,True,V012
EXP02051,D10,C02,2024-02-07,2024-02-14,500.25,True,V059
EXP02052,D10,C02,2024-02-03,2024-02-08,486.81,True,V046
EXP02053,D10,C02,2024-02-09,2024-02-09,812.84,True,V060
EXP02054,D10,C02,2024-02-24,2024-02-24,718.6,True,V053
EXP02055,D10,C02,2024-02-29,2024-02-29,579.49,True,V010
EXP02056,D10,C02,2024-02-08,2024-02-12,730.59,True,V054
EXP02057,D10,C02,2024-02-23,2024-02-23,523.01,True,V030
EXP02058,D10,C02,2024-02-28,2024-02-28,822.82,True,V041
EXP02059,D10,C02,2024-02-05,2024-02-08,745.91,True,V002
EXP02060,D10,C02,2024-03-20,2024-04-05,730.29,True,V054
EXP02061,D10,C02,2024-03-16,2024-03-16,533.78,True,V057
EXP02062,D10,C02,2024-03-30,2024-03-30,475.91,True,V059
EXP02063,D10,C02,2024-03-24,2024-04-07,759.09,True,V012
EXP02064,D10,C02,2024-03-03,2024-03-05,517.86,True,V037
EXP02065,D10,C02,2024-03-24,2024-04-08,482.38,True,V041
EXP02066,D10,C02,2024-03-03,2024-03-04,755.83,True,V055
EXP02067,D10,C02,2024-03-11,2024-03-18,647.22,True,V042
EXP02068,D10,C02,2024-03-13,2024-03-20,705.08,True,V022
EXP02069,D10,C02,2024-03-20,2024-04-06,778.24,True,V010
EXP02070,D10,C02,2024-03-28,2024-04-16,549.72,True,V032
EXP02071,D10,C02,2024-03-12,2024-03-12,741.27,True,V041
EXP02072,D10,C02,2024-03-18,2024-03-20,496.01,True,V044
EXP02073,D10,C02,2024-03-12,2024-03-19,854.57,True,V011
EXP02074,D10,C02,2024-03-15,2024-03-16,557.68,True,V052
