contact_id,account_id,is_primary_contact
CON005954,ACC02485,False
CON005955,ACC02485,True
CON005956,ACC02485,False
CON005957,ACC02486,True
CON005958,ACC02486,False
CON005959,ACC02487,False
CON005960,ACC02487,True
CON005961,ACC02487,False
CON005962,ACC02488,False
CON005963,ACC02488,False
CON005964,ACC02488,True
CON005965,ACC02489,True
CON005966,ACC02489,False
CON005967,ACC02490,False
CON005968,ACC02490,True
CON005969,ACC02491,True
CON005970,ACC02491,False
CON005971,ACC02492,False
CON005972,ACC02492,True
CON005973,ACC02493,True
CON005974,ACC02493,False
CON005975,ACC02494,True
CON005976,ACC02494,False
CON005977,ACC02495,False
CON005978,ACC02495,True
CON005979,ACC02495,False
CON005980,ACC02496,True
CON005981,ACC02496,False
CON005982,ACC02497,False
CON005983,ACC02497,True
CON005984,ACC02498,True
CON005985,ACC02498,False
CON005986,ACC02499,False
CON005987,ACC02499,True
CON005988,ACC02500,False
CON005989,ACC02500,True
CON005990,ACC02501,False
CON005991,ACC02501,True
CON005992,ACC02502,False
CON005993,ACC02502,True
CON005994,ACC02503,False
CON005995,ACC02503,False
CON005996,ACC02503,True
CON005997,ACC02504,True
CON005998,ACC02504,False
CON005999,ACC02504,False
CON006000,ACC02504,False
CON006001,ACC02505,False
CON006002,ACC02505,False
CON006003,ACC02505,True
CON006004,ACC02505,False
CON006005,ACC02506,False
CON006006,ACC02506,False
CON006007,ACC02506,False
CON006008,ACC02506,True
CON006009,ACC02507,True
CON006010,ACC02507,False
CON006011,ACC02508,True
CON006012,ACC02508,False
CON006013,ACC02509,True
CON006014,ACC02509,False
CON006015,ACC02509,False
CON006016,ACC02510,False
CON006017,ACC02510,True
CON006018,ACC02511,False
CON006019,ACC02511,True
CON006020,ACC02512,True
CON006021,ACC02512,False
CON006022,ACC02513,False
CON006023,ACC02513,False
CON006024,ACC02513,True
CON006025,ACC02514,True
CON006026,ACC02514,False
CON006027,ACC02515,False
CON006028,ACC02515,True
CON006029,ACC02516,True
CON006030,ACC02516,False
CON006031,ACC02517,True
CON006032,ACC02517,False
CON006033,ACC02518,False
CON006034,ACC02518,False
CON006035,ACC02518,True
CON006036,ACC02519,False
CON006037,ACC02519,False
CON006038,ACC02519,False
CON006039,ACC02519,True
CON006040,ACC02520,True
CON006041,ACC02520,False
CON006042,ACC02520,False
CON006043,ACC02520,False
CON006044,ACC02521,True
CON006045,ACC02521,False
CON006046,ACC02522,True
CON006047,ACC02522,False
CON006048,ACC02523,True
CON006049,ACC02523,False
CON006050,ACC02523,False
CON006051,ACC02524,False
CON006052,ACC02524,True
CON006053,ACC02525,False
CON006054,ACC02525,True
CON006055,ACC02526,False
CON006056,ACC02526,True
CON006057,ACC02527,True
CON006058,ACC02527,False
CON006059,ACC02528,False
CON006060,ACC02528,True
CON006061,ACC02529,False
CON006062,ACC02529,True
CON006063,ACC02530,False
CON006064,ACC02530,False
CON006065,ACC02530,True
CON006066,ACC02530,False
CON006067,ACC02531,False
CON006068,ACC02531,True
CON006069,ACC02531,False
CON006070,ACC02532,False
CON006071,ACC02532,True
CON006072,ACC02533,False
CON006073,ACC02533,True
CON006074,ACC02534,False
CON006075,ACC02534,True
CON006076,ACC02535,False
CON006077,ACC02535,True
CON006078,ACC02536,False
CON006079,ACC02536,True
CON006080,ACC02536,False
CON006081,ACC02537,False
CON006082,ACC02537,True
CON006083,ACC02538,True
CON006084,ACC02538,False
CON006085,ACC02538,False
CON006086,ACC02538,False
CON006087,ACC02539,True
CON006088,ACC02539,False
CON006089,ACC02540,True
CON006090,ACC02540,False
CON006091,ACC02541,False
CON006092,ACC02541,True
CON006093,ACC02542,True
CON006094,ACC02542,False
CON006095,ACC02543,True
CON006096,ACC02543,False
CON006097,ACC02544,False
CON006098,ACC02544,True
CON006099,ACC02544,False
CON006100,ACC02545,False
CON006101,ACC02545,True
CON006102,ACC02546,True
CON006103,ACC02546,False
CON006104,ACC02547,False
CON006105,ACC02547,True
CON006106,ACC02548,True
CON006107,ACC02548,False
CON006108,ACC02548,False
CON006109,ACC02548,False
CON006110,ACC02549,False
CON006111,ACC02549,False
CON006112,ACC02549,False
CON006113,ACC02549,True
CON006114,ACC02550,False
CON006115,ACC02550,True
CON006116,ACC02551,True
CON006117,ACC02551,False
CON006118,ACC02551,False
CON006119,ACC02551,False
CON006120,ACC02552,False
CON006121,ACC02552,False
CON006122,ACC02552,True
CON006123,ACC02552,False
CON006124,ACC02553,True
CON006125,ACC02553,False
CON006126,ACC02554,False
CON006127,ACC02554,True
CON006128,ACC02555,False
CON006129,ACC02555,False
CON006130,ACC02555,True
CON006131,ACC02555,False
CON006132,ACC02556,False
CON006133,ACC02556,True
CON006134,ACC02557,True
CON006135,ACC02557,False
CON006136,ACC02558,True
CON006137,ACC02558,False
CON006138,ACC02559,False
CON006139,ACC02559,True
CON006140,ACC02560,True
CON006141,ACC02560,False
CON006142,ACC02561,False
CON006143,ACC02561,True
CON006144,ACC02562,True
CON006145,ACC02562,False
CON006146,ACC02563,True
CON006147,ACC02563,False
CON006148,ACC02564,False
CON006149,ACC02564,True
CON006150,ACC02565,False
CON006151,ACC02565,True
CON006152,ACC02566,True
CON006153,ACC02566,False
CON006154,ACC02566,False
CON006155,ACC02567,False
CON006156,ACC02567,False
CON006157,ACC02567,True
CON006158,ACC02568,False
CON006159,ACC02568,True
CON006160,ACC02569,True
CON006161,ACC02569,False
CON006162,ACC02570,True
CON006163,ACC02570,False
CON006164,ACC02570,False
CON006165,ACC02571,False
CON006166,ACC02571,True
CON006167,ACC02571,False
CON006168,ACC02572,True
CON006169,ACC02572,False
CON006170,ACC02573,True
CON006171,ACC02573,False
CON006172,ACC02574,False
CON006173,ACC02574,True
CON006174,ACC02575,False
CON006175,ACC02575,False
CON006176,ACC02575,True
CON006177,ACC02576,True
CON006178,ACC02576,False
CON006179,ACC02577,True
CON006180,ACC02577,False
CON006181,ACC02577,False
CON006182,ACC02577,False
CON006183,ACC02578,False
CON006184,ACC02578,True
CON006185,ACC02579,False
CON006186,ACC02579,True
CON006187,ACC02580,False
CON006188,ACC02580,True
CON006189,ACC02581,False
CON006190,ACC02581,True
CON006191,ACC02582,False
CON006192,ACC02582,True
CON006193,ACC02583,False
CON006194,ACC02583,True
CON006195,ACC02584,False
CON006196,ACC02584,True
CON006197,ACC02585,False
CON006198,ACC02585,True
CON006199,ACC02585,False
CON006200,ACC02586,False
CON006201,ACC02586,True
CON006202,ACC02586,False
CON006203,ACC02587,True
CON006204,ACC02587,False
CON006205,ACC02588,True
CON006206,ACC02588,False
CON006207,ACC02589,False
CON006208,ACC02589,False
CON006209,ACC02589,True
CON006210,ACC02589,False
CON006211,ACC02590,False
CON006212,ACC02590,True
CON006213,ACC02591,False
CON006214,ACC02591,True
CON006215,ACC02592,True
CON006216,ACC02592,False
CON006217,ACC02593,False
CON006218,ACC02593,True
CON006219,ACC02594,False
CON006220,ACC02594,True
CON006221,ACC02594,False
CON006222,ACC02594,False
CON006223,ACC02595,False
CON006224,ACC02595,True
CON006225,ACC02595,False
CON006226,ACC02596,True
CON006227,ACC02596,False
CON006228,ACC02596,False
CON006229,ACC02597,True
CON006230,ACC02597,False
CON006231,ACC02597,False
CON006232,ACC02598,False
CON006233,ACC02598,True
CON006234,ACC02599,True
CON006235,ACC02599,False
CON006236,ACC02600,True
CON006237,ACC02600,False
CON006238,ACC02601,True
CON006239,ACC02601,False
CON006240,ACC02601,False
CON006241,ACC02602,False
CON006242,ACC02602,True
CON006243,ACC02603,True
CON006244,ACC02603,False
CON006245,ACC02603,False
CON006246,ACC02604,True
CON006247,ACC02604,False
CON006248,ACC02605,True
CON006249,ACC02605,False
CON006250,ACC02606,True
CON006251,ACC02606,False
CON006252,ACC02607,False
CON006253,ACC02607,True
CON006254,ACC02608,True
CON006255,ACC02608,False
CON006256,ACC02609,True
CON006257,ACC02609,False
CON006258,ACC02610,True
CON006259,ACC02610,False
CON006260,ACC02611,True
CON006261,ACC02611,False
CON006262,ACC02611,False
CON006263,ACC02612,True
CON006264,ACC02612,False
CON006265,ACC02613,True
CON006266,ACC02613,False
CON006267,ACC02614,False
CON006268,ACC02614,False
CON006269,ACC02614,True
CON006270,ACC02615,False
CON006271,ACC02615,False
CON006272,ACC02615,True
CON006273,ACC02616,True
CON006274,ACC02616,False
CON006275,ACC02617,False
CON006276,ACC02617,True
CON006277,ACC02617,False
CON006278,ACC02617,False
CON006279,ACC02618,True
CON006280,ACC02618,False
CON006281,ACC02618,False
CON006282,ACC02619,False
CON006283,ACC02619,True
CON006284,ACC02620,True
CON006285,ACC02620,False
CON006286,ACC02621,True
CON006287,ACC02621,False
CON006288,ACC02622,True
CON006289,ACC02622,False
CON006290,ACC02622,False
CON006291,ACC02623,False
CON006292,ACC02623,True
CON006293,ACC02623,False
CON006294,ACC02624,False
CON006295,ACC02624,False
CON006296,ACC02624,True
CON006297,ACC02625,False
CON006298,ACC02625,True
CON006299,ACC02626,True
CON006300,ACC02626,False
CON006301,ACC02627,False
CON006302,ACC02627,True
CON006303,ACC02628,False
CON006304,ACC02628,True
CON006305,ACC02629,True
CON006306,ACC02629,False
CON006307,ACC02629,False
CON006308,ACC02630,True
CON006309,ACC02630,False
CON006310,ACC02631,False
CON006311,ACC02631,True
CON006312,ACC02631,False
CON006313,ACC02631,False
CON006314,ACC02632,True
CON006315,ACC02632,False
CON006316,ACC02633,False
CON006317,ACC02633,True
CON006318,ACC02633,False
CON006319,ACC02634,False
CON006320,ACC02634,True
CON006321,ACC02635,False
CON006322,ACC02635,True
CON006323,ACC02636,True
CON006324,ACC02636,False
CON006325,ACC02636,False
CON006326,ACC02636,False
CON006327,ACC02637,False
CON006328,ACC02637,True
CON006329,ACC02638,False
CON006330,ACC02638,True
CON006331,ACC02639,True
CON006332,ACC02639,False
CON006333,ACC02640,True
CON006334,ACC02640,False
CON006335,ACC02641,True
CON006336,ACC02641,False
CON006337,ACC02641,False
CON006338,ACC02642,True
CON006339,ACC02642,False
CON006340,ACC02643,True
CON006341,ACC02643,False
CON006342,ACC02643,False
CON006343,ACC02643,False
CON006344,ACC02644,False
CON006345,ACC02644,True
CON006346,ACC02645,True
CON006347,ACC02645,False
CON006348,ACC02645,False
CON006349,ACC02646,True
CON006350,ACC02646,False
CON006351,ACC02647,False
CON006352,ACC02647,True
CON006353,ACC02647,False
CON006354,ACC02648,False
CON006355,ACC02648,True
CON006356,ACC02649,False
CON006357,ACC02649,False
CON006358,ACC02649,False
CON006359,ACC02649,True
CON006360,ACC02650,False
CON006361,ACC02650,False
CON006362,ACC02650,False
CON006363,ACC02650,True
CON006364,ACC02651,False
CON006365,ACC02651,True
CON006366,ACC02651,False
CON006367,ACC02651,False
CON006368,ACC02652,False
CON006369,ACC02652,True
CON006370,ACC02652,False
CON006371,ACC02652,False
CON006372,ACC02653,False
CON006373,ACC02653,True
CON006374,ACC02654,True
CON006375,ACC02654,False
CON006376,ACC02655,True
CON006377,ACC02655,False
CON006378,ACC02656,False
CON006379,ACC02656,True
CON006380,ACC02657,True
CON006381,ACC02657,False
CON006382,ACC02658,True
CON006383,ACC02658,False
CON006384,ACC02659,False
CON006385,ACC02659,True
CON006386,ACC02660,False
CON006387,ACC02660,True
CON006388,ACC02661,False
CON006389,ACC02661,True
CON006390,ACC02662,True
CON006391,ACC02662,False
CON006392,ACC02662,False
CON006393,ACC02663,True
CON006394,ACC02663,False
CON006395,ACC02664,True
CON006396,ACC02664,False
CON006397,ACC02664,False
CON006398,ACC02664,False
CON006399,ACC02665,False
CON006400,ACC02665,False
CON006401,ACC02665,True
CON006402,ACC02665,False
CON006403,ACC02666,False
CON006404,ACC02666,False
CON006405,ACC02666,True
CON006406,ACC02666,False
CON006407,ACC02667,False
CON006408,ACC02667,True
CON006409,ACC02667,False
CON006410,ACC02668,False
CON006411,ACC02668,True
CON006412,ACC02669,False
CON006413,ACC02669,False
CON006414,ACC02669,False
CON006415,ACC02669,True
CON006416,ACC02670,False
CON006417,ACC02670,True
CON006418,ACC02671,True
CON006419,ACC02671,False
CON006420,ACC02672,False
CON006421,ACC02672,True
CON006422,ACC02672,False
CON006423,ACC02673,True
CON006424,ACC02673,False
CON006425,ACC02673,False
CON006426,ACC02673,False
CON006427,ACC02674,True
CON006428,ACC02674,False
CON006429,ACC02675,False
CON006430,ACC02675,True
CON006431,ACC02676,True
CON006432,ACC02676,False
CON006433,ACC02677,False
CON006434,ACC02677,True
CON006435,ACC02678,True
CON006436,ACC02678,False
CON006437,ACC02679,False
CON006438,ACC02679,False
CON006439,ACC02679,False
CON006440,ACC02679,True
CON006441,ACC02680,True
CON006442,ACC02680,False
CON006443,ACC02680,False
CON006444,ACC02681,True
CON006445,ACC02681,False
CON006446,ACC02681,False
CON006447,ACC02682,True
CON006448,ACC02682,False
CON006449,ACC02683,True
CON006450,ACC02683,False
CON006451,ACC02684,False
CON006452,ACC02684,True
CON006453,ACC02685,True
CON006454,ACC02685,False
CON006455,ACC02686,True
CON006456,ACC02686,False
CON006457,ACC02687,False
CON006458,ACC02687,False
CON006459,ACC02687,True
CON006460,ACC02687,False
CON006461,ACC02688,True
CON006462,ACC02688,False
CON006463,ACC02689,True
CON006464,ACC02689,False
CON006465,ACC02690,False
CON006466,ACC02690,True
CON006467,ACC02691,True
CON006468,ACC02691,False
CON006469,ACC02692,True
CON006470,ACC02692,False
CON006471,ACC02693,True
CON006472,ACC02693,False
CON006473,ACC02694,False
CON006474,ACC02694,True
CON006475,ACC02695,False
CON006476,ACC02695,False
CON006477,ACC02695,True
CON006478,ACC02696,True
CON006479,ACC02696,False
CON006480,ACC02697,False
CON006481,ACC02697,False
CON006482,ACC02697,True
CON006483,ACC02698,True
CON006484,ACC02698,False
CON006485,ACC02699,True
CON006486,ACC02699,False
CON006487,ACC02700,False
CON006488,ACC02700,False
CON006489,ACC02700,False
CON006490,ACC02700,True
CON006491,ACC02701,False
CON006492,ACC02701,True
CON006493,ACC02702,False
CON006494,ACC02702,True
CON006495,ACC02703,False
CON006496,ACC02703,True
CON006497,ACC02703,False
CON006498,ACC02704,False
CON006499,ACC02704,True
CON006500,ACC02705,False
CON006501,ACC02705,True
CON006502,ACC02706,True
CON006503,ACC02706,False
CON006504,ACC02707,True
CON006505,ACC02707,False
CON006506,ACC02708,True
CON006507,ACC02708,False
CON006508,ACC02709,False
CON006509,ACC02709,False
CON006510,ACC02709,True
CON006511,ACC02709,False
CON006512,ACC02710,False
CON006513,ACC02710,True
CON006514,ACC02711,False
CON006515,ACC02711,False
CON006516,ACC02711,False
CON006517,ACC02711,True
CON006518,ACC02712,True
CON006519,ACC02712,False
CON006520,ACC02713,True
CON006521,ACC02713,False
CON006522,ACC02714,False
CON006523,ACC02714,True
CON006524,ACC02715,False
CON006525,ACC02715,False
CON006526,ACC02715,True
CON006527,ACC02715,False
CON006528,ACC02716,True
CON006529,ACC02716,False
CON006530,ACC02717,True
CON006531,ACC02717,False
CON006532,ACC02718,True
CON006533,ACC02718,False
CON006534,ACC02719,True
CON006535,ACC02719,False
CON006536,ACC02719,False
CON006537,ACC02719,False
CON006538,ACC02720,True
CON006539,ACC02720,False
CON006540,ACC02721,False
CON006541,ACC02721,True
CON006542,ACC02722,False
CON006543,ACC02722,True
CON006544,ACC02723,True
CON006545,ACC02723,False
CON006546,ACC02724,False
CON006547,ACC02724,True
CON006548,ACC02724,False
CON006549,ACC02725,True
CON006550,ACC02725,False
CON006551,ACC02726,False
CON006552,ACC02726,False
CON006553,ACC02726,False
CON006554,ACC02726,True
CON006555,ACC02727,True
CON006556,ACC02727,False
CON006557,ACC02728,True
CON006558,ACC02728,False
CON006559,ACC02729,False
CON006560,ACC02729,True
CON006561,ACC02729,False
CON006562,ACC02730,True
CON006563,ACC02730,False
CON006564,ACC02731,True
CON006565,ACC02731,False
CON006566,ACC02732,False
CON006567,ACC02732,True
CON006568,ACC02732,False
CON006569,ACC02732,False
CON006570,ACC02733,True
CON006571,ACC02733,False
CON006572,ACC02733,False
CON006573,ACC02733,False
CON006574,ACC02734,False
CON006575,ACC02734,True
CON006576,ACC02735,False
CON006577,ACC02735,False
CON006578,ACC02735,True
CON006579,ACC02736,False
CON006580,ACC02736,True
CON006581,ACC02737,False
CON006582,ACC02737,True
CON006583,ACC02737,False
CON006584,ACC02738,True
CON006585,ACC02738,False
CON006586,ACC02739,True
CON006587,ACC02739,False
CON006588,ACC02740,True
CON006589,ACC02740,False
CON006590,ACC02741,True
CON006591,ACC02741,False
CON006592,ACC02741,False
CON006593,ACC02742,False
CON006594,ACC02742,True
CON006595,ACC02743,False
CON006596,ACC02743,True
CON006597,ACC02744,True
CON006598,ACC02744,False
CON006599,ACC02744,False
CON006600,ACC02745,False
CON006601,ACC02745,True
CON006602,ACC02746,False
CON006603,ACC02746,True
CON006604,ACC02746,False
CON006605,ACC02747,True
CON006606,ACC02747,False
CON006607,ACC02748,False
CON006608,ACC02748,False
CON006609,ACC02748,True
CON006610,ACC02749,False
CON006611,ACC02749,True
CON006612,ACC02750,True
CON006613,ACC02750,False
CON006614,ACC02751,False
CON006615,ACC02751,True
CON006616,ACC02752,False
CON006617,ACC02752,True
CON006618,ACC02753,True
CON006619,ACC02753,False
CON006620,ACC02754,False
CON006621,ACC02754,False
CON006622,ACC02754,True
CON006623,ACC02755,False
CON006624,ACC02755,True
CON006625,ACC02756,True
CON006626,ACC02756,False
CON006627,ACC02757,True
CON006628,ACC02757,False
CON006629,ACC02758,True
CON006630,ACC02758,False
CON006631,ACC02758,False
CON006632,ACC02759,True
CON006633,ACC02759,False
CON006634,ACC02760,True
CON006635,ACC02760,False
CON006636,ACC02761,False
CON006637,ACC02761,True
CON006638,ACC02761,False
CON006639,ACC02761,False
CON006640,ACC02762,False
CON006641,ACC02762,True
CON006642,ACC02763,True
CON006643,ACC02763,False
CON006644,ACC02764,False
CON006645,ACC02764,True
CON006646,ACC02765,False
CON006647,ACC02765,True
CON006648,ACC02766,False
CON006649,ACC02766,True
CON006650,ACC02766,False
CON006651,ACC02767,False
CON006652,ACC02767,True
CON006653,ACC02768,True
CON006654,ACC02768,False
CON006655,ACC02769,False
CON006656,ACC02769,True
CON006657,ACC02769,False
CON006658,ACC02769,False
CON006659,ACC02770,True
CON006660,ACC02770,False
CON006661,ACC02771,True
CON006662,ACC02771,False
CON006663,ACC02772,True
CON006664,ACC02772,False
CON006665,ACC02772,False
CON006666,ACC02773,False
CON006667,ACC02773,True
CON006668,ACC02774,True
CON006669,ACC02774,False
CON006670,ACC02774,False
CON006671,ACC02775,False
CON006672,ACC02775,True
CON006673,ACC02776,True
CON006674,ACC02776,False
CON006675,ACC02777,True
CON006676,ACC02777,False
CON006677,ACC02778,True
CON006678,ACC02778,False
CON006679,ACC02778,False
CON006680,ACC02779,True
CON006681,ACC02779,False
CON006682,ACC02780,False
CON006683,ACC02780,True
CON006684,ACC02780,False
CON006685,ACC02781,True
CON006686,ACC02781,False
CON006687,ACC02782,False
CON006688,ACC02782,True
CON006689,ACC02783,False
CON006690,ACC02783,True
CON006691,ACC02784,True
CON006692,ACC02784,False
CON006693,ACC02784,False
CON006694,ACC02785,True
CON006695,ACC02785,False
CON006696,ACC02786,False
CON006697,ACC02786,True
CON006698,ACC02787,False
CON006699,ACC02787,True
CON006700,ACC02788,True
CON006701,ACC02788,False
CON006702,ACC02789,True
CON006703,ACC02789,False
CON006704,ACC02790,True
CON006705,ACC02790,False
CON006706,ACC02791,False
CON006707,ACC02791,True
CON006708,ACC02792,False
CON006709,ACC02792,True
CON006710,ACC02793,True
CON006711,ACC02793,False
CON006712,ACC02794,False
CON006713,ACC02794,True
CON006714,ACC02795,True
CON006715,ACC02795,False
CON006716,ACC02796,True
CON006717,ACC02796,False
CON006718,ACC02797,True
CON006719,ACC02797,False
CON006720,ACC02798,True
CON006721,ACC02798,False
CON006722,ACC02799,True
CON006723,ACC02799,False
CON006724,ACC02800,False
CON006725,ACC02800,True
CON006726,ACC02801,True
CON006727,ACC02801,False
CON006728,ACC02802,True
CON006729,ACC02802,False
CON006730,ACC02803,True
CON006731,ACC02803,False
CON006732,ACC02804,False
CON006733,ACC02804,True
CON006734,ACC02805,False
CON006735,ACC02805,True
CON006736,ACC02806,False
CON006737,ACC02806,True
CON006738,ACC02806,False
CON006739,ACC02807,False
CON006740,ACC02807,True
CON006741,ACC02808,True
CON006742,ACC02808,False
CON006743,ACC02808,False
CON006744,ACC02809,True
CON006745,ACC02809,False
CON006746,ACC02810,False
CON006747,ACC02810,True
CON006748,ACC02811,True
CON006749,ACC02811,False
CON006750,ACC02812,False
CON006751,ACC02812,True
CON006752,ACC02813,False
CON006753,ACC02813,True
CON006754,ACC02814,False
CON006755,ACC02814,True
CON006756,ACC02814,False
CON006757,ACC02815,False
CON006758,ACC02815,False
CON006759,ACC02815,True
CON006760,ACC02816,False
CON006761,ACC02816,True
CON006762,ACC02817,True
CON006763,ACC02817,False
CON006764,ACC02818,False
CON006765,ACC02818,False
CON006766,ACC02818,False
CON006767,ACC02818,True
CON006768,ACC02819,False
CON006769,ACC02819,True
CON006770,ACC02820,True
CON006771,ACC02820,False
CON006772,ACC02820,False
CON006773,ACC02821,True
CON006774,ACC02821,False
CON006775,ACC02822,True
CON006776,ACC02822,False
CON006777,ACC02822,False
CON006778,ACC02822,False
CON006779,ACC02823,True
CON006780,ACC02823,False
CON006781,ACC02823,False
CON006782,ACC02824,True
CON006783,ACC02824,False
CON006784,ACC02825,True
CON006785,ACC02825,False
CON006786,ACC02825,False
CON006787,ACC02826,False
CON006788,ACC02826,True
CON006789,ACC02826,False
CON006790,ACC02827,True
CON006791,ACC02827,False
CON006792,ACC02828,False
CON006793,ACC02828,True
CON006794,ACC02829,False
CON006795,ACC02829,False
CON006796,ACC02829,True
CON006797,ACC02829,False
CON006798,ACC02830,True
CON006799,ACC02830,False
CON006800,ACC02831,False
CON006801,ACC02831,False
CON006802,ACC02831,True
CON006803,ACC02831,False
CON006804,ACC02832,False
CON006805,ACC02832,True
CON006806,ACC02833,True
CON006807,ACC02833,False
CON006808,ACC02834,True
CON006809,ACC02834,False
CON006810,ACC02835,False
CON006811,ACC02835,True
CON006812,ACC02836,False
CON006813,ACC02836,True
CON006814,ACC02837,False
CON006815,ACC02837,True
CON006816,ACC02838,False
CON006817,ACC02838,True
CON006818,ACC02839,True
CON006819,ACC02839,False
CON006820,ACC02840,True
CON006821,ACC02840,False
CON006822,ACC02841,False
CON006823,ACC02841,True
CON006824,ACC02841,False
CON006825,ACC02842,True
CON006826,ACC02842,False
CON006827,ACC02843,True
CON006828,ACC02843,False
CON006829,ACC02843,False
CON006830,ACC02843,False
CON006831,ACC02844,True
CON006832,ACC02844,False
CON006833,ACC02845,True
CON006834,ACC02845,False
CON006835,ACC02846,False
CON006836,ACC02846,True
CON006837,ACC02847,False
CON006838,ACC02847,False
CON006839,ACC02847,True
CON006840,ACC02848,True
CON006841,ACC02848,False
CON006842,ACC02849,False
CON006843,ACC02849,False
CON006844,ACC02849,True
CON006845,ACC02850,False
CON006846,ACC02850,True
CON006847,ACC02851,True
CON006848,ACC02851,False
CON006849,ACC02852,True
CON006850,ACC02852,False
CON006851,ACC02853,False
CON006852,ACC02853,False
CON006853,ACC02853,False
CON006854,ACC02853,True
CON006855,ACC02854,True
CON006856,ACC02854,False
CON006857,ACC02855,True
CON006858,ACC02855,False
CON006859,ACC02856,False
CON006860,ACC02856,True
CON006861,ACC02857,False
CON006862,ACC02857,True
CON006863,ACC02858,True
CON006864,ACC02858,False
CON006865,ACC02859,False
CON006866,ACC02859,True
CON006867,ACC02860,False
CON006868,ACC02860,True
CON006869,ACC02861,False
CON006870,ACC02861,True
CON006871,ACC02861,False
CON006872,ACC02862,True
CON006873,ACC02862,False
CON006874,ACC02863,True
CON006875,ACC02863,False
CON006876,ACC02864,True
CON006877,ACC02864,False
CON006878,ACC02864,False
CON006879,ACC02864,False
CON006880,ACC02865,False
CON006881,ACC02865,True
CON006882,ACC02866,True
CON006883,ACC02866,False
CON006884,ACC02867,False
CON006885,ACC02867,True
CON006886,ACC02868,True
CON006887,ACC02868,False
CON006888,ACC02869,False
CON006889,ACC02869,True
CON006890,ACC02870,False
CON006891,ACC02870,True
CON006892,ACC02871,False
CON006893,ACC02871,True
CON006894,ACC02872,False
CON006895,ACC02872,True
CON006896,ACC02872,False
CON006897,ACC02873,False
CON006898,ACC02873,False
CON006899,ACC02873,False
CON006900,ACC02873,True
CON006901,ACC02874,True
CON006902,ACC02874,False
CON006903,ACC02875,False
CON006904,ACC02875,True
CON006905,ACC02876,True
CON006906,ACC02876,False
CON006907,ACC02877,True
CON006908,ACC02877,False
CON006909,ACC02878,False
CON006910,ACC02878,True
CON006911,ACC02879,False
CON006912,ACC02879,False
CON006913,ACC02879,True
CON006914,ACC02879,False
CON006915,ACC02880,False
CON006916,ACC02880,False
CON006917,ACC02880,True
CON006918,ACC02881,True
CON006919,ACC02881,False
CON006920,ACC02882,False
CON006921,ACC02882,False
CON006922,ACC02882,True
CON006923,ACC02882,False
CON006924,ACC02883,False
CON006925,ACC02883,True
CON006926,ACC02884,False
CON006927,ACC02884,True
CON006928,ACC02885,True
CON006929,ACC02885,False
CON006930,ACC02886,True
CON006931,ACC02886,False
CON006932,ACC02887,False
CON006933,ACC02887,True
CON006934,ACC02888,True
CON006935,ACC02888,False
CON006936,ACC02889,True
CON006937,ACC02889,False
CON006938,ACC02890,False
CON006939,ACC02890,True
CON006940,ACC02890,False
CON006941,ACC02891,True
CON006942,ACC02891,False
CON006943,ACC02892,True
CON006944,ACC02892,False
CON006945,ACC02893,True
CON006946,ACC02893,False
CON006947,ACC02894,False
CON006948,ACC02894,True
CON006949,ACC02895,False
CON006950,ACC02895,True
CON006951,ACC02895,False
CON006952,ACC02896,False
CON006953,ACC02896,True
CON006954,ACC02897,True
CON006955,ACC02897,False
CON006956,ACC02898,True
CON006957,ACC02898,False
CON006958,ACC02898,False
CON006959,ACC02899,True
CON006960,ACC02899,False
CON006961,ACC02900,False
CON006962,ACC02900,True
CON006963,ACC02901,True
CON006964,ACC02901,False
CON006965,ACC02902,True
CON006966,ACC02902,False
CON006967,ACC02903,True
CON006968,ACC02903,False
CON006969,ACC02904,False
CON006970,ACC02904,True
CON006971,ACC02905,False
CON006972,ACC02905,True
CON006973,ACC02905,False
CON006974,ACC02906,False
CON006975,ACC02906,True
CON006976,ACC02906,False
CON006977,ACC02907,True
CON006978,ACC02907,False
CON006979,ACC02908,False
CON006980,ACC02908,False
CON006981,ACC02908,True
CON006982,ACC02909,True
CON006983,ACC02909,False
CON006984,ACC02910,True
CON006985,ACC02910,False
CON006986,ACC02911,False
CON006987,ACC02911,False
CON006988,ACC02911,True
CON006989,ACC02912,False
CON006990,ACC02912,True
CON006991,ACC02913,False
CON006992,ACC02913,True
CON006993,ACC02914,False
CON006994,ACC02914,False
CON006995,ACC02914,True
CON006996,ACC02915,False
CON006997,ACC02915,True
CON006998,ACC02915,False
CON006999,ACC02916,False
CON007000,ACC02916,True
CON007001,ACC02917,False
CON007002,ACC02917,True
CON007003,ACC02917,False
CON007004,ACC02918,False
CON007005,ACC02918,True
CON007006,ACC02918,False
CON007007,ACC02919,False
CON007008,ACC02919,True
CON007009,ACC02920,False
CON007010,ACC02920,True
CON007011,ACC02921,True
CON007012,ACC02921,False
CON007013,ACC02921,False
CON007014,ACC02921,False
CON007015,ACC02922,False
CON007016,ACC02922,True
CON007017,ACC02923,True
CON007018,ACC02923,False
CON007019,ACC02924,False
CON007020,ACC02924,True
CON007021,ACC02925,False
CON007022,ACC02925,True
CON007023,ACC02926,False
CON007024,ACC02926,True
CON007025,ACC02927,False
CON007026,ACC02927,False
CON007027,ACC02927,True
CON007028,ACC02928,False
