invitation_id,contact_id,wave,sent_date,channel
INV0040354,CON004658,2025-04,2025-04-04,in_app
INV0040355,CON004659,2025-04,2025-04-01,in_app
INV0040356,CON004660,2025-04,2025-04-04,in_app
INV0040357,CON004661,2025-04,2025-04-01,in_app
INV0040358,CON004662,2025-04,2025-04-05,in_app
INV0040359,CON004663,2025-04,2025-04-01,in_app
INV0040360,CON004664,2025-04,2025-04-02,in_app
INV0040361,CON004665,2025-04,2025-04-03,in_app
INV0040362,CON004666,2025-04,2025-04-01,in_app
INV0040363,CON004667,2025-04,2025-04-02,in_app
INV0040364,CON004668,2025-04,2025-04-04,in_app
INV0040365,CON004669,2025-04,2025-04-02,in_app
INV0040366,CON004670,2025-04,2025-04-05,in_app
INV0040367,CON004671,2025-04,2025-04-05,in_app
INV0040368,CON004672,2025-04,2025-04-01,phone_ivr
INV0040369,CON004673,2025-04,2025-04-01,in_app
INV0040370,CON004674,2025-04,2025-04-05,in_app
INV0040371,CON004675,2025-04,2025-04-02,in_app
INV0040372,CON004676,2025-04,2025-04-02,in_app
INV0040373,CON004677,2025-04,2025-04-02,in_app
INV0040374,CON004678,2025-04,2025-04-04,in_app
INV0040375,CON004679,2025-04,2025-04-04,in_app
INV0040376,CON004680,2025-04,2025-04-03,in_app
INV0040377,CON004681,2025-04,2025-04-05,in_app
INV0040378,CON004682,2025-04,2025-04-04,in_app
INV0040379,CON004683,2025-04,2025-04-05,phone_ivr
INV0040380,CON004684,2025-04,2025-04-01,in_app
INV0040381,CON004685,2025-04,2025-04-01,in_app
INV0040382,CON004686,2025-04,2025-04-02,in_app
INV0040383,CON004687,2025-04,2025-04-01,in_app
INV0040384,CON004688,2025-04,2025-04-03,in_app
INV0040385,CON004689,2025-04,2025-04-05,in_app
INV0040386,CON004690,2025-04,2025-04-04,in_app
INV0040387,CON004691,2025-04,2025-04-05,in_app
INV0040388,CON004692,2025-04,2025-04-03,phone_ivr
INV0040389,CON004693,2025-04,2025-04-01,in_app
INV0040390,CON004694,2025-04,2025-04-05,in_app
INV0040391,CON004695,2025-04,2025-04-04,in_app
INV0040392,CON004696,2025-04,2025-04-01,in_app
INV0040393,CON004697,2025-04,2025-04-01,in_app
INV0040394,CON004698,2025-04,2025-04-03,in_app
INV0040395,CON004699,2025-04,2025-04-03,in_app
INV0040396,CON004700,2025-04,2025-04-03,in_app
INV0040397,CON004701,2025-04,2025-04-05,in_app
INV0040398,CON004702,2025-04,2025-04-05,in_app
INV0040399,CON004703,2025-04,2025-04-03,in_app
INV0040400,CON004704,2025-04,2025-04-05,in_app
INV0040401,CON004705,2025-04,2025-04-05,in_app
INV0040402,CON004706,2025-04,2025-04-01,in_app
INV0040403,CON004707,2025-04,2025-04-02,in_app
INV0040404,CON004708,2025-04,2025-04-05,in_app
INV0040405,CON004709,2025-04,2025-04-01,in_app
INV0040406,CON004710,2025-04,2025-04-01,in_app
INV0040407,CON004711,2025-04,2025-04-05,in_app
INV0040408,CON004712,2025-04,2025-04-03,in_app
INV0040409,CON004713,2025-04,2025-04-03,in_app
INV0040410,CON004714,2025-04,2025-04-02,in_app
INV0040411,CON004715,2025-04,2025-04-03,in_app
INV0040412,CON004716,2025-04,2025-04-01,in_app
INV0040413,CON004717,2025-04,2025-04-02,in_app
INV0040414,CON004718,2025-04,2025-04-05,in_app
INV0040415,CON004719,2025-04,2025-04-04,in_app
INV0040416,CON004720,2025-04,2025-04-03,in_app
INV0040417,CON004721,2025-04,2025-04-01,in_app
INV0040418,CON004722,2025-04,2025-04-04,in_app
INV0040419,CON004723,2025-04,2025-04-02,in_app
INV0040420,CON004724,2025-04,2025-04-05,in_app
INV0040421,CON004725,2025-04,2025-04-02,in_app
INV0040422,CON004726,2025-04,2025-04-05,in_app
INV0040423,CON004727,2025-04,2025-04-03,in_app
INV0040424,CON004728,2025-04,2025-04-05,in_app
INV0040425,CON004729,2025-04,2025-04-03,in_app
INV0040426,CON004730,2025-04,2025-04-03,in_app
INV0040427,CON004731,2025-04,2025-04-02,in_app
INV0040428,CON004732,2025-04,2025-04-02,in_app
INV0040429,CON004733,2025-04,2025-04-04,in_app
INV0040430,CON004734,2025-04,2025-04-05,in_app
INV0040431,CON004735,2025-04,2025-04-03,in_app
INV0040432,CON004736,2025-04,2025-04-01,in_app
INV0040433,CON004737,2025-04,2025-04-04,in_app
INV0040434,CON004738,2025-04,2025-04-05,in_app
INV0040435,CON004739,2025-04,2025-04-04,in_app
INV0040436,CON004740,2025-04,2025-04-05,phone_ivr
INV0040437,CON004741,2025-04,2025-04-01,in_app
INV0040438,CON004742,2025-04,2025-04-03,in_app
INV0040439,CON004743,2025-04,2025-04-02,in_app
INV0040440,CON004744,2025-04,2025-04-03,in_app
INV0040441,CON004745,2025-04,2025-04-01,in_app
INV0040442,CON004746,2025-04,2025-04-01,in_app
INV0040443,CON004747,2025-04,2025-04-05,in_app
INV0040444,CON004748,2025-04,2025-04-01,in_app
INV0040445,CON004749,2025-04,2025-04-02,in_app
INV0040446,CON004750,2025-04,2025-04-02,in_app
INV0040447,CON004751,2025-04,2025-04-02,in_app
INV0040448,CON004752,2025-04,2025-04-05,in_app
INV0040449,CON004753,2025-04,2025-04-05,in_app
INV0040450,CON004754,2025-04,2025-04-01,phone_ivr
INV0040451,CON004755,2025-04,2025-04-04,in_app
INV0040452,CON004756,2025-04,2025-04-01,in_app
INV0040453,CON004757,2025-04,2025-04-04,phone_ivr
INV0040454,CON004758,2025-04,2025-04-02,in_app
INV0040455,CON004759,2025-04,2025-04-03,in_app
INV0040456,CON004760,2025-04,2025-04-03,in_app
INV0040457,CON004761,2025-04,2025-04-01,in_app
INV0040458,CON004762,2025-04,2025-04-04,in_app
INV0040459,CON004763,2025-04,2025-04-03,in_app
INV0040460,CON004764,2025-04,2025-04-05,in_app
INV0040461,CON004765,2025-04,2025-04-04,in_app
INV0040462,CON004766,2025-04,2025-04-04,in_app
INV0040463,CON004767,2025-04,2025-04-05,in_app
INV0040464,CON004768,2025-04,2025-04-05,in_app
INV0040465,CON004769,2025-04,2025-04-03,in_app
INV0040466,CON004770,2025-04,2025-04-01,in_app
INV0040467,CON004771,2025-04,2025-04-01,in_app
INV0040468,CON004772,2025-04,2025-04-05,in_app
INV0040469,CON004773,2025-04,2025-04-02,in_app
INV0040470,CON004774,2025-04,2025-04-05,in_app
INV0040471,CON004775,2025-04,2025-04-02,in_app
INV0040472,CON004776,2025-04,2025-04-02,in_app
INV0040473,CON004777,2025-04,2025-04-03,in_app
INV0040474,CON004778,2025-04,2025-04-05,in_app
INV0040475,CON004779,2025-04,2025-04-05,in_app
INV0040476,CON004780,2025-04,2025-04-03,in_app
INV0040477,CON004781,2025-04,2025-04-05,in_app
INV0040478,CON004782,2025-04,2025-04-02,in_app
INV0040479,CON004783,2025-04,2025-04-03,in_app
INV0040480,CON004784,2025-04,2025-04-01,in_app
INV0040481,CON004785,2025-04,2025-04-02,in_app
INV0040482,CON004786,2025-04,2025-04-04,in_app
INV0040483,CON004787,2025-04,2025-04-04,in_app
INV0040484,CON004788,2025-04,2025-04-01,in_app
INV0040485,CON004789,2025-04,2025-04-05,phone_ivr
INV0040486,CON004790,2025-04,2025-04-03,in_app
INV0040487,CON004791,2025-04,2025-04-01,in_app
INV0040488,CON004792,2025-04,2025-04-03,in_app
INV0040489,CON004793,2025-04,2025-04-03,in_app
INV0040490,CON004794,2025-04,2025-04-02,in_app
INV0040491,CON004795,2025-04,2025-04-04,in_app
INV0040492,CON004796,2025-04,2025-04-05,in_app
INV0040493,CON004797,2025-04,2025-04-01,in_app
INV0040494,CON004798,2025-04,2025-04-03,in_app
INV0040495,CON004799,2025-04,2025-04-05,in_app
INV0040496,CON004800,2025-04,2025-04-01,in_app
INV0040497,CON004801,2025-04,2025-04-02,in_app
INV0040498,CON004802,2025-04,2025-04-05,phone_ivr
INV0040499,CON004803,2025-04,2025-04-05,in_app
INV0040500,CON004804,2025-04,2025-04-02,in_app
INV0040501,CON004805,2025-04,2025-04-05,in_app
INV0040502,CON004806,2025-04,2025-04-05,in_app
INV0040503,CON004807,2025-04,2025-04-02,in_app
INV0040504,CON004808,2025-04,2025-04-02,in_app
INV0040505,CON004809,2025-04,2025-04-02,in_app
INV0040506,CON004810,2025-04,2025-04-04,in_app
INV0040507,CON004811,2025-04,2025-04-01,in_app
INV0040508,CON004812,2025-04,2025-04-03,in_app
INV0040509,CON004813,2025-04,2025-04-03,in_app
INV0040510,CON004814,2025-04,2025-04-04,phone_ivr
INV0040511,CON004815,2025-04,2025-04-02,in_app
INV0040512,CON004816,2025-04,2025-04-01,in_app
INV0040513,CON004817,2025-04,2025-04-03,in_app
INV0040514,CON004818,2025-04,2025-04-03,in_app
INV0040515,CON004819,2025-04,2025-04-05,in_app
INV0040516,CON004820,2025-04,2025-04-02,in_app
INV0040517,CON004821,2025-04,2025-04-02,in_app
INV0040518,CON004822,2025-04,2025-04-02,in_app
INV0040519,CON004823,2025-04,2025-04-03,in_app
INV0040520,CON004824,2025-04,2025-04-05,in_app
INV0040521,CON004825,2025-04,2025-04-02,in_app
INV0040522,CON004826,2025-04,2025-04-02,in_app
INV0040523,CON004827,2025-04,2025-04-04,in_app
INV0040524,CON004828,2025-04,2025-04-02,in_app
INV0040525,CON004829,2025-04,2025-04-01,in_app
INV0040526,CON004830,2025-04,2025-04-04,in_app
INV0040527,CON004831,2025-04,2025-04-05,in_app
INV0040528,CON004832,2025-04,2025-04-01,in_app
INV0040529,CON004833,2025-04,2025-04-02,in_app
INV0040530,CON004834,2025-04,2025-04-03,in_app
INV0040531,CON004835,2025-04,2025-04-04,in_app
INV0040532,CON004836,2025-04,2025-04-03,in_app
INV0040533,CON004837,2025-04,2025-04-04,in_app
INV0040534,CON004838,2025-04,2025-04-04,in_app
INV0040535,CON004839,2025-04,2025-04-04,in_app
INV0040536,CON004840,2025-04,2025-04-05,in_app
INV0040537,CON004841,2025-04,2025-04-04,in_app
INV0040538,CON004842,2025-04,2025-04-05,in_app
INV0040539,CON004843,2025-04,2025-04-01,in_app
INV0040540,CON004844,2025-04,2025-04-02,in_app
INV0040541,CON004845,2025-04,2025-04-04,in_app
INV0040542,CON004846,2025-04,2025-04-01,in_app
INV0040543,CON004847,2025-04,2025-04-02,in_app
INV0040544,CON004848,2025-04,2025-04-04,in_app
INV0040545,CON004849,2025-04,2025-04-02,in_app
INV0040546,CON004850,2025-04,2025-04-02,in_app
INV0040547,CON004851,2025-04,2025-04-03,in_app
INV0040548,CON004852,2025-04,2025-04-04,in_app
INV0040549,CON004853,2025-04,2025-04-04,in_app
INV0040550,CON004854,2025-04,2025-04-01,in_app
INV0040551,CON004855,2025-04,2025-04-02,in_app
INV0040552,CON004856,2025-04,2025-04-02,in_app
INV0040553,CON004857,2025-04,2025-04-03,in_app
INV0040554,CON004858,2025-04,2025-04-04,in_app
INV0040555,CON004859,2025-04,2025-04-04,in_app
INV0040556,CON004860,2025-04,2025-04-02,in_app
INV0040557,CON004861,2025-04,2025-04-03,in_app
INV0040558,CON004862,2025-04,2025-04-02,in_app
INV0040559,CON004863,2025-04,2025-04-03,in_app
INV0040560,CON004864,2025-04,2025-04-03,in_app
INV0040561,CON004865,2025-04,2025-04-04,in_app
INV0040562,CON004866,2025-04,2025-04-05,in_app
INV0040563,CON004867,2025-04,2025-04-02,in_app
INV0040564,CON004868,2025-04,2025-04-04,in_app
INV0040565,CON004869,2025-04,2025-04-03,in_app
INV0040566,CON004870,2025-04,2025-04-05,in_app
INV0040567,CON004871,2025-04,2025-04-04,in_app
INV0040568,CON004872,2025-04,2025-04-01,in_app
INV0040569,CON004873,2025-04,2025-04-03,in_app
INV0040570,CON004874,2025-04,2025-04-03,in_app
INV0040571,CON004875,2025-04,2025-04-02,in_app
INV0040572,CON004876,2025-04,2025-04-04,in_app
INV0040573,CON004877,2025-04,2025-04-05,in_app
INV0040574,CON004878,2025-04,2025-04-04,in_app
INV0040575,CON004879,2025-04,2025-04-01,in_app
INV0040576,CON004880,2025-04,2025-04-02,in_app
INV0040577,CON004881,2025-04,2025-04-05,in_app
INV0040578,CON004882,2025-04,2025-04-05,in_app
INV0040579,CON004883,2025-04,2025-04-04,in_app
INV0040580,CON004884,2025-04,2025-04-02,in_app
INV0040581,CON004885,2025-04,2025-04-04,in_app
INV0040582,CON004886,2025-04,2025-04-05,in_app
INV0040583,CON004887,2025-04,2025-04-03,in_app
INV0040584,CON004888,2025-04,2025-04-01,phone_ivr
INV0040585,CON004889,2025-04,2025-04-02,phone_ivr
INV0040586,CON004890,2025-04,2025-04-03,in_app
INV0040587,CON004891,2025-04,2025-04-04,in_app
INV0040588,CON004892,2025-04,2025-04-04,in_app
INV0040589,CON004893,2025-04,2025-04-02,in_app
INV0040590,CON004894,2025-04,2025-04-05,in_app
INV0040591,CON004895,2025-04,2025-04-01,in_app
INV0040592,CON004896,2025-04,2025-04-01,in_app
INV0040593,CON004897,2025-04,2025-04-03,in_app
INV0040594,CON004898,2025-04,2025-04-04,in_app
INV0040595,CON004899,2025-04,2025-04-04,in_app
INV0040596,CON004900,2025-04,2025-04-01,in_app
INV0040597,CON004901,2025-04,2025-04-01,in_app
INV0040598,CON004902,2025-04,2025-04-05,in_app
INV0040599,CON004903,2025-04,2025-04-03,in_app
INV0040600,CON004904,2025-04,2025-04-02,in_app
INV0040601,CON004905,2025-04,2025-04-04,in_app
INV0040602,CON004906,2025-04,2025-04-04,in_app
INV0040603,CON004907,2025-04,2025-04-03,in_app
INV0040604,CON004908,2025-04,2025-04-02,in_app
INV0040605,CON004909,2025-04,2025-04-04,in_app
INV0040606,CON004910,2025-04,2025-04-01,in_app
INV0040607,CON004911,2025-04,2025-04-04,in_app
INV0040608,CON004912,2025-04,2025-04-03,in_app
INV0040609,CON004913,2025-04,2025-04-04,in_app
INV0040610,CON004914,2025-04,2025-04-02,in_app
INV0040611,CON004915,2025-04,2025-04-02,in_app
INV0040612,CON004916,2025-04,2025-04-01,in_app
INV0040613,CON004917,2025-04,2025-04-04,in_app
INV0040614,CON004918,2025-04,2025-04-04,in_app
INV0040615,CON004919,2025-04,2025-04-03,in_app
INV0040616,CON004920,2025-04,2025-04-01,phone_ivr
INV0040617,CON004921,2025-04,2025-04-03,in_app
INV0040618,CON004922,2025-04,2025-04-05,in_app
INV0040619,CON004923,2025-04,2025-04-01,in_app
INV0040620,CON004924,2025-04,2025-04-05,in_app
INV0040621,CON004925,2025-04,2025-04-03,in_app
INV0040622,CON004926,2025-04,2025-04-03,in_app
INV0040623,CON004927,2025-04,2025-04-03,in_app
INV0040624,CON004928,2025-04,2025-04-04,in_app
INV0040625,CON004929,2025-04,2025-04-04,in_app
INV0040626,CON004930,2025-04,2025-04-01,in_app
INV0040627,CON004931,2025-04,2025-04-02,in_app
INV0040628,CON004932,2025-04,2025-04-02,in_app
INV0040629,CON004933,2025-04,2025-04-02,in_app
INV0040630,CON004934,2025-04,2025-04-05,in_app
INV0040631,CON004935,2025-04,2025-04-01,in_app
INV0040632,CON004936,2025-04,2025-04-03,in_app
INV0040633,CON004937,2025-04,2025-04-03,phone_ivr
INV0040634,CON004938,2025-04,2025-04-03,in_app
INV0040635,CON004939,2025-04,2025-04-02,in_app
INV0040636,CON004940,2025-04,2025-04-04,in_app
INV0040637,CON004941,2025-04,2025-04-02,in_app
INV0040638,CON004942,2025-04,2025-04-02,in_app
INV0040639,CON004943,2025-04,2025-04-02,in_app
INV0040640,CON004944,2025-04,2025-04-03,in_app
INV0040641,CON004945,2025-04,2025-04-04,in_app
INV0040642,CON004946,2025-04,2025-04-03,in_app
INV0040643,CON004947,2025-04,2025-04-02,phone_ivr
INV0040644,CON004948,2025-04,2025-04-01,phone_ivr
INV0040645,CON004949,2025-04,2025-04-01,in_app
INV0040646,CON004950,2025-04,2025-04-04,in_app
INV0040647,CON004951,2025-04,2025-04-01,in_app
INV0040648,CON004952,2025-04,2025-04-01,in_app
INV0040649,CON004953,2025-04,2025-04-03,in_app
INV0040650,CON004954,2025-04,2025-04-03,phone_ivr
INV0040651,CON004955,2025-04,2025-04-04,in_app
INV0040652,CON004956,2025-04,2025-04-04,in_app
INV0040653,CON004957,2025-04,2025-04-02,in_app
INV0040654,CON004958,2025-04,2025-04-03,in_app
INV0040655,CON004959,2025-04,2025-04-01,in_app
INV0040656,CON004960,2025-04,2025-04-03,in_app
INV0040657,CON004961,2025-04,2025-04-04,in_app
INV0040658,CON004962,2025-04,2025-04-05,in_app
INV0040659,CON004963,2025-04,2025-04-01,in_app
INV0040660,CON004964,2025-04,2025-04-01,in_app
INV0040661,CON004965,2025-04,2025-04-05,in_app
INV0040662,CON004966,2025-04,2025-04-04,in_app
INV0040663,CON004967,2025-04,2025-04-05,in_app
INV0040664,CON004968,2025-04,2025-04-04,in_app
INV0040665,CON004969,2025-04,2025-04-03,in_app
INV0040666,CON004970,2025-04,2025-04-04,in_app
INV0040667,CON004971,2025-04,2025-04-01,in_app
INV0040668,CON004972,2025-04,2025-04-04,in_app
INV0040669,CON004973,2025-04,2025-04-04,in_app
INV0040670,CON004974,2025-04,2025-04-04,in_app
INV0040671,CON004975,2025-04,2025-04-04,in_app
INV0040672,CON004976,2025-04,2025-04-05,in_app
INV0040673,CON004977,2025-04,2025-04-01,in_app
INV0040674,CON004978,2025-04,2025-04-04,in_app
INV0040675,CON004979,2025-04,2025-04-05,in_app
INV0040676,CON004980,2025-04,2025-04-04,in_app
INV0040677,CON004981,2025-04,2025-04-05,in_app
INV0040678,CON004982,2025-04,2025-04-01,in_app
INV0040679,CON004983,2025-04,2025-04-04,in_app
INV0040680,CON004984,2025-04,2025-04-02,in_app
INV0040681,CON004985,2025-04,2025-04-01,in_app
INV0040682,CON004986,2025-04,2025-04-02,in_app
INV0040683,CON004987,2025-04,2025-04-02,in_app
INV0040684,CON004988,2025-04,2025-04-02,in_app
INV0040685,CON004989,2025-04,2025-04-01,in_app
INV0040686,CON004990,2025-04,2025-04-01,in_app
INV0040687,CON004991,2025-04,2025-04-05,in_app
INV0040688,CON004992,2025-04,2025-04-01,in_app
INV0040689,CON004993,2025-04,2025-04-01,in_app
INV0040690,CON004994,2025-04,2025-04-04,in_app
INV0040691,CON004995,2025-04,2025-04-05,in_app
INV0040692,CON004996,2025-04,2025-04-04,in_app
INV0040693,CON004997,2025-04,2025-04-04,in_app
INV0040694,CON004998,2025-04,2025-04-01,in_app
INV0040695,CON004999,2025-04,2025-04-01,in_app
INV0040696,CON005000,2025-04,2025-04-05,in_app
INV0040697,CON005001,2025-04,2025-04-04,in_app
INV0040698,CON005002,2025-04,2025-04-01,in_app
INV0040699,CON005003,2025-04,2025-04-05,in_app
INV0040700,CON005004,2025-04,2025-04-04,in_app
INV0040701,CON005005,2025-04,2025-04-03,in_app
INV0040702,CON005006,2025-04,2025-04-02,phone_ivr
INV0040703,CON005007,2025-04,2025-04-03,in_app
INV0040704,CON005008,2025-04,2025-04-01,in_app
INV0040705,CON005009,2025-04,2025-04-02,in_app
INV0040706,CON005010,2025-04,2025-04-02,in_app
INV0040707,CON005011,2025-04,2025-04-02,in_app
INV0040708,CON005012,2025-04,2025-04-03,in_app
INV0040709,CON005013,2025-04,2025-04-01,in_app
INV0040710,CON005014,2025-04,2025-04-01,in_app
INV0040711,CON005015,2025-04,2025-04-02,in_app
INV0040712,CON005016,2025-04,2025-04-04,in_app
INV0040713,CON005017,2025-04,2025-04-05,in_app
INV0040714,CON005018,2025-04,2025-04-03,in_app
INV0040715,CON005019,2025-04,2025-04-05,in_app
INV0040716,CON005020,2025-04,2025-04-05,in_app
INV0040717,CON005021,2025-04,2025-04-05,in_app
INV0040718,CON005022,2025-04,2025-04-01,in_app
INV0040719,CON005023,2025-04,2025-04-04,in_app
INV0040720,CON005024,2025-04,2025-04-03,phone_ivr
INV0040721,CON005025,2025-04,2025-04-05,in_app
INV0040722,CON005026,2025-04,2025-04-02,phone_ivr
INV0040723,CON005027,2025-04,2025-04-04,in_app
INV0040724,CON005028,2025-04,2025-04-05,in_app
INV0040725,CON005029,2025-04,2025-04-02,in_app
INV0040726,CON005030,2025-04,2025-04-05,in_app
INV0040727,CON005031,2025-04,2025-04-02,phone_ivr
INV0040728,CON005032,2025-04,2025-04-02,in_app
INV0040729,CON005033,2025-04,2025-04-03,in_app
INV0040730,CON005034,2025-04,2025-04-03,in_app
INV0040731,CON005035,2025-04,2025-04-03,in_app
INV0040732,CON005036,2025-04,2025-04-01,in_app
INV0040733,CON005037,2025-04,2025-04-05,phone_ivr
INV0040734,CON005038,2025-04,2025-04-03,in_app
INV0040735,CON005039,2025-04,2025-04-03,in_app
INV0040736,CON005040,2025-04,2025-04-05,in_app
INV0040737,CON005041,2025-04,2025-04-04,in_app
INV0040738,CON005042,2025-04,2025-04-01,in_app
INV0040739,CON005043,2025-04,2025-04-03,in_app
INV0040740,CON005044,2025-04,2025-04-02,in_app
INV0040741,CON005045,2025-04,2025-04-04,in_app
INV0040742,CON005046,2025-04,2025-04-02,in_app
INV0040743,CON005047,2025-04,2025-04-02,in_app
INV0040744,CON005048,2025-04,2025-04-01,in_app
INV0040745,CON005049,2025-04,2025-04-03,in_app
INV0040746,CON005050,2025-04,2025-04-02,in_app
INV0040747,CON005051,2025-04,2025-04-05,in_app
INV0040748,CON005052,2025-04,2025-04-02,in_app
INV0040749,CON005053,2025-04,2025-04-02,in_app
INV0040750,CON005054,2025-04,2025-04-02,in_app
INV0040751,CON005055,2025-04,2025-04-04,in_app
INV0040752,CON005056,2025-04,2025-04-04,in_app
INV0040753,CON005057,2025-04,2025-04-02,in_app
INV0040754,CON005058,2025-04,2025-04-02,in_app
INV0040755,CON005059,2025-04,2025-04-03,in_app
INV0040756,CON005060,2025-04,2025-04-01,in_app
INV0040757,CON005061,2025-04,2025-04-02,in_app
INV0040758,CON005062,2025-04,2025-04-04,in_app
INV0040759,CON005063,2025-04,2025-04-05,in_app
INV0040760,CON005064,2025-04,2025-04-04,in_app
INV0040761,CON005065,2025-04,2025-04-04,in_app
INV0040762,CON005066,2025-04,2025-04-03,in_app
INV0040763,CON005067,2025-04,2025-04-04,in_app
INV0040764,CON005068,2025-04,2025-04-04,in_app
INV0040765,CON005069,2025-04,2025-04-03,in_app
INV0040766,CON005070,2025-04,2025-04-04,phone_ivr
INV0040767,CON005071,2025-04,2025-04-05,phone_ivr
INV0040768,CON005072,2025-04,2025-04-04,in_app
INV0040769,CON005073,2025-04,2025-04-05,in_app
INV0040770,CON005074,2025-04,2025-04-05,in_app
INV0040771,CON005075,2025-04,2025-04-01,in_app
INV0040772,CON005076,2025-04,2025-04-03,in_app
INV0040773,CON005077,2025-04,2025-04-04,in_app
INV0040774,CON005078,2025-04,2025-04-03,phone_ivr
INV0040775,CON005079,2025-04,2025-04-04,in_app
INV0040776,CON005080,2025-04,2025-04-04,in_app
INV0040777,CON005081,2025-04,2025-04-04,in_app
INV0040778,CON005082,2025-04,2025-04-04,in_app
INV0040779,CON005083,2025-04,2025-04-04,in_app
INV0040780,CON005084,2025-04,2025-04-01,phone_ivr
INV0040781,CON005085,2025-04,2025-04-05,in_app
INV0040782,CON005086,2025-04,2025-04-04,in_app
INV0040783,CON005087,2025-04,2025-04-02,in_app
INV0040784,CON005088,2025-04,2025-04-01,phone_ivr
INV0040785,CON005089,2025-04,2025-04-05,in_app
INV0040786,CON005090,2025-04,2025-04-03,in_app
INV0040787,CON005091,2025-04,2025-04-02,in_app
INV0040788,CON005092,2025-04,2025-04-02,in_app
INV0040789,CON005093,2025-04,2025-04-01,in_app
INV0040790,CON005094,2025-04,2025-04-04,in_app
INV0040791,CON005095,2025-04,2025-04-03,in_app
INV0040792,CON005096,2025-04,2025-04-02,in_app
INV0040793,CON005097,2025-04,2025-04-05,in_app
INV0040794,CON005098,2025-04,2025-04-04,in_app
INV0040795,CON005099,2025-04,2025-04-02,in_app
INV0040796,CON005100,2025-04,2025-04-03,in_app
INV0040797,CON005101,2025-04,2025-04-04,phone_ivr
INV0040798,CON005102,2025-04,2025-04-01,in_app
INV0040799,CON005103,2025-04,2025-04-05,in_app
INV0040800,CON005104,2025-04,2025-04-04,in_app
INV0040801,CON005105,2025-04,2025-04-05,in_app
INV0040802,CON005106,2025-04,2025-04-01,in_app
INV0040803,CON005107,2025-04,2025-04-04,in_app
INV0040804,CON005108,2025-04,2025-04-05,phone_ivr
INV0040805,CON005109,2025-04,2025-04-02,in_app
INV0040806,CON005110,2025-04,2025-04-01,in_app
INV0040807,CON005111,2025-04,2025-04-05,in_app
INV0040808,CON005112,2025-04,2025-04-05,in_app
INV0040809,CON005113,2025-04,2025-04-04,in_app
INV0040810,CON005114,2025-04,2025-04-03,in_app
INV0040811,CON005115,2025-04,2025-04-05,in_app
INV0040812,CON005116,2025-04,2025-04-04,in_app
INV0040813,CON005117,2025-04,2025-04-05,in_app
INV0040814,CON005118,2025-04,2025-04-04,in_app
INV0040815,CON005119,2025-04,2025-04-03,in_app
INV0040816,CON005120,2025-04,2025-04-03,in_app
INV0040817,CON005121,2025-04,2025-04-02,in_app
INV0040818,CON005122,2025-04,2025-04-03,in_app
INV0040819,CON005123,2025-04,2025-04-04,in_app
INV0040820,CON005124,2025-04,2025-04-05,in_app
INV0040821,CON005125,2025-04,2025-04-04,in_app
INV0040822,CON005126,2025-04,2025-04-04,in_app
INV0040823,CON005127,2025-04,2025-04-04,in_app
INV0040824,CON005128,2025-04,2025-04-01,in_app
INV0040825,CON005129,2025-04,2025-04-05,in_app
INV0040826,CON005130,2025-04,2025-04-05,in_app
INV0040827,CON005131,2025-04,2025-04-04,in_app
INV0040828,CON005132,2025-04,2025-04-05,in_app
INV0040829,CON005133,2025-04,2025-04-02,in_app
INV0040830,CON005134,2025-04,2025-04-04,in_app
INV0040831,CON005135,2025-04,2025-04-02,in_app
INV0040832,CON005136,2025-04,2025-04-05,in_app
INV0040833,CON005137,2025-04,2025-04-04,in_app
INV0040834,CON005138,2025-04,2025-04-04,in_app
INV0040835,CON005139,2025-04,2025-04-03,in_app
INV0040836,CON005140,2025-04,2025-04-02,in_app
INV0040837,CON005141,2025-04,2025-04-02,in_app
INV0040838,CON005142,2025-04,2025-04-05,in_app
INV0040839,CON005143,2025-04,2025-04-01,in_app
INV0040840,CON005144,2025-04,2025-04-02,in_app
INV0040841,CON005145,2025-04,2025-04-01,in_app
INV0040842,CON005146,2025-04,2025-04-05,in_app
INV0040843,CON005147,2025-04,2025-04-03,in_app
INV0040844,CON005148,2025-04,2025-04-01,in_app
INV0040845,CON005149,2025-04,2025-04-03,in_app
INV0040846,CON005150,2025-04,2025-04-03,in_app
INV0040847,CON005151,2025-04,2025-04-04,in_app
INV0040848,CON005152,2025-04,2025-04-05,in_app
INV0040849,CON005153,2025-04,2025-04-03,in_app
INV0040850,CON005154,2025-04,2025-04-05,in_app
INV0040851,CON005155,2025-04,2025-04-04,in_app
INV0040852,CON005156,2025-04,2025-04-02,in_app
INV0040853,CON005157,2025-04,2025-04-03,in_app
INV0040854,CON005158,2025-04,2025-04-05,in_app
INV0040855,CON005159,2025-04,2025-04-05,in_app
INV0040856,CON005160,2025-04,2025-04-02,in_app
INV0040857,CON005161,2025-04,2025-04-02,in_app
INV0040858,CON005162,2025-04,2025-04-04,in_app
INV0040859,CON005163,2025-04,2025-04-03,in_app
INV0040860,CON005164,2025-04,2025-04-03,in_app
INV0040861,CON005165,2025-04,2025-04-01,in_app
INV0040862,CON005166,2025-04,2025-04-03,in_app
INV0040863,CON005167,2025-04,2025-04-01,in_app
INV0040864,CON005168,2025-04,2025-04-05,in_app
INV0040865,CON005169,2025-04,2025-04-04,in_app
INV0040866,CON005170,2025-04,2025-04-04,in_app
INV0040867,CON005171,2025-04,2025-04-04,in_app
