customer_id,segment,monthly_recurring_revenue,signup_date,status,is_test_account
CUST07284,mid_market,1726.62,2023-08-07,active,False
CUST07285,smb,156.07,2023-12-30,active,False
CUST07286,smb,353.38,2021-04-22,active,False
CUST07287,smb,300.56,2021-11-17,active,False
CUST07288,mid_market,2325.97,2023-12-13,active,False
CUST07289,smb,168.13,2018-12-04,active,False
CUST07290,mid_market,1237.06,2023-09-09,active,False
CUST07291,mid_market,919.75,2021-08-03,active,False
CUST07292,mid_market,3527.57,2022-10-20,active,False
CUST07293,smb,269.88,2019-05-03,active,False
CUST07294,mid_market,946.65,2022-04-22,active,False
CUST07295,smb,130.75,2019-11-17,active,False
CUST07296,smb,169.46,2021-08-17,active,False
CUST07297,smb,164.18,2021-09-03,active,False
CUST07298,enterprise,25548.51,2024-09-11,active,False
CUST07299,smb,207.82,2022-09-09,active,False
CUST07300,smb,362.31,2021-11-25,active,False
CUST07301,smb,310.21,2020-10-24,active,False
CUST07302,smb,371.43,2020-05-11,active,False
CUST07303,smb,356.1,2022-07-26,active,False
CUST07304,smb,374.84,2024-03-04,active,False
CUST07305,smb,393.6,2022-01-03,active,False
CUST07306,smb,179.74,2022-08-15,active,False
CUST07307,enterprise,14709.78,2020-04-18,active,False
CUST07308,smb,132.85,2021-11-27,active,False
CUST07309,mid_market,2809.88,2022-01-01,active,False
CUST07310,mid_market,2979.09,2022-10-10,active,False
CUST07311,mid_market,1081.08,2020-03-19,active,False
CUST07312,mid_market,3427.43,2020-06-10,active,False
CUST07313,smb,330.58,2020-07-07,active,False
CUST07314,smb,281.11,2020-12-11,active,False
CUST07315,mid_market,2193.96,2020-01-17,active,False
CUST07316,mid_market,1291.7,2019-05-15,active,False
CUST07317,smb,241.79,2021-07-02,active,False
CUST07318,smb,130.93,2023-12-26,active,False
CUST07319,smb,273.59,2018-03-23,active,False
CUST07320,mid_market,1791.89,2022-08-29,active,False
CUST07321,enterprise,15913.8,2023-09-19,active,False
CUST07322,enterprise,22113.64,2023-10-08,active,False
CUST07323,mid_market,2658.28,2023-12-20,active,False
CUST07324,smb,197.59,2020-03-22,active,False
CUST07325,smb,388.35,2018-09-15,active,False
CUST07326,mid_market,818.87,2024-12-19,active,False
CUST07327,smb,372.12,2022-11-25,active,True
CUST07328,smb,80.22,2020-07-02,active,False
CUST07329,mid_market,1493.48,2023-12-18,active,False
CUST07330,smb,398.83,2020-06-23,active,False
CUST07331,mid_market,3129.91,2023-03-31,active,False
CUST07332,smb,286.24,2024-09-21,active,False
CUST07333,mid_market,3123.5,2023-05-17,active,False
CUST07334,smb,210.65,2022-08-02,active,False
CUST07335,mid_market,3309.47,2019-05-04,active,False
CUST07336,smb,129.56,2024-07-13,active,False
CUST07337,smb,334.05,2020-12-24,active,False
CUST07338,smb,380.65,2022-05-12,active,False
CUST07339,mid_market,3544.6,2022-04-13,active,False
CUST07340,smb,316.69,2019-09-22,active,False
CUST07341,smb,288.44,2022-03-22,active,False
CUST07342,mid_market,2467.49,2020-09-25,active,False
CUST07343,smb,206.47,2020-06-12,active,False
CUST07344,enterprise,35700.91,2024-01-05,active,False
CUST07345,mid_market,2871.87,2023-01-20,active,False
CUST07346,smb,219.17,2021-06-05,active,False
CUST07347,mid_market,3311.33,2018-02-18,active,False
CUST07348,smb,97.31,2022-12-18,active,False
CUST07349,mid_market,3401.98,2023-03-02,active,False
CUST07350,mid_market,3394.25,2019-03-02,active,False
CUST07351,enterprise,15312.94,2023-04-19,active,False
CUST07352,mid_market,920.55,2020-10-18,active,False
CUST07353,smb,308.39,2023-02-16,active,False
CUST07354,smb,143.96,2023-11-16,active,False
CUST07355,smb,398.73,2022-11-25,active,False
CUST07356,mid_market,829.38,2024-08-02,active,False
CUST07357,smb,153.53,2018-07-15,active,False
CUST07358,mid_market,934.6,2020-04-08,active,False
CUST07359,mid_market,3304.5,2018-06-01,active,False
CUST07360,smb,265.18,2019-03-18,active,False
CUST07361,smb,351.5,2020-08-12,active,False
CUST07362,smb,388.04,2018-03-01,active,False
CUST07363,smb,275.24,2020-10-09,active,False
CUST07364,smb,154.16,2018-11-22,active,False
CUST07365,mid_market,1096.48,2018-10-17,active,False
CUST07366,enterprise,35720.35,2023-11-06,active,False
CUST07367,mid_market,1584.36,2023-03-17,active,False
CUST07368,smb,365.93,2021-03-10,active,False
CUST07369,smb,361.05,2021-12-21,active,False
CUST07370,smb,280.9,2020-01-16,active,False
CUST07371,mid_market,2732.79,2021-05-26,active,False
CUST07372,smb,384.26,2023-06-06,active,False
CUST07373,smb,321.92,2021-08-25,active,False
CUST07374,smb,298.65,2023-07-22,active,False
CUST07375,smb,219.44,2021-05-24,active,False
CUST07376,mid_market,2348.8,2020-07-14,active,False
CUST07377,enterprise,20445.48,2024-04-06,active,False
CUST07378,smb,382.82,2024-04-22,active,False
CUST07379,smb,284.2,2019-08-08,active,False
CUST07380,mid_market,3297.16,2021-03-29,active,False
CUST07381,mid_market,919.04,2023-05-29,active,False
CUST07382,mid_market,3527.76,2019-10-30,active,False
CUST07383,smb,213.64,2023-03-30,active,False
CUST07384,enterprise,31589.13,2024-04-18,active,False
CUST07385,mid_market,928.08,2019-08-26,active,False
CUST07386,smb,366.04,2019-01-26,active,False
CUST07387,smb,291.15,2024-08-11,active,False
CUST07388,mid_market,2264.0,2024-12-20,active,False
CUST07389,enterprise,17713.86,2024-01-04,active,False
CUST07390,mid_market,1795.28,2022-04-17,active,False
CUST07391,mid_market,1770.87,2018-08-07,active,False
CUST07392,enterprise,12192.83,2024-05-28,active,False
CUST07393,mid_market,2284.19,2019-05-24,active,False
CUST07394,smb,225.12,2019-04-03,active,False
CUST07395,smb,211.82,2023-01-08,active,False
CUST07396,smb,304.99,2020-09-21,active,False
CUST07397,mid_market,2143.41,2024-01-27,active,False
CUST07398,mid_market,1084.81,2024-02-11,active,False
CUST07399,smb,352.66,2023-08-21,active,False
CUST07400,smb,216.03,2023-11-10,active,False
CUST07401,smb,289.69,2021-10-27,active,False
CUST07402,mid_market,3775.67,2024-02-07,active,False
CUST07403,mid_market,3255.73,2024-05-28,active,False
CUST07404,smb,252.42,2019-12-18,active,False
CUST07405,smb,254.41,2020-12-22,active,False
CUST07406,enterprise,35184.99,2022-04-28,active,False
CUST07407,smb,343.56,2024-01-06,active,False
CUST07408,smb,137.17,2020-09-22,active,False
CUST07409,smb,280.48,2019-10-27,active,False
CUST07410,mid_market,3570.29,2020-03-30,active,False
CUST07411,smb,337.06,2023-08-06,active,False
CUST07412,smb,119.91,2021-08-22,active,False
CUST07413,enterprise,21942.17,2019-10-14,active,False
CUST07414,smb,245.83,2023-01-02,active,False
CUST07415,smb,162.5,2022-08-14,active,False
CUST07416,smb,297.44,2021-08-18,active,False
CUST07417,mid_market,2323.92,2022-05-03,active,False
CUST07418,smb,175.2,2019-08-13,active,False
CUST07419,smb,187.8,2019-04-12,active,False
CUST07420,enterprise,35413.39,2023-08-26,active,False
CUST07421,mid_market,3571.84,2022-10-05,active,False
CUST07422,mid_market,3399.6,2024-11-04,active,False
CUST07423,mid_market,3724.38,2024-07-27,active,False
CUST07424,smb,384.74,2020-07-16,active,False
CUST07425,smb,237.38,2021-03-28,active,False
CUST07426,mid_market,1109.45,2023-12-11,active,False
CUST07427,smb,336.02,2018-01-09,active,False
CUST07428,mid_market,2826.98,2024-01-18,active,False
CUST07429,smb,201.77,2019-03-05,active,False
CUST07430,smb,392.17,2019-10-28,active,False
CUST07431,smb,188.38,2021-05-16,active,False
CUST07432,smb,370.44,2022-12-08,active,False
CUST07433,smb,269.63,2020-06-23,active,False
CUST07434,mid_market,917.25,2024-07-26,active,False
CUST07435,enterprise,35530.72,2023-06-24,active,False
CUST07436,smb,323.91,2023-03-07,active,False
CUST07437,enterprise,28559.6,2023-05-29,active,False
CUST07438,mid_market,2766.68,2018-03-18,active,False
CUST07439,mid_market,1500.27,2023-10-05,active,False
CUST07440,smb,148.64,2022-03-26,active,False
CUST07441,smb,89.34,2019-04-21,active,False
CUST07442,smb,129.32,2023-06-13,active,False
CUST07443,smb,187.67,2018-09-28,active,False
CUST07444,mid_market,2530.32,2022-04-29,active,False
CUST07445,enterprise,12185.87,2021-12-26,active,False
CUST07446,smb,258.42,2018-03-15,active,False
CUST07447,smb,164.26,2020-08-15,active,False
CUST07448,mid_market,1612.68,2018-11-04,active,False
CUST07449,smb,383.34,2024-08-16,active,False
CUST07450,smb,397.55,2023-08-11,active,False
CUST07451,mid_market,3396.6,2024-12-20,active,False
CUST07452,mid_market,974.05,2021-06-01,active,False
CUST07453,smb,313.16,2020-04-20,active,False
CUST07454,smb,137.1,2024-09-14,active,False
CUST07455,smb,262.15,2020-02-24,active,False
CUST07456,smb,365.99,2020-11-26,active,False
CUST07457,smb,201.66,2018-12-08,active,False
CUST07458,smb,377.23,2023-10-02,active,False
CUST07459,mid_market,3066.79,2018-11-03,active,False
CUST07460,smb,176.32,2018-04-01,active,False
CUST07461,smb,110.37,2023-10-31,active,False
CUST07462,smb,340.91,2023-11-20,active,False
CUST07463,enterprise,22657.9,2023-12-22,active,False
CUST07464,smb,103.26,2024-01-05,active,False
CUST07465,smb,113.0,2018-12-29,active,False
CUST07466,enterprise,38942.76,2020-07-14,active,False
CUST07467,mid_market,1577.61,2023-05-10,active,False
CUST07468,mid_market,3893.09,2020-03-01,active,False
CUST07469,smb,297.97,2023-06-13,active,False
CUST07470,smb,176.16,2024-05-14,active,False
CUST07471,mid_market,2027.93,2024-09-22,active,False
CUST07472,smb,328.65,2023-06-11,active,False
CUST07473,mid_market,2193.33,2023-07-31,active,False
CUST07474,smb,103.92,2022-03-09,active,False
CUST07475,mid_market,1535.41,2018-07-19,active,False
CUST07476,smb,355.31,2021-01-20,active,False
CUST07477,smb,302.78,2024-09-02,active,False
CUST07478,mid_market,2403.25,2024-05-20,active,False
CUST07479,smb,158.56,2019-09-02,active,False
CUST07480,smb,231.87,2023-03-25,active,False
CUST07481,smb,332.43,2020-02-24,active,False
CUST07482,smb,106.09,2020-12-01,active,False
CUST07483,smb,398.33,2022-07-17,active,False
CUST07484,smb,355.12,2021-06-23,active,False
CUST07485,mid_market,1817.49,2022-03-25,active,False
CUST07486,smb,358.58,2018-09-09,active,False
CUST07487,mid_market,2981.49,2020-01-29,active,False
CUST07488,enterprise,29323.34,2023-09-04,active,False
CUST07489,mid_market,1247.07,2022-05-03,active,False
CUST07490,enterprise,36988.63,2023-11-22,active,False
CUST07491,smb,224.11,2024-10-03,active,False
CUST07492,smb,337.03,2020-06-28,active,False
CUST07493,smb,175.85,2019-11-07,active,False
CUST07494,mid_market,1785.61,2020-03-02,active,False
CUST07495,smb,388.7,2022-01-02,active,False
CUST07496,smb,238.93,2019-10-07,active,False
CUST07497,mid_market,991.65,2020-09-24,active,False
CUST07498,smb,347.43,2019-03-20,active,False
CUST07499,smb,152.71,2020-09-12,active,False
CUST07500,enterprise,36120.12,2024-08-19,active,False
CUST07501,smb,373.26,2020-12-19,active,False
CUST07502,smb,103.29,2023-04-25,active,False
CUST07503,mid_market,2663.77,2021-01-05,active,False
CUST07504,smb,394.09,2021-01-12,active,False
CUST07505,smb,377.89,2022-08-11,active,False
CUST07506,smb,248.08,2018-10-09,active,False
CUST07507,smb,297.76,2020-06-27,active,False
CUST07508,smb,273.36,2018-12-23,active,False
CUST07509,smb,145.04,2019-05-24,active,False
CUST07510,smb,288.96,2022-12-20,active,False
CUST07511,smb,186.61,2019-03-23,active,False
CUST07512,smb,188.15,2019-06-04,active,False
CUST07513,enterprise,21439.62,2022-01-04,active,False
CUST07514,smb,352.7,2020-06-08,active,False
CUST07515,smb,156.27,2018-11-10,active,False
CUST07516,smb,160.25,2024-09-12,active,False
CUST07517,smb,82.35,2024-06-17,active,False
CUST07518,smb,129.6,2022-01-25,active,False
CUST07519,mid_market,3931.77,2021-09-03,active,False
CUST07520,enterprise,21883.84,2023-08-29,active,False
CUST07521,enterprise,14245.27,2024-10-25,active,False
CUST07522,mid_market,3890.18,2018-09-23,active,False
CUST07523,smb,88.68,2018-09-07,active,False
CUST07524,mid_market,2349.33,2020-04-24,active,False
CUST07525,mid_market,3374.73,2020-02-18,active,False
CUST07526,mid_market,3273.04,2024-04-08,active,False
CUST07527,smb,140.55,2021-07-23,active,False
CUST07528,smb,306.49,2023-09-03,active,False
CUST07529,mid_market,2791.32,2022-09-02,active,False
CUST07530,mid_market,2960.88,2023-01-24,active,False
CUST07531,mid_market,1651.54,2024-09-11,active,False
CUST07532,enterprise,33943.5,2022-02-10,active,False
CUST07533,mid_market,2589.56,2023-06-08,active,False
CUST07534,enterprise,31202.5,2019-11-19,active,False
CUST07535,mid_market,3806.64,2019-10-26,active,False
CUST07536,smb,353.76,2022-02-05,active,False
CUST07537,smb,330.35,2024-04-23,active,False
CUST07538,smb,172.69,2018-05-10,active,False
CUST07539,mid_market,973.07,2021-07-04,active,False
CUST07540,mid_market,2638.86,2019-06-02,active,False
CUST07541,smb,91.04,2024-03-10,active,False
CUST07542,mid_market,3085.41,2021-08-17,active,False
CUST07543,smb,315.78,2018-04-18,active,False
CUST07544,smb,260.13,2018-01-06,active,False
CUST07545,smb,133.81,2022-06-24,active,False
CUST07546,mid_market,3602.31,2019-08-17,active,False
CUST07547,smb,270.69,2018-04-16,active,False
CUST07548,enterprise,24476.54,2019-01-25,active,False
CUST07549,mid_market,2616.29,2019-01-30,active,False
CUST07550,enterprise,10652.39,2020-06-02,active,False
CUST07551,smb,316.94,2023-01-10,active,False
CUST07552,smb,99.45,2024-01-03,active,False
CUST07553,mid_market,2650.84,2021-09-22,active,False
CUST07554,mid_market,1341.62,2024-08-18,active,False
CUST07555,smb,146.46,2023-07-16,active,False
CUST07556,smb,154.64,2019-02-26,active,False
CUST07557,mid_market,845.78,2023-02-23,active,False
CUST07558,mid_market,3653.88,2019-08-14,active,False
CUST07559,smb,337.36,2024-09-28,active,False
CUST07560,smb,90.01,2023-12-05,active,False
CUST07561,smb,98.24,2018-06-14,active,False
CUST07562,mid_market,3305.21,2019-03-18,active,False
CUST07563,mid_market,821.77,2021-02-02,active,False
CUST07564,smb,230.08,2023-03-10,active,False
CUST07565,mid_market,1143.35,2021-11-12,active,False
CUST07566,smb,269.32,2018-08-07,active,False
CUST07567,enterprise,39946.89,2022-05-26,active,False
CUST07568,smb,135.05,2022-07-16,active,False
CUST07569,smb,386.14,2024-07-04,active,False
CUST07570,smb,356.95,2019-11-11,active,False
CUST07571,smb,395.47,2018-04-08,active,False
CUST07572,smb,325.18,2023-03-31,active,False
CUST07573,enterprise,35423.82,2022-12-02,active,False
CUST07574,mid_market,2702.71,2021-08-20,active,False
CUST07575,enterprise,35753.09,2022-11-04,active,False
CUST07576,smb,115.68,2019-04-03,active,False
CUST07577,smb,317.33,2018-11-18,active,False
CUST07578,enterprise,28119.15,2020-10-25,active,False
CUST07579,enterprise,9915.09,2024-04-04,active,False
CUST07580,mid_market,1733.09,2021-08-07,active,False
CUST07581,mid_market,1491.54,2022-06-22,active,False
CUST07582,smb,209.66,2024-12-20,active,False
CUST07583,mid_market,1434.73,2020-02-13,active,False
CUST07584,smb,167.95,2021-05-12,active,False
CUST07585,smb,174.73,2022-10-19,active,False
CUST07586,mid_market,2719.39,2019-01-22,active,False
CUST07587,mid_market,1231.6,2020-10-24,active,False
CUST07588,smb,157.15,2021-11-20,active,False
CUST07589,smb,181.49,2020-02-16,active,False
CUST07590,smb,223.7,2019-07-17,active,False
CUST07591,mid_market,921.88,2021-01-24,active,False
CUST07592,smb,399.75,2024-02-27,active,False
CUST07593,smb,176.13,2020-11-29,active,False
CUST07594,smb,171.95,2023-11-02,active,False
CUST07595,smb,257.56,2022-09-26,active,False
CUST07596,smb,353.29,2018-11-25,active,False
CUST07597,mid_market,2261.79,2024-05-25,active,False
CUST07598,smb,159.63,2022-02-12,active,False
CUST07599,smb,261.08,2021-12-24,active,True
CUST07600,smb,234.54,2022-11-16,active,False
CUST07601,smb,215.38,2018-04-17,active,False
CUST07602,smb,394.84,2019-10-06,active,False
CUST07603,smb,398.7,2023-07-25,active,False
CUST07604,smb,259.82,2022-05-21,active,False
CUST07605,smb,101.76,2020-09-22,active,False
CUST07606,smb,261.41,2021-03-28,active,False
CUST07607,smb,384.79,2022-05-03,active,False
CUST07608,enterprise,37622.16,2021-05-17,active,False
CUST07609,mid_market,1489.6,2021-03-15,active,False
CUST07610,smb,140.84,2021-11-10,active,False
CUST07611,smb,128.72,2019-12-21,active,False
CUST07612,smb,342.33,2021-12-28,active,False
CUST07613,smb,236.82,2022-11-04,active,False
CUST07614,smb,188.17,2022-12-20,active,False
CUST07615,smb,183.94,2022-05-05,active,False
CUST07616,smb,168.13,2021-03-02,active,False
CUST07617,mid_market,3624.38,2022-08-02,active,False
CUST07618,smb,211.1,2023-01-22,active,False
CUST07619,smb,158.09,2020-03-04,active,False
CUST07620,smb,307.33,2021-05-27,active,False
CUST07621,mid_market,2833.45,2022-09-29,active,False
CUST07622,smb,308.92,2022-08-22,active,False
CUST07623,mid_market,3430.26,2021-06-21,active,False
CUST07624,mid_market,1123.95,2019-11-04,active,False
CUST07625,smb,80.64,2024-05-15,active,False
CUST07626,enterprise,9618.12,2021-10-16,active,False
CUST07627,smb,306.17,2021-10-14,active,False
CUST07628,smb,379.04,2021-04-11,active,False
CUST07629,enterprise,18595.37,2023-04-27,active,False
CUST07630,smb,329.98,2020-02-12,active,False
CUST07631,smb,313.34,2024-07-23,active,False
CUST07632,smb,392.98,2018-06-09,active,False
CUST07633,smb,230.65,2018-02-01,active,False
CUST07634,smb,133.14,2021-07-28,active,False
CUST07635,mid_market,3248.74,2024-01-06,active,False
CUST07636,enterprise,34202.2,2018-01-25,active,False
CUST07637,smb,306.34,2022-10-02,active,False
CUST07638,smb,356.22,2020-09-23,active,False
CUST07639,smb,198.78,2018-02-25,active,False
CUST07640,mid_market,3009.01,2020-08-05,active,False
CUST07641,enterprise,16443.16,2022-07-11,active,False
CUST07642,smb,222.86,2022-06-08,active,False
CUST07643,mid_market,1575.97,2023-12-10,active,False
CUST07644,smb,129.45,2024-11-28,active,False
CUST07645,smb,91.51,2018-05-20,active,False
CUST07646,mid_market,2948.56,2024-01-03,active,False
CUST07647,enterprise,36008.74,2018-01-25,active,False
CUST07648,mid_market,1806.14,2024-10-28,active,False
CUST07649,mid_market,2173.55,2023-06-02,active,False
CUST07650,smb,81.14,2024-08-27,active,False
CUST07651,smb,212.11,2018-06-23,active,False
CUST07652,mid_market,1700.23,2018-07-09,active,False
CUST07653,smb,263.74,2024-11-24,active,False
CUST07654,enterprise,37072.55,2019-12-22,active,False
CUST07655,mid_market,2419.69,2020-09-02,active,False
CUST07656,smb,296.17,2020-01-30,active,False
CUST07657,smb,305.75,2019-02-05,active,False
CUST07658,smb,128.78,2018-07-01,active,False
CUST07659,mid_market,1909.03,2018-12-12,active,False
CUST07660,smb,116.21,2023-12-05,active,False
CUST07661,smb,221.04,2018-03-10,active,False
CUST07662,smb,363.93,2024-04-07,active,False
CUST07663,smb,233.9,2019-07-17,active,False
CUST07664,smb,225.97,2022-03-27,active,False
CUST07665,mid_market,1469.84,2019-10-20,active,False
CUST07666,smb,179.27,2024-03-27,active,False
CUST07667,smb,379.71,2018-04-14,active,False
CUST07668,mid_market,1769.59,2022-12-31,active,False
CUST07669,smb,314.04,2024-07-16,active,False
CUST07670,smb,93.49,2021-01-31,active,False
CUST07671,smb,121.06,2021-02-26,active,False
CUST07672,mid_market,1796.73,2019-01-19,active,False
CUST07673,smb,368.45,2024-02-24,active,False
CUST07674,smb,150.17,2024-09-15,active,False
CUST07675,smb,312.56,2021-06-23,active,False
CUST07676,smb,133.61,2022-11-05,active,False
CUST07677,mid_market,2761.09,2023-04-22,active,False
CUST07678,smb,267.79,2020-06-24,active,False
CUST07679,smb,279.02,2018-01-10,active,False
CUST07680,smb,171.61,2018-11-25,active,False
CUST07681,smb,131.87,2024-04-11,active,False
CUST07682,smb,363.68,2023-08-05,active,False
CUST07683,smb,262.22,2018-08-31,active,False
CUST07684,smb,147.85,2023-08-12,active,False
CUST07685,enterprise,21226.53,2024-03-07,active,False
CUST07686,smb,101.47,2021-10-19,active,False
CUST07687,smb,232.12,2021-02-27,active,False
CUST07688,smb,215.65,2024-12-30,active,False
CUST07689,mid_market,1224.72,2024-02-07,active,False
CUST07690,mid_market,2221.99,2020-09-14,active,False
CUST07691,enterprise,28465.03,2021-05-03,active,False
CUST07692,smb,377.12,2024-08-04,active,False
CUST07693,smb,305.02,2024-06-13,active,False
CUST07694,mid_market,2407.79,2022-05-30,active,False
CUST07695,mid_market,3264.16,2022-07-16,active,False
CUST07696,smb,169.58,2023-02-26,active,False
CUST07697,mid_market,2940.1,2020-01-09,active,False
CUST07698,smb,81.62,2024-06-02,active,False
CUST07699,mid_market,1032.16,2020-01-22,active,False
CUST07700,smb,279.77,2023-10-26,active,False
CUST07701,mid_market,1416.16,2023-09-28,active,False
CUST07702,smb,300.39,2020-01-08,active,False
CUST07703,smb,283.76,2023-08-27,active,False
CUST07704,smb,100.37,2024-01-26,active,False
CUST07705,smb,205.6,2021-06-23,active,False
CUST07706,smb,276.16,2021-10-11,active,False
CUST07707,mid_market,3083.14,2021-07-25,active,False
CUST07708,smb,341.15,2018-04-25,active,False
CUST07709,mid_market,1857.42,2021-10-13,active,False
CUST07710,smb,347.75,2022-09-19,active,False
CUST07711,smb,193.36,2021-12-05,active,False
CUST07712,smb,82.24,2021-07-01,active,False
CUST07713,smb,275.2,2021-07-05,active,False
CUST07714,mid_market,1573.34,2021-10-03,active,False
CUST07715,mid_market,1198.02,2024-07-02,active,False
CUST07716,enterprise,16267.45,2020-11-17,active,False
CUST07717,smb,344.93,2019-07-28,active,False
CUST07718,smb,372.48,2018-06-13,active,False
CUST07719,smb,387.74,2024-02-04,active,False
CUST07720,smb,176.91,2019-04-06,active,False
CUST07721,mid_market,2258.97,2020-12-02,active,False
CUST07722,smb,336.81,2023-04-18,active,False
CUST07723,enterprise,18172.89,2019-04-02,active,False
CUST07724,mid_market,2032.46,2019-08-22,active,False
CUST07725,smb,155.93,2022-06-12,active,False
CUST07726,mid_market,2631.58,2022-05-24,active,False
CUST07727,mid_market,2909.65,2019-09-15,active,False
CUST07728,mid_market,1819.01,2021-10-16,active,False
CUST07729,smb,87.75,2022-12-05,active,False
CUST07730,mid_market,3154.91,2019-07-20,active,False
CUST07731,smb,277.31,2021-02-07,active,False
CUST07732,smb,150.08,2019-12-19,active,False
CUST07733,mid_market,1806.87,2024-07-30,active,False
CUST07734,mid_market,3862.76,2020-09-07,active,False
CUST07735,smb,281.67,2023-12-28,active,False
CUST07736,mid_market,2705.53,2024-02-28,active,False
CUST07737,smb,284.7,2019-03-05,active,False
CUST07738,smb,385.42,2024-08-02,active,False
CUST07739,enterprise,18875.49,2018-05-06,active,False
CUST07740,smb,169.89,2020-09-15,active,False
CUST07741,smb,200.56,2019-02-11,active,False
CUST07742,smb,336.3,2018-04-28,active,False
CUST07743,smb,118.71,2021-11-11,active,False
CUST07744,smb,146.18,2022-03-16,active,False
CUST07745,smb,153.04,2022-01-27,active,False
CUST07746,smb,283.64,2020-12-03,active,False
CUST07747,smb,285.31,2023-07-05,active,False
CUST07748,smb,199.0,2021-06-12,active,False
CUST07749,mid_market,1683.82,2021-09-29,active,False
CUST07750,smb,321.49,2021-02-03,active,False
CUST07751,smb,90.15,2019-06-14,active,False
CUST07752,mid_market,3163.96,2022-08-01,active,False
CUST07753,smb,147.29,2023-10-20,active,False
CUST07754,smb,368.89,2020-02-18,active,False
CUST07755,smb,212.38,2021-03-30,active,False
CUST07756,smb,285.54,2024-03-31,active,False
CUST07757,mid_market,1187.1,2019-06-13,active,False
CUST07758,enterprise,16124.3,2020-12-12,active,False
CUST07759,mid_market,3041.95,2019-11-20,active,False
CUST07760,smb,256.11,2020-05-23,active,False
CUST07761,mid_market,3265.53,2021-03-19,active,False
CUST07762,smb,260.29,2024-06-17,active,False
CUST07763,mid_market,2621.86,2018-02-01,active,False
CUST07764,mid_market,3546.43,2020-07-04,active,False
CUST07765,smb,215.9,2024-01-23,active,False
CUST07766,enterprise,36641.43,2018-08-01,active,False
CUST07767,smb,199.11,2021-07-18,active,False
CUST07768,mid_market,1851.5,2019-02-02,active,False
CUST07769,smb,329.41,2021-11-30,active,False
CUST07770,smb,83.69,2022-12-31,active,False
CUST07771,enterprise,13510.15,2022-06-12,active,False
CUST07772,enterprise,10296.5,2021-12-08,active,False
CUST07773,enterprise,24387.36,2023-03-14,active,False
CUST07774,smb,280.98,2021-09-28,active,False
CUST07775,smb,83.32,2022-04-16,active,False
CUST07776,smb,131.67,2018-07-29,active,False
CUST07777,mid_market,1768.13,2018-02-24,active,False
CUST07778,smb,174.15,2019-02-24,active,False
CUST07779,mid_market,1110.82,2021-10-11,active,False
CUST07780,smb,135.31,2020-10-09,active,False
CUST07781,smb,351.06,2020-07-24,active,False
CUST07782,mid_market,3041.86,2021-02-19,active,False
CUST07783,smb,174.75,2024-12-04,active,False
CUST07784,mid_market,1642.9,2020-08-20,active,False
CUST07785,mid_market,1056.64,2021-02-09,active,False
CUST07786,smb,191.65,2021-07-09,active,False
CUST07787,smb,207.38,2023-06-02,active,False
CUST07788,smb,369.34,2023-02-18,active,False
CUST07789,smb,317.8,2024-11-08,active,False
CUST07790,mid_market,2333.29,2022-06-13,active,False
CUST07791,smb,123.15,2024-09-04,active,False
CUST07792,smb,289.97,2022-04-12,active,False
CUST07793,mid_market,3795.24,2021-10-07,active,False
CUST07794,smb,104.97,2021-11-26,active,False
CUST07795,smb,351.55,2021-05-12,active,False
CUST07796,smb,137.64,2019-05-29,active,False
CUST07797,mid_market,3044.1,2020-07-25,active,False
CUST07798,smb,138.83,2022-03-26,active,False
CUST07799,mid_market,2720.04,2022-03-30,active,False
CUST07800,mid_market,1560.4,2019-02-10,active,False
CUST07801,mid_market,2533.43,2023-08-16,active,False
CUST07802,smb,272.05,2022-12-28,active,False
CUST07803,mid_market,2779.27,2021-09-04,active,False
CUST07804,smb,298.5,2021-03-02,active,False
CUST07805,mid_market,1020.89,2021-11-26,active,False
CUST07806,smb,305.08,2022-01-26,active,False
CUST07807,smb,129.47,2020-12-29,active,False
CUST07808,mid_market,2966.5,2024-01-15,active,False
CUST07809,smb,119.69,2019-02-09,active,False
CUST07810,enterprise,23341.27,2020-08-11,active,False
CUST07811,mid_market,2037.66,2020-10-13,active,False
CUST07812,smb,389.55,2018-09-12,active,False
CUST07813,smb,281.86,2018-08-16,active,False
CUST07814,mid_market,1082.26,2024-03-28,active,False
CUST07815,smb,304.28,2023-06-03,active,False
CUST07816,mid_market,1421.24,2020-07-21,active,False
CUST07817,smb,171.57,2019-11-12,active,False
CUST07818,smb,201.1,2020-11-05,active,False
CUST07819,smb,328.39,2022-12-07,active,False
CUST07820,smb,382.11,2020-01-27,active,False
CUST07821,smb,375.79,2018-06-19,active,False
CUST07822,smb,134.62,2020-12-09,active,False
CUST07823,mid_market,993.32,2022-03-11,active,False
CUST07824,mid_market,3451.31,2021-08-24,active,False
CUST07825,smb,172.23,2019-03-17,active,False
CUST07826,mid_market,2665.04,2023-11-26,active,False
CUST07827,smb,393.16,2022-06-03,active,False
CUST07828,mid_market,1396.55,2023-01-15,active,False
CUST07829,smb,199.95,2024-09-13,active,False
CUST07830,mid_market,3576.32,2021-08-04,active,False
CUST07831,smb,287.99,2022-01-19,active,False
CUST07832,smb,380.02,2023-05-07,active,False
CUST07833,enterprise,28215.02,2023-06-02,active,False
CUST07834,smb,177.14,2023-12-07,active,False
CUST07835,smb,337.63,2022-12-06,active,False
CUST07836,mid_market,3229.64,2018-05-29,active,False
CUST07837,mid_market,3787.58,2020-06-14,active,False
