order_id,product_id,warehouse_id,order_date,quantity
ORD00148,SKU176,WH01,2024-06-09,78
ORD00177,SKU249,WH02,2024-06-09,86
ORD00226,SKU198,WH05,2024-06-09,37
ORD00295,SKU356,WH05,2024-06-09,96
ORD00333,SKU079,WH01,2024-06-09,22
ORD00342,SKU126,WH01,2024-06-09,140
ORD00378,SKU243,WH05,2024-06-09,125
ORD00379,SKU209,WH02,2024-06-09,189
ORD00426,SKU240,WH05,2024-06-09,108
ORD00500,SKU009,WH03,2024-06-09,289
ORD00542,SKU327,WH02,2024-06-09,51
ORD00573,SKU127,WH04,2024-06-09,101
ORD00606,SKU118,WH05,2024-06-09,76
ORD00614,SKU166,WH02,2024-06-09,104
ORD00659,SKU028,WH03,2024-06-09,110
ORD00739,SKU248,WH02,2024-06-09,167
ORD00757,SKU268,WH05,2024-06-09,143
ORD00792,SKU204,WH01,2024-06-09,246
ORD00825,SKU044,WH05,2024-06-09,237
ORD00876,SKU272,WH03,2024-06-09,202
ORD00890,SKU160,WH01,2024-06-09,335
ORD00895,SKU143,WH02,2024-06-09,85
ORD00956,SKU008,WH01,2024-06-09,36
ORD00985,SKU159,WH03,2024-06-09,261
ORD01016,SKU051,WH05,2024-06-09,218
ORD01060,SKU201,WH03,2024-06-09,15
ORD01105,SKU333,WH03,2024-06-09,159
ORD01153,SKU189,WH02,2024-06-09,258
ORD01197,SKU258,WH01,2024-06-09,211
ORD01213,SKU080,WH04,2024-06-09,49
ORD01219,SKU034,WH02,2024-06-09,259
ORD01222,SKU108,WH03,2024-06-09,117
ORD01225,SKU077,WH01,2024-06-09,183
ORD01331,SKU368,WH05,2024-06-09,125
ORD01471,SKU367,WH02,2024-06-09,169
ORD01492,SKU273,WH02,2024-06-09,204
ORD01501,SKU155,WH04,2024-06-09,27
ORD01556,SKU087,WH01,2024-06-09,184
ORD01602,SKU043,WH03,2024-06-09,130
ORD01605,SKU095,WH03,2024-06-09,92
ORD01607,SKU274,WH05,2024-06-09,132
ORD01623,SKU280,WH02,2024-06-09,36
ORD01639,SKU400,WH02,2024-06-09,100
ORD01677,SKU310,WH01,2024-06-09,385
ORD01709,SKU083,WH02,2024-06-09,14
ORD01861,SKU087,WH05,2024-06-09,223
ORD01967,SKU213,WH03,2024-06-09,44
ORD02042,SKU204,WH04,2024-06-09,81
ORD00039,SKU030,WH02,2024-06-10,59
ORD00043,SKU265,WH05,2024-06-10,95
ORD00172,SKU367,WH02,2024-06-10,193
ORD00193,SKU068,WH01,2024-06-10,58
ORD00207,SKU169,WH02,2024-06-10,30
ORD00288,SKU182,WH01,2024-06-10,396
ORD00312,SKU120,WH03,2024-06-10,147
ORD00680,SKU202,WH02,2024-06-10,56
ORD00711,SKU093,WH03,2024-06-10,117
ORD00783,SKU168,WH05,2024-06-10,100
ORD00807,SKU290,WH02,2024-06-10,63
ORD00816,SKU067,WH05,2024-06-10,66
ORD00820,SKU259,WH02,2024-06-10,364
ORD00868,SKU171,WH03,2024-06-10,198
ORD00897,SKU255,WH03,2024-06-10,53
ORD00958,SKU289,WH04,2024-06-10,177
ORD00969,SKU378,WH04,2024-06-10,118
ORD01062,SKU145,WH05,2024-06-10,137
ORD01079,SKU154,WH05,2024-06-10,255
ORD01184,SKU304,WH02,2024-06-10,101
ORD01186,SKU057,WH05,2024-06-10,79
ORD01191,SKU357,WH03,2024-06-10,175
ORD01324,SKU044,WH01,2024-06-10,512
ORD01401,SKU081,WH04,2024-06-10,91
ORD01458,SKU042,WH02,2024-06-10,65
ORD01531,SKU123,WH05,2024-06-10,148
ORD01565,SKU334,WH03,2024-06-10,37
ORD01569,SKU095,WH03,2024-06-10,113
ORD01808,SKU274,WH04,2024-06-10,78
ORD00002,SKU019,WH04,2024-06-11,133
ORD00052,SKU302,WH04,2024-06-11,15
ORD00099,SKU221,WH04,2024-06-11,91
ORD00101,SKU385,WH01,2024-06-11,78
ORD00128,SKU374,WH04,2024-06-11,111
ORD00173,SKU345,WH04,2024-06-11,119
ORD00250,SKU061,WH02,2024-06-11,73
ORD00296,SKU274,WH01,2024-06-11,57
ORD00451,SKU101,WH01,2024-06-11,209
ORD00502,SKU186,WH04,2024-06-11,130
ORD00517,SKU243,WH04,2024-06-11,395
ORD00528,SKU172,WH01,2024-06-11,233
ORD00561,SKU126,WH04,2024-06-11,46
ORD00611,SKU204,WH04,2024-06-11,47
ORD00612,SKU297,WH02,2024-06-11,107
ORD00736,SKU102,WH03,2024-06-11,119
ORD00800,SKU391,WH01,2024-06-11,238
ORD00854,SKU011,WH01,2024-06-11,99
ORD00858,SKU347,WH03,2024-06-11,102
ORD00994,SKU045,WH05,2024-06-11,78
ORD01037,SKU352,WH04,2024-06-11,251
ORD01049,SKU210,WH03,2024-06-11,341
ORD01064,SKU378,WH05,2024-06-11,110
ORD01077,SKU335,WH01,2024-06-11,68
ORD01088,SKU032,WH04,2024-06-11,19
ORD01115,SKU369,WH02,2024-06-11,234
ORD01122,SKU237,WH02,2024-06-11,40
ORD01159,SKU301,WH03,2024-06-11,50
ORD01180,SKU350,WH03,2024-06-11,204
ORD01194,SKU216,WH04,2024-06-11,135
ORD01195,SKU253,WH05,2024-06-11,111
ORD01239,SKU356,WH01,2024-06-11,101
ORD01294,SKU364,WH02,2024-06-11,24
ORD01389,SKU094,WH04,2024-06-11,324
ORD01409,SKU167,WH05,2024-06-11,94
ORD01485,SKU035,WH01,2024-06-11,131
ORD01523,SKU356,WH01,2024-06-11,230
ORD01558,SKU209,WH01,2024-06-11,67
ORD01595,SKU307,WH03,2024-06-11,565
ORD01616,SKU331,WH04,2024-06-11,145
ORD01671,SKU318,WH03,2024-06-11,65
ORD01722,SKU314,WH02,2024-06-11,137
ORD01783,SKU097,WH04,2024-06-11,313
ORD01818,SKU354,WH05,2024-06-11,290
ORD01950,SKU210,WH03,2024-06-11,315
ORD01969,SKU290,WH05,2024-06-11,138
ORD01983,SKU019,WH04,2024-06-11,139
ORD01985,SKU369,WH03,2024-06-11,118
ORD00095,SKU019,WH03,2024-06-12,218
ORD00240,SKU343,WH02,2024-06-12,68
ORD00242,SKU325,WH01,2024-06-12,66
ORD00349,SKU129,WH05,2024-06-12,196
ORD00407,SKU397,WH04,2024-06-12,105
ORD00475,SKU020,WH03,2024-06-12,181
ORD00516,SKU211,WH01,2024-06-12,288
ORD00664,SKU302,WH02,2024-06-12,192
ORD00723,SKU113,WH03,2024-06-12,31
ORD00724,SKU258,WH05,2024-06-12,131
ORD00791,SKU390,WH03,2024-06-12,44
ORD00862,SKU343,WH01,2024-06-12,116
ORD00865,SKU371,WH05,2024-06-12,123
ORD00902,SKU097,WH01,2024-06-12,209
ORD01022,SKU392,WH05,2024-06-12,246
ORD01036,SKU065,WH01,2024-06-12,113
ORD01095,SKU275,WH02,2024-06-12,112
ORD01126,SKU348,WH01,2024-06-12,256
ORD01259,SKU051,WH03,2024-06-12,189
ORD01305,SKU128,WH01,2024-06-12,77
ORD01308,SKU001,WH04,2024-06-12,126
ORD01322,SKU086,WH02,2024-06-12,99
ORD01392,SKU260,WH04,2024-06-12,7
ORD01412,SKU382,WH01,2024-06-12,186
ORD01447,SKU266,WH05,2024-06-12,48
ORD01466,SKU078,WH02,2024-06-12,152
ORD01533,SKU124,WH01,2024-06-12,106
ORD01592,SKU257,WH03,2024-06-12,233
ORD01609,SKU294,WH01,2024-06-12,100
ORD01632,SKU063,WH02,2024-06-12,99
ORD01656,SKU068,WH02,2024-06-12,92
ORD01792,SKU399,WH04,2024-06-12,112
ORD01850,SKU347,WH03,2024-06-12,116
ORD01925,SKU148,WH05,2024-06-12,78
ORD01931,SKU103,WH01,2024-06-12,167
ORD01935,SKU029,WH05,2024-06-12,128
ORD01957,SKU204,WH01,2024-06-12,232
ORD01996,SKU065,WH01,2024-06-12,237
ORD02041,SKU292,WH02,2024-06-12,170
ORD00076,SKU059,WH01,2024-06-13,76
ORD00140,SKU194,WH05,2024-06-13,203
ORD00343,SKU168,WH04,2024-06-13,42
ORD00362,SKU133,WH04,2024-06-13,77
ORD00364,SKU033,WH03,2024-06-13,35
ORD00395,SKU031,WH01,2024-06-13,341
ORD00406,SKU187,WH02,2024-06-13,279
ORD00409,SKU126,WH01,2024-06-13,178
ORD00470,SKU348,WH02,2024-06-13,149
ORD00499,SKU389,WH05,2024-06-13,97
ORD00504,SKU172,WH05,2024-06-13,78
ORD00540,SKU385,WH05,2024-06-13,208
ORD00577,SKU117,WH01,2024-06-13,334
ORD00621,SKU368,WH02,2024-06-13,98
ORD00732,SKU346,WH04,2024-06-13,6
ORD00786,SKU123,WH02,2024-06-13,20
ORD00867,SKU218,WH03,2024-06-13,101
ORD00943,SKU148,WH04,2024-06-13,70
ORD01078,SKU392,WH01,2024-06-13,138
ORD01169,SKU044,WH03,2024-06-13,458
ORD01181,SKU184,WH03,2024-06-13,165
ORD01237,SKU190,WH03,2024-06-13,160
ORD01272,SKU055,WH03,2024-06-13,203
ORD01283,SKU021,WH02,2024-06-13,168
ORD01301,SKU390,WH05,2024-06-13,91
ORD01345,SKU275,WH04,2024-06-13,76
ORD01374,SKU376,WH01,2024-06-13,5
ORD01416,SKU285,WH05,2024-06-13,52
ORD01591,SKU392,WH04,2024-06-13,249
ORD01619,SKU292,WH01,2024-06-13,90
ORD01673,SKU330,WH01,2024-06-13,234
ORD01710,SKU024,WH03,2024-06-13,117
ORD01764,SKU301,WH03,2024-06-13,74
ORD01801,SKU393,WH02,2024-06-13,115
ORD01839,SKU241,WH03,2024-06-13,130
ORD01866,SKU347,WH01,2024-06-13,146
ORD01932,SKU171,WH03,2024-06-13,296
ORD02001,SKU335,WH01,2024-06-13,172
ORD02032,SKU015,WH05,2024-06-13,397
ORD00018,SKU106,WH03,2024-06-14,83
ORD00049,SKU078,WH04,2024-06-14,302
ORD00059,SKU298,WH05,2024-06-14,536
ORD00088,SKU218,WH01,2024-06-14,137
ORD00290,SKU271,WH05,2024-06-14,62
ORD00299,SKU098,WH03,2024-06-14,129
ORD00319,SKU226,WH03,2024-06-14,169
ORD00337,SKU011,WH04,2024-06-14,251
ORD00387,SKU243,WH05,2024-06-14,95
ORD00439,SKU067,WH05,2024-06-14,99
ORD00446,SKU288,WH05,2024-06-14,25
ORD00510,SKU290,WH03,2024-06-14,51
ORD00553,SKU378,WH05,2024-06-14,123
ORD00634,SKU283,WH02,2024-06-14,87
ORD00673,SKU306,WH02,2024-06-14,84
ORD00764,SKU344,WH03,2024-06-14,135
ORD00793,SKU102,WH01,2024-06-14,134
ORD00794,SKU275,WH05,2024-06-14,283
ORD00799,SKU159,WH02,2024-06-14,29
ORD00841,SKU103,WH01,2024-06-14,222
ORD00850,SKU188,WH04,2024-06-14,49
ORD00929,SKU191,WH02,2024-06-14,226
ORD01012,SKU278,WH03,2024-06-14,79
ORD01073,SKU093,WH05,2024-06-14,143
ORD01162,SKU352,WH02,2024-06-14,20
ORD01200,SKU169,WH01,2024-06-14,191
ORD01240,SKU140,WH03,2024-06-14,62
ORD01289,SKU274,WH01,2024-06-14,184
ORD01311,SKU365,WH05,2024-06-14,61
ORD01368,SKU126,WH04,2024-06-14,157
ORD01377,SKU400,WH02,2024-06-14,91
ORD01407,SKU005,WH05,2024-06-14,68
ORD01442,SKU174,WH03,2024-06-14,366
ORD01462,SKU160,WH01,2024-06-14,355
ORD01473,SKU046,WH05,2024-06-14,181
ORD01560,SKU223,WH02,2024-06-14,53
ORD01578,SKU027,WH01,2024-06-14,98
ORD01630,SKU328,WH01,2024-06-14,46
ORD01662,SKU154,WH01,2024-06-14,112
ORD01688,SKU289,WH02,2024-06-14,27
ORD01741,SKU363,WH01,2024-06-14,79
ORD01750,SKU273,WH02,2024-06-14,129
ORD01837,SKU076,WH03,2024-06-14,64
ORD01847,SKU273,WH03,2024-06-14,366
ORD01870,SKU337,WH03,2024-06-14,101
ORD01884,SKU082,WH02,2024-06-14,46
ORD02031,SKU117,WH01,2024-06-14,422
ORD02056,SKU263,WH03,2024-06-14,371
ORD00005,SKU196,WH05,2024-06-15,19
ORD00045,SKU347,WH01,2024-06-15,141
ORD00089,SKU374,WH04,2024-06-15,52
ORD00090,SKU076,WH01,2024-06-15,56
ORD00126,SKU044,WH04,2024-06-15,286
ORD00186,SKU086,WH05,2024-06-15,59
ORD00208,SKU154,WH01,2024-06-15,89
ORD00246,SKU094,WH01,2024-06-15,260
ORD00260,SKU200,WH03,2024-06-15,78
ORD00266,SKU119,WH05,2024-06-15,311
ORD00271,SKU201,WH03,2024-06-15,30
ORD00297,SKU140,WH05,2024-06-15,72
ORD00310,SKU312,WH01,2024-06-15,212
ORD00382,SKU327,WH03,2024-06-15,136
ORD00410,SKU140,WH05,2024-06-15,103
ORD00508,SKU155,WH04,2024-06-15,27
ORD00543,SKU289,WH05,2024-06-15,125
ORD00544,SKU094,WH02,2024-06-15,38
ORD00547,SKU193,WH01,2024-06-15,189
ORD00568,SKU165,WH02,2024-06-15,22
ORD00623,SKU348,WH03,2024-06-15,282
ORD00682,SKU310,WH05,2024-06-15,38
ORD00701,SKU181,WH03,2024-06-15,221
ORD00761,SKU255,WH01,2024-06-15,236
ORD00782,SKU282,WH04,2024-06-15,63
ORD00785,SKU218,WH05,2024-06-15,105
ORD00860,SKU169,WH05,2024-06-15,36
ORD00932,SKU236,WH03,2024-06-15,219
ORD00951,SKU050,WH01,2024-06-15,20
ORD00978,SKU029,WH04,2024-06-15,94
ORD01030,SKU252,WH05,2024-06-15,33
ORD01100,SKU341,WH05,2024-06-15,77
ORD01129,SKU397,WH03,2024-06-15,312
ORD01142,SKU286,WH03,2024-06-15,81
ORD01218,SKU359,WH04,2024-06-15,33
ORD01252,SKU330,WH04,2024-06-15,41
ORD01357,SKU194,WH03,2024-06-15,116
ORD01364,SKU114,WH05,2024-06-15,52
ORD01379,SKU114,WH03,2024-06-15,192
ORD01387,SKU098,WH03,2024-06-15,136
ORD01474,SKU021,WH05,2024-06-15,112
ORD01486,SKU210,WH05,2024-06-15,64
ORD01511,SKU322,WH01,2024-06-15,155
ORD01624,SKU209,WH04,2024-06-15,35
ORD01638,SKU278,WH01,2024-06-15,187
ORD01718,SKU251,WH03,2024-06-15,308
ORD01790,SKU336,WH02,2024-06-15,145
ORD01803,SKU088,WH04,2024-06-15,93
ORD01811,SKU056,WH05,2024-06-15,170
ORD01864,SKU204,WH05,2024-06-15,217
ORD01865,SKU227,WH01,2024-06-15,92
ORD02051,SKU170,WH01,2024-06-15,141
ORD00004,SKU390,WH02,2024-06-16,188
ORD00019,SKU040,WH03,2024-06-16,145
ORD00048,SKU007,WH05,2024-06-16,169
ORD00065,SKU067,WH05,2024-06-16,79
ORD00160,SKU154,WH04,2024-06-16,120
ORD00265,SKU363,WH04,2024-06-16,172
ORD00274,SKU258,WH04,2024-06-16,118
ORD00277,SKU128,WH03,2024-06-16,127
ORD00323,SKU046,WH01,2024-06-16,139
ORD00464,SKU186,WH01,2024-06-16,398
ORD00558,SKU267,WH04,2024-06-16,96
ORD00567,SKU011,WH04,2024-06-16,280
ORD00583,SKU216,WH04,2024-06-16,71
ORD00671,SKU331,WH01,2024-06-16,109
ORD00707,SKU300,WH04,2024-06-16,69
ORD00728,SKU395,WH05,2024-06-16,179
ORD00759,SKU288,WH01,2024-06-16,101
ORD00784,SKU121,WH05,2024-06-16,101
ORD00846,SKU259,WH05,2024-06-16,174
ORD00957,SKU365,WH01,2024-06-16,364
ORD01014,SKU285,WH03,2024-06-16,163
ORD01027,SKU275,WH05,2024-06-16,151
ORD01198,SKU060,WH05,2024-06-16,126
ORD01203,SKU267,WH04,2024-06-16,143
ORD01333,SKU309,WH03,2024-06-16,47
ORD01360,SKU189,WH02,2024-06-16,500
ORD01548,SKU315,WH02,2024-06-16,9
ORD01590,SKU072,WH04,2024-06-16,88
ORD01613,SKU019,WH01,2024-06-16,102
ORD01711,SKU209,WH02,2024-06-16,78
ORD01736,SKU277,WH01,2024-06-16,108
ORD01737,SKU367,WH02,2024-06-16,169
ORD01765,SKU053,WH04,2024-06-16,213
ORD01767,SKU033,WH02,2024-06-16,160
ORD01788,SKU101,WH05,2024-06-16,103
ORD01820,SKU272,WH01,2024-06-16,314
ORD01855,SKU258,WH04,2024-06-16,92
ORD01947,SKU029,WH03,2024-06-16,161
ORD01990,SKU178,WH02,2024-06-16,256
ORD00096,SKU087,WH02,2024-06-17,172
ORD00146,SKU041,WH01,2024-06-17,132
ORD00150,SKU206,WH01,2024-06-17,277
ORD00181,SKU021,WH02,2024-06-17,164
ORD00206,SKU285,WH03,2024-06-17,278
ORD00215,SKU136,WH01,2024-06-17,170
ORD00259,SKU030,WH01,2024-06-17,126
ORD00285,SKU356,WH03,2024-06-17,93
ORD00386,SKU375,WH04,2024-06-17,181
ORD00453,SKU345,WH05,2024-06-17,78
ORD00511,SKU187,WH01,2024-06-17,142
ORD00663,SKU029,WH03,2024-06-17,203
ORD00699,SKU164,WH03,2024-06-17,66
ORD00712,SKU180,WH05,2024-06-17,79
ORD00744,SKU309,WH02,2024-06-17,96
ORD00773,SKU275,WH03,2024-06-17,123
ORD00776,SKU048,WH02,2024-06-17,212
ORD00809,SKU051,WH01,2024-06-17,98
ORD00842,SKU338,WH01,2024-06-17,185
ORD00900,SKU002,WH03,2024-06-17,249
ORD00964,SKU107,WH05,2024-06-17,14
ORD00988,SKU027,WH01,2024-06-17,141
ORD01082,SKU349,WH04,2024-06-17,88
ORD01144,SKU349,WH05,2024-06-17,127
ORD01151,SKU175,WH01,2024-06-17,102
ORD01193,SKU379,WH04,2024-06-17,155
ORD01258,SKU199,WH02,2024-06-17,71
ORD01274,SKU228,WH05,2024-06-17,50
ORD01313,SKU263,WH02,2024-06-17,361
ORD01362,SKU396,WH03,2024-06-17,53
ORD01408,SKU294,WH03,2024-06-17,438
ORD01425,SKU091,WH03,2024-06-17,303
ORD01559,SKU222,WH02,2024-06-17,185
ORD01567,SKU051,WH01,2024-06-17,242
ORD01629,SKU129,WH01,2024-06-17,286
ORD01646,SKU133,WH04,2024-06-17,186
ORD01726,SKU003,WH04,2024-06-17,220
ORD01761,SKU226,WH02,2024-06-17,140
ORD01824,SKU153,WH03,2024-06-17,184
ORD01849,SKU097,WH01,2024-06-17,463
ORD01871,SKU123,WH04,2024-06-17,479
ORD01893,SKU101,WH02,2024-06-17,109
ORD02016,SKU030,WH03,2024-06-17,192
ORD00016,SKU082,WH05,2024-06-18,86
ORD00033,SKU246,WH01,2024-06-18,97
ORD00054,SKU265,WH03,2024-06-18,49
ORD00120,SKU243,WH01,2024-06-18,135
ORD00130,SKU053,WH03,2024-06-18,79
ORD00159,SKU131,WH05,2024-06-18,233
ORD00174,SKU315,WH02,2024-06-18,11
ORD00237,SKU262,WH02,2024-06-18,9
ORD00430,SKU241,WH04,2024-06-18,119
ORD00449,SKU028,WH02,2024-06-18,172
ORD00467,SKU199,WH05,2024-06-18,161
ORD00541,SKU337,WH01,2024-06-18,186
ORD00656,SKU250,WH02,2024-06-18,22
ORD00733,SKU146,WH05,2024-06-18,73
ORD00883,SKU361,WH03,2024-06-18,84
ORD00908,SKU264,WH02,2024-06-18,113
ORD00916,SKU358,WH03,2024-06-18,154
ORD00947,SKU321,WH02,2024-06-18,119
ORD00966,SKU101,WH03,2024-06-18,160
ORD01000,SKU286,WH03,2024-06-18,94
ORD01019,SKU291,WH03,2024-06-18,126
ORD01035,SKU255,WH03,2024-06-18,54
ORD01040,SKU156,WH05,2024-06-18,175
ORD01140,SKU366,WH05,2024-06-18,50
ORD01178,SKU292,WH01,2024-06-18,192
ORD01179,SKU153,WH03,2024-06-18,104
ORD01263,SKU133,WH03,2024-06-18,360
ORD01295,SKU068,WH04,2024-06-18,241
ORD01363,SKU154,WH04,2024-06-18,149
ORD01365,SKU396,WH03,2024-06-18,63
ORD01398,SKU046,WH01,2024-06-18,216
ORD01441,SKU190,WH02,2024-06-18,204
ORD01502,SKU126,WH05,2024-06-18,306
ORD01583,SKU352,WH05,2024-06-18,217
ORD01618,SKU298,WH02,2024-06-18,96
ORD01799,SKU312,WH04,2024-06-18,234
ORD02008,SKU147,WH02,2024-06-18,60
ORD00166,SKU161,WH03,2024-06-19,100
ORD00176,SKU300,WH04,2024-06-19,72
ORD00183,SKU008,WH02,2024-06-19,159
ORD00187,SKU395,WH04,2024-06-19,65
ORD00244,SKU163,WH04,2024-06-19,218
ORD00264,SKU393,WH02,2024-06-19,105
ORD00304,SKU268,WH04,2024-06-19,106
ORD00338,SKU034,WH04,2024-06-19,149
ORD00373,SKU155,WH02,2024-06-19,145
ORD00487,SKU036,WH05,2024-06-19,95
ORD00584,SKU172,WH02,2024-06-19,151
ORD00708,SKU193,WH01,2024-06-19,153
ORD00822,SKU202,WH02,2024-06-19,107
ORD00861,SKU142,WH03,2024-06-19,151
ORD00875,SKU187,WH01,2024-06-19,113
ORD01013,SKU046,WH03,2024-06-19,500
ORD01199,SKU132,WH04,2024-06-19,83
ORD01423,SKU061,WH05,2024-06-19,112
ORD01575,SKU220,WH02,2024-06-19,79
ORD01622,SKU201,WH01,2024-06-19,141
ORD01681,SKU047,WH02,2024-06-19,169
ORD01692,SKU111,WH03,2024-06-19,120
ORD01717,SKU374,WH01,2024-06-19,146
ORD01807,SKU295,WH04,2024-06-19,114
ORD01887,SKU330,WH01,2024-06-19,117
ORD01981,SKU373,WH01,2024-06-19,94
ORD02044,SKU221,WH03,2024-06-19,68
ORD00022,SKU373,WH05,2024-06-20,237
ORD00094,SKU136,WH05,2024-06-20,185
ORD00100,SKU270,WH03,2024-06-20,7
ORD00153,SKU162,WH05,2024-06-20,158
ORD00218,SKU362,WH03,2024-06-20,108
ORD00261,SKU394,WH03,2024-06-20,23
ORD00301,SKU364,WH04,2024-06-20,181
ORD00335,SKU310,WH03,2024-06-20,57
ORD00363,SKU148,WH03,2024-06-20,182
ORD00367,SKU198,WH04,2024-06-20,61
ORD00374,SKU327,WH04,2024-06-20,47
ORD00408,SKU261,WH04,2024-06-20,163
ORD00434,SKU306,WH05,2024-06-20,396
ORD00435,SKU070,WH02,2024-06-20,110
ORD00566,SKU127,WH04,2024-06-20,43
ORD00582,SKU279,WH02,2024-06-20,134
ORD00593,SKU260,WH02,2024-06-20,72
ORD00738,SKU098,WH05,2024-06-20,410
ORD00796,SKU026,WH05,2024-06-20,84
ORD00829,SKU134,WH02,2024-06-20,234
ORD00866,SKU328,WH04,2024-06-20,104
ORD00903,SKU143,WH01,2024-06-20,178
ORD00927,SKU382,WH03,2024-06-20,10
ORD01044,SKU051,WH03,2024-06-20,184
ORD01069,SKU197,WH04,2024-06-20,64
ORD01071,SKU311,WH03,2024-06-20,91
ORD01087,SKU022,WH04,2024-06-20,47
ORD01157,SKU268,WH01,2024-06-20,50
ORD01214,SKU371,WH02,2024-06-20,156
ORD01267,SKU135,WH05,2024-06-20,50
ORD01427,SKU255,WH05,2024-06-20,130
ORD01439,SKU163,WH04,2024-06-20,226
ORD01519,SKU085,WH04,2024-06-20,12
ORD01536,SKU037,WH04,2024-06-20,63
ORD01564,SKU360,WH01,2024-06-20,95
ORD01582,SKU347,WH01,2024-06-20,56
ORD01610,SKU338,WH01,2024-06-20,136
ORD01628,SKU183,WH01,2024-06-20,22
ORD01647,SKU097,WH04,2024-06-20,97
ORD01669,SKU126,WH05,2024-06-20,140
ORD01721,SKU382,WH02,2024-06-20,203
ORD01744,SKU119,WH04,2024-06-20,185
ORD01843,SKU327,WH03,2024-06-20,198
ORD00040,SKU343,WH02,2024-06-21,41
ORD00041,SKU196,WH04,2024-06-21,164
ORD00098,SKU362,WH02,2024-06-21,30
ORD00132,SKU260,WH05,2024-06-21,83
ORD00164,SKU346,WH04,2024-06-21,6
ORD00396,SKU220,WH05,2024-06-21,249
ORD00418,SKU018,WH04,2024-06-21,10
ORD00460,SKU072,WH05,2024-06-21,177
ORD00537,SKU348,WH03,2024-06-21,144
ORD00557,SKU299,WH05,2024-06-21,75
ORD00570,SKU392,WH01,2024-06-21,118
ORD00961,SKU350,WH05,2024-06-21,202
ORD00990,SKU287,WH03,2024-06-21,74
ORD01056,SKU065,WH04,2024-06-21,410
ORD01128,SKU331,WH01,2024-06-21,225
ORD01177,SKU389,WH05,2024-06-21,70
ORD01211,SKU002,WH03,2024-06-21,220
ORD01303,SKU091,WH05,2024-06-21,52
ORD01437,SKU220,WH01,2024-06-21,134
ORD01456,SKU158,WH03,2024-06-21,321
ORD01572,SKU348,WH05,2024-06-21,33
ORD01577,SKU019,WH01,2024-06-21,150
ORD01593,SKU093,WH04,2024-06-21,25
ORD01633,SKU373,WH05,2024-06-21,328
ORD01634,SKU399,WH01,2024-06-21,255
ORD01672,SKU110,WH03,2024-06-21,80
ORD01728,SKU240,WH01,2024-06-21,97
ORD01734,SKU326,WH05,2024-06-21,124
ORD01804,SKU218,WH04,2024-06-21,135
ORD00026,SKU195,WH03,2024-06-22,168
ORD00035,SKU390,WH03,2024-06-22,129
ORD00077,SKU151,WH05,2024-06-22,388
ORD00122,SKU249,WH04,2024-06-22,251
ORD00131,SKU363,WH02,2024-06-22,97
ORD00136,SKU111,WH03,2024-06-22,167
ORD00230,SKU112,WH04,2024-06-22,42
ORD00286,SKU155,WH03,2024-06-22,85
ORD00354,SKU387,WH05,2024-06-22,108
ORD00442,SKU021,WH01,2024-06-22,45
ORD00472,SKU236,WH04,2024-06-22,214
ORD00539,SKU158,WH02,2024-06-22,47
ORD00548,SKU256,WH03,2024-06-22,140
ORD00594,SKU062,WH01,2024-06-22,122
ORD00639,SKU092,WH02,2024-06-22,272
ORD00661,SKU098,WH04,2024-06-22,230
ORD00706,SKU085,WH05,2024-06-22,176
ORD00815,SKU197,WH02,2024-06-22,103
ORD00869,SKU101,WH05,2024-06-22,179
ORD00953,SKU237,WH02,2024-06-22,17
ORD00993,SKU141,WH03,2024-06-22,114
ORD01063,SKU303,WH04,2024-06-22,176
ORD01141,SKU185,WH03,2024-06-22,197
ORD01156,SKU036,WH02,2024-06-22,72
ORD01201,SKU010,WH01,2024-06-22,59
ORD01212,SKU248,WH03,2024-06-22,102
ORD01248,SKU119,WH05,2024-06-22,139
ORD01270,SKU209,WH04,2024-06-22,75
ORD01278,SKU207,WH04,2024-06-22,156
ORD01344,SKU218,WH03,2024-06-22,137
ORD01348,SKU126,WH05,2024-06-22,322
ORD01351,SKU197,WH03,2024-06-22,115
ORD01424,SKU172,WH04,2024-06-22,280
ORD01434,SKU259,WH05,2024-06-22,148
ORD01494,SKU357,WH05,2024-06-22,42
ORD01601,SKU051,WH03,2024-06-22,547
ORD01620,SKU038,WH04,2024-06-22,214
ORD01621,SKU111,WH01,2024-06-22,406
ORD01748,SKU316,WH01,2024-06-22,39
ORD01754,SKU172,WH04,2024-06-22,221
ORD01810,SKU367,WH03,2024-06-22,120
ORD00107,SKU073,WH05,2024-06-23,151
ORD00134,SKU332,WH01,2024-06-23,172
ORD00219,SKU008,WH01,2024-06-23,62
ORD00221,SKU091,WH01,2024-06-23,135
ORD00245,SKU201,WH04,2024-06-23,169
ORD00257,SKU014,WH01,2024-06-23,76
ORD00309,SKU123,WH03,2024-06-23,296
ORD00381,SKU121,WH04,2024-06-23,170
ORD00411,SKU016,WH03,2024-06-23,67
ORD00600,SKU232,WH03,2024-06-23,43
ORD00628,SKU186,WH03,2024-06-23,106
ORD00653,SKU240,WH05,2024-06-23,169
ORD00743,SKU331,WH02,2024-06-23,66
ORD00745,SKU297,WH02,2024-06-23,138
ORD00845,SKU324,WH04,2024-06-23,328
ORD00887,SKU371,WH03,2024-06-23,116
ORD00888,SKU188,WH02,2024-06-23,276
ORD00931,SKU301,WH04,2024-06-23,118
ORD00970,SKU185,WH05,2024-06-23,50
ORD00973,SKU360,WH03,2024-06-23,35
