assignment_id,worker_id,shift_id,date,clock_in_time,clock_out_time,break_duration_min,is_training_shift,trainee_worker_id
SA007555,W033,S1,2024-03-13,2024-03-13 05:56:00,2024-03-13 14:06:00,30,False,
SA007556,W034,S3,2024-03-13,2024-03-13 22:02:00,2024-03-14 06:02:00,30,False,
SA007557,W035,S2,2024-03-13,2024-03-13 14:14:00,2024-03-13 22:14:00,30,False,
SA007558,W036,S2,2024-03-13,2024-03-13 13:53:00,2024-03-13 22:03:00,30,False,
SA007559,W037,S2,2024-03-13,2024-03-13 14:02:00,2024-03-13 22:07:00,30,False,
SA007560,W038,S3,2024-03-13,2024-03-13 22:15:00,2024-03-14 06:06:00,30,False,
SA007561,W039,S1,2024-03-13,2024-03-13 06:09:00,2024-03-13 14:18:00,30,False,
SA007562,W041,S2,2024-03-13,2024-03-13 14:08:00,,30,False,
SA007563,W042,S2,2024-03-13,2024-03-13 13:54:00,2024-03-13 22:01:00,30,False,
SA007564,W043,S2,2024-03-13,2024-03-13 14:06:00,2024-03-13 22:11:00,30,False,
SA007565,W045,S2,2024-03-13,2024-03-13 14:12:00,2024-03-13 22:12:00,30,False,
SA007566,W046,S1,2024-03-13,2024-03-13 05:57:00,2024-03-13 14:13:00,30,False,
SA007567,W047,S1,2024-03-13,2024-03-13 05:52:00,2024-03-13 14:18:00,30,False,
SA007568,W048,S3,2024-03-13,2024-03-13 22:08:00,2024-03-14 06:10:00,30,False,
SA007569,W049,S1,2024-03-13,2024-03-13 06:15:00,2024-03-13 14:16:00,30,False,
SA007570,W051,S2,2024-03-13,2024-03-13 13:53:00,2024-03-13 22:19:00,30,False,
SA007571,W052,S3,2024-03-13,2024-03-13 22:12:00,2024-03-14 06:10:00,30,False,
SA007572,W053,S3,2024-03-13,2024-03-13 22:07:00,2024-03-14 05:59:00,30,False,
SA007573,W054,S1,2024-03-13,2024-03-13 06:15:00,2024-03-13 14:04:00,30,False,
SA007574,W055,S1,2024-03-13,2024-03-13 06:09:00,2024-03-13 14:09:00,30,False,
SA007575,W056,S2,2024-03-13,2024-03-13 13:56:00,2024-03-13 22:10:00,30,False,
SA007576,W057,S2,2024-03-13,2024-03-13 13:59:00,2024-03-13 21:59:00,30,False,
SA007577,W060,S1,2024-03-13,2024-03-13 06:09:00,2024-03-13 14:17:00,30,False,
SA007578,W061,S2,2024-03-13,2024-03-13 13:55:00,2024-03-13 22:10:00,30,False,
SA007579,W062,S1,2024-03-13,2024-03-13 06:06:00,2024-03-13 14:04:00,30,False,
SA007580,W063,S3,2024-03-13,2024-03-13 22:04:00,2024-03-14 06:02:00,30,False,
SA007581,W064,S2,2024-03-13,2024-03-13 14:04:00,2024-03-13 22:07:00,30,False,
SA007582,W065,S3,2024-03-13,2024-03-13 22:13:00,2024-03-14 06:04:00,30,False,
SA007583,W066,S1,2024-03-13,2024-03-13 05:52:00,2024-03-13 14:12:00,30,False,
SA007584,W067,S2,2024-03-13,2024-03-13 14:01:00,2024-03-13 22:12:00,30,False,
SA007585,W068,S1,2024-03-13,2024-03-13 05:59:00,2024-03-13 14:23:00,30,False,
SA007586,W071,S1,2024-03-13,2024-03-13 06:09:00,2024-03-13 13:59:00,30,False,
SA007587,W072,S3,2024-03-13,2024-03-13 21:53:00,2024-03-14 06:09:00,30,False,
SA007588,W073,S1,2024-03-13,2024-03-13 05:55:00,2024-03-13 14:07:00,30,False,
SA007589,W074,S2,2024-03-13,2024-03-13 14:10:00,2024-03-13 22:08:00,30,False,
SA007590,W076,S3,2024-03-13,2024-03-13 21:57:00,2024-03-14 06:13:00,30,False,
SA007591,W077,S3,2024-03-13,2024-03-13 21:52:00,2024-03-14 06:06:00,30,False,
SA007592,W078,S1,2024-03-13,2024-03-13 06:01:00,2024-03-13 14:19:00,30,False,
SA007593,W079,S3,2024-03-13,2024-03-13 21:58:00,2024-03-14 06:16:00,30,False,
SA007594,W080,S2,2024-03-13,2024-03-13 14:13:00,2024-03-13 22:02:00,30,False,
SA007595,W081,S1,2024-03-13,2024-03-13 06:00:00,2024-03-13 13:59:00,30,False,
SA007596,W082,S2,2024-03-13,2024-03-13 13:59:00,2024-03-13 22:06:00,30,False,
SA007597,W083,S3,2024-03-13,2024-03-13 22:00:00,2024-03-14 06:24:00,30,False,
SA007598,W084,S2,2024-03-13,2024-03-13 13:52:00,2024-03-13 22:11:00,30,False,
SA007599,W086,S3,2024-03-13,2024-03-13 22:06:00,2024-03-14 06:07:00,30,False,
SA007600,W087,S3,2024-03-13,2024-03-13 22:07:00,2024-03-14 06:04:00,30,False,
SA007601,W088,S3,2024-03-13,2024-03-13 21:56:00,2024-03-14 06:04:00,30,False,
SA007602,W089,S3,2024-03-13,2024-03-13 22:04:00,2024-03-14 06:14:00,30,False,
SA007603,W090,S3,2024-03-13,2024-03-13 22:02:00,2024-03-14 06:17:00,30,False,
SA007604,W093,S2,2024-03-13,2024-03-13 14:16:00,,15,False,
SA007605,W096,S2,2024-03-13,2024-03-13 14:01:00,2024-03-13 22:04:00,15,False,
SA007606,W098,S1,2024-03-13,2024-03-13 06:07:00,2024-03-13 14:21:00,15,False,
SA007607,W100,S3,2024-03-13,2024-03-13 22:06:00,2024-03-14 06:23:00,15,False,
SA007608,W102,S2,2024-03-13,2024-03-13 14:14:00,2024-03-13 22:03:00,15,False,
SA007609,W104,S2,2024-03-13,2024-03-13 14:10:00,2024-03-13 21:59:00,15,False,
SA007610,W105,S2,2024-03-13,2024-03-13 14:13:00,2024-03-13 22:13:00,15,False,
SA007611,W108,S3,2024-03-13,2024-03-13 21:55:00,2024-03-14 06:16:00,15,False,
SA007612,W111,S2,2024-03-13,2024-03-13 14:17:00,,15,False,
SA007613,W112,S1,2024-03-13,2024-03-13 06:01:00,2024-03-13 13:57:00,15,False,
SA007614,W113,S3,2024-03-13,2024-03-13 22:12:00,2024-03-14 05:57:00,15,False,
SA007615,W115,S2,2024-03-13,2024-03-13 14:11:00,2024-03-13 22:24:00,15,False,
SA007616,W116,S2,2024-03-13,2024-03-13 14:05:00,2024-03-13 22:04:00,15,False,
SA007617,W118,S1,2024-03-13,2024-03-13 06:06:00,2024-03-13 14:19:00,15,False,
SA007618,W120,S2,2024-03-13,2024-03-13 14:08:00,2024-03-13 22:10:00,15,False,
SA007619,W123,S1,2024-03-13,2024-03-13 05:59:00,2024-03-13 14:20:00,15,False,
SA007620,W125,S2,2024-03-13,2024-03-13 14:17:00,2024-03-13 22:13:00,15,False,
SA007621,W126,S2,2024-03-13,2024-03-13 13:54:00,2024-03-13 22:21:00,15,False,
SA007622,W128,S2,2024-03-13,2024-03-13 14:13:00,2024-03-13 22:05:00,15,False,
SA007623,W133,S1,2024-03-13,2024-03-13 06:11:00,2024-03-13 14:23:00,15,False,
SA007624,W134,S1,2024-03-13,2024-03-13 05:56:00,2024-03-13 14:05:00,15,False,
SA007625,W135,S2,2024-03-13,2024-03-13 13:53:00,2024-03-13 22:04:00,15,False,
SA007626,W137,S2,2024-03-13,2024-03-13 14:15:00,2024-03-13 22:05:00,15,False,
SA007627,W139,S3,2024-03-13,2024-03-13 21:56:00,2024-03-14 06:01:00,15,False,
SA007628,W140,S1,2024-03-13,2024-03-13 06:06:00,2024-03-13 14:07:00,15,False,
SA007629,W142,S1,2024-03-13,2024-03-13 06:03:00,2024-03-13 14:05:00,15,False,
SA007630,W143,S1,2024-03-13,2024-03-13 06:12:00,2024-03-13 13:57:00,15,False,
SA007631,W144,S1,2024-03-13,2024-03-13 05:52:00,2024-03-13 14:00:00,15,False,
SA007632,W145,S2,2024-03-13,2024-03-13 14:17:00,2024-03-13 21:57:00,15,False,
SA007633,W146,S3,2024-03-13,2024-03-13 21:59:00,2024-03-14 06:08:00,15,False,
SA007634,W147,S3,2024-03-13,2024-03-13 21:54:00,2024-03-14 06:11:00,15,False,
SA007635,W148,S2,2024-03-13,2024-03-13 14:17:00,2024-03-13 21:58:00,15,False,
SA007636,W150,S1,2024-03-13,2024-03-13 05:57:00,2024-03-13 13:57:00,15,False,
SA007637,W001,S1,2024-03-14,2024-03-14 06:13:00,2024-03-14 14:03:00,30,False,
SA007638,W002,S1,2024-03-14,2024-03-14 05:53:00,2024-03-14 14:08:00,30,False,
SA007639,W003,S2,2024-03-14,2024-03-14 14:11:00,2024-03-14 22:22:00,30,False,
SA007640,W005,S3,2024-03-14,2024-03-14 22:17:00,2024-03-15 06:04:00,30,False,
SA007641,W006,S1,2024-03-14,2024-03-14 05:57:00,2024-03-14 14:08:00,30,True,W098
SA007642,W009,S1,2024-03-14,2024-03-14 06:08:00,2024-03-14 14:19:00,30,False,
SA007643,W010,S2,2024-03-14,2024-03-14 14:09:00,2024-03-14 22:24:00,30,False,
SA007644,W011,S1,2024-03-14,2024-03-14 06:11:00,2024-03-14 14:24:00,30,True,W091
SA007645,W012,S1,2024-03-14,2024-03-14 05:59:00,2024-03-14 14:17:00,30,True,W091
SA007646,W013,S2,2024-03-14,2024-03-14 13:59:00,2024-03-14 22:06:00,30,False,
SA007647,W014,S1,2024-03-14,2024-03-14 06:11:00,2024-03-14 14:05:00,30,False,
SA007648,W015,S1,2024-03-14,2024-03-14 05:59:00,2024-03-14 14:05:00,30,False,
SA007649,W016,S1,2024-03-14,2024-03-14 05:58:00,,30,False,
SA007650,W017,S1,2024-03-14,2024-03-14 05:57:00,2024-03-14 14:06:00,30,False,
SA007651,W018,S2,2024-03-14,2024-03-14 14:12:00,,30,False,
SA007652,W019,S3,2024-03-14,2024-03-14 22:09:00,2024-03-15 06:20:00,30,False,
SA007653,W020,S3,2024-03-14,2024-03-14 22:01:00,2024-03-15 06:22:00,30,False,
SA007654,W023,S2,2024-03-14,2024-03-14 14:17:00,2024-03-14 22:11:00,30,False,
SA007655,W024,S2,2024-03-14,2024-03-14 14:09:00,2024-03-14 22:11:00,30,False,
SA007656,W025,S3,2024-03-14,2024-03-14 22:13:00,2024-03-15 05:59:00,30,False,
SA007657,W027,S2,2024-03-14,2024-03-14 14:07:00,2024-03-14 22:06:00,30,False,
SA007658,W028,S1,2024-03-14,2024-03-14 06:01:00,2024-03-14 14:18:00,30,False,
SA007659,W029,S1,2024-03-14,2024-03-14 06:13:00,2024-03-14 13:58:00,30,False,
SA007660,W030,S1,2024-03-14,2024-03-14 06:17:00,2024-03-14 14:00:00,30,False,
SA007661,W031,S1,2024-03-14,2024-03-14 06:10:00,2024-03-14 14:17:00,30,False,
SA007662,W032,S3,2024-03-14,2024-03-14 21:55:00,2024-03-15 06:04:00,30,False,
SA007663,W033,S1,2024-03-14,2024-03-14 06:03:00,,30,False,
SA007664,W034,S3,2024-03-14,2024-03-14 22:04:00,2024-03-15 05:58:00,30,False,
SA007665,W035,S2,2024-03-14,2024-03-14 14:16:00,2024-03-14 22:15:00,30,False,
SA007666,W036,S2,2024-03-14,2024-03-14 14:02:00,2024-03-14 22:16:00,30,False,
SA007667,W039,S1,2024-03-14,2024-03-14 06:10:00,2024-03-14 14:10:00,30,False,
SA007668,W040,S1,2024-03-14,2024-03-14 05:54:00,2024-03-14 14:12:00,30,False,
SA007669,W042,S2,2024-03-14,2024-03-14 14:02:00,2024-03-14 22:13:00,30,False,
SA007670,W043,S2,2024-03-14,2024-03-14 14:15:00,2024-03-14 22:09:00,30,False,
SA007671,W044,S3,2024-03-14,2024-03-14 21:52:00,2024-03-15 06:24:00,60,False,
SA007672,W045,S2,2024-03-14,2024-03-14 13:57:00,2024-03-14 22:03:00,30,False,
SA007673,W046,S1,2024-03-14,2024-03-14 06:11:00,2024-03-14 14:03:00,30,False,
SA007674,W048,S3,2024-03-14,2024-03-14 22:11:00,2024-03-15 06:05:00,30,False,
SA007675,W049,S1,2024-03-14,2024-03-14 06:01:00,2024-03-14 14:16:00,30,False,
SA007676,W050,S2,2024-03-14,2024-03-14 14:05:00,2024-03-14 22:12:00,30,False,
SA007677,W051,S2,2024-03-14,2024-03-14 14:16:00,2024-03-14 21:57:00,30,False,
SA007678,W052,S3,2024-03-14,2024-03-14 21:53:00,2024-03-15 06:08:00,30,False,
SA007679,W053,S3,2024-03-14,2024-03-14 21:57:00,2024-03-15 05:57:00,30,False,
SA007680,W055,S1,2024-03-14,2024-03-14 05:56:00,2024-03-14 14:15:00,30,False,
SA007681,W056,S2,2024-03-14,2024-03-14 13:53:00,2024-03-14 22:00:00,30,False,
SA007682,W057,S2,2024-03-14,2024-03-14 14:03:00,2024-03-14 22:14:00,30,False,
SA007683,W058,S1,2024-03-14,2024-03-14 06:17:00,2024-03-14 14:24:00,30,False,
SA007684,W059,S2,2024-03-14,2024-03-14 14:17:00,2024-03-14 22:13:00,30,False,
SA007685,W060,S1,2024-03-14,2024-03-14 06:08:00,2024-03-14 14:08:00,30,False,
SA007686,W061,S2,2024-03-14,2024-03-14 14:14:00,2024-03-14 22:12:00,30,False,
SA007687,W062,S3,2024-03-14,2024-03-14 22:05:00,,30,False,
SA007688,W063,S3,2024-03-14,2024-03-14 22:17:00,2024-03-15 06:11:00,30,False,
SA007689,W064,S1,2024-03-14,2024-03-14 06:14:00,2024-03-14 14:10:00,30,False,
SA007690,W065,S3,2024-03-14,2024-03-14 21:59:00,,30,False,
SA007691,W066,S1,2024-03-14,2024-03-14 06:07:00,2024-03-14 14:00:00,30,False,
SA007692,W067,S2,2024-03-14,2024-03-14 14:04:00,2024-03-14 22:11:00,30,False,
SA007693,W068,S1,2024-03-14,2024-03-14 06:00:00,2024-03-14 13:58:00,30,False,
SA007694,W069,S1,2024-03-14,2024-03-14 05:53:00,2024-03-14 14:09:00,30,False,
SA007695,W070,S1,2024-03-14,2024-03-14 05:56:00,2024-03-14 14:01:00,30,False,
SA007696,W071,S1,2024-03-14,2024-03-14 05:59:00,2024-03-14 13:59:00,30,False,
SA007697,W072,S3,2024-03-14,2024-03-14 22:10:00,2024-03-15 06:04:00,30,False,
SA007698,W073,S1,2024-03-14,2024-03-14 05:59:00,2024-03-14 14:22:00,30,False,
SA007699,W075,S3,2024-03-14,2024-03-14 22:07:00,2024-03-15 06:03:00,30,False,
SA007700,W076,S3,2024-03-14,2024-03-14 22:02:00,2024-03-15 06:07:00,30,False,
SA007701,W077,S3,2024-03-14,2024-03-14 21:55:00,2024-03-15 05:57:00,30,False,
SA007702,W078,S1,2024-03-14,2024-03-14 06:09:00,2024-03-14 14:04:00,30,False,
SA007703,W079,S3,2024-03-14,2024-03-14 22:05:00,2024-03-15 06:01:00,30,False,
SA007704,W080,S3,2024-03-14,2024-03-14 22:07:00,2024-03-15 06:10:00,30,False,
SA007705,W081,S1,2024-03-14,2024-03-14 06:10:00,2024-03-14 14:00:00,30,False,
SA007706,W082,S2,2024-03-14,2024-03-14 13:52:00,2024-03-14 22:09:00,30,False,
SA007707,W083,S3,2024-03-14,2024-03-14 22:13:00,2024-03-15 05:58:00,30,False,
SA007708,W084,S2,2024-03-14,2024-03-14 14:14:00,2024-03-14 22:19:00,30,False,
SA007709,W085,S1,2024-03-14,2024-03-14 05:55:00,2024-03-14 14:20:00,30,False,
SA007710,W086,S3,2024-03-14,2024-03-14 21:55:00,2024-03-15 06:06:00,30,False,
SA007711,W087,S3,2024-03-14,2024-03-14 22:00:00,2024-03-15 06:12:00,30,False,
SA007712,W088,S3,2024-03-14,2024-03-14 22:15:00,2024-03-15 06:01:00,30,False,
SA007713,W093,S2,2024-03-14,2024-03-14 14:16:00,2024-03-14 22:24:00,15,False,
SA007714,W095,S2,2024-03-14,2024-03-14 13:58:00,2024-03-14 22:24:00,15,False,
SA007715,W097,S3,2024-03-14,2024-03-14 22:09:00,,15,False,
SA007716,W098,S1,2024-03-14,2024-03-14 06:16:00,2024-03-14 14:20:00,15,False,
SA007717,W102,S2,2024-03-14,2024-03-14 14:01:00,2024-03-14 21:57:00,15,False,
SA007718,W108,S3,2024-03-14,2024-03-14 21:53:00,2024-03-15 06:18:00,15,False,
SA007719,W109,S2,2024-03-14,2024-03-14 14:13:00,2024-03-14 22:21:00,15,False,
SA007720,W110,S1,2024-03-14,2024-03-14 06:02:00,2024-03-14 14:07:00,15,False,
SA007721,W112,S1,2024-03-14,2024-03-14 06:02:00,2024-03-14 14:17:00,15,False,
SA007722,W113,S3,2024-03-14,2024-03-14 22:14:00,2024-03-15 06:15:00,15,False,
SA007723,W115,S2,2024-03-14,2024-03-14 14:05:00,2024-03-14 21:59:00,15,False,
SA007724,W119,S1,2024-03-14,2024-03-14 06:02:00,2024-03-14 14:00:00,15,False,
SA007725,W120,S2,2024-03-14,2024-03-14 14:03:00,2024-03-14 21:59:00,15,False,
SA007726,W124,S3,2024-03-14,2024-03-14 22:11:00,2024-03-15 06:16:00,15,False,
SA007727,W127,S1,2024-03-14,2024-03-14 06:16:00,2024-03-14 14:13:00,15,False,
SA007728,W129,S3,2024-03-14,2024-03-14 22:16:00,2024-03-15 06:19:00,15,False,
SA007729,W133,S1,2024-03-14,2024-03-14 06:03:00,2024-03-14 14:19:00,15,False,
SA007730,W134,S1,2024-03-14,2024-03-14 06:10:00,2024-03-14 14:10:00,15,False,
SA007731,W136,S2,2024-03-14,2024-03-14 13:58:00,2024-03-14 22:19:00,15,False,
SA007732,W138,S3,2024-03-14,2024-03-14 21:59:00,2024-03-15 05:57:00,15,False,
SA007733,W139,S3,2024-03-14,2024-03-14 22:16:00,2024-03-15 06:06:00,15,False,
SA007734,W142,S1,2024-03-14,2024-03-14 06:17:00,2024-03-14 14:24:00,15,False,
SA007735,W144,S1,2024-03-14,2024-03-14 06:14:00,2024-03-14 14:20:00,15,False,
SA007736,W146,S3,2024-03-14,2024-03-14 21:57:00,2024-03-15 06:11:00,15,False,
SA007737,W149,S3,2024-03-14,2024-03-14 21:57:00,2024-03-15 05:58:00,15,False,
SA007738,W150,S1,2024-03-14,2024-03-14 06:08:00,2024-03-14 14:00:00,15,False,
SA007739,W001,S1,2024-03-15,2024-03-15 05:54:00,2024-03-15 13:59:00,30,False,
SA007740,W002,S1,2024-03-15,2024-03-15 06:05:00,2024-03-15 14:24:00,30,False,
SA007741,W003,S2,2024-03-15,2024-03-15 13:52:00,2024-03-15 22:00:00,30,False,
SA007742,W004,S3,2024-03-15,2024-03-15 21:54:00,2024-03-16 06:15:00,30,False,
SA007743,W005,S3,2024-03-15,2024-03-15 21:55:00,2024-03-16 06:09:00,30,True,W098
SA007744,W006,S1,2024-03-15,2024-03-15 06:04:00,2024-03-15 14:12:00,30,False,
SA007745,W007,S1,2024-03-15,2024-03-15 06:17:00,2024-03-15 14:14:00,30,False,
SA007746,W009,S1,2024-03-15,2024-03-15 06:13:00,2024-03-15 14:13:00,30,False,
SA007747,W010,S2,2024-03-15,2024-03-15 14:12:00,2024-03-15 22:10:00,30,False,
SA007748,W012,S1,2024-03-15,2024-03-15 06:13:00,2024-03-15 14:17:00,30,False,
SA007749,W013,S2,2024-03-15,2024-03-15 13:59:00,2024-03-15 22:07:00,30,True,W098
SA007750,W014,S1,2024-03-15,2024-03-15 06:05:00,2024-03-15 14:24:00,30,False,
SA007751,W015,S1,2024-03-15,2024-03-15 06:02:00,2024-03-15 14:22:00,30,False,
SA007752,W018,S2,2024-03-15,2024-03-15 13:55:00,2024-03-15 22:11:00,30,False,
SA007753,W019,S3,2024-03-15,2024-03-15 22:04:00,2024-03-16 06:19:00,30,False,
SA007754,W020,S3,2024-03-15,2024-03-15 21:55:00,2024-03-16 06:00:00,30,False,
SA007755,W021,S1,2024-03-15,2024-03-15 06:17:00,2024-03-15 14:03:00,30,False,
SA007756,W023,S2,2024-03-15,2024-03-15 14:16:00,2024-03-15 22:17:00,30,False,
SA007757,W024,S2,2024-03-15,2024-03-15 13:56:00,2024-03-15 22:10:00,30,False,
SA007758,W025,S3,2024-03-15,2024-03-15 22:09:00,2024-03-16 06:22:00,30,False,
SA007759,W026,S3,2024-03-15,2024-03-15 21:52:00,2024-03-16 06:12:00,30,False,
SA007760,W027,S2,2024-03-15,2024-03-15 13:57:00,2024-03-15 22:17:00,30,False,
SA007761,W028,S1,2024-03-15,2024-03-15 06:00:00,,30,False,
SA007762,W029,S1,2024-03-15,2024-03-15 06:11:00,2024-03-15 14:20:00,30,False,
SA007763,W030,S1,2024-03-15,2024-03-15 06:05:00,2024-03-15 14:23:00,30,False,
SA007764,W031,S1,2024-03-15,2024-03-15 06:08:00,2024-03-15 14:09:00,30,False,
SA007765,W032,S3,2024-03-15,2024-03-15 22:13:00,2024-03-16 06:22:00,30,False,
SA007766,W033,S1,2024-03-15,2024-03-15 06:02:00,2024-03-15 14:05:00,30,False,
SA007767,W034,S1,2024-03-15,2024-03-15 06:12:00,2024-03-15 14:24:00,30,False,
SA007768,W035,S2,2024-03-15,2024-03-15 14:13:00,2024-03-15 22:24:00,30,False,
SA007769,W036,S2,2024-03-15,2024-03-15 14:17:00,2024-03-15 22:16:00,30,False,
SA007770,W037,S2,2024-03-15,2024-03-15 13:56:00,2024-03-15 22:04:00,30,False,
SA007771,W038,S3,2024-03-15,2024-03-15 22:12:00,2024-03-16 06:14:00,30,False,
SA007772,W040,S1,2024-03-15,2024-03-15 06:14:00,2024-03-15 14:21:00,30,False,
SA007773,W041,S2,2024-03-15,2024-03-15 14:12:00,2024-03-15 22:16:00,30,False,
SA007774,W042,S2,2024-03-15,2024-03-15 14:02:00,2024-03-15 22:14:00,30,False,
SA007775,W043,S2,2024-03-15,2024-03-15 14:17:00,2024-03-15 22:20:00,30,False,
SA007776,W044,S3,2024-03-15,2024-03-15 21:52:00,2024-03-16 06:16:00,30,False,
SA007777,W045,S2,2024-03-15,2024-03-15 14:04:00,2024-03-15 22:09:00,30,False,
SA007778,W046,S1,2024-03-15,2024-03-15 06:09:00,2024-03-15 14:02:00,30,False,
SA007779,W047,S1,2024-03-15,2024-03-15 06:12:00,2024-03-15 14:21:00,30,False,
SA007780,W051,S2,2024-03-15,2024-03-15 14:00:00,2024-03-15 22:23:00,30,False,
SA007781,W052,S3,2024-03-15,2024-03-15 22:04:00,2024-03-16 05:59:00,30,False,
SA007782,W053,S3,2024-03-15,2024-03-15 21:52:00,2024-03-16 06:11:00,30,False,
SA007783,W054,S3,2024-03-15,2024-03-15 22:04:00,2024-03-16 06:20:00,30,False,
SA007784,W055,S1,2024-03-15,2024-03-15 05:57:00,2024-03-15 14:24:00,30,False,
SA007785,W056,S2,2024-03-15,2024-03-15 14:06:00,2024-03-15 22:02:00,30,False,
SA007786,W057,S2,2024-03-15,2024-03-15 13:55:00,2024-03-15 22:24:00,30,False,
SA007787,W058,S1,2024-03-15,2024-03-15 06:09:00,2024-03-15 14:12:00,30,False,
SA007788,W059,S2,2024-03-15,2024-03-15 14:10:00,2024-03-15 22:11:00,30,False,
SA007789,W060,S1,2024-03-15,2024-03-15 06:02:00,2024-03-15 14:19:00,30,False,
SA007790,W061,S3,2024-03-15,2024-03-15 22:05:00,2024-03-16 06:02:00,30,False,
SA007791,W062,S3,2024-03-15,2024-03-15 22:17:00,,30,False,
SA007792,W063,S3,2024-03-15,2024-03-15 22:04:00,2024-03-16 06:06:00,30,False,
SA007793,W066,S1,2024-03-15,2024-03-15 06:14:00,2024-03-15 14:07:00,30,False,
SA007794,W067,S2,2024-03-15,2024-03-15 13:55:00,2024-03-15 22:23:00,30,False,
SA007795,W068,S1,2024-03-15,2024-03-15 06:05:00,2024-03-15 14:09:00,30,False,
SA007796,W070,S3,2024-03-15,2024-03-15 21:55:00,2024-03-16 06:20:00,30,False,
SA007797,W071,S1,2024-03-15,2024-03-15 06:09:00,2024-03-15 14:08:00,30,False,
SA007798,W072,S3,2024-03-15,2024-03-15 21:54:00,2024-03-16 06:19:00,30,False,
SA007799,W073,S1,2024-03-15,2024-03-15 06:07:00,2024-03-15 14:05:00,30,False,
SA007800,W074,S2,2024-03-15,2024-03-15 13:57:00,2024-03-15 22:02:00,30,False,
SA007801,W075,S3,2024-03-15,2024-03-15 21:57:00,2024-03-16 05:57:00,30,False,
SA007802,W076,S3,2024-03-15,2024-03-15 22:11:00,2024-03-16 06:18:00,30,False,
SA007803,W077,S3,2024-03-15,2024-03-15 21:52:00,,30,False,
SA007804,W078,S1,2024-03-15,2024-03-15 06:07:00,2024-03-15 14:18:00,30,False,
SA007805,W079,S3,2024-03-15,2024-03-15 22:12:00,2024-03-16 06:11:00,30,False,
SA007806,W080,S2,2024-03-15,2024-03-15 14:07:00,2024-03-15 22:10:00,30,False,
SA007807,W081,S3,2024-03-15,2024-03-15 22:01:00,2024-03-16 06:11:00,30,False,
SA007808,W082,S2,2024-03-15,2024-03-15 13:58:00,2024-03-15 22:05:00,30,False,
SA007809,W083,S3,2024-03-15,2024-03-15 22:11:00,2024-03-16 06:11:00,30,False,
SA007810,W087,S3,2024-03-15,2024-03-15 22:09:00,2024-03-16 06:23:00,30,False,
SA007811,W088,S3,2024-03-15,2024-03-15 22:15:00,2024-03-16 06:14:00,30,False,
SA007812,W089,S3,2024-03-15,2024-03-15 22:17:00,2024-03-16 06:03:00,30,False,
SA007813,W092,S1,2024-03-15,2024-03-15 05:54:00,2024-03-15 13:57:00,15,False,
SA007814,W097,S3,2024-03-15,2024-03-15 21:59:00,,15,False,
SA007815,W099,S1,2024-03-15,2024-03-15 06:16:00,,15,False,
SA007816,W100,S3,2024-03-15,2024-03-15 22:17:00,2024-03-16 06:03:00,15,False,
SA007817,W102,S2,2024-03-15,2024-03-15 14:03:00,2024-03-15 22:18:00,15,False,
SA007818,W105,S2,2024-03-15,2024-03-15 13:52:00,2024-03-15 22:05:00,15,False,
SA007819,W106,S3,2024-03-15,2024-03-15 22:16:00,2024-03-16 05:58:00,15,False,
SA007820,W107,S2,2024-03-15,2024-03-15 13:57:00,2024-03-15 22:10:00,15,False,
SA007821,W109,S2,2024-03-15,2024-03-15 13:55:00,2024-03-15 22:20:00,15,False,
SA007822,W110,S1,2024-03-15,2024-03-15 06:10:00,2024-03-15 14:16:00,15,False,
SA007823,W111,S2,2024-03-15,2024-03-15 13:52:00,2024-03-15 22:21:00,15,False,
SA007824,W113,S3,2024-03-15,2024-03-15 22:01:00,2024-03-16 06:14:00,15,False,
SA007825,W114,S2,2024-03-15,2024-03-15 14:11:00,,15,False,
SA007826,W115,S3,2024-03-15,2024-03-15 21:52:00,2024-03-16 06:00:00,15,False,
SA007827,W117,S2,2024-03-15,2024-03-15 14:16:00,2024-03-15 22:00:00,15,False,
SA007828,W122,S3,2024-03-15,2024-03-15 22:04:00,2024-03-16 06:02:00,15,False,
SA007829,W124,S3,2024-03-15,2024-03-15 22:08:00,2024-03-16 06:04:00,15,False,
SA007830,W127,S1,2024-03-15,2024-03-15 06:03:00,2024-03-15 14:11:00,15,False,
SA007831,W128,S2,2024-03-15,2024-03-15 14:07:00,2024-03-15 21:58:00,15,False,
SA007832,W132,S2,2024-03-15,2024-03-15 14:11:00,2024-03-15 22:13:00,15,False,
SA007833,W133,S1,2024-03-15,2024-03-15 06:07:00,2024-03-15 14:23:00,15,False,
SA007834,W134,S1,2024-03-15,2024-03-15 06:04:00,2024-03-15 13:59:00,15,False,
SA007835,W140,S1,2024-03-15,2024-03-15 06:09:00,2024-03-15 14:02:00,15,False,
SA007836,W141,S2,2024-03-15,2024-03-15 14:12:00,2024-03-15 22:13:00,15,False,
SA007837,W142,S1,2024-03-15,2024-03-15 06:14:00,2024-03-15 14:05:00,15,False,
SA007838,W143,S1,2024-03-15,2024-03-15 06:03:00,2024-03-15 14:21:00,15,False,
SA007839,W145,S2,2024-03-15,2024-03-15 14:14:00,2024-03-15 22:22:00,15,False,
SA007840,W146,S3,2024-03-15,2024-03-15 22:16:00,2024-03-16 06:13:00,15,False,
SA007841,W148,S2,2024-03-15,2024-03-15 14:07:00,2024-03-15 22:09:00,15,False,
SA007842,W150,S1,2024-03-15,2024-03-15 06:02:00,2024-03-15 14:06:00,15,False,
