line_item_id,invoice_id,contract_id,product_sku,description,quantity,unit_price,list_price,discount_pct,discount_reason,line_total,billing_period_start,billing_period_end,is_prorated,proration_days,proration_method,recognition_start,recognition_end,revenue_category,tax_code,override_flag,override_reason
LIT0004323,INV002162,CTR00361,PRD-PLAT-MM,Platform Subscription — February 2025,1,2500.0,2750.0,0.0,,2500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004324,INV002162,CTR00361,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004325,INV002163,CTR00361,PRD-PLAT-MM,Platform Subscription — March 2025,1,2500.0,2750.0,0.0,,2500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004326,INV002163,CTR00361,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004327,INV002164,CTR00361,PRD-PLAT-MM,Platform Subscription — April 2025,1,1830.7,2013.77,0.0,,1830.7,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004328,INV002164,CTR00361,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004329,INV002165,CTR00361,PRD-PLAT-MM,Platform Subscription — May 2025,1,1830.7,2013.77,0.0,,1830.7,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004330,INV002165,CTR00361,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004331,INV002166,CTR00361,PRD-PLAT-MM,Platform Subscription — June 2025,1,1830.7,2013.77,0.0,,1830.7,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004332,INV002166,CTR00361,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004333,INV002167,CTR00362,PRD-PLAT-MM,Platform Subscription — January 2025,1,2900.0,3190.0,0.05,contract,2900.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004334,INV002167,CTR00362,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004335,INV002168,CTR00362,PRD-PLAT-MM,Platform Subscription — February 2025,1,2900.0,3190.0,0.05,contract,2900.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004336,INV002168,CTR00362,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004337,INV002169,CTR00362,PRD-PLAT-MM,Platform Subscription — March 2025,1,2900.0,3190.0,0.05,contract,2900.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004338,INV002169,CTR00362,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004339,INV002170,CTR00362,PRD-PLAT-MM,Platform Subscription — April 2025,1,2900.0,3190.0,0.05,contract,2900.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004340,INV002170,CTR00362,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004341,INV002171,CTR00362,PRD-PLAT-MM,Platform Subscription — May 2025,1,2900.0,3190.0,0.05,contract,2900.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004342,INV002171,CTR00362,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004343,INV002172,CTR00362,PRD-PLAT-MM,Platform Subscription — June 2025,1,2900.0,3190.0,0.05,contract,2900.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004344,INV002172,CTR00362,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004345,INV002173,CTR00363,PRD-PLAT-MM,Platform Subscription — January 2025,1,4000.0,4400.0,0.0,,4000.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004346,INV002173,CTR00363,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004347,INV002174,CTR00363,PRD-PLAT-MM,Platform Subscription — February 2025,1,4000.0,4400.0,0.0,,4000.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004348,INV002174,CTR00363,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004349,INV002175,CTR00363,PRD-PLAT-MM,Platform Subscription — March 2025,1,4000.0,4400.0,0.0,,4000.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004350,INV002175,CTR00363,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004351,INV002176,CTR00363,PRD-PLAT-MM,Platform Subscription — April 2025,1,4000.0,4400.0,0.0,,4000.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004352,INV002176,CTR00363,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004353,INV002177,CTR00363,PRD-PLAT-MM,Platform Subscription — May 2025,1,4000.0,4400.0,0.0,,4000.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004354,INV002177,CTR00363,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004355,INV002178,CTR00363,PRD-PLAT-MM,Platform Subscription — June 2025,1,3235.11,3558.62,0.0,,3235.11,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004356,INV002178,CTR00363,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004357,INV002179,CTR00364,PRD-PLAT-MM,Platform Subscription — January 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004358,INV002179,CTR00364,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004359,INV002180,CTR00364,PRD-PLAT-MM,Platform Subscription — February 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004360,INV002180,CTR00364,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004361,INV002181,CTR00364,PRD-PLAT-MM,Platform Subscription — March 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004362,INV002181,CTR00364,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004363,INV002182,CTR00364,PRD-PLAT-MM,Platform Subscription — April 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004364,INV002182,CTR00364,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004365,INV002183,CTR00364,PRD-PLAT-MM,Platform Subscription — May 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004366,INV002183,CTR00364,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004367,INV002184,CTR00364,PRD-PLAT-MM,Platform Subscription — June 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004368,INV002184,CTR00364,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004369,INV002185,CTR00365,PRD-PLAT-MM,Platform Subscription — January 2025,1,2500.0,2750.0,0.0,,2500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004370,INV002185,CTR00365,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004371,INV002186,CTR00365,PRD-PLAT-MM,Platform Subscription — February 2025,1,2500.0,2750.0,0.0,,2500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004372,INV002186,CTR00365,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004373,INV002187,CTR00365,PRD-PLAT-MM,Platform Subscription — March 2025,1,2500.0,2750.0,0.0,,2500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004374,INV002187,CTR00365,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004375,INV002188,CTR00365,PRD-PLAT-MM,Platform Subscription — April 2025,1,2500.0,2750.0,0.0,,2500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004376,INV002188,CTR00365,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004377,INV002189,CTR00365,PRD-PLAT-MM,Platform Subscription — May 2025,1,2500.0,2750.0,0.0,,2500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004378,INV002189,CTR00365,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004379,INV002190,CTR00365,PRD-PLAT-MM,Platform Subscription — June 2025,1,2500.0,2750.0,0.0,,2500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004380,INV002190,CTR00365,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004381,INV002191,CTR00366,PRD-PLAT-MM,Platform Subscription — January 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004382,INV002191,CTR00366,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004383,INV002192,CTR00366,PRD-PLAT-MM,Platform Subscription — February 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004384,INV002192,CTR00366,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004385,INV002193,CTR00366,PRD-PLAT-MM,Platform Subscription — March 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004386,INV002193,CTR00366,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004387,INV002194,CTR00366,PRD-PLAT-MM,Platform Subscription — April 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004388,INV002194,CTR00366,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004389,INV002195,CTR00366,PRD-PLAT-MM,Platform Subscription — May 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004390,INV002195,CTR00366,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004391,INV002196,CTR00366,PRD-PLAT-MM,Platform Subscription — June 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004392,INV002196,CTR00366,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004393,INV002197,CTR00367,PRD-PLAT-MM,Platform Subscription — January 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004394,INV002197,CTR00367,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004395,INV002198,CTR00367,PRD-PLAT-MM,Platform Subscription — February 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004396,INV002198,CTR00367,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004397,INV002199,CTR00367,PRD-PLAT-MM,Platform Subscription — March 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004398,INV002199,CTR00367,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004399,INV002200,CTR00367,PRD-PLAT-MM,Platform Subscription — April 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004400,INV002200,CTR00367,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004401,INV002201,CTR00367,PRD-PLAT-MM,Platform Subscription — May 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004402,INV002201,CTR00367,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004403,INV002202,CTR00367,PRD-PLAT-MM,Platform Subscription — June 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004404,INV002202,CTR00367,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004405,INV002203,CTR00368,PRD-PLAT-MM,Platform Subscription — January 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004406,INV002203,CTR00368,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004407,INV002204,CTR00368,PRD-PLAT-MM,Platform Subscription — February 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004408,INV002204,CTR00368,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004409,INV002205,CTR00368,PRD-PLAT-MM,Platform Subscription — March 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004410,INV002205,CTR00368,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004411,INV002206,CTR00368,PRD-PLAT-MM,Platform Subscription — April 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004412,INV002206,CTR00368,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004413,INV002207,CTR00368,PRD-PLAT-MM,Platform Subscription — May 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004414,INV002207,CTR00368,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004415,INV002208,CTR00368,PRD-PLAT-MM,Platform Subscription — June 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004416,INV002208,CTR00368,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004417,INV002209,CTR00369,PRD-PLAT-MM,Platform Subscription — January 2025,1,3600.0,3960.0,0.2,contract,3600.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004418,INV002209,CTR00369,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004419,INV002210,CTR00369,PRD-PLAT-MM,Platform Subscription — February 2025,1,3600.0,3960.0,0.2,contract,3600.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004420,INV002210,CTR00369,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004421,INV002211,CTR00369,PRD-PLAT-MM,Platform Subscription — March 2025,1,3600.0,3960.0,0.2,contract,3600.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004422,INV002211,CTR00369,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004423,INV002212,CTR00369,PRD-PLAT-MM,Platform Subscription — April 2025,1,3600.0,3960.0,0.2,contract,3600.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004424,INV002212,CTR00369,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004425,INV002213,CTR00369,PRD-PLAT-MM,Platform Subscription — May 2025,1,3600.0,3960.0,0.2,contract,3600.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004426,INV002213,CTR00369,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004427,INV002214,CTR00369,PRD-PLAT-MM,Platform Subscription — June 2025,1,3600.0,3960.0,0.2,contract,3600.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004428,INV002214,CTR00369,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004429,INV002215,CTR00370,PRD-PLAT-MM,Platform Subscription — January 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004430,INV002215,CTR00370,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004431,INV002216,CTR00370,PRD-PLAT-MM,Platform Subscription — February 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004432,INV002216,CTR00370,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004433,INV002217,CTR00370,PRD-PLAT-MM,Platform Subscription — March 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004434,INV002217,CTR00370,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004435,INV002218,CTR00370,PRD-PLAT-MM,Platform Subscription — April 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004436,INV002218,CTR00370,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0004437,INV002219,CTR00370,PRD-PLAT-MM,Platform Subscription — May 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004438,INV002219,CTR00370,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0004439,INV002220,CTR00370,PRD-PLAT-MM,Platform Subscription — June 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004440,INV002220,CTR00370,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0004441,INV002221,CTR00371,PRD-PLAT-MM,Platform Subscription — January 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004442,INV002221,CTR00371,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0004443,INV002222,CTR00371,PRD-PLAT-MM,Platform Subscription — February 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004444,INV002222,CTR00371,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0004445,INV002223,CTR00371,PRD-PLAT-MM,Platform Subscription — March 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004446,INV002223,CTR00371,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0004447,INV002224,CTR00371,PRD-PLAT-MM,Platform Subscription — April 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
