invoice_id,account_id,contract_id,invoice_date,due_date,billing_period_start,billing_period_end,status,currency,subtotal,tax_amount,total_amount,invoice_fx_rate,usd_equivalent,invoice_type,is_auto_generated,billing_system_source,line_item_count,applied_credits_total,outstanding_balance,payment_terms_days,sent_date,viewed_date,paid_date,void_reason,is_consolidated,parent_invoice_id
INV001589,ACC0156,CTR00265,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,2200.0,0.0,2200.0,1.0,2200.0,standard,True,zuora,2,0.0,0.0,30,2025-05-02,2025-05-03,2025-06-11,,False,
INV001590,ACC0156,CTR00265,2025-06-01,2025-07-01,2025-06-01,2025-06-30,sent,USD,2200.0,0.0,2200.0,1.0,2200.0,standard,True,zuora,2,0.0,2200.0,30,2025-06-02,2025-06-02,,,False,
INV001591,ACC0157,CTR00266,2025-01-01,2025-02-15,2025-01-01,2025-01-31,paid,EUR,3700.0,740.0,4440.0,1.0429,4630.48,standard,True,zuora,2,0.0,0.0,45,2025-01-02,2025-01-02,2025-02-16,,False,
INV001592,ACC0157,CTR00266,2025-02-01,2025-03-18,2025-02-01,2025-02-28,paid,EUR,3700.0,740.0,4440.0,1.0441,4635.8,standard,True,zuora,2,0.0,0.0,45,2025-02-02,2025-02-04,2025-03-28,,False,
INV001593,ACC0157,CTR00266,2025-03-01,2025-04-15,2025-03-01,2025-03-31,paid,EUR,3700.0,740.0,4440.0,1.037,4604.28,standard,True,zuora,2,0.0,0.0,45,2025-03-02,2025-03-04,2025-04-20,,False,
INV001594,ACC0157,CTR00266,2025-04-01,2025-05-16,2025-04-01,2025-04-30,paid,EUR,3700.0,740.0,4440.0,1.0395,4615.38,standard,True,zuora,2,0.0,0.0,45,2025-04-02,2025-04-04,2025-05-26,,False,
INV001595,ACC0157,CTR00266,2025-05-01,2025-06-15,2025-05-01,2025-05-31,paid,EUR,3700.0,740.0,4440.0,1.0344,4592.74,standard,True,zuora,2,0.0,0.0,45,2025-05-02,2025-05-02,2025-06-19,,False,
INV001596,ACC0157,CTR00266,2025-06-01,2025-07-16,2025-06-01,2025-06-30,paid,EUR,3700.0,740.0,4440.0,1.0333,4587.85,standard,True,zuora,2,0.0,0.0,45,2025-06-02,2025-06-03,2025-07-25,,False,
INV001597,ACC0158,CTR00267,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,2500.0,0.0,2500.0,1.0,2500.0,standard,True,zuora,2,0.0,0.0,30,2025-01-02,2025-01-04,2025-02-12,,False,
INV001598,ACC0158,CTR00267,2025-02-01,2025-03-03,2025-02-01,2025-02-28,sent,USD,2500.0,0.0,2500.0,1.0,2500.0,standard,True,zuora,2,0.0,2500.0,30,2025-02-02,2025-02-05,,,False,
INV001599,ACC0158,CTR00267,2025-03-01,2025-03-31,2025-03-01,2025-03-31,overdue,USD,2500.0,0.0,2500.0,1.0,2500.0,standard,True,zuora,2,0.0,2500.0,30,2025-03-02,2025-03-02,,,False,
INV001600,ACC0158,CTR00267,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,2500.0,0.0,2500.0,1.0,2500.0,standard,True,zuora,2,0.0,0.0,30,2025-04-02,2025-04-04,2025-05-04,,False,
INV001601,ACC0158,CTR00267,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,2500.0,0.0,2500.0,1.0,2500.0,standard,True,zuora,2,0.0,0.0,30,2025-05-02,2025-05-05,2025-06-02,,False,
INV001602,ACC0158,CTR00267,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,2500.0,0.0,2500.0,1.0,2500.0,standard,True,zuora,2,0.0,0.0,30,2025-06-02,2025-06-05,2025-07-04,,False,
INV001603,ACC0159,CTR00268,2025-01-01,2025-03-02,2025-01-01,2025-01-31,sent,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,2400.0,60,2025-01-02,2025-01-02,,,False,
INV001604,ACC0159,CTR00268,2025-02-01,2025-04-02,2025-02-01,2025-02-28,paid,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,0.0,60,2025-02-02,2025-02-04,2025-04-16,duplicate,False,
INV001605,ACC0159,CTR00268,2025-03-01,2025-04-30,2025-03-01,2025-03-31,paid,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,0.0,60,2025-03-02,2025-03-05,2025-05-10,,False,
INV001606,ACC0159,CTR00268,2025-04-01,2025-05-31,2025-04-01,2025-04-30,paid,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,0.0,60,2025-04-02,2025-04-03,2025-05-31,,False,
INV001607,ACC0159,CTR00268,2025-05-01,2025-06-30,2025-05-01,2025-05-31,paid,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,0.0,60,2025-05-02,2025-05-03,2025-07-08,,False,
INV001608,ACC0159,CTR00268,2025-06-01,2025-07-31,2025-06-01,2025-06-30,paid,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,0.0,60,2025-06-02,2025-06-02,2025-08-14,duplicate,False,
INV001609,ACC0160,CTR00269,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,2100.0,0.0,2100.0,1.0,2100.0,standard,True,zuora,2,0.0,0.0,30,2025-01-02,2025-01-02,2025-02-14,,False,
INV001610,ACC0160,CTR00269,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,2100.0,0.0,2100.0,1.0,2100.0,standard,True,zuora,2,0.0,0.0,30,2025-02-02,2025-02-02,2025-03-10,,False,
INV001611,ACC0160,CTR00269,2025-03-01,2025-03-31,2025-03-01,2025-03-31,overdue,USD,2100.0,0.0,2100.0,1.0,2100.0,standard,True,zuora,2,0.0,2100.0,30,2025-03-02,2025-03-04,,,False,
INV001612,ACC0160,CTR00269,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,2100.0,0.0,2100.0,1.0,2100.0,standard,True,zuora,2,0.0,0.0,30,2025-04-02,2025-04-05,2025-05-04,billing_error,False,
INV001613,ACC0160,CTR00269,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,2100.0,0.0,2100.0,1.0,2100.0,standard,True,zuora,2,0.0,0.0,30,2025-05-02,2025-05-04,2025-06-13,,False,
INV001614,ACC0160,CTR00269,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,2100.0,0.0,2100.0,1.0,2100.0,standard,True,zuora,2,0.0,0.0,30,2025-06-02,2025-06-02,2025-07-03,,False,
INV001615,ACC0161,CTR00270,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,EUR,2800.0,560.0,3360.0,1.0429,3504.14,standard,True,zuora,2,0.0,0.0,30,2025-01-02,2025-01-05,2025-02-06,,False,
INV001616,ACC0161,CTR00270,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,EUR,2800.0,560.0,3360.0,1.0441,3508.18,standard,True,zuora,2,0.0,0.0,30,2025-02-02,2025-02-03,2025-03-13,,False,
INV001617,ACC0161,CTR00270,2025-03-01,2025-03-31,2025-03-01,2025-03-31,overdue,EUR,2800.0,560.0,3360.0,1.037,3484.32,standard,True,zuora,2,0.0,3360.0,30,2025-03-02,2025-03-02,,,False,
INV001618,ACC0161,CTR00270,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,EUR,2800.0,560.0,3360.0,1.0395,3492.72,standard,True,zuora,2,0.0,0.0,30,2025-04-02,2025-04-02,2025-05-03,,False,
INV001619,ACC0161,CTR00270,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,EUR,2800.0,560.0,3360.0,1.0344,3475.58,standard,True,zuora,2,0.0,0.0,30,2025-05-02,2025-05-05,2025-06-03,,False,
INV001620,ACC0161,CTR00270,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,EUR,2800.0,560.0,3360.0,1.0333,3471.89,standard,True,zuora,2,0.0,0.0,30,2025-06-02,2025-06-05,2025-07-01,,False,
INV001621,ACC0162,CTR00271,2025-01-01,2025-02-15,2025-01-01,2025-01-31,paid,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,0.0,45,2025-01-02,2025-01-05,2025-02-27,,False,
INV001622,ACC0162,CTR00271,2025-02-01,2025-03-18,2025-02-01,2025-02-28,void,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,2400.0,45,2025-02-02,2025-02-05,,billing_error,False,
INV001623,ACC0162,CTR00271,2025-03-01,2025-04-15,2025-03-01,2025-03-31,paid,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,0.0,45,2025-03-02,2025-03-04,2025-04-25,,False,
INV001624,ACC0162,CTR00271,2025-04-01,2025-05-16,2025-04-01,2025-04-30,paid,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,0.0,45,2025-04-02,2025-04-05,2025-05-28,,False,
INV001625,ACC0162,CTR00271,2025-05-01,2025-06-15,2025-05-01,2025-05-31,paid,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,0.0,45,2025-05-02,2025-05-02,2025-06-22,,False,
INV001626,ACC0162,CTR00271,2025-06-01,2025-07-16,2025-06-01,2025-06-30,paid,USD,2046.79,0.0,2046.79,1.0,2046.79,standard,True,zuora,2,0.0,0.0,45,2025-06-02,2025-06-02,2025-07-30,,False,
INV001627,ACC0162,CTR00272,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,2100.0,0.0,2100.0,1.0,2100.0,standard,True,zuora,2,0.0,0.0,30,2025-01-02,2025-01-05,2025-01-31,,False,
INV001628,ACC0162,CTR00272,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,2100.0,0.0,2100.0,1.0,2100.0,standard,True,zuora,2,0.0,0.0,30,2025-02-02,2025-02-03,2025-03-03,,False,
INV001629,ACC0162,CTR00272,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,2100.0,0.0,2100.0,1.0,2100.0,standard,True,zuora,2,0.0,0.0,30,2025-03-02,2025-03-03,2025-04-07,duplicate,False,
INV001630,ACC0162,CTR00272,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,2100.0,0.0,2100.0,1.0,2100.0,standard,True,zuora,2,0.0,0.0,30,2025-04-02,2025-04-04,2025-05-06,,False,
INV001631,ACC0162,CTR00272,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,2100.0,0.0,2100.0,1.0,2100.0,standard,True,zuora,2,0.0,0.0,30,2025-05-02,2025-05-02,2025-05-31,,False,
INV001632,ACC0162,CTR00272,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,2100.0,0.0,2100.0,1.0,2100.0,standard,True,zuora,2,0.0,0.0,30,2025-06-02,2025-06-03,2025-07-02,,False,
INV001633,ACC0163,CTR00273,2025-01-01,2025-02-15,2025-01-01,2025-01-31,paid,USD,3300.0,0.0,3300.0,1.0,3300.0,standard,True,zuora,2,0.0,0.0,45,2025-01-02,2025-01-05,2025-02-21,duplicate,False,
INV001634,ACC0163,CTR00273,2025-02-01,2025-03-18,2025-02-01,2025-02-28,sent,USD,3300.0,0.0,3300.0,1.0,3300.0,standard,True,zuora,2,0.0,3300.0,45,2025-02-02,2025-02-05,,,False,
INV001635,ACC0163,CTR00273,2025-03-01,2025-04-15,2025-03-01,2025-03-31,paid,USD,3300.0,0.0,3300.0,1.0,3300.0,standard,True,zuora,2,0.0,0.0,45,2025-03-02,2025-03-03,2025-04-23,,False,
INV001636,ACC0163,CTR00273,2025-04-01,2025-05-16,2025-04-01,2025-04-30,paid,USD,3300.0,0.0,3300.0,1.0,3300.0,standard,True,zuora,2,0.0,0.0,45,2025-04-02,2025-04-04,2025-05-24,,False,
INV001637,ACC0163,CTR00273,2025-05-01,2025-06-15,2025-05-01,2025-05-31,paid,USD,3300.0,0.0,3300.0,1.0,3300.0,standard,True,zuora,2,0.0,0.0,45,2025-05-02,2025-05-05,2025-06-23,,False,
INV001638,ACC0163,CTR00273,2025-06-01,2025-07-16,2025-06-01,2025-06-30,paid,USD,3300.0,0.0,3300.0,1.0,3300.0,standard,True,zuora,2,0.0,0.0,45,2025-06-02,2025-06-03,2025-07-29,,False,
INV001639,ACC0164,CTR00274,2025-01-01,2025-03-02,2025-01-01,2025-01-31,paid,USD,2700.0,0.0,2700.0,1.0,2700.0,standard,True,zuora,2,0.0,0.0,60,2025-01-02,2025-01-05,2025-03-08,,False,
INV001640,ACC0164,CTR00274,2025-02-01,2025-04-02,2025-02-01,2025-02-28,paid,USD,2700.0,0.0,2700.0,1.0,2700.0,standard,True,zuora,2,0.0,0.0,60,2025-02-02,2025-02-05,2025-04-02,,False,
INV001641,ACC0164,CTR00274,2025-03-01,2025-04-30,2025-03-01,2025-03-31,paid,USD,2700.0,0.0,2700.0,1.0,2700.0,standard,True,zuora,2,0.0,0.0,60,2025-03-02,2025-03-03,2025-05-06,,False,
INV001642,ACC0164,CTR00274,2025-04-01,2025-05-31,2025-04-01,2025-04-30,paid,USD,2700.0,0.0,2700.0,1.0,2700.0,standard,True,zuora,2,0.0,0.0,60,2025-04-02,2025-04-04,2025-06-09,,False,
INV001643,ACC0164,CTR00274,2025-05-01,2025-06-30,2025-05-01,2025-05-31,paid,USD,2700.0,0.0,2700.0,1.0,2700.0,standard,True,zuora,2,0.0,0.0,60,2025-05-02,2025-05-04,2025-07-09,,False,
INV001644,ACC0164,CTR00274,2025-06-01,2025-07-31,2025-06-01,2025-06-30,paid,USD,2700.0,0.0,2700.0,1.0,2700.0,standard,True,zuora,2,0.0,0.0,60,2025-06-02,2025-06-02,2025-08-05,billing_error,False,
INV001645,ACC0165,CTR00275,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,0.0,30,2025-01-02,2025-01-02,2025-02-01,,False,
INV001646,ACC0165,CTR00275,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,0.0,30,2025-02-02,2025-02-02,2025-03-03,,False,
INV001647,ACC0165,CTR00275,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,0.0,30,2025-03-02,2025-03-02,2025-04-09,,False,
INV001648,ACC0165,CTR00275,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,0.0,30,2025-04-02,2025-04-05,2025-05-07,,False,
INV001649,ACC0165,CTR00275,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,0.0,30,2025-05-02,2025-05-02,2025-06-11,,False,
INV001650,ACC0165,CTR00275,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,0.0,30,2025-06-02,2025-06-05,2025-07-09,,False,
INV001651,ACC0165,CTR00276,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,2600.0,0.0,2600.0,1.0,2600.0,standard,True,zuora,2,0.0,0.0,30,2025-01-02,2025-01-02,2025-02-03,,False,
INV001652,ACC0165,CTR00276,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,2600.0,0.0,2600.0,1.0,2600.0,standard,True,zuora,2,0.0,0.0,30,2025-02-02,2025-02-02,2025-03-03,,False,
INV001653,ACC0165,CTR00276,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,2600.0,0.0,2600.0,1.0,2600.0,standard,True,zuora,2,0.0,0.0,30,2025-03-02,2025-03-05,2025-04-12,,False,
INV001654,ACC0165,CTR00276,2025-04-01,2025-05-01,2025-04-01,2025-04-30,void,USD,2600.0,0.0,2600.0,1.0,2600.0,standard,True,zuora,2,0.0,2600.0,30,2025-04-02,2025-04-04,,billing_error,False,
INV001655,ACC0165,CTR00276,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,2600.0,0.0,2600.0,1.0,2600.0,standard,True,zuora,2,0.0,0.0,30,2025-05-02,2025-05-02,2025-06-12,,False,
INV001656,ACC0165,CTR00276,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,2600.0,0.0,2600.0,1.0,2600.0,standard,True,zuora,2,0.0,0.0,30,2025-06-02,2025-06-04,2025-07-01,,False,
INV001657,ACC0166,CTR00277,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,0.0,30,2025-01-02,2025-01-03,2025-02-03,,False,
INV001658,ACC0166,CTR00277,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,0.0,30,2025-02-02,2025-02-02,2025-03-11,,False,
INV001659,ACC0166,CTR00277,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,0.0,30,2025-03-02,2025-03-03,2025-04-04,,False,
INV001660,ACC0166,CTR00277,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,0.0,30,2025-04-02,2025-04-03,2025-05-07,,False,
INV001661,ACC0166,CTR00277,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,0.0,30,2025-05-02,2025-05-05,2025-06-05,,False,
INV001662,ACC0166,CTR00277,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,0.0,30,2025-06-02,2025-06-03,2025-07-13,,False,
INV001663,ACC0166,CTR00278,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,0.0,30,2025-01-02,2025-01-02,2025-02-09,,False,
INV001664,ACC0166,CTR00278,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,0.0,30,2025-02-02,2025-02-05,2025-03-08,,False,
INV001665,ACC0166,CTR00278,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,0.0,30,2025-03-02,2025-03-02,2025-04-06,,False,
INV001666,ACC0166,CTR00278,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,0.0,30,2025-04-02,2025-04-05,2025-05-12,,False,
INV001667,ACC0166,CTR00278,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,0.0,30,2025-05-02,2025-05-04,2025-06-11,,False,
INV001668,ACC0166,CTR00278,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,2400.0,0.0,2400.0,1.0,2400.0,standard,True,zuora,2,0.0,0.0,30,2025-06-02,2025-06-02,2025-07-15,,False,
INV001669,ACC0167,CTR00279,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,2700.0,0.0,2700.0,1.0,2700.0,standard,True,zuora,2,0.0,0.0,30,2025-01-02,2025-01-05,2025-02-13,,False,
INV001670,ACC0167,CTR00279,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,2700.0,0.0,2700.0,1.0,2700.0,standard,True,zuora,2,0.0,0.0,30,2025-02-02,2025-02-02,2025-03-12,,False,
INV001671,ACC0167,CTR00279,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,2700.0,0.0,2700.0,1.0,2700.0,standard,True,zuora,2,0.0,0.0,30,2025-03-02,2025-03-04,2025-04-08,,False,
INV001672,ACC0167,CTR00279,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,2700.0,0.0,2700.0,1.0,2700.0,standard,True,zuora,2,0.0,0.0,30,2025-04-02,2025-04-03,2025-05-11,,False,
INV001673,ACC0167,CTR00279,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,2700.0,0.0,2700.0,1.0,2700.0,standard,True,zuora,2,0.0,0.0,30,2025-05-02,2025-05-02,2025-06-13,,False,
INV001674,ACC0167,CTR00279,2025-06-01,2025-07-01,2025-06-01,2025-06-30,sent,USD,2700.0,0.0,2700.0,1.0,2700.0,standard,True,zuora,2,0.0,2700.0,30,2025-06-02,2025-06-02,,,False,
INV001675,ACC0168,CTR00280,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,EUR,4000.0,800.0,4800.0,1.0429,5005.92,standard,True,zuora,2,0.0,0.0,30,2025-01-02,2025-01-02,2025-02-04,,False,
INV001676,ACC0168,CTR00280,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,EUR,4000.0,800.0,4800.0,1.0441,5011.68,standard,True,zuora,2,0.0,0.0,30,2025-02-02,2025-02-05,2025-03-05,,False,
INV001677,ACC0168,CTR00280,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,EUR,4000.0,800.0,4800.0,1.037,4977.6,standard,True,zuora,2,0.0,0.0,30,2025-03-02,2025-03-03,2025-04-14,,False,
INV001678,ACC0168,CTR00280,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,EUR,4000.0,800.0,4800.0,1.0395,4989.6,standard,True,zuora,2,0.0,0.0,30,2025-04-02,2025-04-04,2025-05-09,,False,
INV001679,ACC0168,CTR00280,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,EUR,4000.0,800.0,4800.0,1.0344,4965.12,standard,True,zuora,2,0.0,0.0,30,2025-05-02,2025-05-03,2025-06-03,,False,
INV001680,ACC0168,CTR00280,2025-06-01,2025-07-01,2025-06-01,2025-06-30,sent,EUR,4000.0,800.0,4800.0,1.0333,4959.84,standard,True,zuora,2,0.0,4800.0,30,2025-06-02,2025-06-05,,,False,
INV001681,ACC0169,CTR00281,2025-01-01,2025-02-15,2025-01-01,2025-01-31,paid,USD,2600.0,0.0,2600.0,1.0,2600.0,standard,True,zuora,2,0.0,0.0,45,2025-01-02,2025-01-05,2025-02-19,,False,
INV001682,ACC0169,CTR00281,2025-02-01,2025-03-18,2025-02-01,2025-02-28,paid,USD,2600.0,0.0,2600.0,1.0,2600.0,standard,True,zuora,2,0.0,0.0,45,2025-02-02,2025-02-05,2025-03-19,,False,
INV001683,ACC0169,CTR00281,2025-03-01,2025-04-15,2025-03-01,2025-03-31,paid,USD,2600.0,0.0,2600.0,1.0,2600.0,standard,True,zuora,2,0.0,0.0,45,2025-03-02,2025-03-05,2025-04-15,,False,
INV001684,ACC0169,CTR00281,2025-04-01,2025-05-16,2025-04-01,2025-04-30,sent,USD,2600.0,0.0,2600.0,1.0,2600.0,standard,True,zuora,2,0.0,2600.0,45,2025-04-02,2025-04-04,,,False,
INV001685,ACC0169,CTR00281,2025-05-01,2025-06-15,2025-05-01,2025-05-31,paid,USD,2600.0,0.0,2600.0,1.0,2600.0,standard,True,zuora,2,0.0,0.0,45,2025-05-02,2025-05-03,2025-06-27,,False,
INV001686,ACC0169,CTR00281,2025-06-01,2025-07-16,2025-06-01,2025-06-30,paid,USD,2600.0,0.0,2600.0,1.0,2600.0,standard,True,zuora,2,0.0,0.0,45,2025-06-02,2025-06-05,2025-07-24,duplicate,False,
INV001687,ACC0169,CTR00282,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,3900.0,0.0,3900.0,1.0,3900.0,standard,True,zuora,2,0.0,0.0,30,2025-01-02,2025-01-03,2025-02-08,,False,
INV001688,ACC0169,CTR00282,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,3900.0,0.0,3900.0,1.0,3900.0,standard,True,zuora,2,0.0,0.0,30,2025-02-02,2025-02-04,2025-03-10,,False,
INV001689,ACC0169,CTR00282,2025-03-01,2025-03-31,2025-03-01,2025-03-31,overdue,USD,3900.0,0.0,3900.0,1.0,3900.0,standard,True,zuora,2,0.0,3900.0,30,2025-03-02,2025-03-03,,,False,
INV001690,ACC0169,CTR00282,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,3900.0,0.0,3900.0,1.0,3900.0,standard,True,zuora,2,0.0,0.0,30,2025-04-02,2025-04-05,2025-05-05,,False,
INV001691,ACC0169,CTR00282,2025-05-01,2025-05-31,2025-05-01,2025-05-31,sent,USD,3900.0,0.0,3900.0,1.0,3900.0,standard,True,zuora,2,0.0,3900.0,30,2025-05-02,2025-05-02,,,False,
INV001692,ACC0169,CTR00282,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,3900.0,0.0,3900.0,1.0,3900.0,standard,True,zuora,2,0.0,0.0,30,2025-06-02,2025-06-02,2025-07-04,,False,
INV001693,ACC0170,CTR00283,2025-01-01,2025-01-31,2025-01-01,2025-01-31,paid,USD,2350.0,0.0,2350.0,1.0,2350.0,standard,True,zuora,2,0.0,0.0,30,2025-01-02,2025-01-05,2025-02-08,,False,
INV001694,ACC0170,CTR00283,2025-02-01,2025-03-03,2025-02-01,2025-02-28,paid,USD,2350.0,0.0,2350.0,1.0,2350.0,standard,True,zuora,2,0.0,0.0,30,2025-02-02,2025-02-05,2025-03-07,,False,
INV001695,ACC0170,CTR00283,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,2350.0,0.0,2350.0,1.0,2350.0,standard,True,zuora,2,0.0,0.0,30,2025-03-02,2025-03-05,2025-04-07,,False,
INV001696,ACC0170,CTR00283,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,2350.0,0.0,2350.0,1.0,2350.0,standard,True,zuora,2,0.0,0.0,30,2025-04-02,2025-04-05,2025-05-12,,False,
INV001697,ACC0170,CTR00283,2025-05-01,2025-05-31,2025-05-01,2025-05-31,void,USD,2350.0,0.0,2350.0,1.0,2350.0,standard,True,zuora,2,0.0,2350.0,30,2025-05-02,2025-05-03,,cancelled,False,
INV001698,ACC0170,CTR00283,2025-06-01,2025-07-01,2025-06-01,2025-06-30,paid,USD,2350.0,0.0,2350.0,1.0,2350.0,standard,True,zuora,2,0.0,0.0,30,2025-06-02,2025-06-05,2025-07-06,,False,
INV001699,ACC0171,CTR00284,2025-01-01,2025-01-31,2025-01-01,2025-01-31,sent,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,2300.0,30,2025-01-02,2025-01-04,,,False,
INV001700,ACC0171,CTR00284,2025-02-01,2025-03-03,2025-02-01,2025-02-28,sent,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,2300.0,30,2025-02-02,2025-02-05,,,False,
INV001701,ACC0171,CTR00284,2025-03-01,2025-03-31,2025-03-01,2025-03-31,paid,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,0.0,30,2025-03-02,2025-03-03,2025-04-11,,False,
INV001702,ACC0171,CTR00284,2025-04-01,2025-05-01,2025-04-01,2025-04-30,paid,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,0.0,30,2025-04-02,2025-04-05,2025-05-14,,False,
INV001703,ACC0171,CTR00284,2025-05-01,2025-05-31,2025-05-01,2025-05-31,paid,USD,2300.0,0.0,2300.0,1.0,2300.0,standard,True,zuora,2,0.0,0.0,30,2025-05-02,2025-05-04,2025-06-03,,False,
