usage_id,account_id,contract_id,record_date,unit_type,units_consumed,units_included_monthly,units_rollover_from_prior,cumulative_units_ytd,overage_units,is_overage_billed,billing_period_id,usage_source,data_center_region,product_line,sku,is_test_usage,usage_quality_score,override_applied,created_at
USG00010353,ACC0093,CTR00173,2025-02-05,api_calls,3151.41,100000,0,146495.11,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.934,False,2025-02-05T23:59:00Z
USG00010354,ACC0093,CTR00173,2025-02-06,api_calls,2780.4,100000,0,149275.5,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.986,False,2025-02-06T23:59:00Z
USG00010355,ACC0093,CTR00173,2025-02-07,api_calls,3903.72,100000,0,153179.22,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.975,False,2025-02-07T23:59:00Z
USG00010356,ACC0093,CTR00173,2025-02-08,api_calls,4944.31,100000,0,158123.53,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.993,False,2025-02-08T23:59:00Z
USG00010357,ACC0093,CTR00173,2025-02-09,api_calls,5884.32,100000,0,164007.85,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.92,False,2025-02-09T23:59:00Z
USG00010358,ACC0093,CTR00173,2025-02-10,api_calls,3174.86,100000,0,167182.71,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.997,False,2025-02-10T23:59:00Z
USG00010359,ACC0093,CTR00173,2025-02-11,api_calls,3423.94,100000,0,170606.64,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.948,False,2025-02-11T23:59:00Z
USG00010360,ACC0093,CTR00173,2025-02-12,api_calls,5042.24,100000,0,175648.88,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.955,False,2025-02-12T23:59:00Z
USG00010361,ACC0093,CTR00173,2025-02-13,api_calls,4104.31,100000,0,179753.19,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.947,False,2025-02-13T23:59:00Z
USG00010362,ACC0093,CTR00173,2025-02-14,api_calls,2998.8,100000,0,182751.99,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.932,False,2025-02-14T23:59:00Z
USG00010363,ACC0093,CTR00173,2025-02-15,api_calls,5946.34,100000,0,188698.34,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.935,False,2025-02-15T23:59:00Z
USG00010364,ACC0093,CTR00173,2025-02-16,api_calls,2683.72,100000,0,191382.06,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.995,False,2025-02-16T23:59:00Z
USG00010365,ACC0093,CTR00173,2025-02-17,api_calls,6344.98,100000,0,197727.04,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.989,False,2025-02-17T23:59:00Z
USG00010366,ACC0093,CTR00173,2025-02-18,api_calls,2786.19,100000,0,200513.23,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.959,False,2025-02-18T23:59:00Z
USG00010367,ACC0093,CTR00173,2025-02-19,api_calls,4316.8,100000,0,204830.03,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.941,False,2025-02-19T23:59:00Z
USG00010368,ACC0093,CTR00173,2025-02-20,api_calls,1870.16,100000,0,206700.19,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.965,False,2025-02-20T23:59:00Z
USG00010369,ACC0093,CTR00173,2025-02-21,api_calls,5252.27,100000,0,211952.46,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.904,False,2025-02-21T23:59:00Z
USG00010370,ACC0093,CTR00173,2025-02-22,api_calls,5556.02,100000,0,217508.48,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.949,False,2025-02-22T23:59:00Z
USG00010371,ACC0093,CTR00173,2025-02-23,api_calls,4125.8,100000,0,221634.28,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.986,False,2025-02-23T23:59:00Z
USG00010372,ACC0093,CTR00173,2025-02-24,api_calls,3023.85,100000,0,224658.13,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.927,False,2025-02-24T23:59:00Z
USG00010373,ACC0093,CTR00173,2025-02-25,api_calls,4866.26,100000,0,229524.39,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.914,False,2025-02-25T23:59:00Z
USG00010374,ACC0093,CTR00173,2025-02-26,api_calls,3979.9,100000,0,233504.3,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.931,False,2025-02-26T23:59:00Z
USG00010375,ACC0093,CTR00173,2025-02-27,api_calls,4453.88,100000,0,237958.18,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.941,False,2025-02-27T23:59:00Z
USG00010376,ACC0093,CTR00173,2025-02-28,api_calls,2720.91,100000,0,240679.1,0.0,False,BP-2025-02-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.995,False,2025-02-28T23:59:00Z
USG00010377,ACC0093,CTR00173,2025-03-01,api_calls,3279.43,100000,0,243958.52,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.971,False,2025-03-01T23:59:00Z
USG00010378,ACC0093,CTR00173,2025-03-02,api_calls,3613.07,100000,0,247571.6,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.907,False,2025-03-02T23:59:00Z
USG00010379,ACC0093,CTR00173,2025-03-03,api_calls,3971.21,100000,0,251542.81,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.91,False,2025-03-03T23:59:00Z
USG00010380,ACC0093,CTR00173,2025-03-04,api_calls,4720.73,100000,0,256263.53,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.972,False,2025-03-04T23:59:00Z
USG00010381,ACC0093,CTR00173,2025-03-05,api_calls,4357.64,100000,0,260621.17,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.958,False,2025-03-05T23:59:00Z
USG00010382,ACC0093,CTR00173,2025-03-06,api_calls,3276.07,100000,0,263897.24,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.977,False,2025-03-06T23:59:00Z
USG00010383,ACC0093,CTR00173,2025-03-07,api_calls,2157.71,100000,0,266054.95,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.969,False,2025-03-07T23:59:00Z
USG00010384,ACC0093,CTR00173,2025-03-08,api_calls,2496.75,100000,0,268551.71,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.952,False,2025-03-08T23:59:00Z
USG00010385,ACC0093,CTR00173,2025-03-09,api_calls,6540.05,100000,0,275091.76,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.911,False,2025-03-09T23:59:00Z
USG00010386,ACC0093,CTR00173,2025-03-10,api_calls,5111.67,100000,0,280203.43,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.991,False,2025-03-10T23:59:00Z
USG00010387,ACC0093,CTR00173,2025-03-11,api_calls,2844.16,100000,0,283047.59,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.925,False,2025-03-11T23:59:00Z
USG00010388,ACC0093,CTR00173,2025-03-12,api_calls,6537.57,100000,0,289585.16,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.911,False,2025-03-12T23:59:00Z
USG00010389,ACC0093,CTR00173,2025-03-13,api_calls,4630.02,100000,0,294215.18,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.963,False,2025-03-13T23:59:00Z
USG00010390,ACC0093,CTR00173,2025-03-14,api_calls,4087.95,100000,0,298303.13,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.991,False,2025-03-14T23:59:00Z
USG00010391,ACC0093,CTR00173,2025-03-15,api_calls,4962.86,100000,0,303266.0,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.936,False,2025-03-15T23:59:00Z
USG00010392,ACC0093,CTR00173,2025-03-16,api_calls,3690.5,100000,0,306956.49,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.926,False,2025-03-16T23:59:00Z
USG00010393,ACC0093,CTR00173,2025-03-17,api_calls,4151.41,100000,0,311107.9,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.944,False,2025-03-17T23:59:00Z
USG00010394,ACC0093,CTR00173,2025-03-18,api_calls,6792.54,100000,0,317900.44,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.999,False,2025-03-18T23:59:00Z
USG00010395,ACC0093,CTR00173,2025-03-19,api_calls,5092.48,100000,0,322992.92,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.948,False,2025-03-19T23:59:00Z
USG00010396,ACC0093,CTR00173,2025-03-20,api_calls,5590.43,100000,0,328583.34,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.935,False,2025-03-20T23:59:00Z
USG00010397,ACC0093,CTR00173,2025-03-21,api_calls,2456.55,100000,0,331039.89,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.993,False,2025-03-21T23:59:00Z
USG00010398,ACC0093,CTR00173,2025-03-22,api_calls,1505.79,100000,0,332545.69,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.908,False,2025-03-22T23:59:00Z
USG00010399,ACC0093,CTR00173,2025-03-23,api_calls,4830.11,100000,0,337375.8,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.907,False,2025-03-23T23:59:00Z
USG00010400,ACC0093,CTR00173,2025-03-24,api_calls,1411.52,100000,0,338787.32,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.913,False,2025-03-24T23:59:00Z
USG00010401,ACC0093,CTR00173,2025-03-25,api_calls,4481.79,100000,0,343269.11,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.975,False,2025-03-25T23:59:00Z
USG00010402,ACC0093,CTR00173,2025-03-26,api_calls,3585.75,100000,0,346854.86,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.948,False,2025-03-26T23:59:00Z
USG00010403,ACC0093,CTR00173,2025-03-27,api_calls,4190.32,100000,0,351045.19,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.97,False,2025-03-27T23:59:00Z
USG00010404,ACC0093,CTR00173,2025-03-28,api_calls,5104.21,100000,0,356149.4,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.914,False,2025-03-28T23:59:00Z
USG00010405,ACC0093,CTR00173,2025-03-29,api_calls,2414.86,100000,0,358564.26,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.977,False,2025-03-29T23:59:00Z
USG00010406,ACC0093,CTR00173,2025-03-30,api_calls,4684.87,100000,0,363249.13,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.972,False,2025-03-30T23:59:00Z
USG00010407,ACC0093,CTR00173,2025-03-31,api_calls,5230.34,100000,0,368479.47,0.0,False,BP-2025-03-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.93,False,2025-03-31T23:59:00Z
USG00010408,ACC0093,CTR00173,2025-04-01,api_calls,5758.54,100000,0,374238.02,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.961,False,2025-04-01T23:59:00Z
USG00010409,ACC0093,CTR00173,2025-04-02,api_calls,4275.18,100000,0,378513.2,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.972,False,2025-04-02T23:59:00Z
USG00010410,ACC0093,CTR00173,2025-04-03,api_calls,5793.43,100000,0,384306.62,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.925,False,2025-04-03T23:59:00Z
USG00010411,ACC0093,CTR00173,2025-04-04,api_calls,5598.18,100000,0,389904.8,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.913,False,2025-04-04T23:59:00Z
USG00010412,ACC0093,CTR00173,2025-04-05,api_calls,4860.5,100000,0,394765.3,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.976,False,2025-04-05T23:59:00Z
USG00010413,ACC0093,CTR00173,2025-04-06,api_calls,3492.35,100000,0,398257.65,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.963,False,2025-04-06T23:59:00Z
USG00010414,ACC0093,CTR00173,2025-04-07,api_calls,6153.35,100000,0,404411.0,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.915,False,2025-04-07T23:59:00Z
USG00010415,ACC0093,CTR00173,2025-04-08,api_calls,6430.93,100000,0,410841.93,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.959,False,2025-04-08T23:59:00Z
USG00010416,ACC0093,CTR00173,2025-04-09,api_calls,3840.33,100000,0,414682.26,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.968,False,2025-04-09T23:59:00Z
USG00010417,ACC0093,CTR00173,2025-04-10,api_calls,5033.16,100000,0,419715.43,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.915,False,2025-04-10T23:59:00Z
USG00010418,ACC0093,CTR00173,2025-04-11,api_calls,5094.87,100000,0,424810.3,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.937,False,2025-04-11T23:59:00Z
USG00010419,ACC0093,CTR00173,2025-04-12,api_calls,2772.25,100000,0,427582.55,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.958,False,2025-04-12T23:59:00Z
USG00010420,ACC0093,CTR00173,2025-04-13,api_calls,5384.36,100000,0,432966.91,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.953,False,2025-04-13T23:59:00Z
USG00010421,ACC0093,CTR00173,2025-04-14,api_calls,2292.49,100000,0,435259.41,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.926,False,2025-04-14T23:59:00Z
USG00010422,ACC0093,CTR00173,2025-04-15,api_calls,4710.08,100000,0,439969.49,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.984,False,2025-04-15T23:59:00Z
USG00010423,ACC0093,CTR00173,2025-04-16,api_calls,5219.9,100000,0,445189.39,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.958,False,2025-04-16T23:59:00Z
USG00010424,ACC0093,CTR00173,2025-04-17,api_calls,4388.02,100000,0,449577.41,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.913,False,2025-04-17T23:59:00Z
USG00010425,ACC0093,CTR00173,2025-04-18,api_calls,4450.0,100000,0,454027.41,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.963,False,2025-04-18T23:59:00Z
USG00010426,ACC0093,CTR00173,2025-04-19,api_calls,2880.97,100000,0,456908.38,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.979,False,2025-04-19T23:59:00Z
USG00010427,ACC0093,CTR00173,2025-04-20,api_calls,4322.2,100000,0,461230.58,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.958,False,2025-04-20T23:59:00Z
USG00010428,ACC0093,CTR00173,2025-04-21,api_calls,4979.77,100000,0,466210.35,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.908,False,2025-04-21T23:59:00Z
USG00010429,ACC0093,CTR00173,2025-04-22,api_calls,2754.18,100000,0,468964.52,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.916,False,2025-04-22T23:59:00Z
USG00010430,ACC0093,CTR00173,2025-04-23,api_calls,6446.31,100000,0,475410.84,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.908,False,2025-04-23T23:59:00Z
USG00010431,ACC0093,CTR00173,2025-04-24,api_calls,3435.57,100000,0,478846.41,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.979,False,2025-04-24T23:59:00Z
USG00010432,ACC0093,CTR00173,2025-04-25,api_calls,6387.15,100000,0,485233.56,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.941,False,2025-04-25T23:59:00Z
USG00010433,ACC0093,CTR00173,2025-04-26,api_calls,4836.95,100000,0,490070.51,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.979,False,2025-04-26T23:59:00Z
USG00010434,ACC0093,CTR00173,2025-04-27,api_calls,2198.54,100000,0,492269.05,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.925,False,2025-04-27T23:59:00Z
USG00010435,ACC0093,CTR00173,2025-04-28,api_calls,3658.45,100000,0,495927.5,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.949,False,2025-04-28T23:59:00Z
USG00010436,ACC0093,CTR00173,2025-04-29,api_calls,6091.0,100000,0,502018.5,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.916,False,2025-04-29T23:59:00Z
USG00010437,ACC0093,CTR00173,2025-04-30,api_calls,3879.56,100000,0,505898.06,0.0,False,BP-2025-04-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.934,False,2025-04-30T23:59:00Z
USG00010438,ACC0093,CTR00173,2025-05-01,api_calls,3490.11,100000,0,509388.17,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.919,False,2025-05-01T23:59:00Z
USG00010439,ACC0093,CTR00173,2025-05-02,api_calls,5707.33,100000,0,515095.5,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.951,False,2025-05-02T23:59:00Z
USG00010440,ACC0093,CTR00173,2025-05-03,api_calls,4545.98,100000,0,519641.48,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.961,False,2025-05-03T23:59:00Z
USG00010441,ACC0093,CTR00173,2025-05-04,api_calls,2756.27,100000,0,522397.76,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.929,False,2025-05-04T23:59:00Z
USG00010442,ACC0093,CTR00173,2025-05-05,api_calls,2933.21,100000,0,525330.96,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.99,False,2025-05-05T23:59:00Z
USG00010443,ACC0093,CTR00173,2025-05-06,api_calls,3658.37,100000,0,528989.33,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.936,False,2025-05-06T23:59:00Z
USG00010444,ACC0093,CTR00173,2025-05-07,api_calls,5022.47,100000,0,534011.8,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.9,False,2025-05-07T23:59:00Z
USG00010445,ACC0093,CTR00173,2025-05-08,api_calls,2916.9,100000,0,536928.7,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.922,False,2025-05-08T23:59:00Z
USG00010446,ACC0093,CTR00173,2025-05-09,api_calls,4465.84,100000,0,541394.53,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.944,False,2025-05-09T23:59:00Z
USG00010447,ACC0093,CTR00173,2025-05-10,api_calls,4486.72,100000,0,545881.25,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.987,False,2025-05-10T23:59:00Z
USG00010448,ACC0093,CTR00173,2025-05-11,api_calls,4953.25,100000,0,550834.5,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.931,False,2025-05-11T23:59:00Z
USG00010449,ACC0093,CTR00173,2025-05-12,api_calls,4536.45,100000,0,555370.95,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.95,False,2025-05-12T23:59:00Z
USG00010450,ACC0093,CTR00173,2025-05-13,api_calls,4389.93,100000,0,559760.87,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.965,False,2025-05-13T23:59:00Z
USG00010451,ACC0093,CTR00173,2025-05-14,api_calls,3142.2,100000,0,562903.07,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.922,False,2025-05-14T23:59:00Z
USG00010452,ACC0093,CTR00173,2025-05-15,api_calls,2146.55,100000,0,565049.62,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.962,False,2025-05-15T23:59:00Z
USG00010453,ACC0093,CTR00173,2025-05-16,api_calls,3114.36,100000,0,568163.98,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.973,False,2025-05-16T23:59:00Z
USG00010454,ACC0093,CTR00173,2025-05-17,api_calls,5624.3,100000,0,573788.28,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.979,False,2025-05-17T23:59:00Z
USG00010455,ACC0093,CTR00173,2025-05-18,api_calls,4357.05,100000,0,578145.34,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.9,False,2025-05-18T23:59:00Z
USG00010456,ACC0093,CTR00173,2025-05-19,api_calls,4232.81,100000,0,582378.14,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.935,False,2025-05-19T23:59:00Z
USG00010457,ACC0093,CTR00173,2025-05-20,api_calls,2318.26,100000,0,584696.4,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.993,False,2025-05-20T23:59:00Z
USG00010458,ACC0093,CTR00173,2025-05-21,api_calls,3705.93,100000,0,588402.33,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.98,False,2025-05-21T23:59:00Z
USG00010459,ACC0093,CTR00173,2025-05-22,api_calls,4784.2,100000,0,593186.52,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.909,False,2025-05-22T23:59:00Z
USG00010460,ACC0093,CTR00173,2025-05-23,api_calls,5926.04,100000,0,599112.57,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.909,False,2025-05-23T23:59:00Z
USG00010461,ACC0093,CTR00173,2025-05-24,api_calls,5312.38,100000,0,604424.95,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.926,False,2025-05-24T23:59:00Z
USG00010462,ACC0093,CTR00173,2025-05-25,api_calls,3756.17,100000,0,608181.12,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.975,False,2025-05-25T23:59:00Z
USG00010463,ACC0093,CTR00173,2025-05-26,api_calls,5095.99,100000,0,613277.11,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.992,False,2025-05-26T23:59:00Z
USG00010464,ACC0093,CTR00173,2025-05-27,api_calls,3802.5,100000,0,617079.61,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.96,False,2025-05-27T23:59:00Z
USG00010465,ACC0093,CTR00173,2025-05-28,api_calls,4196.4,100000,0,621276.01,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.932,False,2025-05-28T23:59:00Z
USG00010466,ACC0093,CTR00173,2025-05-29,api_calls,3602.03,100000,0,624878.04,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.964,False,2025-05-29T23:59:00Z
USG00010467,ACC0093,CTR00173,2025-05-30,api_calls,3593.77,100000,0,628471.81,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.928,False,2025-05-30T23:59:00Z
USG00010468,ACC0093,CTR00173,2025-05-31,api_calls,5186.69,100000,0,633658.5,0.0,False,BP-2025-05-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.952,False,2025-05-31T23:59:00Z
USG00010469,ACC0093,CTR00173,2025-06-01,api_calls,6342.99,100000,0,640001.49,0.0,False,BP-2025-06-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.913,False,2025-06-01T23:59:00Z
USG00010470,ACC0093,CTR00173,2025-06-02,api_calls,5677.05,100000,0,645678.54,0.0,False,BP-2025-06-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,1.0,False,2025-06-02T23:59:00Z
USG00010471,ACC0093,CTR00173,2025-06-03,api_calls,5864.12,100000,0,651542.66,0.0,False,BP-2025-06-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.973,False,2025-06-03T23:59:00Z
USG00010472,ACC0093,CTR00173,2025-06-04,api_calls,2375.94,100000,0,653918.6,0.0,False,BP-2025-06-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.977,False,2025-06-04T23:59:00Z
USG00010473,ACC0093,CTR00173,2025-06-05,api_calls,4126.56,100000,0,658045.15,0.0,False,BP-2025-06-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.913,False,2025-06-05T23:59:00Z
USG00010474,ACC0093,CTR00173,2025-06-06,api_calls,3823.52,100000,0,661868.67,0.0,False,BP-2025-06-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.903,False,2025-06-06T23:59:00Z
USG00010475,ACC0093,CTR00173,2025-06-07,api_calls,3078.27,100000,0,664946.94,0.0,False,BP-2025-06-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.927,False,2025-06-07T23:59:00Z
USG00010476,ACC0093,CTR00173,2025-06-08,api_calls,5236.57,100000,0,670183.51,0.0,False,BP-2025-06-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.967,False,2025-06-08T23:59:00Z
USG00010477,ACC0093,CTR00173,2025-06-09,api_calls,3896.63,100000,0,674080.15,0.0,False,BP-2025-06-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.906,False,2025-06-09T23:59:00Z
USG00010478,ACC0093,CTR00173,2025-06-10,api_calls,3189.96,100000,0,677270.1,0.0,False,BP-2025-06-01,api,ap-southeast-1,Add-ons,PRD-API-GW,False,0.903,False,2025-06-10T23:59:00Z
