sla_id,account_id,contract_id,period_start,period_end,sla_metric,contractual_target,actual_value,is_breach,breach_severity,credit_eligible,credit_calculated,credit_applied,credit_invoice_id,measured_at,data_source,is_disputed,dispute_resolution
SLA000322,ACC0085,CTR00159,2025-06-01,2025-06-30,data_sync_lag,60.0,274.8,True,major,True,675.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000323,ACC0086,CTR00160,2025-01-01,2025-01-31,uptime,99.9,98.973,True,minor,True,350.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000324,ACC0086,CTR00160,2025-01-01,2025-01-31,api_response_p99,500.0,820.5,True,minor,True,350.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000325,ACC0086,CTR00160,2025-01-01,2025-01-31,data_sync_lag,60.0,221.1,True,major,True,700.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000326,ACC0086,CTR00160,2025-01-01,2025-01-31,ticket_response,4.0,10.3,True,critical,True,1400.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000327,ACC0086,CTR00160,2025-02-01,2025-02-28,data_sync_lag,60.0,201.4,True,minor,True,350.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000328,ACC0086,CTR00161,2025-03-01,2025-03-31,data_sync_lag,60.0,114.7,True,major,True,675.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000329,ACC0086,CTR00161,2025-06-01,2025-06-30,ticket_response,4.0,20.1,True,minor,True,337.5,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000330,ACC0087,CTR00162,2025-04-01,2025-04-30,ticket_response,4.0,14.6,True,major,True,800.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000331,ACC0087,CTR00162,2025-04-01,2025-04-30,data_sync_lag,60.0,76.8,True,minor,True,400.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000332,ACC0087,CTR00163,2025-01-01,2025-01-31,api_response_p99,500.0,1117.7,True,minor,True,300.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000333,ACC0089,CTR00165,2025-03-01,2025-03-31,api_response_p99,500.0,537.3,True,minor,True,350.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000334,ACC0089,CTR00165,2025-06-01,2025-06-30,ticket_response,4.0,17.2,True,minor,True,350.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000335,ACC0089,CTR00165,2025-06-01,2025-06-30,data_sync_lag,60.0,276.4,True,critical,True,1400.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000336,ACC0089,CTR00165,2025-06-01,2025-06-30,api_response_p99,500.0,687.9,True,major,True,700.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000337,ACC0089,CTR00166,2025-04-01,2025-04-30,uptime,99.9,98.257,True,major,True,700.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000338,ACC0089,CTR00166,2025-06-01,2025-06-30,ticket_response,4.0,6.3,True,minor,True,350.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000339,ACC0089,CTR00166,2025-06-01,2025-06-30,api_response_p99,500.0,1011.8,True,minor,True,350.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000340,ACC0089,CTR00166,2025-06-01,2025-06-30,data_sync_lag,60.0,291.3,True,minor,True,350.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000341,ACC0091,CTR00168,2025-02-01,2025-02-28,api_response_p99,500.0,1442.7,True,major,True,700.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000342,ACC0091,CTR00168,2025-06-01,2025-06-30,api_response_p99,500.0,1396.1,True,minor,True,350.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000343,ACC0091,CTR00170,2025-05-01,2025-05-31,ticket_response,4.0,23.3,True,minor,True,337.5,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000344,ACC0092,CTR00171,2025-01-01,2025-01-31,data_sync_lag,60.0,165.4,True,critical,True,1270.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000345,ACC0092,CTR00172,2025-04-01,2025-04-30,uptime,99.9,99.749,True,major,True,650.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000346,ACC0096,CTR00178,2025-03-01,2025-03-31,ticket_response,4.0,15.2,True,major,True,700.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000347,ACC0097,CTR00179,2025-05-01,2025-05-31,data_sync_lag,60.0,95.0,True,major,True,650.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000348,ACC0097,CTR00179,2025-05-01,2025-05-31,uptime,99.9,99.029,True,major,True,650.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000349,ACC0097,CTR00179,2025-05-01,2025-05-31,api_response_p99,500.0,1274.4,True,major,True,650.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000350,ACC0098,CTR00180,2025-05-01,2025-05-31,data_sync_lag,60.0,165.1,True,major,True,710.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000351,ACC0098,CTR00181,2025-04-01,2025-04-30,uptime,99.9,99.654,True,major,True,700.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000352,ACC0099,CTR00182,2025-02-01,2025-02-28,uptime,99.9,99.772,True,critical,True,1410.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000353,ACC0099,CTR00182,2025-04-01,2025-04-30,api_response_p99,500.0,712.5,True,major,True,705.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000354,ACC0099,CTR00182,2025-04-01,2025-04-30,ticket_response,4.0,19.7,True,minor,True,352.5,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000355,ACC0099,CTR00182,2025-04-01,2025-04-30,uptime,99.9,98.326,True,minor,True,352.5,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000356,ACC0099,CTR00182,2025-04-01,2025-04-30,data_sync_lag,60.0,149.2,True,major,True,705.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000357,ACC0099,CTR00182,2025-05-01,2025-05-31,uptime,99.9,98.079,True,minor,True,352.5,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000358,ACC0099,CTR00183,2025-01-01,2025-01-31,uptime,99.9,99.07,True,critical,True,1250.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000359,ACC0099,CTR00183,2025-04-01,2025-04-30,ticket_response,4.0,17.6,True,minor,True,312.5,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000360,ACC0099,CTR00183,2025-04-01,2025-04-30,api_response_p99,500.0,1094.8,True,major,True,625.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000361,ACC0100,CTR00184,2025-04-01,2025-04-30,uptime,99.9,98.807,True,minor,True,427.5,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000362,ACC0100,CTR00184,2025-04-01,2025-04-30,data_sync_lag,60.0,180.9,True,minor,True,427.5,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000363,ACC0100,CTR00184,2025-04-01,2025-04-30,api_response_p99,500.0,894.2,True,minor,True,427.5,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000364,ACC0101,CTR00185,2025-01-01,2025-01-31,ticket_response,4.0,6.9,True,minor,True,115.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000365,ACC0104,CTR00189,2025-02-01,2025-02-28,api_response_p99,500.0,768.1,True,minor,True,110.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000366,ACC0104,CTR00189,2025-05-01,2025-05-31,uptime,99.9,98.324,True,minor,True,110.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000367,ACC0106,CTR00191,2025-01-01,2025-01-31,data_sync_lag,60.0,72.1,True,major,True,250.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000368,ACC0106,CTR00191,2025-05-01,2025-05-31,ticket_response,4.0,5.4,True,major,True,250.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000369,ACC0107,CTR00192,2025-06-01,2025-06-30,ticket_response,4.0,19.8,True,minor,True,175.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000370,ACC0107,CTR00193,2025-01-01,2025-01-31,api_response_p99,500.0,1005.0,True,minor,True,135.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000371,ACC0107,CTR00193,2025-02-01,2025-02-28,uptime,99.9,99.179,True,major,True,270.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000372,ACC0107,CTR00193,2025-03-01,2025-03-31,data_sync_lag,60.0,141.2,True,minor,True,135.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000373,ACC0108,CTR00194,2025-01-01,2025-01-31,uptime,99.9,97.957,True,critical,True,500.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000374,ACC0108,CTR00194,2025-06-01,2025-06-30,api_response_p99,500.0,1428.7,True,minor,True,125.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000375,ACC0110,CTR00196,2025-01-01,2025-01-31,api_response_p99,500.0,926.6,True,major,True,320.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000376,ACC0110,CTR00196,2025-02-01,2025-02-28,uptime,99.9,98.371,True,major,True,320.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000377,ACC0110,CTR00196,2025-05-01,2025-05-31,data_sync_lag,60.0,249.2,True,major,True,320.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000378,ACC0110,CTR00196,2025-06-01,2025-06-30,data_sync_lag,60.0,227.2,True,major,True,320.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000379,ACC0114,CTR00201,2025-04-01,2025-04-30,data_sync_lag,60.0,65.5,True,minor,True,105.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000380,ACC0114,CTR00201,2025-05-01,2025-05-31,api_response_p99,500.0,1387.8,True,minor,True,105.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000381,ACC0114,CTR00202,2025-01-01,2025-01-31,ticket_response,4.0,10.6,True,major,True,250.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000382,ACC0115,CTR00204,2025-01-01,2025-01-31,data_sync_lag,60.0,146.6,True,minor,True,125.0,False,,2025-01-31T23:59:00Z,monitoring_platform,True,
SLA000383,ACC0116,CTR00205,2025-06-01,2025-06-30,uptime,99.9,97.999,True,major,True,210.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000384,ACC0116,CTR00206,2025-03-01,2025-03-31,data_sync_lag,60.0,91.4,True,major,True,220.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000385,ACC0117,CTR00207,2025-06-01,2025-06-30,api_response_p99,500.0,1080.6,True,minor,True,120.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000386,ACC0117,CTR00208,2025-01-01,2025-01-31,data_sync_lag,60.0,269.6,True,minor,True,125.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000387,ACC0117,CTR00208,2025-03-01,2025-03-31,uptime,99.9,97.925,True,major,True,250.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000388,ACC0117,CTR00208,2025-04-01,2025-04-30,data_sync_lag,60.0,188.2,True,critical,True,500.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000389,ACC0119,CTR00210,2025-02-01,2025-02-28,ticket_response,4.0,15.8,True,minor,True,120.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000390,ACC0119,CTR00210,2025-05-01,2025-05-31,api_response_p99,500.0,723.0,True,minor,True,120.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000391,ACC0120,CTR00212,2025-04-01,2025-04-30,api_response_p99,500.0,1027.9,True,critical,True,510.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000392,ACC0120,CTR00213,2025-05-01,2025-05-31,uptime,99.9,98.337,True,critical,True,560.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000393,ACC0120,CTR00213,2025-06-01,2025-06-30,api_response_p99,500.0,1162.9,True,minor,True,140.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000394,ACC0121,CTR00214,2025-04-01,2025-04-30,uptime,99.9,99.678,True,minor,True,115.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000395,ACC0122,CTR00215,2025-03-01,2025-03-31,ticket_response,4.0,16.8,True,minor,True,127.5,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000396,ACC0122,CTR00215,2025-04-01,2025-04-30,ticket_response,4.0,23.3,True,major,True,255.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000397,ACC0122,CTR00215,2025-05-01,2025-05-31,data_sync_lag,60.0,240.7,True,critical,True,510.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000398,ACC0123,CTR00216,2025-04-01,2025-04-30,uptime,99.9,98.929,True,minor,True,125.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000399,ACC0123,CTR00216,2025-06-01,2025-06-30,data_sync_lag,60.0,181.3,True,minor,True,125.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000400,ACC0123,CTR00217,2025-02-01,2025-02-28,api_response_p99,500.0,940.8,True,major,True,250.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000401,ACC0123,CTR00217,2025-03-01,2025-03-31,data_sync_lag,60.0,199.1,True,minor,True,125.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000402,ACC0123,CTR00217,2025-05-01,2025-05-31,data_sync_lag,60.0,159.4,True,major,True,250.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000403,ACC0123,CTR00217,2025-06-01,2025-06-30,ticket_response,4.0,9.3,True,minor,True,125.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000404,ACC0124,CTR00218,2025-01-01,2025-01-31,uptime,99.9,98.295,True,critical,True,440.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000405,ACC0124,CTR00218,2025-06-01,2025-06-30,api_response_p99,500.0,641.9,True,minor,True,110.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000406,ACC0126,CTR00220,2025-03-01,2025-03-31,data_sync_lag,60.0,288.1,True,major,True,240.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000407,ACC0126,CTR00220,2025-06-01,2025-06-30,ticket_response,4.0,21.9,True,minor,True,120.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000408,ACC0127,CTR00221,2025-06-01,2025-06-30,uptime,99.9,99.048,True,major,True,300.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000409,ACC0127,CTR00222,2025-02-01,2025-02-28,uptime,99.9,98.368,True,minor,True,125.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000410,ACC0127,CTR00222,2025-05-01,2025-05-31,uptime,99.9,99.627,True,major,True,250.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000411,ACC0128,CTR00223,2025-02-01,2025-02-28,ticket_response,4.0,21.5,True,major,True,240.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000412,ACC0128,CTR00223,2025-04-01,2025-04-30,data_sync_lag,60.0,91.2,True,minor,True,120.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000413,ACC0128,CTR00224,2025-04-01,2025-04-30,api_response_p99,500.0,586.6,True,major,True,240.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000414,ACC0129,CTR00225,2025-01-01,2025-01-31,data_sync_lag,60.0,176.4,True,minor,True,115.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000415,ACC0129,CTR00225,2025-05-01,2025-05-31,data_sync_lag,60.0,206.6,True,minor,True,115.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000416,ACC0130,CTR00228,2025-03-01,2025-03-31,ticket_response,4.0,5.0,True,minor,True,105.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000417,ACC0131,CTR00229,2025-01-01,2025-01-31,api_response_p99,500.0,1414.3,True,major,True,230.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000418,ACC0131,CTR00229,2025-02-01,2025-02-28,api_response_p99,500.0,904.9,True,minor,True,115.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000419,ACC0131,CTR00229,2025-03-01,2025-03-31,ticket_response,4.0,11.1,True,critical,True,460.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000420,ACC0132,CTR00230,2025-01-01,2025-01-31,ticket_response,4.0,19.1,True,major,True,250.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000421,ACC0132,CTR00230,2025-03-01,2025-03-31,uptime,99.9,98.518,True,critical,True,500.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000422,ACC0132,CTR00231,2025-02-01,2025-02-28,uptime,99.9,98.179,True,minor,True,125.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000423,ACC0133,CTR00233,2025-04-01,2025-04-30,data_sync_lag,60.0,205.9,True,minor,True,115.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000424,ACC0135,CTR00236,2025-02-01,2025-02-28,ticket_response,4.0,6.3,True,minor,True,120.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000425,ACC0135,CTR00236,2025-05-01,2025-05-31,data_sync_lag,60.0,186.1,True,major,True,240.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000426,ACC0136,CTR00237,2025-03-01,2025-03-31,data_sync_lag,60.0,78.9,True,major,True,240.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000427,ACC0138,CTR00240,2025-03-01,2025-03-31,uptime,99.9,99.04,True,minor,True,117.5,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000428,ACC0139,CTR00241,2025-02-01,2025-02-28,uptime,99.9,99.401,True,minor,True,105.0,False,,2025-02-28T23:59:00Z,monitoring_platform,True,
SLA000429,ACC0140,CTR00242,2025-04-01,2025-04-30,api_response_p99,500.0,1477.5,True,critical,True,560.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000430,ACC0140,CTR00243,2025-06-01,2025-06-30,api_response_p99,500.0,1107.9,True,minor,True,120.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000431,ACC0141,CTR00244,2025-01-01,2025-01-31,api_response_p99,500.0,1413.8,True,minor,True,115.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000432,ACC0141,CTR00244,2025-03-01,2025-03-31,api_response_p99,500.0,1416.3,True,minor,True,115.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000433,ACC0141,CTR00244,2025-05-01,2025-05-31,data_sync_lag,60.0,93.7,True,major,True,230.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000434,ACC0141,CTR00244,2025-06-01,2025-06-30,ticket_response,4.0,7.6,True,major,True,230.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000435,ACC0142,CTR00245,2025-02-01,2025-02-28,data_sync_lag,60.0,150.2,True,minor,True,125.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000436,ACC0143,CTR00246,2025-01-01,2025-01-31,data_sync_lag,60.0,192.7,True,major,True,230.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000437,ACC0144,CTR00247,2025-01-01,2025-01-31,uptime,99.9,98.457,True,major,True,250.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000438,ACC0144,CTR00247,2025-02-01,2025-02-28,data_sync_lag,60.0,201.7,True,major,True,250.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000439,ACC0144,CTR00248,2025-01-01,2025-01-31,ticket_response,4.0,21.2,True,critical,True,680.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000440,ACC0144,CTR00248,2025-06-01,2025-06-30,data_sync_lag,60.0,208.1,True,major,True,340.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000441,ACC0145,CTR00249,2025-06-01,2025-06-30,data_sync_lag,60.0,192.3,True,major,True,245.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000442,ACC0146,CTR00250,2025-02-01,2025-02-28,data_sync_lag,60.0,208.0,True,critical,True,460.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000443,ACC0146,CTR00250,2025-05-01,2025-05-31,data_sync_lag,60.0,260.4,True,minor,True,115.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000444,ACC0147,CTR00252,2025-03-01,2025-03-31,ticket_response,4.0,21.8,True,major,True,230.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000445,ACC0147,CTR00252,2025-04-01,2025-04-30,api_response_p99,500.0,1317.4,True,minor,True,115.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000446,ACC0147,CTR00252,2025-05-01,2025-05-31,api_response_p99,500.0,1061.9,True,minor,True,115.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000447,ACC0147,CTR00253,2025-03-01,2025-03-31,data_sync_lag,60.0,167.6,True,major,True,390.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000448,ACC0148,CTR00254,2025-01-01,2025-01-31,api_response_p99,500.0,1203.5,True,minor,True,175.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000449,ACC0150,CTR00256,2025-05-01,2025-05-31,ticket_response,4.0,21.8,True,minor,True,112.5,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000450,ACC0151,CTR00257,2025-01-01,2025-01-31,data_sync_lag,60.0,225.7,True,major,True,250.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000451,ACC0151,CTR00257,2025-02-01,2025-02-28,ticket_response,4.0,16.5,True,minor,True,125.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000452,ACC0151,CTR00257,2025-05-01,2025-05-31,api_response_p99,500.0,831.4,True,major,True,250.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000453,ACC0151,CTR00258,2025-01-01,2025-01-31,data_sync_lag,60.0,251.4,True,major,True,230.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000454,ACC0151,CTR00258,2025-04-01,2025-04-30,data_sync_lag,60.0,266.0,True,minor,True,115.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000455,ACC0152,CTR00259,2025-01-01,2025-01-31,api_response_p99,500.0,1455.3,True,minor,True,125.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000456,ACC0152,CTR00259,2025-02-01,2025-02-28,ticket_response,4.0,11.3,True,critical,True,500.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000457,ACC0152,CTR00259,2025-03-01,2025-03-31,api_response_p99,500.0,653.7,True,major,True,250.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000458,ACC0153,CTR00261,2025-04-01,2025-04-30,uptime,99.9,98.131,True,minor,True,110.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000459,ACC0156,CTR00264,2025-02-01,2025-02-28,uptime,99.9,98.117,True,major,True,230.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000460,ACC0156,CTR00265,2025-03-01,2025-03-31,ticket_response,4.0,9.5,True,minor,True,110.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000461,ACC0157,CTR00266,2025-04-01,2025-04-30,uptime,99.9,99.692,True,minor,True,185.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000462,ACC0158,CTR00267,2025-02-01,2025-02-28,api_response_p99,500.0,1098.9,True,major,True,250.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000463,ACC0161,CTR00270,2025-01-01,2025-01-31,api_response_p99,500.0,1326.0,True,minor,True,140.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000464,ACC0161,CTR00270,2025-02-01,2025-02-28,uptime,99.9,97.845,True,critical,True,560.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000465,ACC0162,CTR00271,2025-01-01,2025-01-31,data_sync_lag,60.0,235.4,True,minor,True,120.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000466,ACC0162,CTR00271,2025-04-01,2025-04-30,uptime,99.9,99.639,True,critical,True,480.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000467,ACC0162,CTR00271,2025-06-01,2025-06-30,api_response_p99,500.0,527.5,True,minor,True,120.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000468,ACC0162,CTR00272,2025-02-01,2025-02-28,api_response_p99,500.0,559.8,True,minor,True,105.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000469,ACC0165,CTR00275,2025-04-01,2025-04-30,data_sync_lag,60.0,177.4,True,minor,True,115.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000470,ACC0167,CTR00279,2025-06-01,2025-06-30,ticket_response,4.0,16.0,True,minor,True,135.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000471,ACC0168,CTR00280,2025-05-01,2025-05-31,api_response_p99,500.0,785.8,True,major,True,400.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000472,ACC0168,CTR00280,2025-06-01,2025-06-30,ticket_response,4.0,6.4,True,major,True,400.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000473,ACC0169,CTR00281,2025-01-01,2025-01-31,data_sync_lag,60.0,106.6,True,minor,True,130.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000474,ACC0169,CTR00281,2025-04-01,2025-04-30,data_sync_lag,60.0,294.9,True,major,True,260.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000475,ACC0169,CTR00281,2025-05-01,2025-05-31,ticket_response,4.0,22.6,True,minor,True,130.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000476,ACC0169,CTR00281,2025-06-01,2025-06-30,api_response_p99,500.0,880.7,True,minor,True,130.0,False,,2025-06-30T23:59:00Z,monitoring_platform,True,
SLA000477,ACC0169,CTR00282,2025-03-01,2025-03-31,data_sync_lag,60.0,161.3,True,major,True,390.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000478,ACC0170,CTR00283,2025-01-01,2025-01-31,api_response_p99,500.0,992.2,True,minor,True,117.5,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000479,ACC0170,CTR00283,2025-04-01,2025-04-30,data_sync_lag,60.0,65.1,True,major,True,235.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000480,ACC0172,CTR00286,2025-04-01,2025-04-30,api_response_p99,500.0,1043.7,True,minor,True,110.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000481,ACC0172,CTR00286,2025-05-01,2025-05-31,api_response_p99,500.0,1246.7,True,minor,True,110.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000482,ACC0172,CTR00286,2025-06-01,2025-06-30,api_response_p99,500.0,1461.3,True,minor,True,110.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
