order_id,line_id,product_id,quantity_ordered,unit_price,discount_pct,line_status,created_at
ORD-010347,1,PRD-01326,88,196.04,0.0,Closed,2023-12-12
ORD-010347,2,PRD-01482,324,397.86,0.0,Closed,2023-12-12
ORD-010348,1,PRD-01350,413,205.84,0.0,Open,2024-02-24
ORD-010349,1,PRD-00014,326,110.56,0.0,Closed,2024-06-22
ORD-010349,2,PRD-00901,370,323.63,0.0,Open,2024-06-22
ORD-010350,1,PRD-01411,358,214.8,0.15,Open,2023-12-26
ORD-010351,1,PRD-01468,305,295.17,0.15,Closed,2024-06-23
ORD-010352,1,PRD-00250,374,174.21,0.05,Closed,2023-12-07
ORD-010353,1,PRD-01213,475,366.95,0.0,Closed,2023-12-18
ORD-010354,1,PRD-01297,394,153.14,0.15,Closed,2023-11-08
ORD-010355,1,PRD-01141,292,58.41,0.1,Superseded,2024-01-30
ORD-010355,1,PRD-01141,178,58.41,0.1,Closed,2024-02-04
ORD-010356,1,PRD-01084,67,34.01,0.0,Superseded,2024-01-22
ORD-010356,1,PRD-01084,226,34.01,0.0,Closed,2024-02-05
ORD-010356,2,PRD-00099,311,222.44,0.0,Closed,2024-02-05
ORD-010357,1,PRD-00191,150,290.96,0.1,Closed,2023-12-11
ORD-010357,2,PRD-01126,476,94.92,0.1,Closed,2023-12-11
ORD-010358,1,PRD-01435,279,358.6,0.0,Closed,2024-03-23
ORD-010358,2,PRD-00499,390,171.88,0.0,Closed,2024-03-23
ORD-010359,1,PRD-00476,298,396.44,0.05,Closed,2024-03-27
ORD-010359,2,PRD-00255,422,174.26,0.0,Closed,2024-03-27
ORD-010359,3,PRD-01095,104,305.62,0.1,Closed,2024-03-27
ORD-010360,1,PRD-00165,68,333.84,0.0,Closed,2023-11-30
ORD-010360,2,PRD-00151,173,213.47,0.0,Closed,2023-11-30
ORD-010361,1,PRD-00727,54,398.81,0.0,Superseded,2024-06-07
ORD-010361,1,PRD-00727,203,398.81,0.0,Closed,2024-06-20
ORD-010361,2,PRD-00831,85,246.03,0.05,Closed,2024-06-20
ORD-010361,3,PRD-00548,320,81.73,0.0,Closed,2024-06-20
ORD-010362,1,PRD-01003,316,304.37,0.0,Closed,2024-03-16
ORD-010362,2,PRD-00054,322,286.43,0.05,Open,2024-03-16
ORD-010363,1,PRD-00197,180,330.81,0.0,Closed,2023-10-31
ORD-010364,1,PRD-00088,93,37.04,0.1,Closed,2023-11-07
ORD-010365,1,PRD-00169,297,372.7,0.0,Superseded,2024-03-29
ORD-010365,1,PRD-00169,194,372.7,0.0,Closed,2024-04-05
ORD-010366,1,PRD-01229,185,186.15,0.05,Closed,2024-02-23
ORD-010367,1,PRD-01096,232,219.91,0.05,Open,2024-06-23
ORD-010368,1,PRD-01000,300,231.5,0.1,Closed,2024-04-23
ORD-010368,2,PRD-01295,345,11.12,0.0,Closed,2024-04-23
ORD-010369,1,PRD-01418,280,231.6,0.0,Open,2023-11-08
ORD-010369,2,PRD-00368,278,86.62,0.1,Closed,2023-11-08
ORD-010370,1,PRD-00270,453,172.29,0.15,Closed,2024-03-10
ORD-010370,2,PRD-00458,425,175.12,0.1,Closed,2024-03-10
ORD-010371,1,PRD-01231,290,346.02,0.0,Closed,2024-05-05
ORD-010371,2,PRD-01123,79,297.28,0.0,Closed,2024-05-05
ORD-010372,1,PRD-01364,187,215.81,0.0,Closed,2024-02-27
ORD-010372,2,PRD-01185,224,258.59,0.0,Superseded,2024-02-21
ORD-010372,2,PRD-01185,185,258.59,0.0,Closed,2024-02-27
ORD-010372,3,PRD-01151,334,223.83,0.15,Closed,2024-02-27
ORD-010373,1,PRD-00065,475,6.32,0.1,Closed,2023-11-29
ORD-010374,1,PRD-00523,350,84.11,0.0,Closed,2024-05-10
ORD-010375,1,PRD-00314,307,302.14,0.1,Closed,2023-12-24
ORD-010376,1,PRD-00910,279,384.15,0.0,Closed,2023-10-27
ORD-010377,1,PRD-00284,437,387.16,0.0,Closed,2023-12-25
ORD-010377,2,PRD-01391,69,367.4,0.0,Closed,2023-12-25
ORD-010377,3,PRD-00945,420,57.39,0.0,Closed,2023-12-25
ORD-010378,1,PRD-00570,346,363.7,0.0,Closed,2023-12-09
ORD-010378,2,PRD-01457,132,307.65,0.1,Closed,2023-12-09
ORD-010379,1,PRD-00967,394,87.54,0.1,Superseded,2024-01-05
ORD-010379,1,PRD-00967,469,87.54,0.1,Closed,2024-01-11
ORD-010379,2,PRD-00094,290,313.24,0.0,Closed,2024-01-11
ORD-010379,3,PRD-00556,183,90.66,0.1,Closed,2024-01-11
ORD-010380,1,PRD-00896,319,205.19,0.05,Closed,2024-01-12
ORD-010380,2,PRD-00735,337,60.11,0.0,Open,2024-01-12
ORD-010381,1,PRD-00395,78,316.21,0.1,Closed,2023-12-13
ORD-010382,1,PRD-00422,468,64.88,0.05,Open,2024-05-17
ORD-010382,2,PRD-00128,48,99.69,0.0,Closed,2024-05-17
ORD-010383,1,PRD-00773,426,386.22,0.1,Closed,2024-03-02
ORD-010383,2,PRD-01054,299,269.2,0.1,Closed,2024-03-02
ORD-010383,3,PRD-00631,95,57.04,0.0,Closed,2024-03-02
ORD-010384,1,PRD-01463,93,397.95,0.1,Closed,2024-01-28
ORD-010385,1,PRD-00876,250,231.87,0.0,Closed,2023-10-28
ORD-010386,1,PRD-00161,470,87.38,0.05,Closed,2024-05-18
ORD-010387,1,PRD-00703,625,161.86,0.0,Superseded,2024-01-10
ORD-010387,1,PRD-00703,461,161.86,0.0,Closed,2024-01-22
ORD-010387,2,PRD-01128,385,81.41,0.0,Closed,2024-01-22
ORD-010387,3,PRD-00775,307,221.49,0.1,Open,2024-01-22
ORD-010388,1,PRD-01020,492,12.66,0.15,Open,2024-02-03
ORD-010389,1,PRD-01182,415,258.51,0.0,Closed,2024-04-12
ORD-010389,2,PRD-01049,542,86.36,0.0,Superseded,2024-04-03
ORD-010389,2,PRD-01049,485,86.36,0.0,Closed,2024-04-12
ORD-010389,3,PRD-00301,167,369.84,0.0,Closed,2024-04-12
ORD-010390,1,PRD-00554,143,29.91,0.0,Closed,2024-02-25
ORD-010390,2,PRD-01394,422,240.33,0.0,Closed,2024-02-25
ORD-010390,3,PRD-00956,234,137.73,0.1,Closed,2024-02-25
ORD-010391,1,PRD-00094,172,228.83,0.1,Closed,2024-02-03
ORD-010391,2,PRD-00661,343,45.37,0.0,Closed,2024-02-03
ORD-010392,1,PRD-00810,302,216.65,0.05,Closed,2023-10-01
ORD-010392,2,PRD-00055,353,233.09,0.0,Superseded,2023-09-14
ORD-010392,2,PRD-00055,387,233.09,0.0,Closed,2023-10-01
ORD-010392,3,PRD-00791,275,372.47,0.1,Open,2023-10-01
ORD-010393,1,PRD-00167,124,290.25,0.0,Closed,2024-02-15
ORD-010394,1,PRD-00121,301,212.02,0.05,Open,2024-06-25
ORD-010394,2,PRD-00184,243,194.34,0.0,Closed,2024-06-25
ORD-010395,1,PRD-01333,199,87.7,0.0,Closed,2023-10-28
ORD-010395,2,PRD-01413,477,89.81,0.15,Closed,2023-10-28
ORD-010396,1,PRD-00379,137,10.05,0.05,Closed,2024-03-21
ORD-010397,1,PRD-00534,230,346.17,0.0,Closed,2024-03-26
ORD-010398,1,PRD-00856,401,104.17,0.05,Closed,2024-05-26
ORD-010398,2,PRD-01331,443,311.26,0.0,Closed,2024-05-26
ORD-010399,1,PRD-00978,382,334.91,0.0,Closed,2024-02-02
ORD-010399,2,PRD-00531,238,319.49,0.0,Closed,2024-02-02
ORD-010400,1,PRD-00141,360,122.1,0.1,Closed,2024-04-23
ORD-010401,1,PRD-00261,254,109.02,0.0,Closed,2024-01-04
ORD-010401,2,PRD-00296,228,260.26,0.0,Superseded,2023-12-16
ORD-010401,2,PRD-00296,365,260.26,0.0,Closed,2024-01-04
ORD-010402,1,PRD-00259,424,157.61,0.0,Closed,2024-02-03
ORD-010403,1,PRD-01381,414,32.25,0.1,Closed,2024-03-05
ORD-010404,1,PRD-00359,76,197.3,0.1,Closed,2024-01-31
ORD-010405,1,PRD-00992,195,121.28,0.0,Closed,2024-03-24
ORD-010405,2,PRD-00211,484,125.26,0.0,Closed,2024-03-24
ORD-010406,1,PRD-01290,363,76.6,0.0,Closed,2023-12-11
ORD-010406,2,PRD-01051,340,116.27,0.0,Closed,2023-12-11
ORD-010407,1,PRD-01234,496,116.6,0.05,Closed,2024-04-29
ORD-010407,2,PRD-01374,211,206.4,0.0,Closed,2024-04-29
ORD-010408,1,PRD-01014,339,168.6,0.15,Closed,2024-05-09
ORD-010409,1,PRD-00699,134,389.53,0.05,Closed,2024-05-18
ORD-010410,1,PRD-00083,54,161.84,0.1,Closed,2024-02-13
ORD-010411,1,PRD-00891,13,178.32,0.1,Closed,2024-02-16
ORD-010412,1,PRD-00054,390,361.79,0.0,Closed,2024-02-02
ORD-010412,2,PRD-01058,147,302.33,0.0,Closed,2024-02-02
ORD-010413,1,PRD-00169,239,393.64,0.0,Closed,2023-10-22
ORD-010414,1,PRD-01498,376,241.15,0.0,Closed,2023-12-04
ORD-010415,1,PRD-00797,30,104.63,0.0,Open,2024-02-23
ORD-010416,1,PRD-01382,162,83.51,0.05,Closed,2024-05-17
ORD-010416,2,PRD-01326,154,39.1,0.0,Closed,2024-05-17
ORD-010417,1,PRD-00742,411,217.8,0.1,Closed,2024-06-22
ORD-010417,2,PRD-00189,488,227.33,0.0,Closed,2024-06-22
ORD-010418,1,PRD-01342,317,336.25,0.0,Closed,2023-10-19
ORD-010419,1,PRD-00151,363,44.26,0.1,Closed,2024-03-07
ORD-010419,2,PRD-00011,176,262.25,0.05,Closed,2024-03-07
ORD-010420,1,PRD-01385,14,7.7,0.1,Closed,2023-11-21
ORD-010421,1,PRD-01227,105,163.27,0.05,Closed,2023-10-23
ORD-010421,2,PRD-00765,452,45.44,0.0,Closed,2023-10-23
ORD-010422,1,PRD-00554,499,176.65,0.05,Closed,2023-11-16
ORD-010423,1,PRD-00750,478,171.83,0.0,Closed,2024-02-19
ORD-010424,1,PRD-00886,211,329.89,0.1,Closed,2023-11-13
ORD-010425,1,PRD-00810,404,173.05,0.0,Open,2023-12-25
ORD-010426,1,PRD-00192,347,203.18,0.05,Closed,2023-11-21
ORD-010426,2,PRD-00503,200,64.06,0.1,Open,2023-11-21
ORD-010427,1,PRD-01239,127,397.47,0.1,Superseded,2024-01-07
ORD-010427,1,PRD-01239,281,397.47,0.1,Open,2024-01-14
ORD-010428,1,PRD-00764,207,366.8,0.1,Superseded,2024-05-11
ORD-010428,1,PRD-00764,64,366.8,0.1,Closed,2024-05-17
ORD-010429,1,PRD-01300,155,20.7,0.0,Closed,2024-03-16
ORD-010430,1,PRD-00188,5,380.69,0.15,Closed,2023-10-12
ORD-010430,2,PRD-01469,464,120.39,0.0,Closed,2023-10-12
ORD-010430,3,PRD-01388,404,208.61,0.0,Closed,2023-10-12
ORD-010431,1,PRD-00031,246,118.11,0.05,Closed,2024-03-27
ORD-010431,2,PRD-00262,237,301.49,0.0,Closed,2024-03-27
ORD-010432,1,PRD-00014,219,90.21,0.1,Closed,2024-01-28
ORD-010433,1,PRD-00592,299,342.44,0.15,Open,2024-05-11
ORD-010433,2,PRD-00112,109,345.78,0.0,Closed,2024-05-11
ORD-010434,1,PRD-00846,69,20.18,0.0,Closed,2023-11-15
ORD-010434,2,PRD-00591,71,154.01,0.0,Closed,2023-11-15
ORD-010434,3,PRD-00844,169,42.34,0.0,Closed,2023-11-15
ORD-010435,1,PRD-01054,167,354.35,0.0,Closed,2024-03-01
ORD-010436,1,PRD-01084,88,394.76,0.0,Closed,2023-11-13
ORD-010437,1,PRD-00821,495,310.14,0.1,Closed,2024-02-09
ORD-010438,1,PRD-01485,25,58.12,0.0,Open,2024-05-05
ORD-010439,1,PRD-01299,370,223.11,0.05,Closed,2023-12-29
ORD-010439,2,PRD-01201,256,72.48,0.0,Closed,2023-12-29
ORD-010439,3,PRD-00911,453,269.49,0.0,Closed,2023-12-29
ORD-010440,1,PRD-01195,193,174.85,0.1,Closed,2024-01-06
ORD-010440,2,PRD-01105,131,299.27,0.05,Closed,2024-01-06
ORD-010441,1,PRD-00462,60,129.2,0.0,Closed,2023-12-10
ORD-010442,1,PRD-01084,219,243.49,0.0,Closed,2024-03-10
ORD-010443,1,PRD-01403,243,255.97,0.0,Superseded,2024-02-03
ORD-010443,1,PRD-01403,430,255.97,0.0,Closed,2024-02-11
ORD-010444,1,PRD-00915,494,125.33,0.0,Closed,2024-02-01
ORD-010445,1,PRD-00449,86,376.42,0.15,Open,2023-10-10
ORD-010446,1,PRD-01252,384,380.67,0.15,Closed,2023-10-16
ORD-010446,2,PRD-00939,291,178.13,0.0,Closed,2023-10-16
ORD-010447,1,PRD-00034,416,234.11,0.0,Closed,2023-11-29
ORD-010448,1,PRD-01382,345,372.71,0.05,Closed,2024-05-31
ORD-010448,2,PRD-00006,133,58.97,0.05,Closed,2024-05-31
ORD-010449,1,PRD-01060,346,50.4,0.0,Closed,2024-04-18
ORD-010449,2,PRD-00089,490,357.65,0.15,Closed,2024-04-18
ORD-010450,1,PRD-01170,25,379.1,0.0,Closed,2023-10-18
ORD-010451,1,PRD-00017,355,127.19,0.0,Closed,2023-10-10
ORD-010452,1,PRD-01030,94,104.99,0.05,Closed,2024-05-12
ORD-010453,1,PRD-01117,31,65.1,0.0,Closed,2024-02-03
ORD-010454,1,PRD-01458,436,159.94,0.0,Closed,2023-12-17
ORD-010454,2,PRD-01029,164,289.05,0.05,Open,2023-12-17
ORD-010455,1,PRD-01235,405,173.57,0.0,Closed,2023-10-28
ORD-010455,2,PRD-01361,213,160.53,0.0,Open,2023-10-28
ORD-010456,1,PRD-00539,284,360.23,0.0,Closed,2024-01-27
ORD-010456,2,PRD-01103,84,252.29,0.0,Open,2024-01-27
ORD-010457,1,PRD-00485,203,280.38,0.0,Open,2023-11-18
ORD-010458,1,PRD-01078,126,215.42,0.1,Closed,2024-06-29
ORD-010458,2,PRD-00399,97,294.77,0.0,Closed,2024-06-29
ORD-010459,1,PRD-00110,207,376.13,0.05,Closed,2023-10-16
ORD-010459,2,PRD-01156,312,219.79,0.0,Open,2023-10-16
ORD-010459,3,PRD-01167,176,106.73,0.0,Closed,2023-10-16
ORD-010460,1,PRD-00685,236,295.65,0.0,Closed,2023-11-27
ORD-010460,2,PRD-01162,317,304.42,0.05,Closed,2023-11-27
ORD-010460,3,PRD-00428,308,24.02,0.0,Closed,2023-11-27
ORD-010461,1,PRD-01308,253,37.66,0.0,Closed,2023-10-27
ORD-010461,2,PRD-00805,484,298.69,0.05,Closed,2023-10-27
ORD-010462,1,PRD-01383,455,72.61,0.0,Closed,2024-04-21
ORD-010463,1,PRD-01165,170,267.31,0.0,Closed,2023-10-15
ORD-010464,1,PRD-00004,381,73.62,0.0,Closed,2024-01-31
ORD-010464,2,PRD-00029,428,308.67,0.0,Closed,2024-01-31
ORD-010464,3,PRD-00640,171,121.98,0.05,Closed,2024-01-31
ORD-010465,1,PRD-01090,229,107.96,0.05,Closed,2024-06-07
ORD-010466,1,PRD-01282,414,219.47,0.0,Closed,2024-01-08
ORD-010466,2,PRD-01382,202,267.06,0.1,Open,2024-01-08
ORD-010466,3,PRD-01032,412,399.2,0.0,Closed,2024-01-08
ORD-010467,1,PRD-01131,339,42.64,0.0,Closed,2024-01-27
ORD-010468,1,PRD-00109,86,49.22,0.05,Closed,2024-04-17
ORD-010469,1,PRD-00920,354,6.88,0.0,Closed,2024-02-11
ORD-010470,1,PRD-00280,226,311.99,0.0,Closed,2024-05-29
ORD-010470,2,PRD-01090,359,315.88,0.0,Closed,2024-05-29
ORD-010470,3,PRD-00698,25,202.8,0.1,Closed,2024-05-29
ORD-010471,1,PRD-00715,610,372.29,0.0,Superseded,2023-12-10
ORD-010471,1,PRD-00715,457,372.29,0.0,Closed,2023-12-22
ORD-010471,2,PRD-00680,476,295.46,0.05,Closed,2023-12-22
ORD-010472,1,PRD-00814,403,305.54,0.0,Closed,2024-03-02
ORD-010472,2,PRD-00080,204,73.23,0.0,Closed,2024-03-02
ORD-010473,1,PRD-01315,444,219.98,0.0,Closed,2023-12-22
ORD-010473,2,PRD-01449,134,390.96,0.0,Closed,2023-12-22
ORD-010473,3,PRD-00809,307,339.56,0.0,Closed,2023-12-22
ORD-010474,1,PRD-01486,363,334.51,0.0,Open,2024-02-27
ORD-010474,2,PRD-01081,473,208.36,0.0,Closed,2024-02-27
ORD-010475,1,PRD-00388,138,149.25,0.0,Superseded,2023-10-28
ORD-010475,1,PRD-00388,31,149.25,0.0,Closed,2023-11-05
ORD-010476,1,PRD-00094,347,219.7,0.0,Superseded,2023-11-13
ORD-010476,1,PRD-00094,497,219.7,0.0,Closed,2023-11-17
ORD-010477,1,PRD-01190,137,168.95,0.1,Closed,2024-06-06
ORD-010477,2,PRD-01096,489,323.01,0.0,Closed,2024-06-06
ORD-010478,1,PRD-01140,230,336.96,0.0,Closed,2024-01-29
ORD-010479,1,PRD-01032,18,235.96,0.0,Closed,2024-02-06
ORD-010479,2,PRD-00218,63,15.66,0.05,Closed,2024-02-06
ORD-010480,1,PRD-01301,191,79.27,0.0,Open,2024-04-25
ORD-010481,1,PRD-01258,283,231.46,0.1,Closed,2023-12-03
ORD-010482,1,PRD-01142,446,14.79,0.0,Closed,2024-03-02
ORD-010483,1,PRD-00543,15,63.18,0.05,Superseded,2023-11-19
ORD-010483,1,PRD-00543,179,63.18,0.05,Closed,2023-12-08
ORD-010483,2,PRD-00530,14,231.41,0.05,Closed,2023-12-08
ORD-010484,1,PRD-01374,268,224.58,0.0,Closed,2024-03-16
ORD-010484,2,PRD-00609,429,337.48,0.0,Closed,2024-03-16
ORD-010485,1,PRD-01288,119,67.49,0.0,Open,2024-04-10
ORD-010486,1,PRD-01117,190,325.9,0.0,Open,2024-02-11
ORD-010486,2,PRD-00227,12,384.53,0.1,Closed,2024-02-11
ORD-010487,1,PRD-01228,117,285.54,0.05,Closed,2023-10-14
ORD-010487,2,PRD-00259,56,390.21,0.1,Closed,2023-10-14
ORD-010488,1,PRD-01216,443,124.89,0.05,Closed,2024-05-07
ORD-010488,2,PRD-00187,299,186.64,0.1,Superseded,2024-05-04
ORD-010488,2,PRD-00187,140,186.64,0.1,Closed,2024-05-07
ORD-010489,1,PRD-01190,42,288.29,0.0,Closed,2024-05-27
ORD-010489,2,PRD-00510,40,214.88,0.1,Closed,2024-05-27
ORD-010490,1,PRD-01231,329,146.4,0.05,Closed,2024-03-07
ORD-010491,1,PRD-00416,348,307.36,0.15,Closed,2023-10-19
ORD-010491,2,PRD-00728,266,376.66,0.15,Open,2023-10-19
ORD-010492,1,PRD-00748,379,228.99,0.0,Closed,2024-04-11
ORD-010493,1,PRD-00971,164,336.43,0.0,Closed,2024-06-11
ORD-010494,1,PRD-01220,385,228.3,0.1,Closed,2024-03-11
ORD-010495,1,PRD-01459,215,58.27,0.0,Closed,2024-03-04
ORD-010496,1,PRD-00184,310,126.53,0.0,Closed,2023-11-08
ORD-010496,2,PRD-01338,334,318.62,0.1,Closed,2023-11-08
ORD-010497,1,PRD-00333,111,78.73,0.1,Closed,2023-12-20
ORD-010498,1,PRD-00056,195,180.66,0.0,Open,2024-02-12
ORD-010499,1,PRD-00845,86,76.14,0.05,Open,2023-11-20
ORD-010499,2,PRD-00677,170,233.42,0.0,Closed,2023-11-20
ORD-010499,3,PRD-01082,314,222.84,0.0,Closed,2023-11-20
ORD-010500,1,PRD-01030,471,146.32,0.1,Closed,2024-02-09
ORD-010501,1,PRD-00607,315,255.12,0.05,Closed,2024-06-04
ORD-010501,2,PRD-00893,1,189.37,0.15,Superseded,2024-05-20
ORD-010501,2,PRD-00893,111,189.37,0.15,Closed,2024-06-04
ORD-010502,1,PRD-00268,220,261.4,0.0,Closed,2024-04-28
ORD-010502,2,PRD-01102,370,358.51,0.1,Closed,2024-04-28
ORD-010503,1,PRD-00570,155,370.05,0.05,Superseded,2024-04-21
ORD-010503,1,PRD-00570,256,370.05,0.05,Closed,2024-05-06
ORD-010504,1,PRD-00975,108,390.25,0.0,Closed,2024-02-19
ORD-010504,2,PRD-00770,362,188.85,0.0,Open,2024-02-19
ORD-010505,1,PRD-00795,313,246.1,0.05,Closed,2024-04-25
ORD-010505,2,PRD-01497,233,24.94,0.0,Closed,2024-04-25
ORD-010506,1,PRD-00594,321,82.58,0.0,Closed,2024-04-18
ORD-010507,1,PRD-01372,405,34.55,0.05,Closed,2024-01-12
ORD-010507,2,PRD-01159,88,389.54,0.1,Closed,2024-01-12
ORD-010508,1,PRD-00838,358,247.94,0.0,Closed,2023-11-29
ORD-010508,2,PRD-01341,356,114.09,0.1,Closed,2023-11-29
ORD-010509,1,PRD-00145,487,79.91,0.0,Closed,2024-03-26
ORD-010509,2,PRD-00100,85,257.88,0.0,Closed,2024-03-26
ORD-010510,1,PRD-01234,184,23.61,0.0,Closed,2024-03-15
ORD-010511,1,PRD-00260,457,209.57,0.0,Closed,2024-02-20
ORD-010511,2,PRD-00034,453,226.42,0.0,Closed,2024-02-20
ORD-010511,3,PRD-01279,397,352.2,0.0,Closed,2024-02-20
ORD-010512,1,PRD-00048,324,243.41,0.05,Open,2023-11-23
ORD-010513,1,PRD-00907,219,119.39,0.0,Closed,2024-06-02
ORD-010514,1,PRD-00136,148,168.86,0.0,Closed,2024-03-09
ORD-010514,2,PRD-00787,474,104.97,0.0,Closed,2024-03-09
ORD-010515,1,PRD-00549,147,150.17,0.0,Closed,2024-01-28
ORD-010516,1,PRD-00178,346,221.08,0.05,Closed,2024-03-19
ORD-010516,2,PRD-01363,383,258.91,0.0,Closed,2024-03-19
ORD-010517,1,PRD-00141,350,126.92,0.0,Superseded,2024-01-23
ORD-010517,1,PRD-00141,310,126.92,0.0,Closed,2024-02-11
ORD-010518,1,PRD-01156,55,232.57,0.0,Closed,2023-11-27
ORD-010518,2,PRD-01386,246,277.55,0.1,Open,2023-11-27
ORD-010519,1,PRD-00079,162,199.06,0.05,Closed,2023-12-23
ORD-010520,1,PRD-00707,293,335.12,0.05,Closed,2024-05-11
ORD-010520,2,PRD-00883,431,319.82,0.1,Closed,2024-05-11
ORD-010520,3,PRD-00467,335,90.2,0.15,Open,2024-05-11
ORD-010521,1,PRD-01404,357,10.73,0.0,Closed,2023-10-20
ORD-010521,2,PRD-01259,489,73.06,0.0,Closed,2023-10-20
ORD-010522,1,PRD-00974,190,144.54,0.1,Closed,2023-10-03
ORD-010522,2,PRD-00436,203,93.05,0.0,Closed,2023-10-03
ORD-010523,1,PRD-01482,152,134.14,0.05,Closed,2024-03-05
ORD-010523,2,PRD-00472,44,143.96,0.05,Closed,2024-03-05
ORD-010524,1,PRD-00839,224,142.13,0.1,Superseded,2024-05-08
ORD-010524,1,PRD-00839,194,142.13,0.1,Closed,2024-05-14
ORD-010525,1,PRD-00515,387,283.0,0.05,Superseded,2024-02-20
ORD-010525,1,PRD-00515,218,283.0,0.05,Closed,2024-02-24
ORD-010525,2,PRD-01108,132,194.3,0.0,Closed,2024-02-24
ORD-010526,1,PRD-00089,315,364.09,0.0,Open,2023-10-25
ORD-010527,1,PRD-00537,88,344.62,0.1,Superseded,2023-12-26
ORD-010527,1,PRD-00537,249,344.62,0.1,Closed,2024-01-15
ORD-010527,2,PRD-01218,461,60.79,0.05,Closed,2024-01-15
ORD-010527,3,PRD-01448,1,131.14,0.1,Superseded,2023-12-30
ORD-010527,3,PRD-01448,112,131.14,0.1,Closed,2024-01-15
ORD-010528,1,PRD-00054,293,215.57,0.1,Closed,2023-12-20
ORD-010528,2,PRD-01203,92,305.65,0.05,Closed,2023-12-20
ORD-010529,1,PRD-00643,91,377.84,0.1,Closed,2023-12-18
ORD-010530,1,PRD-00449,374,185.28,0.1,Closed,2024-02-20
ORD-010531,1,PRD-01419,425,128.62,0.1,Closed,2024-05-22
ORD-010531,2,PRD-01113,319,352.09,0.05,Closed,2024-05-22
ORD-010532,1,PRD-01097,557,335.44,0.05,Superseded,2023-10-13
ORD-010532,1,PRD-01097,472,335.44,0.05,Closed,2023-10-26
ORD-010532,2,PRD-01226,268,248.84,0.1,Closed,2023-10-26
ORD-010533,1,PRD-01214,60,306.8,0.0,Closed,2024-01-15
ORD-010534,1,PRD-00793,224,367.68,0.0,Open,2024-06-08
ORD-010534,2,PRD-00639,173,176.12,0.05,Closed,2024-06-08
ORD-010535,1,PRD-01164,1,326.66,0.05,Superseded,2023-10-05
ORD-010535,1,PRD-01164,45,326.66,0.05,Closed,2023-10-11
ORD-010536,1,PRD-00886,8,156.17,0.05,Closed,2024-06-26
ORD-010536,2,PRD-00758,346,212.04,0.0,Closed,2024-06-26
ORD-010537,1,PRD-00253,466,28.6,0.05,Open,2023-10-29
ORD-010537,2,PRD-01020,361,145.45,0.0,Closed,2023-10-29
ORD-010537,3,PRD-00735,368,388.09,0.05,Open,2023-10-29
ORD-010538,1,PRD-00263,439,249.83,0.1,Closed,2023-12-28
ORD-010538,2,PRD-00851,244,262.56,0.0,Closed,2023-12-28
ORD-010539,1,PRD-01488,422,109.63,0.05,Closed,2024-03-17
ORD-010540,1,PRD-00493,41,192.62,0.05,Closed,2023-11-24
ORD-010540,2,PRD-01198,461,55.35,0.0,Closed,2023-11-24
ORD-010540,3,PRD-00636,339,371.07,0.0,Closed,2023-11-24
ORD-010541,1,PRD-01128,185,32.68,0.05,Open,2024-03-12
ORD-010541,2,PRD-00551,416,338.13,0.05,Closed,2024-03-12
ORD-010542,1,PRD-00160,95,207.07,0.05,Closed,2024-01-06
ORD-010543,1,PRD-00905,246,145.42,0.05,Open,2023-11-16
ORD-010543,2,PRD-00421,374,100.99,0.05,Closed,2023-11-16
ORD-010544,1,PRD-01356,279,307.34,0.0,Closed,2023-10-18
ORD-010544,2,PRD-01301,258,106.46,0.0,Closed,2023-10-18
ORD-010545,1,PRD-01113,32,223.46,0.0,Closed,2024-05-01
ORD-010545,2,PRD-01402,201,98.92,0.0,Closed,2024-05-01
ORD-010546,1,PRD-00921,191,162.72,0.1,Closed,2023-11-12
ORD-010546,2,PRD-00486,499,79.61,0.15,Open,2023-11-12
ORD-010546,3,PRD-00386,239,219.05,0.05,Closed,2023-11-12
ORD-010547,1,PRD-00890,40,309.78,0.05,Closed,2023-10-28
ORD-010547,2,PRD-00778,176,290.26,0.15,Closed,2023-10-28
ORD-010548,1,PRD-01280,31,372.17,0.05,Closed,2024-05-30
ORD-010548,2,PRD-00730,191,278.22,0.0,Closed,2024-05-30
ORD-010549,1,PRD-00670,81,49.25,0.0,Closed,2023-10-05
ORD-010550,1,PRD-00594,292,182.21,0.1,Open,2023-12-26
ORD-010550,2,PRD-00409,12,152.69,0.0,Closed,2023-12-26
ORD-010551,1,PRD-01407,235,388.17,0.0,Closed,2023-12-04
ORD-010552,1,PRD-00874,274,218.0,0.0,Closed,2023-12-29
ORD-010553,1,PRD-00582,458,155.43,0.0,Closed,2024-04-20
ORD-010554,1,PRD-01142,176,77.6,0.0,Closed,2023-10-21
ORD-010554,2,PRD-00625,433,306.7,0.0,Open,2023-10-21
ORD-010554,3,PRD-00024,63,345.54,0.1,Open,2023-10-21
ORD-010555,1,PRD-00992,298,111.06,0.0,Closed,2024-04-25
ORD-010555,2,PRD-00341,349,53.94,0.0,Closed,2024-04-25
ORD-010556,1,PRD-00345,356,69.18,0.1,Closed,2024-05-24
ORD-010556,2,PRD-00253,124,94.96,0.1,Closed,2024-05-24
ORD-010557,1,PRD-00252,413,205.86,0.0,Superseded,2024-03-08
ORD-010557,1,PRD-00252,447,205.86,0.0,Closed,2024-03-23
ORD-010558,1,PRD-00234,221,19.78,0.0,Closed,2024-03-07
ORD-010559,1,PRD-01277,135,242.72,0.05,Open,2024-03-20
