warehouse_id,shipment_id,order_id,line_id,quantity
WH-12,107475,ORD-007273,1,195
WH-12,107476,ORD-007273,2,186
WH-04,118369,ORD-007274,1,475
WH-04,118370,ORD-007274,1,137
WH-04,118371,ORD-007274,2,162
WH-04,118372,ORD-007274,2,57
WH-05,123957,ORD-007275,1,168
WH-05,123958,ORD-007275,2,448
WH-05,123959,ORD-007275,3,59
WH-05,123960,ORD-007275,3,-59
WH-04,118373,ORD-007276,1,437
WH-04,118374,ORD-007276,2,154
WH-04,118375,ORD-007276,2,173
WH-04,118376,ORD-007276,3,29
WH-16,14618,ORD-007277,1,402
WH-06,117741,ORD-007278,1,294
WH-06,117742,ORD-007278,2,462
WH-06,117743,ORD-007278,3,333
WH-13,41000,ORD-007279,1,80
WH-13,41001,ORD-007279,2,155
WH-17,108642,ORD-007280,1,446
WH-07,6146,ORD-007281,1,16
WH-07,6147,ORD-007281,2,384
WH-07,6148,ORD-007281,3,210
WH-01,155477,ORD-007282,1,168
WH-01,155478,ORD-007282,1,121
WH-01,155479,ORD-007282,1,-289
WH-01,155480,ORD-007282,2,345
WH-05,123961,ORD-007283,1,420
WH-02,105613,ORD-007284,1,383
WH-02,105614,ORD-007284,2,255
WH-02,105615,ORD-007284,2,119
WH-02,105616,ORD-007285,1,195
WH-09,196375,ORD-007286,1,272
WH-09,196376,ORD-007286,1,226
WH-02,105617,ORD-007287,1,462
WH-02,105618,ORD-007287,2,292
WH-02,105619,ORD-007287,2,128
WH-02,105620,ORD-007287,3,224
WH-03,83826,ORD-007288,1,81
WH-03,83827,ORD-007288,1,-24
WH-03,83828,ORD-007288,2,201
WH-03,83829,ORD-007288,3,393
WH-03,83830,ORD-007288,3,-101
WH-11,22698,ORD-007289,1,190
WH-15,172082,ORD-007290,1,462
WH-01,155481,ORD-007291,1,66
WH-12,107477,ORD-007292,1,499
WH-16,14619,ORD-007293,1,203
WH-16,14620,ORD-007293,2,300
WH-16,14621,ORD-007293,3,454
WH-16,14622,ORD-007293,3,138
WH-17,108643,ORD-007294,1,241
WH-18,124896,ORD-007295,1,399
WH-18,124897,ORD-007295,2,203
WH-18,124898,ORD-007295,3,362
WH-14,159051,ORD-007296,1,475
WH-14,159052,ORD-007296,2,45
WH-14,159053,ORD-007296,2,50
WH-14,159054,ORD-007296,2,-51
WH-14,159055,ORD-007296,3,407
WH-13,41002,ORD-007297,1,329
WH-12,107478,ORD-007298,1,99
WH-12,107479,ORD-007298,1,136
WH-03,83831,ORD-007299,1,194
WH-03,83832,ORD-007299,1,-68
WH-08,6707,ORD-007300,1,53
WH-08,6708,ORD-007300,1,67
WH-07,6149,ORD-007301,1,18
WH-07,6150,ORD-007301,2,243
WH-07,6151,ORD-007301,2,239
WH-07,6152,ORD-007301,2,74
WH-15,172083,ORD-007302,1,59
WH-15,172084,ORD-007302,1,30
WH-15,172085,ORD-007302,1,40
WH-15,172086,ORD-007302,2,56
WH-01,155482,ORD-007303,1,194
WH-01,155483,ORD-007303,2,401
WH-01,155484,ORD-007303,3,155
WH-01,155485,ORD-007303,3,80
WH-15,172087,ORD-007304,1,285
WH-15,172088,ORD-007304,2,492
WH-05,123962,ORD-007305,1,55
WH-05,123963,ORD-007305,2,341
WH-05,123964,ORD-007305,2,-341
WH-05,123965,ORD-007305,2,73
WH-16,14623,ORD-007306,1,27
WH-16,14624,ORD-007306,1,7
WH-15,172089,ORD-007307,1,325
WH-18,124899,ORD-007308,1,175
WH-13,41003,ORD-007309,1,457
WH-05,123966,ORD-007310,1,409
WH-05,123967,ORD-007310,2,456
WH-05,123968,ORD-007310,2,-203
WH-15,172090,ORD-007311,1,78
WH-10,3539,ORD-007312,1,6
WH-10,3540,ORD-007312,1,3
WH-10,3541,ORD-007312,2,155
WH-10,3542,ORD-007312,2,171
WH-13,41004,ORD-007313,1,484
WH-18,124900,ORD-007314,1,271
WH-18,124901,ORD-007314,2,213
WH-02,105621,ORD-007315,1,470
WH-02,105622,ORD-007315,2,385
WH-02,105623,ORD-007315,2,116
WH-04,118377,ORD-007316,1,241
WH-04,118378,ORD-007316,2,332
WH-15,172091,ORD-007317,1,12
WH-17,108644,ORD-007318,1,120
WH-02,105624,ORD-007319,1,36
WH-02,105625,ORD-007319,1,18
WH-13,41005,ORD-007320,1,441
WH-13,41006,ORD-007320,2,306
WH-13,41007,ORD-007321,1,414
WH-11,22699,ORD-007322,1,31
WH-11,22700,ORD-007322,1,13
WH-11,22701,ORD-007322,1,18
WH-12,107480,ORD-007323,1,48
WH-05,123969,ORD-007324,1,61
WH-05,123970,ORD-007324,2,181
WH-05,123971,ORD-007324,2,152
WH-12,107481,ORD-007325,1,222
WH-12,107482,ORD-007325,2,417
WH-12,107483,ORD-007325,2,172
WH-12,107484,ORD-007325,3,131
WH-12,107485,ORD-007325,3,92
WH-16,14625,ORD-007326,1,342
WH-14,159056,ORD-007327,1,415
WH-02,105626,ORD-007328,1,349
WH-02,105627,ORD-007328,1,97
WH-02,105628,ORD-007328,2,156
WH-08,6709,ORD-007329,1,434
WH-16,14626,ORD-007330,1,207
WH-02,105629,ORD-007331,1,441
WH-02,105630,ORD-007331,2,74
WH-02,105631,ORD-007331,3,472
WH-06,117744,ORD-007332,1,373
WH-06,117745,ORD-007332,2,321
WH-05,123972,ORD-007333,1,30
WH-05,123973,ORD-007333,2,470
WH-05,123974,ORD-007333,3,223
WH-14,159057,ORD-007334,1,154
WH-14,159058,ORD-007334,1,-91
WH-08,6710,ORD-007335,1,37
WH-12,107486,ORD-007336,1,427
WH-14,159059,ORD-007337,1,341
WH-14,159060,ORD-007338,1,232
WH-14,159061,ORD-007338,1,-232
WH-15,172092,ORD-007339,1,449
WH-15,172093,ORD-007339,2,129
WH-13,41008,ORD-007340,1,381
WH-13,41009,ORD-007340,2,189
WH-03,83833,ORD-007341,1,133
WH-03,83834,ORD-007341,1,118
WH-17,108645,ORD-007342,1,398
WH-17,108646,ORD-007342,1,63
WH-18,124902,ORD-007343,1,224
WH-18,124903,ORD-007343,2,334
WH-06,117746,ORD-007344,1,75
WH-04,118379,ORD-007345,1,378
WH-04,118380,ORD-007345,2,20
WH-01,155486,ORD-007346,1,50
WH-01,155487,ORD-007346,1,36
WH-01,155488,ORD-007346,2,279
WH-14,159062,ORD-007347,1,38
WH-17,108647,ORD-007348,1,43
WH-09,196377,ORD-007349,1,156
WH-09,196378,ORD-007349,1,108
WH-03,83835,ORD-007350,1,9
WH-03,83836,ORD-007350,2,385
WH-12,107487,ORD-007351,1,132
WH-12,107488,ORD-007351,2,450
WH-12,107489,ORD-007351,2,135
WH-08,6711,ORD-007352,1,469
WH-16,14627,ORD-007353,1,106
WH-16,14628,ORD-007353,1,62
WH-15,172094,ORD-007354,1,131
WH-15,172095,ORD-007354,2,385
WH-15,172096,ORD-007354,3,137
WH-03,83837,ORD-007355,1,123
WH-03,83838,ORD-007355,2,84
WH-03,83839,ORD-007355,2,-32
WH-02,105632,ORD-007356,1,500
WH-02,105633,ORD-007356,2,397
WH-10,3543,ORD-007357,1,334
WH-17,108648,ORD-007358,1,355
WH-18,124904,ORD-007359,1,360
WH-15,172097,ORD-007360,1,8
WH-15,172098,ORD-007360,2,216
WH-04,118381,ORD-007361,1,60
WH-04,118382,ORD-007361,1,46
WH-04,118383,ORD-007361,1,28
WH-06,117747,ORD-007362,1,409
WH-06,117748,ORD-007362,2,478
WH-04,118384,ORD-007363,1,327
WH-04,118385,ORD-007363,1,159
WH-08,6712,ORD-007364,1,55
WH-08,6713,ORD-007364,2,262
WH-08,6714,ORD-007364,3,153
WH-09,196379,ORD-007365,1,219
WH-17,108649,ORD-007366,1,249
WH-17,108650,ORD-007366,2,198
WH-14,159063,ORD-007367,1,201
WH-15,172099,ORD-007368,1,133
WH-12,107490,ORD-007369,1,146
WH-12,107491,ORD-007369,2,237
WH-12,107492,ORD-007369,2,100
WH-15,172100,ORD-007370,1,98
WH-11,22702,ORD-007371,1,21
WH-11,22703,ORD-007371,1,9
WH-11,22704,ORD-007371,1,7
WH-11,22705,ORD-007371,2,356
WH-16,14629,ORD-007372,1,431
WH-16,14630,ORD-007372,2,487
WH-17,108651,ORD-007373,1,389
WH-17,108652,ORD-007373,2,487
WH-18,124905,ORD-007374,1,269
WH-13,41010,ORD-007375,1,325
WH-08,6715,ORD-007376,1,29
WH-08,6716,ORD-007376,1,29
WH-08,6717,ORD-007376,2,120
WH-13,41011,ORD-007377,1,130
WH-13,41012,ORD-007377,1,133
WH-13,41013,ORD-007377,2,42
WH-13,41014,ORD-007377,2,57
WH-06,117749,ORD-007378,1,330
WH-04,118386,ORD-007379,1,162
WH-04,118387,ORD-007379,2,439
WH-01,155489,ORD-007380,1,206
WH-01,155490,ORD-007380,2,411
WH-01,155491,ORD-007380,3,82
WH-05,123975,ORD-007381,1,31
WH-05,123976,ORD-007381,2,469
WH-05,123977,ORD-007381,3,61
WH-17,108653,ORD-007382,1,385
WH-14,159064,ORD-007383,1,326
WH-14,159065,ORD-007383,2,13
WH-16,14631,ORD-007384,1,489
WH-16,14632,ORD-007384,2,96
WH-16,14633,ORD-007384,2,120
WH-16,14634,ORD-007384,2,-77
WH-12,107493,ORD-007385,1,184
WH-12,107494,ORD-007385,1,200
WH-12,107495,ORD-007385,2,161
WH-12,107496,ORD-007385,3,95
WH-05,123978,ORD-007386,1,66
WH-08,6718,ORD-007387,1,444
WH-09,196380,ORD-007388,1,377
WH-09,196381,ORD-007388,2,221
WH-09,196382,ORD-007388,2,76
WH-09,196383,ORD-007388,3,267
WH-01,155492,ORD-007389,1,351
WH-01,155493,ORD-007389,2,177
WH-12,107497,ORD-007390,1,272
WH-06,117750,ORD-007391,1,248
WH-15,172101,ORD-007392,1,75
WH-15,172102,ORD-007392,2,423
WH-15,172103,ORD-007392,3,213
WH-01,155494,ORD-007393,1,41
WH-01,155495,ORD-007393,2,156
WH-01,155496,ORD-007393,2,32
WH-01,155497,ORD-007393,3,346
WH-03,83840,ORD-007394,1,345
WH-03,83841,ORD-007394,2,152
WH-03,83842,ORD-007394,2,223
WH-14,159066,ORD-007395,1,361
WH-14,159067,ORD-007395,1,73
WH-14,159068,ORD-007395,2,153
WH-14,159069,ORD-007395,3,51
WH-14,159070,ORD-007395,3,71
WH-06,117751,ORD-007396,1,129
WH-06,117752,ORD-007396,1,37
WH-06,117753,ORD-007396,2,142
WH-06,117754,ORD-007396,2,128
WH-01,155498,ORD-007397,1,199
WH-15,172104,ORD-007398,1,458
WH-15,172105,ORD-007398,2,122
WH-14,159071,ORD-007399,1,463
WH-14,159072,ORD-007399,2,259
WH-14,159073,ORD-007399,2,146
WH-01,155499,ORD-007400,1,94
WH-01,155500,ORD-007400,1,139
WH-10,3544,ORD-007401,1,39
WH-10,3545,ORD-007401,1,42
WH-03,83843,ORD-007402,1,60
WH-03,83844,ORD-007402,1,44
WH-03,83845,ORD-007402,1,-40
WH-14,159074,ORD-007403,1,292
WH-14,159075,ORD-007404,1,339
WH-14,159076,ORD-007404,1,68
WH-18,124906,ORD-007405,1,85
WH-18,124907,ORD-007405,1,65
WH-18,124908,ORD-007405,2,300
WH-18,124909,ORD-007405,2,-92
WH-06,117755,ORD-007406,1,482
WH-06,117756,ORD-007406,1,148
WH-06,117757,ORD-007406,2,205
WH-06,117758,ORD-007406,2,289
WH-06,117759,ORD-007406,3,239
WH-14,159077,ORD-007407,1,99
WH-14,159078,ORD-007407,1,34
WH-14,159079,ORD-007407,2,51
WH-14,159080,ORD-007407,2,23
WH-14,159081,ORD-007407,3,11
WH-14,159082,ORD-007407,3,4
WH-14,159083,ORD-007407,3,7
WH-13,41015,ORD-007408,1,190
WH-13,41016,ORD-007408,1,56
WH-06,117760,ORD-007409,1,145
WH-10,3546,ORD-007410,1,35
WH-10,3547,ORD-007410,2,61
WH-10,3548,ORD-007410,3,41
WH-10,3549,ORD-007410,3,42
WH-02,105634,ORD-007411,1,23
WH-02,105635,ORD-007411,1,12
WH-02,105636,ORD-007411,2,287
WH-05,123979,ORD-007412,1,134
WH-05,123980,ORD-007412,1,105
WH-11,22706,ORD-007413,1,326
WH-11,22707,ORD-007413,1,66
WH-11,22708,ORD-007413,2,405
WH-11,22709,ORD-007413,3,178
WH-16,14635,ORD-007414,1,437
WH-16,14636,ORD-007414,2,197
WH-16,14637,ORD-007414,2,95
WH-18,124910,ORD-007415,1,313
WH-07,6153,ORD-007416,1,288
WH-16,14638,ORD-007417,1,129
WH-16,14639,ORD-007417,2,28
WH-16,14640,ORD-007417,2,16
WH-09,196384,ORD-007418,1,480
WH-18,124911,ORD-007419,1,380
WH-18,124912,ORD-007419,2,321
WH-07,6154,ORD-007420,1,399
WH-07,6155,ORD-007420,2,321
WH-02,105637,ORD-007421,1,81
WH-02,105638,ORD-007421,2,64
WH-07,6156,ORD-007422,1,36
WH-03,83846,ORD-007423,1,58
WH-03,83847,ORD-007423,1,-28
WH-14,159084,ORD-007424,1,96
WH-14,159085,ORD-007424,1,84
WH-04,118388,ORD-007425,1,159
WH-04,118389,ORD-007425,2,73
WH-04,118390,ORD-007425,2,33
WH-05,123981,ORD-007426,1,455
WH-14,159086,ORD-007427,1,245
WH-14,159087,ORD-007427,1,-125
WH-17,108654,ORD-007428,1,82
WH-17,108655,ORD-007428,2,452
WH-12,107498,ORD-007429,1,71
WH-12,107499,ORD-007429,2,124
WH-12,107500,ORD-007429,2,154
WH-13,41017,ORD-007430,1,144
WH-13,41018,ORD-007430,2,272
WH-15,172106,ORD-007431,1,226
WH-15,172107,ORD-007431,2,198
WH-15,172108,ORD-007431,2,30
WH-15,172109,ORD-007431,3,108
WH-10,3550,ORD-007432,1,301
WH-08,6719,ORD-007433,1,32
WH-08,6720,ORD-007433,1,19
WH-08,6721,ORD-007433,2,148
WH-13,41019,ORD-007434,1,143
WH-13,41020,ORD-007434,1,56
WH-14,159088,ORD-007435,1,102
WH-14,159089,ORD-007435,1,54
WH-03,83848,ORD-007436,1,157
WH-03,83849,ORD-007436,2,231
WH-18,124913,ORD-007437,1,34
WH-18,124914,ORD-007437,1,39
WH-18,124915,ORD-007437,1,26
WH-18,124916,ORD-007437,2,183
WH-01,155501,ORD-007438,1,61
WH-01,155502,ORD-007438,1,25
WH-08,6722,ORD-007439,1,452
WH-08,6723,ORD-007439,2,323
WH-08,6724,ORD-007439,2,145
WH-03,83850,ORD-007440,1,236
WH-03,83851,ORD-007440,1,260
WH-03,83852,ORD-007440,2,74
WH-03,83853,ORD-007440,3,103
WH-10,3551,ORD-007441,1,365
WH-10,3552,ORD-007441,2,287
WH-10,3553,ORD-007441,3,99
WH-10,3554,ORD-007441,3,63
WH-14,159090,ORD-007442,1,147
WH-07,6157,ORD-007443,1,393
WH-07,6158,ORD-007443,2,151
WH-14,159091,ORD-007444,1,15
WH-14,159092,ORD-007444,1,12
WH-14,159093,ORD-007444,2,142
WH-16,14641,ORD-007445,1,103
WH-16,14642,ORD-007445,2,361
WH-04,118391,ORD-007446,1,209
WH-04,118392,ORD-007446,1,248
WH-15,172110,ORD-007447,1,184
WH-15,172111,ORD-007447,1,167
WH-15,172112,ORD-007447,2,108
WH-15,172113,ORD-007447,2,-56
WH-15,172114,ORD-007447,3,380
WH-16,14643,ORD-007448,1,128
WH-16,14644,ORD-007448,2,437
WH-08,6725,ORD-007449,1,492
WH-15,172115,ORD-007450,1,403
WH-15,172116,ORD-007450,1,-176
WH-18,124917,ORD-007451,1,82
WH-18,124918,ORD-007451,2,317
WH-18,124919,ORD-007452,1,438
WH-16,14645,ORD-007453,1,134
WH-16,14646,ORD-007453,1,189
WH-17,108656,ORD-007454,1,115
WH-03,83854,ORD-007455,1,80
WH-03,83855,ORD-007455,2,176
WH-03,83856,ORD-007455,2,173
WH-02,105639,ORD-007456,1,62
WH-02,105640,ORD-007456,1,85
WH-14,159094,ORD-007457,1,138
WH-14,159095,ORD-007457,1,192
WH-18,124920,ORD-007458,1,293
WH-18,124921,ORD-007458,2,404
WH-02,105641,ORD-007459,1,403
WH-02,105642,ORD-007459,2,381
WH-12,107501,ORD-007460,1,99
WH-12,107502,ORD-007460,1,26
WH-03,83857,ORD-007461,1,33
WH-03,83858,ORD-007461,1,26
WH-03,83859,ORD-007461,2,332
WH-03,83860,ORD-007461,2,56
WH-10,3555,ORD-007462,1,374
WH-03,83861,ORD-007463,1,140
WH-03,83862,ORD-007463,1,191
WH-11,22710,ORD-007464,1,204
WH-11,22711,ORD-007464,1,175
WH-11,22712,ORD-007464,2,257
WH-06,117761,ORD-007465,1,97
WH-06,117762,ORD-007465,2,262
WH-06,117763,ORD-007465,2,-262
WH-10,3556,ORD-007466,1,439
WH-02,105643,ORD-007467,1,144
WH-05,123982,ORD-007468,1,313
WH-05,123983,ORD-007468,2,412
WH-05,123984,ORD-007468,3,331
WH-18,124922,ORD-007469,1,483
WH-18,124923,ORD-007469,2,178
WH-15,172117,ORD-007470,1,287
WH-04,118393,ORD-007471,1,60
WH-17,108657,ORD-007472,1,328
WH-17,108658,ORD-007472,2,11
WH-11,22713,ORD-007473,1,216
WH-11,22714,ORD-007473,2,323
WH-06,117764,ORD-007474,1,189
WH-06,117765,ORD-007474,1,127
WH-16,14647,ORD-007475,1,87
WH-03,83863,ORD-007476,1,60
WH-03,83864,ORD-007476,2,396
WH-01,155503,ORD-007477,1,87
WH-01,155504,ORD-007477,1,82
WH-08,6726,ORD-007478,1,498
WH-08,6727,ORD-007478,2,491
WH-16,14648,ORD-007479,1,452
WH-16,14649,ORD-007479,1,-452
WH-16,14650,ORD-007479,2,403
WH-16,14651,ORD-007479,2,-403
WH-12,107503,ORD-007480,1,423
WH-07,6159,ORD-007481,1,471
WH-03,83865,ORD-007482,1,118
WH-02,105644,ORD-007483,1,225
WH-02,105645,ORD-007483,1,56
WH-14,159096,ORD-007484,1,385
WH-14,159097,ORD-007484,2,68
WH-10,3557,ORD-007485,1,138
WH-10,3558,ORD-007485,2,248
WH-12,107504,ORD-007486,1,163
WH-12,107505,ORD-007486,1,97
WH-07,6160,ORD-007487,1,488
WH-09,196385,ORD-007488,1,22
WH-05,123985,ORD-007489,1,9
WH-17,108659,ORD-007490,1,479
WH-15,172118,ORD-007491,1,118
WH-15,172119,ORD-007491,1,106
WH-08,6728,ORD-007492,1,232
WH-08,6729,ORD-007492,1,-83
WH-08,6730,ORD-007492,2,322
WH-08,6731,ORD-007492,3,449
WH-10,3559,ORD-007493,1,445
WH-10,3560,ORD-007493,1,-202
WH-04,118394,ORD-007494,1,314
WH-08,6732,ORD-007495,1,326
WH-08,6733,ORD-007495,2,216
WH-08,6734,ORD-007495,2,161
WH-14,159098,ORD-007496,1,362
WH-14,159099,ORD-007496,1,58
WH-12,107506,ORD-007497,1,497
WH-12,107507,ORD-007497,1,115
WH-11,22715,ORD-007498,1,100
WH-11,22716,ORD-007498,1,105
WH-06,117766,ORD-007499,1,145
WH-07,6161,ORD-007500,1,452
WH-07,6162,ORD-007500,2,62
WH-07,6163,ORD-007500,2,30
WH-07,6164,ORD-007500,3,79
WH-07,6165,ORD-007500,3,75
WH-09,196386,ORD-007501,1,128
WH-18,124924,ORD-007502,1,40
WH-18,124925,ORD-007502,1,33
WH-18,124926,ORD-007502,2,190
WH-18,124927,ORD-007502,3,239
WH-02,105646,ORD-007503,1,475
WH-02,105647,ORD-007503,1,95
WH-04,118395,ORD-007504,1,66
WH-04,118396,ORD-007504,2,181
WH-17,108660,ORD-007505,1,198
WH-18,124928,ORD-007506,1,232
WH-18,124929,ORD-007506,1,103
WH-18,124930,ORD-007506,2,193
WH-18,124931,ORD-007506,3,217
WH-18,124932,ORD-007506,3,152
WH-03,83866,ORD-007507,1,44
WH-08,6735,ORD-007508,1,305
WH-18,124933,ORD-007509,1,130
WH-18,124934,ORD-007509,2,194
WH-18,124935,ORD-007509,2,269
WH-08,6736,ORD-007510,1,307
WH-08,6737,ORD-007510,1,-307
WH-13,41021,ORD-007511,1,23
WH-13,41022,ORD-007511,1,10
WH-13,41023,ORD-007511,2,203
WH-06,117767,ORD-007512,1,399
WH-07,6166,ORD-007513,1,48
WH-07,6167,ORD-007513,2,128
WH-07,6168,ORD-007513,2,117
WH-12,107508,ORD-007514,1,133
WH-13,41024,ORD-007515,1,331
WH-14,159100,ORD-007516,1,382
WH-14,159101,ORD-007516,2,243
WH-14,159102,ORD-007516,2,186
WH-14,159103,ORD-007516,3,302
WH-01,155505,ORD-007517,1,55
WH-01,155506,ORD-007517,1,43
WH-03,83867,ORD-007518,1,177
WH-15,172120,ORD-007519,1,80
WH-15,172121,ORD-007519,1,19
WH-15,172122,ORD-007519,2,363
WH-15,172123,ORD-007519,3,230
WH-15,172124,ORD-007519,3,-138
WH-09,196387,ORD-007520,1,157
WH-08,6738,ORD-007521,1,82
WH-06,117768,ORD-007522,1,459
WH-06,117769,ORD-007522,2,194
WH-06,117770,ORD-007522,2,225
WH-05,123986,ORD-007523,1,231
WH-05,123987,ORD-007523,2,169
WH-05,123988,ORD-007523,3,411
WH-11,22717,ORD-007524,1,267
WH-06,117771,ORD-007525,1,167
WH-18,124936,ORD-007526,1,218
WH-08,6739,ORD-007527,1,496
WH-17,108661,ORD-007528,1,286
WH-17,108662,ORD-007528,1,54
WH-17,108663,ORD-007528,2,57
WH-17,108664,ORD-007528,3,477
WH-11,22718,ORD-007529,1,202
WH-17,108665,ORD-007530,1,12
WH-17,108666,ORD-007530,2,182
WH-06,117772,ORD-007531,1,88
WH-06,117773,ORD-007531,2,78
WH-02,105648,ORD-007532,1,196
WH-10,3561,ORD-007533,1,235
WH-05,123989,ORD-007534,1,181
WH-05,123990,ORD-007534,2,122
WH-05,123991,ORD-007534,2,182
WH-14,159104,ORD-007535,1,197
WH-06,117774,ORD-007536,1,417
WH-09,196388,ORD-007537,1,238
WH-04,118397,ORD-007538,1,323
WH-04,118398,ORD-007538,1,81
WH-04,118399,ORD-007538,2,58
WH-14,159105,ORD-007539,1,324
WH-14,159106,ORD-007539,1,49
WH-06,117775,ORD-007540,1,274
WH-06,117776,ORD-007540,1,112
WH-04,118400,ORD-007541,1,174
WH-04,118401,ORD-007541,2,222
WH-04,118402,ORD-007541,2,111
WH-15,172125,ORD-007542,1,118
WH-15,172126,ORD-007542,2,86
WH-15,172127,ORD-007542,2,92
WH-06,117777,ORD-007543,1,191
WH-06,117778,ORD-007543,1,147
WH-11,22719,ORD-007544,1,314
WH-11,22720,ORD-007544,1,-314
WH-11,22721,ORD-007544,2,112
WH-11,22722,ORD-007544,2,40
WH-06,117779,ORD-007545,1,13
WH-06,117780,ORD-007545,1,-4
WH-06,117781,ORD-007545,2,457
WH-03,83868,ORD-007546,1,254
WH-15,172128,ORD-007547,1,189
WH-15,172129,ORD-007547,1,99
WH-15,172130,ORD-007547,2,212
WH-15,172131,ORD-007547,2,94
WH-12,107509,ORD-007548,1,343
WH-14,159107,ORD-007549,1,211
WH-14,159108,ORD-007549,1,258
WH-07,6169,ORD-007550,1,201
WH-14,159109,ORD-007551,1,442
WH-07,6170,ORD-007552,1,245
WH-07,6171,ORD-007552,1,251
WH-07,6172,ORD-007552,2,168
WH-11,22723,ORD-007553,1,315
WH-11,22724,ORD-007553,2,307
WH-09,196389,ORD-007554,1,211
WH-09,196390,ORD-007554,1,139
WH-09,196391,ORD-007554,1,-92
WH-09,196392,ORD-007554,2,29
WH-09,196393,ORD-007554,2,10
WH-03,83869,ORD-007555,1,28
WH-01,155507,ORD-007556,1,185
WH-07,6173,ORD-007557,1,151
WH-17,108667,ORD-007558,1,253
WH-12,107510,ORD-007559,1,155
WH-12,107511,ORD-007559,2,139
WH-12,107512,ORD-007559,2,80
WH-12,107513,ORD-007559,2,-55
WH-03,83870,ORD-007560,1,421
WH-03,83871,ORD-007560,2,120
WH-03,83872,ORD-007560,3,181
WH-12,107514,ORD-007561,1,327
WH-12,107515,ORD-007561,2,308
WH-11,22725,ORD-007562,1,187
WH-11,22726,ORD-007562,1,279
WH-02,105649,ORD-007563,1,420
WH-02,105650,ORD-007563,2,145
WH-06,117782,ORD-007564,1,200
WH-09,196394,ORD-007565,1,324
WH-09,196395,ORD-007565,1,159
WH-09,196396,ORD-007565,1,178
WH-09,196397,ORD-007565,2,22
WH-09,196398,ORD-007565,3,184
WH-05,123992,ORD-007566,1,436
WH-13,41025,ORD-007567,1,247
WH-13,41026,ORD-007567,2,159
WH-13,41027,ORD-007567,2,146
WH-07,6174,ORD-007568,1,62
WH-07,6175,ORD-007568,1,54
WH-02,105651,ORD-007569,1,221
WH-15,172132,ORD-007570,1,23
WH-17,108668,ORD-007571,1,256
WH-17,108669,ORD-007572,1,315
WH-07,6176,ORD-007573,1,50
WH-07,6177,ORD-007573,1,43
WH-07,6178,ORD-007573,2,100
WH-07,6179,ORD-007573,2,-100
WH-01,155508,ORD-007574,1,227
WH-01,155509,ORD-007574,1,-227
WH-01,155510,ORD-007574,2,336
WH-17,108670,ORD-007575,1,89
WH-17,108671,ORD-007575,2,269
WH-09,196399,ORD-007576,1,12
WH-09,196400,ORD-007576,2,215
WH-09,196401,ORD-007576,3,54
WH-16,14652,ORD-007577,1,354
WH-07,6180,ORD-007578,1,320
WH-07,6181,ORD-007578,2,286
WH-18,124937,ORD-007579,1,499
WH-18,124938,ORD-007579,2,37
WH-08,6740,ORD-007580,1,325
WH-11,22727,ORD-007581,1,123
WH-11,22728,ORD-007581,2,10
WH-11,22729,ORD-007581,2,9
WH-11,22730,ORD-007581,3,200
WH-05,123993,ORD-007582,1,76
WH-05,123994,ORD-007582,1,49
WH-05,123995,ORD-007582,2,191
WH-05,123996,ORD-007582,2,102
WH-06,117783,ORD-007583,1,141
WH-06,117784,ORD-007583,1,194
WH-01,155511,ORD-007584,1,5
WH-01,155512,ORD-007584,1,5
WH-01,155513,ORD-007584,2,54
WH-10,3562,ORD-007585,1,281
WH-05,123997,ORD-007586,1,179
WH-05,123998,ORD-007586,2,351
WH-05,123999,ORD-007587,1,455
WH-16,14653,ORD-007588,1,162
WH-16,14654,ORD-007588,1,-59
WH-16,14655,ORD-007588,2,361
WH-16,14656,ORD-007588,2,121
WH-16,14657,ORD-007588,3,241
WH-16,14658,ORD-007588,3,170
WH-04,118403,ORD-007589,1,215
WH-04,118404,ORD-007589,2,324
WH-01,155514,ORD-007590,1,211
WH-17,108672,ORD-007591,1,100
WH-17,108673,ORD-007591,1,16
WH-17,108674,ORD-007591,2,492
WH-08,6741,ORD-007592,1,436
WH-14,159110,ORD-007593,1,391
WH-11,22731,ORD-007594,1,126
WH-13,41028,ORD-007595,1,446
WH-04,118405,ORD-007596,1,222
WH-04,118406,ORD-007596,1,126
WH-04,118407,ORD-007596,2,241
WH-18,124939,ORD-007597,1,424
WH-03,83873,ORD-007598,1,226
WH-16,14659,ORD-007599,1,145
WH-16,14660,ORD-007599,1,196
WH-16,14661,ORD-007599,2,248
WH-16,14662,ORD-007599,2,-58
WH-14,159111,ORD-007600,1,151
WH-14,159112,ORD-007600,1,200
WH-14,159113,ORD-007600,2,100
WH-09,196402,ORD-007601,1,145
WH-09,196403,ORD-007601,1,120
WH-09,196404,ORD-007601,2,103
WH-09,196405,ORD-007601,3,72
WH-09,196406,ORD-007601,3,60
WH-11,22732,ORD-007602,1,97
WH-11,22733,ORD-007602,2,146
WH-10,3563,ORD-007603,1,233
WH-10,3564,ORD-007603,1,72
WH-10,3565,ORD-007603,2,181
WH-10,3566,ORD-007603,2,120
WH-04,118408,ORD-007604,1,190
WH-04,118409,ORD-007604,2,303
WH-01,155515,ORD-007605,1,301
WH-07,6182,ORD-007606,1,177
WH-07,6183,ORD-007606,2,154
WH-10,3567,ORD-007607,1,389
WH-10,3568,ORD-007607,2,143
WH-10,3569,ORD-007607,2,204
WH-03,83874,ORD-007608,1,67
