touchpoint_id,user_id,channel,timestamp,touchpoint_type
TP007922,U0823,display,2024-02-13 23:26:22,click
TP002728,U0279,paid_search,2024-02-13 23:31:13,click
TP011101,U1154,paid_search,2024-02-13 23:37:47,click
TP001875,U0191,email,2024-02-13 23:54:43,click
TP003702,U0385,organic_social,2024-02-14 00:06:15,click
TP002993,U0308,organic_social,2024-02-14 00:08:20,click
TP000659,U0068,organic_social,2024-02-14 00:16:37,impression
TP006213,U0644,paid_search,2024-02-14 00:16:37,click
TP005054,U0524,paid_search,2024-02-14 00:28:01,click
TP000134,U0013,paid_search,2024-02-14 00:29:28,click
TP003183,U0330,email,2024-02-14 00:30:16,click
TP005180,U0536,organic_social,2024-02-14 00:39:14,click
TP001037,U0105,display,2024-02-14 00:40:35,impression
TP003703,U0385,paid_search,2024-02-14 00:59:13,click
TP009724,U1008,organic_social,2024-02-14 01:05:43,click
TP010604,U1104,paid_search,2024-02-14 01:16:56,click
TP001876,U0191,direct,2024-02-14 01:35:29,click
TP009949,U1035,email,2024-02-14 01:35:42,click
TP004332,U0451,display,2024-02-14 01:45:48,impression
TP005913,U0617,organic_social,2024-02-14 01:51:23,click
TP011152,U1159,email,2024-02-14 02:07:56,impression
TP006950,U0726,email,2024-02-14 02:13:31,click
TP002788,U0284,email,2024-02-14 02:14:58,click
TP008214,U0854,email,2024-02-14 02:18:22,click
TP008588,U0897,paid_search,2024-02-14 02:27:09,click
TP011008,U1144,paid_search,2024-02-14 02:31:13,click
TP005824,U0607,email,2024-02-14 02:48:23,click
TP007477,U0778,direct,2024-02-14 03:01:18,click
TP007066,U0738,organic_social,2024-02-14 03:07:09,impression
TP006951,U0726,direct,2024-02-14 03:11:41,click
TP001533,U0155,display,2024-02-14 03:16:55,click
TP007224,U0753,organic_social,2024-02-14 03:19:48,click
TP010057,U1047,email,2024-02-14 03:27:08,click
TP006589,U0686,email,2024-02-14 03:27:42,click
TP005860,U0611,display,2024-02-14 03:30:48,click
TP007486,U0779,paid_search,2024-02-14 03:33:34,click
TP002231,U0226,display,2024-02-14 03:34:11,click
TP009241,U0960,organic_social,2024-02-14 03:44:31,click
TP008541,U0892,organic_social,2024-02-14 04:03:42,impression
TP008754,U0913,organic_social,2024-02-14 04:06:12,click
TP005315,U0550,email,2024-02-14 04:16:42,click
TP002068,U0209,email,2024-02-14 04:28:06,impression
TP002729,U0279,direct,2024-02-14 04:29:08,click
TP004049,U0422,email,2024-02-14 04:34:44,click
TP005861,U0611,direct,2024-02-14 04:45:53,click
TP001324,U0137,paid_search,2024-02-14 05:03:01,click
TP001728,U0177,email,2024-02-14 05:05:38,click
TP007229,U0754,paid_search,2024-02-14 05:16:07,click
TP004847,U0503,email,2024-02-14 05:23:53,click
TP008293,U0862,email,2024-02-14 05:25:56,click
TP003615,U0376,organic_social,2024-02-14 05:31:14,click
TP007680,U0798,display,2024-02-14 05:38:56,click
TP002232,U0226,direct,2024-02-14 05:45:16,click
TP002946,U0303,display,2024-02-14 05:50:46,click
TP002682,U0274,organic_social,2024-02-14 06:00:25,click
TP005126,U0530,email,2024-02-14 06:02:17,click
TP008883,U0926,paid_search,2024-02-14 06:04:48,click
TP000263,U0027,display,2024-02-14 06:17:34,impression
TP011071,U1151,organic_social,2024-02-14 06:24:31,click
TP005385,U0558,paid_search,2024-02-14 06:35:33,click
TP009238,U0959,paid_search,2024-02-14 06:38:25,impression
TP011528,U1194,paid_search,2024-02-14 06:42:37,click
TP005127,U0530,direct,2024-02-14 06:44:49,click
TP001698,U0174,paid_search,2024-02-14 06:46:21,click
TP011574,U1198,organic_social,2024-02-14 06:52:34,click
TP010308,U1074,display,2024-02-14 06:54:16,click
TP007798,U0810,paid_search,2024-02-14 06:56:39,click
TP002947,U0303,direct,2024-02-14 07:00:38,click
TP010997,U1143,email,2024-02-14 07:11:39,click
TP002948,U0303,direct,2024-02-14 07:14:55,click
TP008449,U0880,paid_search,2024-02-14 07:32:36,click
TP003206,U0333,organic_social,2024-02-14 07:47:03,click
TP009950,U1035,email,2024-02-14 07:50:20,click
TP007478,U0778,direct,2024-02-14 07:51:49,click
TP006276,U0652,direct,2024-02-14 07:54:43,click
TP004428,U0459,paid_search,2024-02-14 07:55:51,click
TP001699,U0174,direct,2024-02-14 08:06:07,click
TP008295,U0862,direct,2024-02-14 08:07:03,click
TP004050,U0422,direct,2024-02-14 08:18:06,click
TP010998,U1143,display,2024-02-14 08:23:53,click
TP007882,U0819,display,2024-02-14 08:28:34,click
TP005833,U0608,display,2024-02-14 08:29:21,click
TP003635,U0378,paid_search,2024-02-14 08:37:17,click
TP008294,U0862,direct,2024-02-14 08:52:51,click
TP009951,U1035,direct,2024-02-14 08:57:20,click
TP001601,U0162,email,2024-02-14 09:14:13,impression
TP001395,U0142,email,2024-02-14 09:31:22,click
TP003616,U0376,direct,2024-02-14 09:35:52,click
TP000435,U0046,email,2024-02-14 09:40:50,click
TP004710,U0487,organic_social,2024-02-14 09:50:03,click
TP005181,U0536,paid_search,2024-02-14 09:52:08,click
TP008296,U0862,direct,2024-02-14 09:57:16,click
TP007799,U0810,direct,2024-02-14 09:58:25,click
TP008297,U0862,email,2024-02-14 10:03:07,click
TP005786,U0602,email,2024-02-14 10:07:33,click
TP007875,U0818,email,2024-02-14 10:24:26,click
TP008450,U0880,direct,2024-02-14 10:25:09,click
TP002384,U0241,email,2024-02-14 10:36:07,click
TP006770,U0707,paid_search,2024-02-14 10:36:07,click
TP002402,U0243,email,2024-02-14 10:37:27,impression
TP006590,U0686,display,2024-02-14 10:43:58,click
TP003184,U0330,display,2024-02-14 10:48:04,click
TP010173,U1060,paid_search,2024-02-14 10:57:57,click
TP007883,U0819,direct,2024-02-14 11:07:39,click
TP009233,U0959,direct,2024-02-14 11:16:19,click
TP002119,U0215,email,2024-02-14 11:17:22,impression
TP001634,U0166,paid_search,2024-02-14 11:26:09,click
TP007806,U0811,email,2024-02-14 11:27:30,click
TP005214,U0540,display,2024-02-14 11:30:01,click
TP004952,U0515,email,2024-02-14 11:37:23,click
TP009485,U0983,paid_search,2024-02-14 11:38:33,click
TP002061,U0209,organic_social,2024-02-14 11:43:58,click
TP001565,U0158,email,2024-02-14 11:54:23,click
TP004139,U0432,email,2024-02-14 11:58:36,click
TP001144,U0118,display,2024-02-14 12:02:33,click
TP009234,U0959,paid_search,2024-02-14 12:08:17,click
TP000630,U0066,organic_social,2024-02-14 12:10:36,click
TP003636,U0378,paid_search,2024-02-14 12:11:44,click
TP006069,U0631,paid_search,2024-02-14 12:32:01,click
TP004330,U0451,organic_social,2024-02-14 12:36:35,click
TP009031,U0940,paid_search,2024-02-14 12:42:26,impression
TP002490,U0254,paid_search,2024-02-14 12:44:40,click
TP008589,U0897,paid_search,2024-02-14 12:46:03,click
TP001660,U0168,email,2024-02-14 12:49:38,click
TP000631,U0066,email,2024-02-14 12:51:59,impression
TP010661,U1110,email,2024-02-14 12:52:07,impression
TP002081,U0211,organic_social,2024-02-14 13:03:15,click
TP004450,U0461,email,2024-02-14 13:35:01,click
TP010387,U1081,paid_search,2024-02-14 13:48:06,impression
TP010004,U1039,email,2024-02-14 13:51:45,click
TP011054,U1149,paid_search,2024-02-14 13:59:52,click
TP001604,U0162,paid_search,2024-02-14 14:02:14,impression
TP004607,U0478,paid_search,2024-02-14 14:02:15,click
TP000077,U0008,email,2024-02-14 14:02:41,click
TP008399,U0874,display,2024-02-14 14:21:34,impression
TP004056,U0423,display,2024-02-14 14:23:20,click
TP006771,U0707,direct,2024-02-14 14:24:43,click
TP010005,U1039,display,2024-02-14 14:34:52,click
TP007094,U0741,organic_social,2024-02-14 15:22:09,click
TP004608,U0478,direct,2024-02-14 15:25:54,click
TP001414,U0143,email,2024-02-14 15:35:56,impression
TP005835,U0608,paid_search,2024-02-14 15:51:00,impression
TP000383,U0040,display,2024-02-14 15:58:53,impression
TP007057,U0738,paid_search,2024-02-14 16:05:25,click
TP004877,U0507,paid_search,2024-02-14 16:21:27,click
TP003457,U0360,paid_search,2024-02-14 16:24:21,click
TP008667,U0904,email,2024-02-14 16:30:53,click
TP001753,U0178,display,2024-02-14 16:33:23,impression
TP008451,U0880,paid_search,2024-02-14 16:41:31,click
TP005825,U0607,organic_social,2024-02-14 16:43:36,click
TP002082,U0211,direct,2024-02-14 16:47:34,click
TP011322,U1174,display,2024-02-14 16:51:41,impression
TP009105,U0946,display,2024-02-14 16:59:41,click
TP004609,U0478,email,2024-02-14 17:02:10,click
TP002415,U0245,organic_social,2024-02-14 17:07:48,click
TP009036,U0941,organic_social,2024-02-14 17:08:14,click
TP010685,U1113,organic_social,2024-02-14 17:09:02,click
TP006277,U0652,paid_search,2024-02-14 17:18:41,click
TP002819,U0287,paid_search,2024-02-14 17:33:09,click
TP007487,U0779,paid_search,2024-02-14 17:36:59,click
TP008120,U0845,display,2024-02-14 17:39:13,click
TP004413,U0457,organic_social,2024-02-14 18:00:16,click
TP002332,U0235,paid_search,2024-02-14 18:07:58,click
TP001763,U0179,email,2024-02-14 18:34:29,click
TP008452,U0880,organic_social,2024-02-14 18:36:22,click
TP009538,U0988,display,2024-02-14 18:45:06,click
TP004789,U0496,email,2024-02-14 18:45:36,click
TP008924,U0930,email,2024-02-14 18:48:56,click
TP009654,U1001,paid_search,2024-02-14 18:53:51,click
TP001103,U0112,organic_social,2024-02-14 19:01:59,click
TP001930,U0195,paid_search,2024-02-14 19:06:46,impression
TP008273,U0860,organic_social,2024-02-14 19:07:04,click
TP005914,U0617,organic_social,2024-02-14 19:12:38,click
TP011404,U1181,paid_search,2024-02-14 19:17:25,impression
TP009037,U0941,direct,2024-02-14 19:18:19,click
TP001104,U0112,email,2024-02-14 19:33:03,click
TP002814,U0286,paid_search,2024-02-14 19:33:50,impression
TP008131,U0846,display,2024-02-14 19:55:37,click
TP006364,U0661,email,2024-02-14 19:58:22,click
TP011402,U1181,organic_social,2024-02-14 20:00:25,click
TP003571,U0371,email,2024-02-14 20:08:25,impression
TP007907,U0821,display,2024-02-14 20:10:43,click
TP004504,U0466,organic_social,2024-02-14 20:15:17,impression
TP009060,U0943,organic_social,2024-02-14 20:31:10,click
TP008217,U0854,organic_social,2024-02-14 20:35:12,impression
TP007058,U0738,email,2024-02-14 20:37:07,click
TP007843,U0814,display,2024-02-14 20:47:25,impression
TP006677,U0696,paid_search,2024-02-14 20:58:34,click
TP008274,U0860,direct,2024-02-14 21:12:39,click
TP003725,U0387,organic_social,2024-02-14 21:21:41,click
TP009026,U0940,organic_social,2024-02-14 21:24:46,click
TP007697,U0800,display,2024-02-14 21:41:23,click
TP011072,U1151,organic_social,2024-02-14 21:43:37,click
TP004610,U0478,paid_search,2024-02-14 21:44:27,click
TP010655,U1110,email,2024-02-14 22:05:47,click
TP001937,U0196,paid_search,2024-02-14 22:06:04,click
TP008132,U0846,direct,2024-02-14 22:20:40,click
TP002820,U0287,direct,2024-02-14 22:22:49,click
TP004711,U0487,paid_search,2024-02-14 22:25:31,click
TP001806,U0184,display,2024-02-14 22:26:21,click
TP006558,U0683,paid_search,2024-02-14 22:30:58,impression
TP009260,U0961,paid_search,2024-02-14 22:40:33,click
TP001008,U0102,email,2024-02-14 22:42:00,click
TP001635,U0166,paid_search,2024-02-14 22:42:56,click
TP001885,U0192,paid_search,2024-02-14 22:44:34,click
TP003002,U0308,paid_search,2024-02-14 22:47:17,impression
TP002058,U0208,paid_search,2024-02-14 22:55:16,click
TP007698,U0800,direct,2024-02-14 22:56:30,click
TP002346,U0237,organic_social,2024-02-14 22:57:29,click
TP006278,U0652,organic_social,2024-02-14 22:58:37,click
TP007755,U0807,paid_search,2024-02-14 23:27:03,click
TP002809,U0286,paid_search,2024-02-14 23:29:00,click
TP004611,U0478,direct,2024-02-14 23:32:23,click
TP000036,U0003,paid_search,2024-02-14 23:34:25,impression
TP001026,U0104,paid_search,2024-02-14 23:44:26,click
TP004989,U0517,paid_search,2024-02-14 23:45:11,impression
TP008121,U0845,display,2024-02-14 23:46:34,click
TP002342,U0236,email,2024-02-15 00:01:53,impression
TP003178,U0329,display,2024-02-15 00:05:49,impression
TP007809,U0812,paid_search,2024-02-15 00:19:45,click
TP008818,U0919,paid_search,2024-02-15 00:26:57,click
TP000317,U0032,email,2024-02-15 00:40:34,click
TP003726,U0387,direct,2024-02-15 00:43:20,click
TP001034,U0105,paid_search,2024-02-15 00:49:39,click
TP001807,U0184,direct,2024-02-15 00:57:14,click
TP010014,U1040,organic_social,2024-02-15 01:01:44,click
TP001886,U0192,paid_search,2024-02-15 01:03:32,click
TP002418,U0245,organic_social,2024-02-15 01:12:36,impression
TP000517,U0055,email,2024-02-15 01:15:31,click
TP001566,U0158,email,2024-02-15 01:18:22,click
TP003884,U0405,display,2024-02-15 01:18:30,click
TP003258,U0339,display,2024-02-15 01:18:40,click
TP005098,U0527,display,2024-02-15 01:21:14,click
TP002347,U0237,direct,2024-02-15 01:23:27,click
TP007104,U0741,email,2024-02-15 01:27:38,impression
TP002931,U0301,email,2024-02-15 01:31:34,click
TP001053,U0107,paid_search,2024-02-15 01:34:04,click
TP007810,U0812,direct,2024-02-15 01:34:53,click
TP004712,U0487,email,2024-02-15 01:37:27,click
TP010105,U1053,paid_search,2024-02-15 01:38:55,click
TP001877,U0191,direct,2024-02-15 01:39:40,click
TP011263,U1169,display,2024-02-15 01:44:23,impression
TP005588,U0582,organic_social,2024-02-15 01:53:50,click
TP001879,U0191,direct,2024-02-15 01:55:58,click
TP008428,U0878,paid_search,2024-02-15 02:12:49,impression
TP004301,U0449,organic_social,2024-02-15 02:15:12,click
TP004451,U0461,email,2024-02-15 02:21:19,click
TP001431,U0146,display,2024-02-15 02:26:45,click
TP001878,U0191,direct,2024-02-15 02:50:53,click
TP009772,U1014,organic_social,2024-02-15 02:51:14,click
TP007532,U0782,paid_search,2024-02-15 02:55:16,click
TP000952,U0096,organic_social,2024-02-15 02:58:49,click
TP003885,U0405,paid_search,2024-02-15 03:07:06,click
TP010317,U1074,organic_social,2024-02-15 03:16:24,impression
TP007352,U0766,email,2024-02-15 03:19:16,click
TP003475,U0362,organic_social,2024-02-15 03:24:41,click
TP006955,U0727,display,2024-02-15 03:26:25,click
TP004953,U0515,display,2024-02-15 03:37:00,click
TP001115,U0112,email,2024-02-15 03:46:52,impression
TP002810,U0286,direct,2024-02-15 03:48:02,click
TP002472,U0251,email,2024-02-15 03:53:26,impression
TP001918,U0194,paid_search,2024-02-15 03:54:12,impression
TP005845,U0610,paid_search,2024-02-15 03:56:43,click
TP008122,U0845,direct,2024-02-15 03:58:39,click
TP004302,U0449,direct,2024-02-15 04:00:51,click
TP001117,U0113,organic_social,2024-02-15 04:09:03,click
TP001161,U0119,paid_search,2024-02-15 04:13:01,click
TP001887,U0192,paid_search,2024-02-15 04:23:07,click
TP007226,U0753,organic_social,2024-02-15 04:23:19,impression
TP008884,U0926,display,2024-02-15 04:29:28,click
TP003625,U0377,email,2024-02-15 04:39:41,click
TP001432,U0146,display,2024-02-15 04:44:01,click
TP008394,U0874,display,2024-02-15 04:45:07,click
TP007230,U0754,paid_search,2024-02-15 04:48:17,click
TP005589,U0582,paid_search,2024-02-15 04:54:27,click
TP004570,U0475,email,2024-02-15 04:57:01,impression
TP003458,U0360,display,2024-02-15 05:03:18,click
TP001433,U0146,display,2024-02-15 05:15:24,click
TP002233,U0226,direct,2024-02-15 05:20:06,click
TP007130,U0743,organic_social,2024-02-15 05:23:49,click
TP001709,U0174,display,2024-02-15 05:25:21,impression
TP009191,U0955,paid_search,2024-02-15 05:27:31,click
TP002466,U0251,display,2024-02-15 05:31:24,click
TP011253,U1169,organic_social,2024-02-15 05:32:35,click
TP009848,U1023,paid_search,2024-02-15 05:33:05,click
TP007824,U0813,paid_search,2024-02-15 05:40:14,click
TP004452,U0461,email,2024-02-15 05:49:58,click
TP003077,U0319,display,2024-02-15 05:50:34,click
TP004978,U0517,paid_search,2024-02-15 05:59:00,click
TP000752,U0078,email,2024-02-15 06:02:18,click
TP001927,U0195,paid_search,2024-02-15 06:29:46,impression
TP007884,U0819,display,2024-02-15 06:33:15,click
TP000906,U0093,display,2024-02-15 06:37:07,click
TP006205,U0643,paid_search,2024-02-15 06:43:42,click
TP010507,U1095,organic_social,2024-02-15 06:54:28,click
TP007122,U0742,display,2024-02-15 06:55:21,impression
TP002348,U0237,email,2024-02-15 06:58:03,click
TP005182,U0536,organic_social,2024-02-15 06:59:21,click
TP007271,U0758,email,2024-02-15 07:02:10,click
TP004955,U0515,paid_search,2024-02-15 07:02:16,click
TP003886,U0405,direct,2024-02-15 07:02:55,click
TP009192,U0955,direct,2024-02-15 07:06:30,click
TP007833,U0814,display,2024-02-15 07:12:21,click
TP005183,U0536,organic_social,2024-02-15 07:22:16,click
TP005184,U0536,email,2024-02-15 07:25:13,click
TP001325,U0137,email,2024-02-15 07:25:52,click
TP002398,U0243,display,2024-02-15 07:26:14,click
TP000261,U0027,organic_social,2024-02-15 07:28:57,click
TP000928,U0094,organic_social,2024-02-15 07:31:02,impression
TP001700,U0174,direct,2024-02-15 07:33:37,click
TP011586,U1199,paid_search,2024-02-15 07:33:41,impression
TP002467,U0251,email,2024-02-15 07:44:29,click
TP008133,U0846,organic_social,2024-02-15 07:44:32,click
TP003576,U0372,email,2024-02-15 07:52:57,impression
TP006956,U0727,direct,2024-02-15 07:56:01,click
TP003761,U0391,display,2024-02-15 08:04:33,click
TP006460,U0673,email,2024-02-15 08:06:41,click
TP009882,U1026,paid_search,2024-02-15 08:10:15,impression
TP004713,U0487,display,2024-02-15 08:20:52,click
TP000753,U0078,direct,2024-02-15 08:25:30,click
TP000195,U0019,paid_search,2024-02-15 08:28:23,impression
TP004954,U0515,direct,2024-02-15 08:34:13,click
TP002098,U0213,paid_search,2024-02-15 08:34:16,impression
TP000763,U0079,paid_search,2024-02-15 08:35:24,click
TP009061,U0943,organic_social,2024-02-15 08:37:59,click
TP006802,U0709,paid_search,2024-02-15 08:38:32,impression
TP004790,U0496,paid_search,2024-02-15 08:42:50,click
TP003392,U0352,organic_social,2024-02-15 08:52:52,click
TP000953,U0096,email,2024-02-15 09:02:43,impression
TP003161,U0327,paid_search,2024-02-15 09:15:12,click
TP005218,U0541,email,2024-02-15 09:17:22,click
TP011468,U1189,paid_search,2024-02-15 09:21:14,click
TP006206,U0643,paid_search,2024-02-15 09:22:15,click
TP006281,U0652,email,2024-02-15 09:36:38,impression
TP000725,U0076,display,2024-02-15 09:39:21,click
TP010803,U1123,display,2024-02-15 09:47:50,click
TP001145,U0118,paid_search,2024-02-15 09:50:34,click
TP001661,U0168,display,2024-02-15 09:55:15,click
TP007289,U0759,paid_search,2024-02-15 10:00:36,impression
TP000866,U0089,paid_search,2024-02-15 10:01:52,impression
TP011319,U1174,paid_search,2024-02-15 10:04:32,click
TP007353,U0766,email,2024-02-15 10:05:46,click
TP010248,U1067,display,2024-02-15 10:08:19,click
TP008755,U0913,organic_social,2024-02-15 10:12:22,click
TP003572,U0372,email,2024-02-15 10:14:25,click
TP001920,U0195,display,2024-02-15 10:17:41,click
TP001701,U0174,direct,2024-02-15 10:31:46,click
TP000731,U0076,paid_search,2024-02-15 10:38:43,impression
TP006512,U0677,email,2024-02-15 10:39:44,click
TP007825,U0813,paid_search,2024-02-15 10:40:11,click
TP010926,U1136,paid_search,2024-02-15 10:44:45,click
TP007272,U0758,direct,2024-02-15 10:50:30,click
TP008768,U0914,paid_search,2024-02-15 10:59:01,click
TP001702,U0174,organic_social,2024-02-15 11:03:30,click
TP006986,U0729,paid_search,2024-02-15 11:12:29,click
TP001146,U0118,direct,2024-02-15 11:14:35,click
TP009881,U1026,email,2024-02-15 11:27:32,impression
TP003946,U0411,email,2024-02-15 11:29:51,click
TP002811,U0286,paid_search,2024-02-15 11:30:32,click
TP005185,U0536,direct,2024-02-15 11:31:19,click
TP003870,U0403,email,2024-02-15 11:43:33,click
TP007492,U0779,paid_search,2024-02-15 11:49:49,impression
TP007424,U0772,direct,2024-02-15 12:05:54,click
TP002062,U0209,paid_search,2024-02-15 12:19:29,click
TP003497,U0364,display,2024-02-15 12:21:35,click
TP006377,U0663,email,2024-02-15 12:38:56,click
TP007811,U0812,organic_social,2024-02-15 12:39:03,click
TP003647,U0378,paid_search,2024-02-15 12:45:34,impression
TP009539,U0988,organic_social,2024-02-15 12:57:02,click
TP008515,U0889,organic_social,2024-02-15 13:15:04,impression
TP001054,U0107,paid_search,2024-02-15 13:18:07,click
TP006988,U0729,direct,2024-02-15 13:28:12,click
TP008900,U0927,email,2024-02-15 13:37:17,impression
TP003562,U0371,organic_social,2024-02-15 13:40:52,click
TP001056,U0107,paid_search,2024-02-15 13:53:20,click
TP001636,U0166,paid_search,2024-02-15 13:53:35,click
TP001707,U0174,paid_search,2024-02-15 13:55:35,impression
TP007812,U0812,direct,2024-02-15 13:55:45,click
TP004303,U0449,paid_search,2024-02-15 13:58:28,click
TP005424,U0563,display,2024-02-15 14:15:41,click
TP008453,U0880,display,2024-02-15 14:24:28,click
TP003947,U0411,direct,2024-02-15 14:25:52,click
TP008110,U0843,email,2024-02-15 14:34:34,click
TP008756,U0913,direct,2024-02-15 14:59:12,click
TP007354,U0766,direct,2024-02-15 15:01:15,click
TP011575,U1198,email,2024-02-15 15:02:20,click
TP007887,U0820,organic_social,2024-02-15 15:05:36,click
TP002823,U0287,organic_social,2024-02-15 15:08:36,impression
TP006513,U0677,direct,2024-02-15 15:13:54,click
TP008769,U0914,direct,2024-02-15 15:22:30,click
TP007488,U0779,paid_search,2024-02-15 15:32:21,click
TP005594,U0582,paid_search,2024-02-15 15:41:15,impression
TP005357,U0554,paid_search,2024-02-15 15:43:18,impression
TP008182,U0851,organic_social,2024-02-15 15:53:05,click
TP008765,U0913,email,2024-02-15 16:02:19,impression
TP000102,U0011,display,2024-02-15 16:05:56,click
TP006987,U0729,direct,2024-02-15 16:09:06,click
TP003393,U0352,organic_social,2024-02-15 16:23:06,click
TP011403,U1181,display,2024-02-15 16:40:14,click
TP009870,U1025,email,2024-02-15 16:42:21,click
TP002149,U0219,email,2024-02-15 16:42:35,click
TP009682,U1003,display,2024-02-15 16:52:48,click
TP006378,U0663,direct,2024-02-15 17:01:04,click
TP003887,U0405,organic_social,2024-02-15 17:01:09,click
TP010059,U1047,organic_social,2024-02-15 17:02:47,impression
TP007389,U0770,display,2024-02-15 17:04:33,click
TP000904,U0092,display,2024-02-15 17:07:42,impression
TP001858,U0189,email,2024-02-15 17:12:44,click
TP003498,U0364,direct,2024-02-15 17:20:12,click
TP002468,U0251,email,2024-02-15 17:24:18,click
TP004500,U0466,paid_search,2024-02-15 17:41:39,click
TP009182,U0954,organic_social,2024-02-15 17:52:16,impression
TP001055,U0107,direct,2024-02-15 17:55:44,click
TP002736,U0279,display,2024-02-15 18:07:58,impression
TP003563,U0371,direct,2024-02-15 18:09:00,click
TP006989,U0729,direct,2024-02-15 18:14:46,click
TP002469,U0251,email,2024-02-15 18:29:55,click
TP006909,U0722,display,2024-02-15 18:30:06,click
TP008757,U0913,organic_social,2024-02-15 18:32:29,click
TP009655,U1001,email,2024-02-15 18:32:59,click
TP000690,U0071,organic_social,2024-02-15 18:39:03,impression
TP007059,U0738,email,2024-02-15 18:39:09,click
TP009876,U1026,paid_search,2024-02-15 18:40:06,click
TP002150,U0219,direct,2024-02-15 18:42:24,click
TP009486,U0983,paid_search,2024-02-15 18:45:00,click
TP005130,U0530,paid_search,2024-02-15 18:49:01,impression
TP005395,U0559,organic_social,2024-02-15 18:50:47,click
TP001938,U0196,email,2024-02-15 18:55:02,click
TP001057,U0107,paid_search,2024-02-15 18:55:32,click
TP009487,U0983,email,2024-02-15 18:58:34,click
TP007813,U0812,display,2024-02-15 19:03:25,click
TP001917,U0194,paid_search,2024-02-15 19:11:32,impression
TP010043,U1045,paid_search,2024-02-15 19:18:46,click
TP010706,U1115,email,2024-02-15 19:27:34,click
TP009851,U1023,display,2024-02-15 19:29:53,impression
TP009489,U0983,email,2024-02-15 19:30:29,click
TP007923,U0823,email,2024-02-15 19:41:52,click
TP006890,U0720,email,2024-02-15 19:49:09,click
TP003637,U0378,email,2024-02-15 20:10:18,click
TP005593,U0582,paid_search,2024-02-15 20:21:00,impression
TP001921,U0195,email,2024-02-15 20:24:08,click
TP002312,U0234,organic_social,2024-02-15 20:24:13,click
TP004923,U0512,email,2024-02-15 20:31:37,impression
TP007888,U0820,paid_search,2024-02-15 20:37:23,click
TP004025,U0418,paid_search,2024-02-15 20:39:36,impression
TP007495,U0779,organic_social,2024-02-15 20:48:14,impression
TP003423,U0356,organic_social,2024-02-15 20:51:59,click
TP005590,U0582,email,2024-02-15 20:52:39,click
TP006404,U0667,paid_search,2024-02-15 20:55:03,click
TP000701,U0072,organic_social,2024-02-15 20:56:52,impression
TP009261,U0961,display,2024-02-15 20:57:19,click
TP010213,U1064,organic_social,2024-02-15 20:58:55,click
TP006891,U0720,direct,2024-02-15 20:59:09,click
TP004878,U0507,paid_search,2024-02-15 21:00:09,click
TP005186,U0536,organic_social,2024-02-15 21:01:42,click
TP004142,U0433,paid_search,2024-02-15 21:03:26,click
TP003278,U0341,paid_search,2024-02-15 21:05:53,click
TP007889,U0820,direct,2024-02-15 21:11:47,click
TP007715,U0802,paid_search,2024-02-15 21:25:18,impression
TP011489,U1190,paid_search,2024-02-15 21:27:47,click
TP004879,U0507,direct,2024-02-15 21:38:12,click
TP008758,U0913,direct,2024-02-15 21:38:28,click
TP007493,U0779,email,2024-02-15 21:42:30,impression
TP006717,U0701,organic_social,2024-02-15 21:47:55,click
TP002069,U0209,email,2024-02-15 22:08:51,impression
TP009554,U0990,display,2024-02-15 22:09:43,click
TP010632,U1108,display,2024-02-15 22:28:10,click
TP005493,U0572,email,2024-02-15 22:32:47,click
TP010686,U1113,organic_social,2024-02-15 22:44:49,click
TP005099,U0527,paid_search,2024-02-15 22:48:25,click
TP011529,U1194,organic_social,2024-02-15 22:56:24,click
TP002912,U0299,email,2024-02-15 23:04:27,click
TP009871,U1025,email,2024-02-15 23:07:34,click
TP009488,U0983,direct,2024-02-15 23:13:14,click
TP004714,U0487,paid_search,2024-02-15 23:21:46,click
TP007107,U0742,display,2024-02-15 23:24:20,click
TP004166,U0435,display,2024-02-15 23:39:37,impression
TP008304,U0862,email,2024-02-15 23:42:06,impression
TP001722,U0176,email,2024-02-15 23:47:48,click
TP010174,U1060,email,2024-02-15 23:49:16,click
TP010044,U1045,direct,2024-02-15 23:58:46,click
TP010467,U1090,paid_search,2024-02-15 23:59:22,click
TP005591,U0582,direct,2024-02-16 00:04:11,click
TP011073,U1151,organic_social,2024-02-16 00:08:00,click
TP003207,U0333,organic_social,2024-02-16 00:10:24,click
TP003564,U0371,direct,2024-02-16 00:18:47,click
TP002913,U0299,paid_search,2024-02-16 00:20:56,click
TP011490,U1190,direct,2024-02-16 00:23:33,click
TP011254,U1169,organic_social,2024-02-16 00:33:52,click
TP011061,U1150,organic_social,2024-02-16 00:34:15,click
TP011264,U1169,email,2024-02-16 00:48:12,impression
TP011147,U1159,paid_search,2024-02-16 00:50:05,click
TP001329,U0137,organic_social,2024-02-16 00:53:46,impression
TP007397,U0770,display,2024-02-16 00:55:10,impression
TP010999,U1143,email,2024-02-16 00:56:55,click
TP006405,U0667,direct,2024-02-16 00:58:46,click
TP002416,U0245,organic_social,2024-02-16 01:03:06,click
TP002914,U0299,direct,2024-02-16 01:05:00,click
TP008049,U0836,display,2024-02-16 01:07:41,click
TP006718,U0701,organic_social,2024-02-16 01:12:14,click
TP001710,U0174,email,2024-02-16 01:12:22,impression
TP005187,U0536,direct,2024-02-16 01:23:51,click
TP005895,U0615,organic_social,2024-02-16 01:23:51,click
TP007108,U0742,direct,2024-02-16 01:26:01,click
