employee_id,business_unit_id,review_date,rating,reviewer_id,review_cycle
EMP-0335,BU-03,2024-03-07,Meets,MGR-BU-03-15,Q1-2024
EMP-0336,BU-03,2024-01-31,Meets,MGR-BU-03-16,Q1-2024
EMP-0337,BU-03,2024-02-14,Meets,MGR-BU-03-12,Q1-2024
EMP-0338,BU-03,2024-03-03,Exceeds,MGR-BU-03-15,Q1-2024
EMP-0339,BU-03,2024-01-30,Meets,MGR-BU-03-20,Q1-2024
EMP-0340,BU-03,2024-02-15,Needs Improvement,MGR-BU-03-12,Q1-2024
EMP-0341,BU-03,2024-03-13,Needs Improvement,MGR-BU-03-12,Q1-2024
EMP-0342,BU-03,2024-02-19,Meets,MGR-BU-03-12,Q1-2024
EMP-0343,BU-03,2024-01-19,Meets,MGR-BU-03-04,Q1-2024
EMP-0345,BU-03,2024-02-06,Meets,MGR-BU-03-05,Q1-2024
EMP-0346,BU-03,2024-02-02,Needs Improvement,MGR-BU-03-06,Q1-2024
EMP-0347,BU-03,2024-03-16,Needs Improvement,MGR-BU-03-15,Q1-2024
EMP-0349,BU-03,2024-03-21,Meets,MGR-BU-03-07,Q1-2024
EMP-0350,BU-03,2024-03-06,Meets,MGR-BU-03-20,Q1-2024
EMP-0351,BU-03,2024-01-20,Needs Improvement,MGR-BU-03-11,Q1-2024
EMP-0352,BU-03,2024-01-07,Exceeds,MGR-BU-03-10,Q1-2024
EMP-0353,BU-03,2024-01-07,Needs Improvement,MGR-BU-03-13,Q1-2024
EMP-0354,BU-03,2024-02-22,Meets,MGR-BU-03-01,Q1-2024
EMP-0357,BU-03,2024-03-10,Exceeds,MGR-BU-03-19,Q1-2024
EMP-0359,BU-03,2024-01-14,Needs Improvement,MGR-BU-03-17,Q1-2024
EMP-0360,BU-03,2024-02-14,Meets,MGR-BU-03-01,Q1-2024
EMP-0361,BU-03,2024-02-17,Exceeds,MGR-BU-03-16,Q1-2024
EMP-0362,BU-03,2024-01-18,Meets,MGR-BU-03-03,Q1-2024
EMP-0363,BU-03,2024-03-20,Needs Improvement,MGR-BU-03-07,Q1-2024
EMP-0364,BU-03,2024-01-27,Meets,MGR-BU-03-19,Q1-2024
EMP-0365,BU-03,2024-01-18,Needs Improvement,MGR-BU-03-19,Q1-2024
EMP-0366,BU-03,2024-01-14,Needs Improvement,MGR-BU-03-18,Q1-2024
EMP-0367,BU-03,2024-03-09,Needs Improvement,MGR-BU-03-06,Q1-2024
EMP-0368,BU-03,2024-03-02,Exceeds,MGR-BU-03-13,Q1-2024
EMP-0369,BU-03,2024-02-22,Exceeds,MGR-BU-03-06,Q1-2024
EMP-0370,BU-03,2024-02-11,Meets,MGR-BU-03-18,Q1-2024
EMP-0372,BU-03,2024-03-24,Needs Improvement,MGR-BU-03-09,Q1-2024
EMP-0373,BU-03,2024-03-12,Exceeds,MGR-BU-03-20,Q1-2024
EMP-0374,BU-03,2024-01-12,Meets,MGR-BU-03-13,Q1-2024
EMP-0375,BU-03,2024-03-30,Meets,MGR-BU-03-20,Q1-2024
EMP-0376,BU-03,2024-01-19,Meets,MGR-BU-03-05,Q1-2024
EMP-0377,BU-03,2024-02-05,Meets,MGR-BU-03-19,Q1-2024
EMP-0378,BU-03,2024-03-11,Meets,MGR-BU-03-02,Q1-2024
EMP-0379,BU-03,2024-02-10,Meets,MGR-BU-03-14,Q1-2024
EMP-0380,BU-03,2024-01-27,Exceeds,MGR-BU-03-09,Q1-2024
EMP-0381,BU-03,2024-02-03,Needs Improvement,MGR-BU-03-11,Q1-2024
EMP-0382,BU-03,2024-02-19,Meets,MGR-BU-03-10,Q1-2024
EMP-0383,BU-03,2024-01-10,Meets,MGR-BU-03-12,Q1-2024
EMP-0384,BU-03,2024-01-15,Meets,MGR-BU-03-13,Q1-2024
EMP-0385,BU-03,2024-02-13,Needs Improvement,MGR-BU-03-15,Q1-2024
EMP-0386,BU-03,2024-03-30,Meets,MGR-BU-03-19,Q1-2024
EMP-0387,BU-03,2024-01-09,Meets,MGR-BU-03-16,Q1-2024
EMP-0388,BU-03,2024-03-25,Meets,MGR-BU-03-20,Q1-2024
EMP-0389,BU-03,2024-01-16,Exceeds,MGR-BU-03-16,Q1-2024
EMP-0390,BU-03,2024-03-01,Meets,MGR-BU-03-15,Q1-2024
EMP-0391,BU-03,2024-01-30,Needs Improvement,MGR-BU-03-18,Q1-2024
EMP-0392,BU-03,2024-01-19,Meets,MGR-BU-03-10,Q1-2024
EMP-0393,BU-03,2024-03-15,Needs Improvement,MGR-BU-03-19,Q1-2024
EMP-0394,BU-03,2024-02-17,Exceeds,MGR-BU-03-04,Q1-2024
EMP-0395,BU-03,2024-03-15,Meets,MGR-BU-03-16,Q1-2024
EMP-0396,BU-03,2024-01-17,Meets,MGR-BU-03-09,Q1-2024
EMP-0397,BU-03,2024-03-25,Meets,MGR-BU-03-10,Q1-2024
EMP-0398,BU-03,2024-03-16,Meets,MGR-BU-03-18,Q1-2024
EMP-0399,BU-03,2024-01-07,Meets,MGR-BU-03-01,Q1-2024
EMP-0400,BU-03,2024-03-12,Exceeds,MGR-BU-03-03,Q1-2024
EMP-0401,BU-03,2024-02-02,Meets,MGR-BU-03-01,Q1-2024
EMP-0402,BU-03,2024-02-12,Exceeds,MGR-BU-03-18,Q1-2024
EMP-0403,BU-03,2024-03-02,Meets,MGR-BU-03-17,Q1-2024
EMP-0404,BU-03,2024-02-07,Meets,MGR-BU-03-15,Q1-2024
EMP-0405,BU-03,2024-01-12,Exceeds,MGR-BU-03-20,Q1-2024
EMP-0406,BU-03,2024-03-05,Meets,MGR-BU-03-15,Q1-2024
EMP-0407,BU-03,2024-01-15,Exceeds,MGR-BU-03-17,Q1-2024
EMP-0408,BU-03,2024-03-20,Exceeds,MGR-BU-03-07,Q1-2024
EMP-0409,BU-03,2024-02-23,Exceeds,MGR-BU-03-18,Q1-2024
EMP-0410,BU-03,2024-01-10,Meets,MGR-BU-03-07,Q1-2024
EMP-0411,BU-03,2024-02-08,Meets,MGR-BU-03-19,Q1-2024
EMP-0412,BU-03,2024-01-31,Meets,MGR-BU-03-03,Q1-2024
EMP-0413,BU-03,2024-03-30,Meets,MGR-BU-03-07,Q1-2024
EMP-0414,BU-03,2024-02-14,Meets,MGR-BU-03-10,Q1-2024
EMP-0415,BU-03,2024-03-23,Meets,MGR-BU-03-08,Q1-2024
EMP-0416,BU-03,2024-03-07,Meets,MGR-BU-03-06,Q1-2024
EMP-0417,BU-03,2024-02-19,Needs Improvement,MGR-BU-03-05,Q1-2024
EMP-0418,BU-03,2024-03-22,Needs Improvement,MGR-BU-03-19,Q1-2024
EMP-0419,BU-03,2024-01-01,Meets,MGR-BU-03-04,Q1-2024
EMP-0420,BU-03,2024-01-25,Meets,MGR-BU-03-06,Q1-2024
EMP-0421,BU-03,2024-02-24,Meets,MGR-BU-03-12,Q1-2024
EMP-0422,BU-03,2024-02-07,Meets,MGR-BU-03-02,Q1-2024
EMP-0423,BU-03,2024-01-12,Meets,MGR-BU-03-14,Q1-2024
EMP-0424,BU-03,2024-01-27,Meets,MGR-BU-03-03,Q1-2024
EMP-0425,BU-03,2024-02-07,Meets,MGR-BU-03-01,Q1-2024
EMP-0426,BU-03,2024-01-21,Needs Improvement,MGR-BU-03-18,Q1-2024
EMP-0427,BU-03,2024-03-21,Meets,MGR-BU-03-05,Q1-2024
EMP-0428,BU-03,2024-03-19,Meets,MGR-BU-03-06,Q1-2024
EMP-0429,BU-03,2024-01-01,Meets,MGR-BU-03-09,Q1-2024
EMP-0430,BU-03,2024-02-25,Meets,MGR-BU-03-03,Q1-2024
EMP-0431,BU-03,2024-02-22,Exceeds,MGR-BU-03-12,Q1-2024
EMP-0432,BU-03,2024-01-03,Needs Improvement,MGR-BU-03-12,Q1-2024
EMP-0433,BU-03,2024-03-05,Needs Improvement,MGR-BU-03-11,Q1-2024
EMP-0434,BU-03,2024-03-08,Meets,MGR-BU-03-15,Q1-2024
EMP-0435,BU-03,2024-03-01,Meets,MGR-BU-03-07,Q1-2024
EMP-0436,BU-03,2024-02-18,Needs Improvement,MGR-BU-03-01,Q1-2024
EMP-0437,BU-03,2024-02-29,Meets,MGR-BU-03-02,Q1-2024
EMP-0438,BU-03,2024-01-26,Exceeds,MGR-BU-03-03,Q1-2024
EMP-0439,BU-03,2024-03-15,Meets,MGR-BU-03-13,Q1-2024
EMP-0440,BU-03,2024-01-15,Needs Improvement,MGR-BU-03-20,Q1-2024
EMP-0441,BU-03,2024-01-16,Meets,MGR-BU-03-18,Q1-2024
EMP-0443,BU-03,2024-03-30,Meets,MGR-BU-03-02,Q1-2024
EMP-0444,BU-03,2024-03-16,Exceeds,MGR-BU-03-12,Q1-2024
EMP-0445,BU-03,2024-03-11,Needs Improvement,MGR-BU-03-10,Q1-2024
EMP-0446,BU-03,2024-02-16,Meets,MGR-BU-03-03,Q1-2024
EMP-0447,BU-03,2024-03-09,Exceeds,MGR-BU-03-05,Q1-2024
EMP-0448,BU-03,2024-03-04,Meets,MGR-BU-03-15,Q1-2024
EMP-0449,BU-03,2024-01-19,Needs Improvement,MGR-BU-03-05,Q1-2024
EMP-0450,BU-03,2024-03-09,Meets,MGR-BU-03-14,Q1-2024
EMP-0452,BU-03,2024-02-13,Meets,MGR-BU-03-06,Q1-2024
EMP-0453,BU-03,2024-02-01,Exceeds,MGR-BU-03-09,Q1-2024
EMP-0454,BU-03,2024-01-30,Meets,MGR-BU-03-14,Q1-2024
EMP-0455,BU-03,2024-03-13,Meets,MGR-BU-03-08,Q1-2024
EMP-0456,BU-03,2024-01-30,Meets,MGR-BU-03-04,Q1-2024
EMP-0457,BU-03,2024-03-29,Needs Improvement,MGR-BU-03-14,Q1-2024
EMP-0459,BU-03,2024-01-22,Needs Improvement,MGR-BU-03-12,Q1-2024
EMP-0460,BU-03,2024-02-13,Needs Improvement,MGR-BU-03-13,Q1-2024
EMP-0461,BU-03,2024-02-11,Meets,MGR-BU-03-05,Q1-2024
EMP-0462,BU-03,2024-02-04,Exceeds,MGR-BU-03-20,Q1-2024
EMP-0463,BU-03,2024-03-18,Meets,MGR-BU-03-16,Q1-2024
EMP-0464,BU-03,2024-01-01,Meets,MGR-BU-03-19,Q1-2024
EMP-0465,BU-03,2024-01-20,Meets,MGR-BU-03-05,Q1-2024
EMP-0466,BU-03,2024-03-22,Meets,MGR-BU-03-06,Q1-2024
EMP-0467,BU-03,2024-01-28,Meets,MGR-BU-03-11,Q1-2024
EMP-0468,BU-03,2024-01-19,Meets,MGR-BU-03-09,Q1-2024
EMP-0469,BU-03,2024-02-16,Exceeds,MGR-BU-03-17,Q1-2024
EMP-0470,BU-03,2024-03-18,Needs Improvement,MGR-BU-03-05,Q1-2024
EMP-0471,BU-03,2024-01-31,Meets,MGR-BU-03-08,Q1-2024
EMP-0472,BU-03,2024-03-19,Needs Improvement,MGR-BU-03-01,Q1-2024
EMP-0473,BU-03,2024-02-16,Exceeds,MGR-BU-03-20,Q1-2024
EMP-0474,BU-03,2024-01-19,Needs Improvement,MGR-BU-03-18,Q1-2024
EMP-0475,BU-03,2024-01-27,Meets,MGR-BU-03-08,Q1-2024
EMP-0476,BU-03,2024-01-17,Meets,MGR-BU-03-01,Q1-2024
EMP-0478,BU-03,2024-02-18,Meets,MGR-BU-03-16,Q1-2024
EMP-0479,BU-03,2024-02-04,Meets,MGR-BU-03-05,Q1-2024
EMP-0480,BU-03,2024-03-19,Meets,MGR-BU-03-03,Q1-2024
EMP-0481,BU-03,2024-03-28,Meets,MGR-BU-03-18,Q1-2024
EMP-0482,BU-03,2024-02-24,Needs Improvement,MGR-BU-03-01,Q1-2024
EMP-0483,BU-03,2024-02-29,Meets,MGR-BU-03-10,Q1-2024
EMP-0484,BU-03,2024-03-16,Needs Improvement,MGR-BU-03-04,Q1-2024
EMP-0485,BU-03,2024-01-11,Meets,MGR-BU-03-12,Q1-2024
EMP-0486,BU-03,2024-02-20,Meets,MGR-BU-03-04,Q1-2024
EMP-0487,BU-03,2024-03-19,Meets,MGR-BU-03-06,Q1-2024
EMP-0488,BU-03,2024-02-22,Meets,MGR-BU-03-09,Q1-2024
EMP-0489,BU-03,2024-03-02,Exceeds,MGR-BU-03-08,Q1-2024
EMP-0490,BU-03,2024-01-23,Meets,MGR-BU-03-15,Q1-2024
EMP-0491,BU-03,2024-02-06,Needs Improvement,MGR-BU-03-19,Q1-2024
EMP-0492,BU-03,2024-01-12,Meets,MGR-BU-03-16,Q1-2024
EMP-0493,BU-03,2024-01-02,Meets,MGR-BU-03-13,Q1-2024
EMP-0494,BU-03,2024-01-31,Meets,MGR-BU-03-09,Q1-2024
EMP-0495,BU-03,2024-01-03,Meets,MGR-BU-03-05,Q1-2024
EMP-0496,BU-03,2024-01-09,Meets,MGR-BU-03-10,Q1-2024
EMP-0498,BU-03,2024-02-07,Needs Improvement,MGR-BU-03-04,Q1-2024
EMP-0499,BU-03,2024-01-13,Meets,MGR-BU-03-09,Q1-2024
EMP-0501,BU-03,2024-02-12,Meets,MGR-BU-03-15,Q1-2024
EMP-0502,BU-03,2024-01-22,Needs Improvement,MGR-BU-03-06,Q1-2024
EMP-0503,BU-03,2024-02-03,Meets,MGR-BU-03-17,Q1-2024
EMP-0504,BU-03,2024-02-09,Meets,MGR-BU-03-11,Q1-2024
EMP-0505,BU-03,2024-02-11,Meets,MGR-BU-03-19,Q1-2024
EMP-0506,BU-03,2024-01-28,Needs Improvement,MGR-BU-03-03,Q1-2024
EMP-0507,BU-03,2024-01-31,Exceeds,MGR-BU-03-05,Q1-2024
EMP-0508,BU-03,2024-01-17,Exceeds,MGR-BU-03-19,Q1-2024
EMP-0509,BU-03,2024-02-02,Exceeds,MGR-BU-03-03,Q1-2024
EMP-0510,BU-03,2024-03-30,Exceeds,MGR-BU-03-20,Q1-2024
EMP-0511,BU-03,2024-01-03,Meets,MGR-BU-03-20,Q1-2024
EMP-0512,BU-03,2024-03-03,Meets,MGR-BU-03-01,Q1-2024
EMP-0513,BU-03,2024-02-25,Exceeds,MGR-BU-03-01,Q1-2024
EMP-0514,BU-03,2024-03-29,Meets,MGR-BU-03-04,Q1-2024
EMP-0515,BU-03,2024-03-18,Meets,MGR-BU-03-09,Q1-2024
EMP-0516,BU-03,2024-02-24,Needs Improvement,MGR-BU-03-04,Q1-2024
EMP-0517,BU-03,2024-01-26,Exceeds,MGR-BU-03-01,Q1-2024
EMP-0518,BU-03,2024-02-19,Exceeds,MGR-BU-03-01,Q1-2024
EMP-0519,BU-03,2024-02-12,Meets,MGR-BU-03-08,Q1-2024
EMP-0521,BU-03,2024-03-21,Needs Improvement,MGR-BU-03-07,Q1-2024
EMP-0522,BU-03,2024-03-27,Needs Improvement,MGR-BU-03-16,Q1-2024
EMP-0523,BU-03,2024-01-11,Needs Improvement,MGR-BU-03-16,Q1-2024
EMP-0524,BU-03,2024-01-19,Needs Improvement,MGR-BU-03-01,Q1-2024
EMP-0525,BU-03,2024-01-08,Exceeds,MGR-BU-03-01,Q1-2024
EMP-0527,BU-03,2024-01-10,Needs Improvement,MGR-BU-03-16,Q1-2024
EMP-0528,BU-03,2024-01-24,Needs Improvement,MGR-BU-03-14,Q1-2024
EMP-0529,BU-03,2024-01-08,Meets,MGR-BU-03-05,Q1-2024
EMP-0530,BU-03,2024-03-21,Meets,MGR-BU-03-03,Q1-2024
EMP-0531,BU-03,2024-03-03,Meets,MGR-BU-03-20,Q1-2024
EMP-0532,BU-03,2024-03-11,Meets,MGR-BU-03-15,Q1-2024
EMP-0533,BU-03,2024-01-10,Meets,MGR-BU-03-05,Q1-2024
EMP-0535,BU-03,2024-02-25,Meets,MGR-BU-03-04,Q1-2024
EMP-0536,BU-03,2024-03-05,Meets,MGR-BU-03-14,Q1-2024
EMP-0537,BU-03,2024-01-24,Needs Improvement,MGR-BU-03-16,Q1-2024
EMP-0538,BU-03,2024-02-23,Meets,MGR-BU-03-14,Q1-2024
EMP-0539,BU-03,2024-02-05,Meets,MGR-BU-03-15,Q1-2024
EMP-0540,BU-03,2024-01-21,Meets,MGR-BU-03-03,Q1-2024
EMP-0541,BU-03,2024-03-21,Exceeds,MGR-BU-03-15,Q1-2024
EMP-0542,BU-03,2024-02-11,Meets,MGR-BU-03-05,Q1-2024
EMP-0543,BU-03,2024-02-01,Exceeds,MGR-BU-03-12,Q1-2024
EMP-0544,BU-03,2024-01-23,Exceeds,MGR-BU-03-09,Q1-2024
EMP-0545,BU-03,2024-01-29,Needs Improvement,MGR-BU-03-07,Q1-2024
EMP-0546,BU-03,2024-03-26,Meets,MGR-BU-03-20,Q1-2024
EMP-0547,BU-03,2024-03-24,Exceeds,MGR-BU-03-05,Q1-2024
EMP-0548,BU-03,2024-03-04,Meets,MGR-BU-03-15,Q1-2024
EMP-0549,BU-03,2024-03-29,Needs Improvement,MGR-BU-03-19,Q1-2024
EMP-0552,BU-03,2024-01-29,Exceeds,MGR-BU-03-08,Q1-2024
EMP-0553,BU-03,2024-01-04,Meets,MGR-BU-03-03,Q1-2024
EMP-0554,BU-03,2024-01-15,Meets,MGR-BU-03-11,Q1-2024
EMP-0555,BU-03,2024-01-16,Meets,MGR-BU-03-07,Q1-2024
EMP-0556,BU-03,2024-02-13,Needs Improvement,MGR-BU-03-02,Q1-2024
EMP-0557,BU-03,2024-03-12,Meets,MGR-BU-03-03,Q1-2024
EMP-0558,BU-03,2024-03-27,Meets,MGR-BU-03-12,Q1-2024
EMP-0560,BU-03,2024-03-19,Exceeds,MGR-BU-03-05,Q1-2024
EMP-0561,BU-03,2024-01-22,Meets,MGR-BU-03-19,Q1-2024
EMP-0563,BU-03,2024-03-04,Meets,MGR-BU-03-19,Q1-2024
EMP-0564,BU-03,2024-03-17,Meets,MGR-BU-03-20,Q1-2024
EMP-0565,BU-03,2024-01-25,Needs Improvement,MGR-BU-03-20,Q1-2024
EMP-0566,BU-03,2024-03-11,Meets,MGR-BU-03-19,Q1-2024
EMP-0567,BU-03,2024-03-24,Exceeds,MGR-BU-03-20,Q1-2024
EMP-0568,BU-03,2024-01-29,Meets,MGR-BU-03-03,Q1-2024
EMP-0569,BU-03,2024-01-15,Exceeds,MGR-BU-03-19,Q1-2024
EMP-0570,BU-03,2024-01-26,Meets,MGR-BU-03-18,Q1-2024
EMP-0571,BU-03,2024-02-13,Needs Improvement,MGR-BU-03-04,Q1-2024
EMP-0573,BU-03,2024-03-21,Meets,MGR-BU-03-13,Q1-2024
EMP-0574,BU-03,2024-03-04,Exceeds,MGR-BU-03-12,Q1-2024
EMP-0575,BU-03,2024-01-09,Meets,MGR-BU-03-10,Q1-2024
EMP-0576,BU-03,2024-02-08,Meets,MGR-BU-03-05,Q1-2024
EMP-0578,BU-03,2024-03-01,Meets,MGR-BU-03-09,Q1-2024
EMP-0579,BU-03,2024-01-07,Meets,MGR-BU-03-18,Q1-2024
EMP-0580,BU-03,2024-02-04,Needs Improvement,MGR-BU-03-17,Q1-2024
EMP-0581,BU-03,2024-02-13,Meets,MGR-BU-03-02,Q1-2024
EMP-0583,BU-03,2024-03-01,Meets,MGR-BU-03-01,Q1-2024
EMP-0584,BU-03,2024-03-14,Exceeds,MGR-BU-03-02,Q1-2024
EMP-0585,BU-03,2024-01-04,Exceeds,MGR-BU-03-06,Q1-2024
EMP-0586,BU-03,2024-02-26,Meets,MGR-BU-03-04,Q1-2024
EMP-0587,BU-03,2024-03-11,Exceeds,MGR-BU-03-10,Q1-2024
EMP-0588,BU-03,2024-03-22,Exceeds,MGR-BU-03-06,Q1-2024
EMP-0589,BU-03,2024-01-11,Meets,MGR-BU-03-11,Q1-2024
EMP-0590,BU-03,2024-03-24,Exceeds,MGR-BU-03-19,Q1-2024
EMP-0591,BU-03,2024-01-19,Meets,MGR-BU-03-03,Q1-2024
EMP-0592,BU-03,2024-03-20,Meets,MGR-BU-03-08,Q1-2024
EMP-0593,BU-03,2024-03-30,Exceeds,MGR-BU-03-13,Q1-2024
EMP-0594,BU-03,2024-03-02,Meets,MGR-BU-03-10,Q1-2024
EMP-0595,BU-03,2024-01-21,Meets,MGR-BU-03-09,Q1-2024
EMP-0596,BU-03,2024-02-02,Needs Improvement,MGR-BU-03-01,Q1-2024
EMP-0597,BU-03,2024-03-29,Meets,MGR-BU-03-03,Q1-2024
EMP-0598,BU-03,2024-01-20,Meets,MGR-BU-03-15,Q1-2024
EMP-0599,BU-03,2024-03-27,Exceeds,MGR-BU-03-04,Q1-2024
EMP-0600,BU-03,2024-03-12,Meets,MGR-BU-03-05,Q1-2024
EMP-0601,BU-03,2024-02-13,Meets,MGR-BU-03-11,Q1-2024
EMP-0602,BU-03,2024-01-30,Meets,MGR-BU-03-17,Q1-2024
EMP-0603,BU-03,2024-03-29,Meets,MGR-BU-03-18,Q1-2024
EMP-0605,BU-03,2024-02-02,Meets,MGR-BU-03-19,Q1-2024
EMP-0606,BU-03,2024-02-20,Exceeds,MGR-BU-03-17,Q1-2024
EMP-0607,BU-03,2024-01-22,Needs Improvement,MGR-BU-03-04,Q1-2024
EMP-0609,BU-03,2024-01-08,Meets,MGR-BU-03-09,Q1-2024
EMP-0610,BU-03,2024-03-27,Meets,MGR-BU-03-05,Q1-2024
EMP-0611,BU-03,2024-01-28,Exceeds,MGR-BU-03-18,Q1-2024
EMP-0612,BU-03,2024-02-17,Exceeds,MGR-BU-03-04,Q1-2024
EMP-0614,BU-03,2024-02-29,Exceeds,MGR-BU-03-15,Q1-2024
EMP-0615,BU-03,2024-03-08,Exceeds,MGR-BU-03-15,Q1-2024
EMP-0616,BU-03,2024-01-16,Needs Improvement,MGR-BU-03-01,Q1-2024
EMP-0617,BU-03,2024-03-13,Exceeds,MGR-BU-03-20,Q1-2024
EMP-0618,BU-03,2024-03-14,Exceeds,MGR-BU-03-15,Q1-2024
EMP-0619,BU-03,2024-03-02,Meets,MGR-BU-03-13,Q1-2024
EMP-0621,BU-03,2024-01-09,Meets,MGR-BU-03-15,Q1-2024
EMP-0622,BU-03,2024-02-11,Meets,MGR-BU-03-03,Q1-2024
EMP-0623,BU-03,2024-01-11,Needs Improvement,MGR-BU-03-09,Q1-2024
EMP-0624,BU-03,2024-01-04,Exceeds,MGR-BU-03-10,Q1-2024
EMP-0625,BU-03,2024-02-24,Meets,MGR-BU-03-04,Q1-2024
EMP-0627,BU-03,2024-02-07,Exceeds,MGR-BU-03-19,Q1-2024
EMP-0628,BU-03,2024-03-27,Meets,MGR-BU-03-12,Q1-2024
EMP-0629,BU-03,2024-02-26,Needs Improvement,MGR-BU-03-18,Q1-2024
EMP-0632,BU-03,2024-02-29,Meets,MGR-BU-03-02,Q1-2024
EMP-0633,BU-03,2024-02-09,Meets,MGR-BU-03-05,Q1-2024
EMP-0634,BU-03,2024-02-28,Meets,MGR-BU-03-11,Q1-2024
EMP-0635,BU-03,2024-01-11,Needs Improvement,MGR-BU-03-19,Q1-2024
EMP-0636,BU-03,2024-02-27,Meets,MGR-BU-03-10,Q1-2024
EMP-0637,BU-03,2024-03-26,Meets,MGR-BU-03-18,Q1-2024
EMP-0638,BU-03,2024-03-29,Needs Improvement,MGR-BU-03-09,Q1-2024
EMP-0639,BU-03,2024-01-16,Meets,MGR-BU-03-02,Q1-2024
EMP-0640,BU-03,2024-03-18,Needs Improvement,MGR-BU-03-10,Q1-2024
EMP-0641,BU-03,2024-01-24,Meets,MGR-BU-03-05,Q1-2024
EMP-0642,BU-03,2024-02-04,Meets,MGR-BU-03-20,Q1-2024
EMP-0643,BU-03,2024-03-26,Needs Improvement,MGR-BU-03-03,Q1-2024
EMP-0644,BU-03,2024-02-12,Meets,MGR-BU-03-09,Q1-2024
EMP-0645,BU-03,2024-02-19,Meets,MGR-BU-03-02,Q1-2024
EMP-0646,BU-03,2024-02-03,Exceeds,MGR-BU-03-14,Q1-2024
EMP-0648,BU-03,2024-03-29,Needs Improvement,MGR-BU-03-17,Q1-2024
EMP-0649,BU-03,2024-01-15,Meets,MGR-BU-03-07,Q1-2024
EMP-0650,BU-03,2024-01-06,Needs Improvement,MGR-BU-03-06,Q1-2024
EMP-0651,BU-03,2024-01-31,Meets,MGR-BU-03-15,Q1-2024
EMP-0652,BU-03,2024-01-09,Meets,MGR-BU-03-08,Q1-2024
EMP-0654,BU-03,2024-01-21,Meets,MGR-BU-03-06,Q1-2024
EMP-0655,BU-03,2024-02-16,Meets,MGR-BU-03-03,Q1-2024
EMP-0656,BU-03,2024-02-29,Meets,MGR-BU-03-01,Q1-2024
EMP-0657,BU-03,2024-01-11,Meets,MGR-BU-03-09,Q1-2024
EMP-0658,BU-03,2024-01-07,Meets,MGR-BU-03-19,Q1-2024
EMP-0659,BU-03,2024-02-24,Meets,MGR-BU-03-07,Q1-2024
EMP-0660,BU-03,2024-02-13,Meets,MGR-BU-03-09,Q1-2024
EMP-0661,BU-03,2024-03-26,Meets,MGR-BU-03-02,Q1-2024
EMP-0662,BU-03,2024-03-09,Needs Improvement,MGR-BU-03-01,Q1-2024
EMP-0663,BU-03,2024-02-03,Meets,MGR-BU-03-02,Q1-2024
EMP-0665,BU-03,2024-02-01,Meets,MGR-BU-03-12,Q1-2024
EMP-0666,BU-03,2024-02-13,Needs Improvement,MGR-BU-03-15,Q1-2024
EMP-0667,BU-03,2024-03-12,Meets,MGR-BU-03-09,Q1-2024
EMP-0668,BU-03,2024-03-06,Meets,MGR-BU-03-07,Q1-2024
EMP-0669,BU-03,2024-03-18,Meets,MGR-BU-03-04,Q1-2024
EMP-0670,BU-03,2024-01-23,Meets,MGR-BU-03-05,Q1-2024
EMP-0671,BU-03,2024-02-27,Exceeds,MGR-BU-03-05,Q1-2024
EMP-0673,BU-03,2024-01-20,Exceeds,MGR-BU-03-17,Q1-2024
EMP-0674,BU-03,2024-02-15,Exceeds,MGR-BU-03-17,Q1-2024
EMP-0675,BU-03,2024-03-17,Exceeds,MGR-BU-03-04,Q1-2024
EMP-0676,BU-03,2024-03-20,Needs Improvement,MGR-BU-03-01,Q1-2024
EMP-0677,BU-03,2024-03-22,Meets,MGR-BU-03-15,Q1-2024
EMP-0678,BU-03,2024-02-03,Needs Improvement,MGR-BU-03-05,Q1-2024
EMP-0679,BU-03,2024-02-10,Needs Improvement,MGR-BU-03-16,Q1-2024
EMP-0680,BU-03,2024-03-11,Meets,MGR-BU-03-14,Q1-2024
EMP-0681,BU-03,2024-02-03,Meets,MGR-BU-03-04,Q1-2024
EMP-0682,BU-03,2024-02-02,Meets,MGR-BU-03-02,Q1-2024
EMP-0683,BU-03,2024-02-12,Meets,MGR-BU-03-15,Q1-2024
EMP-0684,BU-03,2024-03-12,Exceeds,MGR-BU-03-10,Q1-2024
EMP-0685,BU-03,2024-01-17,Needs Improvement,MGR-BU-03-17,Q1-2024
EMP-0686,BU-03,2024-01-27,Meets,MGR-BU-03-04,Q1-2024
EMP-0687,BU-03,2024-03-25,Meets,MGR-BU-03-15,Q1-2024
EMP-0688,BU-03,2024-03-08,Needs Improvement,MGR-BU-03-01,Q1-2024
EMP-0689,BU-03,2024-01-08,Meets,MGR-BU-03-18,Q1-2024
EMP-0690,BU-03,2024-03-19,Needs Improvement,MGR-BU-03-05,Q1-2024
EMP-0691,BU-03,2024-02-12,Meets,MGR-BU-03-05,Q1-2024
EMP-0692,BU-03,2024-01-28,Needs Improvement,MGR-BU-03-08,Q1-2024
EMP-0693,BU-03,2024-03-18,Meets,MGR-BU-03-06,Q1-2024
EMP-0694,BU-03,2024-01-30,Meets,MGR-BU-03-04,Q1-2024
EMP-0695,BU-03,2024-01-14,Exceeds,MGR-BU-03-14,Q1-2024
EMP-0696,BU-03,2024-03-30,Meets,MGR-BU-03-11,Q1-2024
EMP-0697,BU-03,2024-02-15,Meets,MGR-BU-03-02,Q1-2024
