order_id,channel_id,product_id,order_date,quantity,unit_price
ORD-05177,CH05,SKU-0014,2024-09-23,3,59.2
ORD-05178,CH05,SKU-0026,2024-09-04,1,53.15
ORD-05179,CH05,SKU-0021,2024-09-25,1,71.98
ORD-05180,CH05,SKU-0014,2024-09-28,1,58.7
ORD-05181,CH05,SKU-0016,2024-09-30,3,68.81
ORD-05182,CH05,SKU-0030,2024-09-21,1,42.71
ORD-05183,CH05,SKU-0015,2024-09-16,1,35.88
ORD-05184,CH05,SKU-0025,2024-09-25,3,79.44
ORD-05185,CH05,SKU-0001,2024-09-17,1,384.23
ORD-05186,CH05,SKU-0048,2024-09-06,3,27.55
ORD-05187,CH05,SKU-0013,2024-09-26,3,78.77
ORD-05188,CH05,SKU-0023,2024-09-30,3,87.08
ORD-05189,CH05,SKU-0027,2024-09-06,2,97.85
ORD-05190,CH05,SKU-0044,2024-09-11,1,40.75
ORD-05191,CH05,SKU-0031,2024-09-26,1,61.92
ORD-05192,CH05,SKU-0038,2024-09-30,2,28.07
ORD-05193,CH05,SKU-0028,2024-09-27,2,83.58
ORD-05194,CH05,SKU-0024,2024-09-25,2,67.15
ORD-05195,CH05,SKU-0020,2024-09-17,3,37.64
ORD-05196,CH05,SKU-0015,2024-09-07,1,34.44
ORD-05197,CH05,SKU-0015,2024-09-24,2,34.16
ORD-05198,CH05,SKU-0017,2024-09-02,1,54.25
ORD-05199,CH05,SKU-0033,2024-09-10,1,54.32
ORD-05200,CH05,SKU-0023,2024-09-19,2,103.75
ORD-05201,CH05,SKU-0015,2024-09-22,2,36.43
ORD-05202,CH05,SKU-0034,2024-09-26,1,56.89
ORD-05203,CH05,SKU-0021,2024-09-21,1,79.7
ORD-05204,CH05,SKU-0012,2024-09-21,2,78.59
ORD-05205,CH05,SKU-0019,2024-09-21,2,35.26
ORD-05206,CH05,SKU-0045,2024-09-24,3,23.74
ORD-05207,CH05,SKU-0015,2024-09-30,3,40.68
ORD-05208,CH05,SKU-0035,2024-09-18,1,25.03
ORD-05209,CH05,SKU-0002,2024-09-14,3,361.14
ORD-05210,CH05,SKU-0031,2024-09-14,1,61.51
ORD-05211,CH05,SKU-0034,2024-09-26,2,59.86
ORD-05212,CH05,SKU-0028,2024-09-11,1,81.0
ORD-05213,CH05,SKU-0014,2024-09-29,3,50.32
ORD-05214,CH05,SKU-0041,2024-09-24,1,36.09
ORD-05215,CH05,SKU-0015,2024-09-01,2,35.71
ORD-05216,CH05,SKU-0018,2024-09-22,1,62.92
ORD-05217,CH05,SKU-0017,2024-09-14,1,45.99
ORD-05218,CH05,SKU-0023,2024-09-03,3,94.82
ORD-05219,CH05,SKU-0037,2024-09-19,2,62.43
ORD-05220,CH05,SKU-0016,2024-09-09,2,64.01
ORD-05221,CH05,SKU-0026,2024-09-21,1,50.81
ORD-05222,CH05,SKU-0044,2024-09-06,3,43.2
ORD-05223,CH05,SKU-0036,2024-09-02,3,38.74
ORD-05224,CH05,SKU-0019,2024-09-19,1,38.33
ORD-05225,CH05,SKU-0016,2024-09-03,1,71.04
ORD-05226,CH05,SKU-0018,2024-09-23,1,59.19
ORD-05227,CH05,SKU-0005,2024-09-16,2,235.47
ORD-05228,CH05,SKU-0035,2024-09-06,3,29.19
ORD-05229,CH05,SKU-0014,2024-09-30,1,63.06
ORD-05230,CH05,SKU-0025,2024-09-03,1,76.84
ORD-05231,CH05,SKU-0039,2024-09-24,2,42.7
ORD-05232,CH05,SKU-0011,2024-09-09,3,72.89
ORD-05233,CH05,SKU-0012,2024-09-08,2,101.05
ORD-05234,CH05,SKU-0004,2024-09-27,2,338.17
ORD-05235,CH05,SKU-0030,2024-09-10,3,53.84
ORD-05236,CH05,SKU-0012,2024-09-29,1,88.55
ORD-05237,CH05,SKU-0022,2024-09-16,1,83.7
ORD-05238,CH05,SKU-0031,2024-09-16,3,59.85
ORD-05239,CH05,SKU-0014,2024-09-20,3,57.54
ORD-05240,CH05,SKU-0016,2024-09-21,3,78.72
ORD-05241,CH05,SKU-0001,2024-09-26,3,304.12
ORD-05242,CH05,SKU-0024,2024-09-17,3,71.56
ORD-05243,CH05,SKU-0006,2024-09-01,2,230.58
ORD-05244,CH05,SKU-0034,2024-09-17,1,59.98
ORD-05245,CH05,SKU-0010,2024-09-21,3,322.47
ORD-05246,CH05,SKU-0016,2024-09-17,3,67.61
ORD-05247,CH05,SKU-0040,2024-09-21,1,58.17
ORD-05248,CH05,SKU-0032,2024-09-03,3,58.18
ORD-05249,CH05,SKU-0017,2024-09-17,3,54.65
ORD-05250,CH05,SKU-0017,2024-09-12,3,52.06
ORD-05251,CH05,SKU-0027,2024-09-09,3,80.94
ORD-05252,CH05,SKU-0021,2024-09-18,2,75.22
ORD-05253,CH05,SKU-0031,2024-09-19,1,56.44
ORD-05254,CH05,SKU-0026,2024-09-02,1,52.57
ORD-05255,CH05,SKU-0021,2024-09-09,1,69.41
ORD-05256,CH05,SKU-0025,2024-09-30,2,92.2
ORD-05257,CH05,SKU-0016,2024-09-24,1,69.76
ORD-05258,CH05,SKU-0036,2024-09-09,1,34.1
ORD-05259,CH05,SKU-0019,2024-09-25,1,34.57
ORD-05260,CH05,SKU-0037,2024-09-22,2,70.39
ORD-05261,CH05,SKU-0012,2024-09-13,1,79.77
ORD-05262,CH05,SKU-0020,2024-09-19,2,40.29
ORD-05263,CH05,SKU-0038,2024-09-04,1,29.93
ORD-05264,CH05,SKU-0022,2024-09-07,3,86.34
ORD-05265,CH05,SKU-0025,2024-09-08,2,99.08
ORD-05266,CH05,SKU-0013,2024-09-03,2,69.25
ORD-05267,CH05,SKU-0041,2024-09-09,1,45.1
ORD-05268,CH05,SKU-0013,2024-09-09,1,87.1
ORD-05269,CH05,SKU-0017,2024-09-09,1,54.35
ORD-05270,CH05,SKU-0017,2024-09-06,3,48.91
ORD-05271,CH05,SKU-0015,2024-09-13,3,40.76
ORD-05272,CH05,SKU-0050,2024-09-19,2,22.46
ORD-05273,CH05,SKU-0043,2024-09-17,1,17.81
ORD-05274,CH05,SKU-0032,2024-09-06,3,54.88
ORD-05275,CH05,SKU-0032,2024-09-19,2,47.73
ORD-05276,CH05,SKU-0010,2024-09-19,2,311.27
ORD-05277,CH05,SKU-0018,2024-09-10,1,65.59
ORD-05278,CH05,SKU-0020,2024-09-19,2,48.34
ORD-05279,CH05,SKU-0005,2024-09-04,2,215.02
ORD-05280,CH05,SKU-0031,2024-09-15,3,49.84
ORD-05281,CH05,SKU-0042,2024-09-15,2,52.78
ORD-05282,CH05,SKU-0028,2024-09-03,3,100.45
ORD-05283,CH05,SKU-0019,2024-09-30,3,38.19
ORD-05284,CH05,SKU-0031,2024-09-30,2,50.62
ORD-05285,CH05,SKU-0039,2024-09-22,1,35.18
ORD-05286,CH05,SKU-0006,2024-09-20,2,225.74
ORD-05287,CH05,SKU-0036,2024-09-13,2,38.43
ORD-05288,CH05,SKU-0005,2024-09-19,2,222.49
ORD-05289,CH05,SKU-0012,2024-09-04,3,98.82
ORD-05290,CH05,SKU-0006,2024-09-20,3,240.36
ORD-05291,CH05,SKU-0035,2024-09-19,1,25.89
ORD-05292,CH05,SKU-0023,2024-09-11,3,100.91
ORD-05293,CH05,SKU-0013,2024-09-07,1,79.58
ORD-05294,CH05,SKU-0040,2024-09-30,3,46.43
ORD-05295,CH05,SKU-0040,2024-09-26,3,51.29
ORD-05296,CH05,SKU-0028,2024-09-14,2,102.67
ORD-05297,CH05,SKU-0003,2024-09-12,1,175.85
ORD-05298,CH05,SKU-0050,2024-09-21,3,22.1
ORD-05299,CH05,SKU-0043,2024-09-24,3,18.03
ORD-05300,CH05,SKU-0017,2024-09-10,2,42.18
ORD-05301,CH05,SKU-0031,2024-09-20,1,59.57
ORD-05302,CH05,SKU-0017,2024-09-29,1,56.27
ORD-05303,CH05,SKU-0018,2024-09-12,1,62.56
ORD-05304,CH05,SKU-0015,2024-09-01,3,43.6
ORD-05305,CH05,SKU-0036,2024-09-08,2,34.16
ORD-05306,CH05,SKU-0005,2024-09-22,2,220.92
ORD-05307,CH05,SKU-0047,2024-09-26,1,29.44
ORD-05308,CH05,SKU-0046,2024-09-30,2,22.79
ORD-05309,CH05,SKU-0011,2024-09-03,1,70.81
ORD-05310,CH05,SKU-0019,2024-09-04,1,38.02
ORD-05311,CH05,SKU-0036,2024-09-08,1,34.28
ORD-05312,CH05,SKU-0050,2024-09-13,3,20.1
ORD-05313,CH05,SKU-0040,2024-09-05,3,50.2
ORD-05314,CH05,SKU-0014,2024-09-17,3,51.58
ORD-05315,CH05,SKU-0018,2024-09-18,3,58.35
ORD-05316,CH05,SKU-0020,2024-09-17,1,45.4
ORD-05317,CH05,SKU-0020,2024-09-03,2,38.1
ORD-05318,CH05,SKU-0030,2024-09-05,2,55.21
ORD-05319,CH05,SKU-0026,2024-09-09,3,48.6
ORD-05320,CH05,SKU-0021,2024-09-07,2,69.97
ORD-05321,CH05,SKU-0013,2024-09-15,1,71.19
ORD-05322,CH05,SKU-0014,2024-09-28,3,58.59
ORD-05323,CH05,SKU-0032,2024-09-14,2,61.22
ORD-05324,CH05,SKU-0046,2024-09-16,3,23.27
ORD-05325,CH05,SKU-0014,2024-09-03,1,66.69
ORD-05326,CH05,SKU-0037,2024-09-20,2,76.91
ORD-05327,CH05,SKU-0013,2024-09-08,1,81.76
ORD-05328,CH05,SKU-0020,2024-09-20,1,45.08
ORD-05329,CH05,SKU-0041,2024-09-21,1,45.78
ORD-05330,CH05,SKU-0031,2024-09-09,1,62.95
ORD-05331,CH05,SKU-0020,2024-09-30,1,47.64
ORD-05332,CH05,SKU-0044,2024-09-12,3,42.53
ORD-05333,CH05,SKU-0036,2024-09-21,2,39.97
ORD-05334,CH05,SKU-0019,2024-09-24,1,39.87
ORD-05335,CH05,SKU-0018,2024-09-04,1,66.31
ORD-05336,CH05,SKU-0014,2024-09-28,1,51.31
ORD-05337,CH05,SKU-0029,2024-09-04,1,64.47
ORD-05338,CH05,SKU-0020,2024-09-21,1,37.32
ORD-05339,CH05,SKU-0020,2024-09-29,2,47.77
ORD-05340,CH05,SKU-0011,2024-09-08,2,71.35
ORD-05341,CH05,SKU-0015,2024-09-27,1,40.21
ORD-05342,CH05,SKU-0014,2024-09-20,2,56.17
ORD-05343,CH05,SKU-0049,2024-09-13,1,32.1
ORD-05344,CH05,SKU-0024,2024-09-25,3,62.35
ORD-05345,CH05,SKU-0030,2024-09-14,1,51.79
ORD-05346,CH05,SKU-0032,2024-09-13,2,54.2
ORD-05347,CH05,SKU-0026,2024-09-22,3,52.35
ORD-05348,CH05,SKU-0027,2024-09-01,1,108.85
ORD-05349,CH05,SKU-0016,2024-09-10,1,76.29
ORD-05350,CH05,SKU-0043,2024-09-29,2,13.55
ORD-05351,CH05,SKU-0038,2024-09-06,1,32.08
ORD-05352,CH05,SKU-0023,2024-09-01,3,110.8
ORD-05353,CH05,SKU-0020,2024-09-12,2,46.81
ORD-05354,CH05,SKU-0017,2024-09-26,1,53.8
ORD-05355,CH05,SKU-0035,2024-09-24,2,27.34
ORD-05356,CH05,SKU-0018,2024-09-01,3,64.41
ORD-05357,CH05,SKU-0027,2024-09-30,1,109.16
ORD-05358,CH05,SKU-0012,2024-09-09,1,81.82
ORD-05359,CH05,SKU-0033,2024-09-14,2,60.87
ORD-05360,CH05,SKU-0040,2024-09-18,3,53.56
ORD-05361,CH05,SKU-0036,2024-09-30,2,36.78
ORD-05362,CH05,SKU-0031,2024-09-28,3,59.08
ORD-05363,CH05,SKU-0019,2024-09-01,3,36.52
ORD-05364,CH05,SKU-0008,2024-09-22,2,248.15
ORD-05365,CH05,SKU-0028,2024-09-20,1,95.69
ORD-05366,CH05,SKU-0023,2024-09-09,2,93.57
ORD-05367,CH05,SKU-0030,2024-09-28,3,54.49
ORD-05368,CH05,SKU-0018,2024-09-16,2,53.32
ORD-05369,CH05,SKU-0023,2024-09-18,3,100.72
ORD-05370,CH05,SKU-0023,2024-09-22,1,90.42
ORD-05371,CH05,SKU-0033,2024-09-26,3,49.2
ORD-05372,CH05,SKU-0032,2024-09-14,2,49.66
ORD-05373,CH05,SKU-0015,2024-09-10,1,38.36
ORD-05374,CH05,SKU-0029,2024-09-09,3,80.35
ORD-05375,CH05,SKU-0023,2024-09-04,3,105.22
ORD-05376,CH05,SKU-0028,2024-09-26,1,98.0
ORD-05377,CH05,SKU-0015,2024-09-26,2,41.9
ORD-05378,CH05,SKU-0011,2024-09-03,2,67.43
ORD-05379,CH05,SKU-0011,2024-09-23,1,69.41
ORD-05380,CH05,SKU-0020,2024-09-04,2,40.76
ORD-05381,CH05,SKU-0016,2024-09-18,2,73.82
ORD-05382,CH05,SKU-0019,2024-09-04,1,37.96
ORD-05383,CH05,SKU-0019,2024-09-28,2,42.75
ORD-05384,CH05,SKU-0030,2024-09-16,2,50.54
ORD-05385,CH05,SKU-0019,2024-09-01,1,35.86
ORD-05386,CH05,SKU-0034,2024-09-14,3,50.84
ORD-05387,CH05,SKU-0030,2024-09-21,1,54.02
ORD-05388,CH05,SKU-0017,2024-09-06,3,50.4
ORD-05389,CH05,SKU-0014,2024-09-30,1,57.53
ORD-05390,CH05,SKU-0016,2024-09-04,2,76.07
ORD-05391,CH05,SKU-0019,2024-09-22,1,39.06
ORD-05392,CH05,SKU-0040,2024-09-18,3,48.98
ORD-05393,CH05,SKU-0016,2024-09-12,1,70.9
ORD-05394,CH05,SKU-0022,2024-09-20,2,82.74
ORD-05395,CH05,SKU-0035,2024-09-24,1,28.22
ORD-05396,CH05,SKU-0024,2024-09-12,1,73.72
ORD-05397,CH05,SKU-0002,2024-09-03,3,351.16
ORD-05398,CH05,SKU-0015,2024-09-08,2,34.35
ORD-05399,CH05,SKU-0015,2024-09-01,3,39.05
ORD-05400,CH05,SKU-0019,2024-09-01,1,40.62
ORD-05401,CH05,SKU-0025,2024-09-17,2,74.95
ORD-05402,CH05,SKU-0020,2024-09-17,2,43.56
ORD-05403,CH05,SKU-0011,2024-09-16,1,71.52
ORD-05404,CH05,SKU-0028,2024-09-03,3,87.67
ORD-05405,CH05,SKU-0012,2024-09-24,2,76.86
ORD-05406,CH05,SKU-0027,2024-09-01,3,91.47
ORD-05407,CH05,SKU-0047,2024-09-14,2,37.15
ORD-05408,CH05,SKU-0017,2024-09-25,1,50.96
ORD-05409,CH05,SKU-0032,2024-09-21,2,53.68
ORD-05410,CH05,SKU-0019,2024-09-24,2,32.52
ORD-05411,CH05,SKU-0044,2024-09-05,3,37.7
ORD-05412,CH05,SKU-0039,2024-09-07,2,34.14
ORD-05413,CH05,SKU-0034,2024-09-21,3,46.53
ORD-05414,CH05,SKU-0021,2024-09-30,3,76.7
ORD-05415,CH05,SKU-0020,2024-09-21,3,37.44
ORD-05416,CH05,SKU-0018,2024-09-22,3,49.5
ORD-05417,CH05,SKU-0032,2024-09-12,3,49.08
ORD-05418,CH05,SKU-0015,2024-09-06,3,35.74
ORD-05419,CH05,SKU-0042,2024-09-19,3,42.68
ORD-05420,CH05,SKU-0006,2024-09-14,2,221.35
ORD-05421,CH05,SKU-0038,2024-09-12,3,24.45
ORD-05422,CH05,SKU-0034,2024-09-17,3,46.96
ORD-05423,CH05,SKU-0023,2024-09-15,3,91.33
ORD-05424,CH05,SKU-0032,2024-09-02,1,48.35
ORD-05425,CH05,SKU-0005,2024-09-23,1,200.71
ORD-05426,CH05,SKU-0012,2024-09-16,2,75.19
ORD-05427,CH05,SKU-0001,2024-09-21,1,367.87
ORD-05428,CH05,SKU-0016,2024-09-27,3,73.99
ORD-05429,CH05,SKU-0036,2024-09-21,1,36.17
ORD-05430,CH05,SKU-0015,2024-09-11,2,34.23
ORD-05431,CH05,SKU-0015,2024-09-11,3,44.82
ORD-05432,CH05,SKU-0017,2024-09-15,1,42.67
ORD-05433,CH05,SKU-0039,2024-09-13,1,38.88
ORD-05434,CH05,SKU-0030,2024-09-11,1,55.83
ORD-05435,CH05,SKU-0040,2024-09-02,3,45.74
ORD-05436,CH05,SKU-0029,2024-09-28,3,76.47
ORD-05437,CH05,SKU-0048,2024-09-14,2,27.67
ORD-05438,CH05,SKU-0039,2024-09-07,1,40.75
ORD-05439,CH05,SKU-0018,2024-09-01,3,52.71
ORD-05440,CH05,SKU-0013,2024-09-04,3,68.54
ORD-05441,CH05,SKU-0010,2024-09-04,2,370.03
ORD-05442,CH05,SKU-0038,2024-09-28,2,28.28
ORD-05443,CH05,SKU-0015,2024-09-03,1,36.5
ORD-05444,CH05,SKU-0038,2024-09-10,3,29.72
ORD-05445,CH05,SKU-0031,2024-09-19,3,63.94
ORD-05446,CH05,SKU-0033,2024-09-08,2,56.0
ORD-05447,CH05,SKU-0025,2024-09-15,1,98.61
ORD-05448,CH05,SKU-0037,2024-09-04,2,60.41
ORD-05449,CH05,SKU-0050,2024-09-29,2,18.82
ORD-05450,CH05,SKU-0040,2024-09-30,1,57.83
ORD-05451,CH05,SKU-0013,2024-09-16,3,82.85
ORD-05452,CH05,SKU-0016,2024-09-25,3,72.25
ORD-05453,CH05,SKU-0027,2024-09-25,1,103.53
ORD-05454,CH05,SKU-0014,2024-09-15,2,62.52
ORD-05455,CH05,SKU-0027,2024-09-30,2,106.62
ORD-05456,CH05,SKU-0012,2024-09-15,2,77.1
ORD-05457,CH05,SKU-0035,2024-09-15,1,25.99
ORD-05458,CH05,SKU-0031,2024-09-17,2,59.78
ORD-05459,CH05,SKU-0031,2024-09-04,1,57.91
ORD-05460,CH05,SKU-0024,2024-09-13,1,73.95
ORD-05461,CH05,SKU-0036,2024-09-16,1,32.1
ORD-05462,CH05,SKU-0039,2024-09-27,2,35.83
ORD-05463,CH05,SKU-0001,2024-09-25,2,321.99
ORD-05464,CH05,SKU-0017,2024-09-10,1,42.41
ORD-05465,CH05,SKU-0020,2024-09-19,3,48.66
ORD-05466,CH05,SKU-0046,2024-09-27,3,18.44
ORD-05467,CH05,SKU-0015,2024-09-29,3,42.78
ORD-05468,CH05,SKU-0005,2024-09-10,3,205.8
ORD-05469,CH05,SKU-0030,2024-09-18,1,51.38
ORD-05470,CH05,SKU-0014,2024-09-01,2,51.19
ORD-05471,CH05,SKU-0011,2024-09-15,2,77.67
ORD-05472,CH05,SKU-0022,2024-09-06,1,99.37
ORD-05473,CH05,SKU-0016,2024-09-05,2,85.59
ORD-05474,CH05,SKU-0013,2024-09-24,1,70.12
ORD-05475,CH05,SKU-0011,2024-09-17,3,73.1
ORD-05476,CH05,SKU-0019,2024-09-02,1,41.65
ORD-05477,CH05,SKU-0044,2024-09-19,3,47.21
ORD-05478,CH05,SKU-0019,2024-09-04,2,41.34
ORD-05479,CH05,SKU-0004,2024-09-08,1,307.86
ORD-05480,CH05,SKU-0037,2024-09-17,3,73.58
ORD-05481,CH05,SKU-0037,2024-09-03,1,77.17
ORD-05482,CH05,SKU-0010,2024-09-12,3,310.0
ORD-05483,CH05,SKU-0028,2024-09-17,2,82.09
ORD-05484,CH05,SKU-0037,2024-09-29,3,60.51
ORD-05485,CH05,SKU-0002,2024-09-07,3,353.12
ORD-05486,CH05,SKU-0037,2024-09-29,3,60.52
ORD-05487,CH05,SKU-0048,2024-09-11,3,27.74
ORD-05488,CH05,SKU-0031,2024-09-23,3,65.76
ORD-05489,CH05,SKU-0011,2024-09-10,1,77.47
ORD-05490,CH05,SKU-0022,2024-09-16,1,78.89
ORD-05491,CH05,SKU-0019,2024-09-30,3,39.05
ORD-05492,CH05,SKU-0033,2024-09-12,1,51.73
ORD-05493,CH05,SKU-0029,2024-09-20,2,79.95
ORD-05494,CH05,SKU-0028,2024-09-24,1,86.54
ORD-05495,CH05,SKU-0014,2024-09-04,3,57.97
ORD-05496,CH05,SKU-0038,2024-09-04,3,26.3
ORD-05497,CH05,SKU-0015,2024-09-12,3,43.61
ORD-05498,CH05,SKU-0031,2024-09-15,1,61.0
ORD-05499,CH05,SKU-0035,2024-09-07,3,24.71
ORD-05500,CH05,SKU-0020,2024-09-02,3,42.75
ORD-05501,CH05,SKU-0016,2024-09-17,1,85.7
ORD-05502,CH05,SKU-0038,2024-09-13,3,23.79
ORD-05503,CH05,SKU-0037,2024-09-11,3,65.92
ORD-05504,CH05,SKU-0045,2024-09-26,2,18.3
ORD-05505,CH05,SKU-0048,2024-09-05,2,30.36
ORD-05506,CH05,SKU-0041,2024-09-16,1,35.49
ORD-05507,CH05,SKU-0040,2024-09-17,1,56.08
ORD-05508,CH05,SKU-0012,2024-09-20,2,75.52
ORD-05509,CH05,SKU-0007,2024-09-06,1,286.08
ORD-05510,CH05,SKU-0036,2024-09-09,2,34.33
ORD-05511,CH05,SKU-0006,2024-09-12,3,254.66
ORD-05512,CH05,SKU-0017,2024-09-16,1,44.9
ORD-05513,CH05,SKU-0024,2024-09-08,3,77.0
ORD-05514,CH05,SKU-0023,2024-09-24,2,88.36
ORD-05515,CH05,SKU-0028,2024-09-01,3,80.41
ORD-05516,CH05,SKU-0040,2024-09-16,1,58.86
ORD-05517,CH05,SKU-0038,2024-09-11,3,25.73
ORD-05518,CH05,SKU-0026,2024-09-25,1,53.4
ORD-05519,CH05,SKU-0014,2024-09-12,3,62.68
ORD-05520,CH05,SKU-0033,2024-09-29,2,48.58
ORD-05521,CH05,SKU-0017,2024-09-07,2,44.57
ORD-05522,CH05,SKU-0008,2024-09-14,3,294.16
ORD-05523,CH05,SKU-0018,2024-09-26,3,62.68
ORD-05524,CH05,SKU-0025,2024-09-12,3,77.16
ORD-05525,CH05,SKU-0036,2024-09-12,3,36.35
ORD-05526,CH05,SKU-0025,2024-09-10,2,79.89
ORD-05527,CH05,SKU-0015,2024-09-21,2,42.73
ORD-05528,CH05,SKU-0021,2024-09-24,2,78.78
ORD-05529,CH05,SKU-0015,2024-09-03,1,40.41
ORD-05530,CH05,SKU-0020,2024-09-22,2,49.82
ORD-05531,CH05,SKU-0020,2024-09-20,3,43.39
ORD-05532,CH05,SKU-0027,2024-09-26,1,94.88
ORD-05533,CH05,SKU-0023,2024-09-25,1,87.82
ORD-05534,CH05,SKU-0016,2024-09-25,3,71.63
ORD-05535,CH05,SKU-0038,2024-09-19,2,24.43
ORD-05536,CH05,SKU-0038,2024-09-13,3,25.06
ORD-05537,CH05,SKU-0008,2024-09-09,1,264.04
ORD-05538,CH05,SKU-0040,2024-09-09,1,52.87
ORD-05539,CH05,SKU-0025,2024-09-24,2,93.48
ORD-05540,CH05,SKU-0010,2024-09-11,1,310.23
ORD-05541,CH05,SKU-0017,2024-09-04,2,53.57
ORD-05542,CH05,SKU-0008,2024-09-12,1,276.02
ORD-05543,CH05,SKU-0047,2024-09-16,3,35.86
ORD-05544,CH05,SKU-0036,2024-09-28,2,30.58
ORD-05545,CH05,SKU-0035,2024-09-25,1,29.47
ORD-05546,CH05,SKU-0027,2024-09-04,2,82.65
ORD-05547,CH05,SKU-0047,2024-09-29,3,32.81
ORD-05548,CH05,SKU-0015,2024-09-06,3,35.85
ORD-05549,CH05,SKU-0022,2024-09-12,1,83.31
ORD-05550,CH05,SKU-0017,2024-09-22,1,51.92
ORD-05551,CH05,SKU-0050,2024-09-08,3,19.52
ORD-05552,CH05,SKU-0020,2024-09-17,1,37.75
ORD-05553,CH05,SKU-0021,2024-09-07,3,67.58
ORD-05554,CH05,SKU-0026,2024-09-25,2,57.27
ORD-05555,CH05,SKU-0013,2024-09-07,1,72.27
ORD-05556,CH05,SKU-0021,2024-09-08,2,76.6
ORD-05557,CH05,SKU-0014,2024-09-20,1,50.03
ORD-05558,CH05,SKU-0005,2024-09-06,1,230.16
ORD-05559,CH05,SKU-0039,2024-09-09,3,37.66
ORD-05560,CH05,SKU-0012,2024-09-26,3,99.3
ORD-05561,CH05,SKU-0011,2024-09-03,2,81.54
ORD-05562,CH05,SKU-0003,2024-09-24,3,185.93
ORD-05563,CH05,SKU-0033,2024-09-19,1,48.56
ORD-05564,CH05,SKU-0016,2024-09-07,3,82.21
ORD-05565,CH05,SKU-0050,2024-09-20,1,17.45
ORD-05566,CH05,SKU-0046,2024-09-28,2,17.94
ORD-05567,CH05,SKU-0014,2024-09-28,1,65.3
ORD-05568,CH05,SKU-0014,2024-09-05,1,52.76
ORD-05569,CH05,SKU-0027,2024-09-07,3,100.6
ORD-05570,CH05,SKU-0018,2024-09-19,1,53.04
ORD-05571,CH05,SKU-0016,2024-09-12,1,66.47
ORD-05572,CH05,SKU-0011,2024-09-27,2,77.9
ORD-05573,CH05,SKU-0014,2024-09-17,3,51.07
ORD-05574,CH05,SKU-0011,2024-09-14,2,70.59
ORD-05575,CH05,SKU-0049,2024-09-30,1,25.34
ORD-05576,CH05,SKU-0018,2024-09-13,2,63.39
ORD-05577,CH05,SKU-0012,2024-09-18,2,76.67
ORD-05578,CH05,SKU-0013,2024-09-02,2,70.94
ORD-05579,CH05,SKU-0016,2024-09-06,3,74.9
ORD-05580,CH05,SKU-0015,2024-09-18,1,34.25
ORD-05581,CH05,SKU-0012,2024-09-20,2,90.35
ORD-05582,CH05,SKU-0015,2024-09-02,2,37.55
ORD-05583,CH05,SKU-0039,2024-09-26,3,39.31
ORD-05584,CH05,SKU-0033,2024-09-10,2,51.23
ORD-05585,CH05,SKU-0043,2024-09-18,3,15.71
ORD-05586,CH05,SKU-0045,2024-09-27,2,19.22
ORD-05587,CH05,SKU-0011,2024-09-11,2,66.22
ORD-05588,CH05,SKU-0012,2024-09-06,1,83.49
ORD-05589,CH05,SKU-0036,2024-09-24,2,36.27
ORD-05590,CH05,SKU-0019,2024-09-12,1,35.7
ORD-05591,CH05,SKU-0034,2024-09-05,1,60.19
ORD-05592,CH05,SKU-0050,2024-09-20,3,18.04
ORD-05593,CH05,SKU-0014,2024-09-04,1,62.22
ORD-05594,CH05,SKU-0039,2024-09-30,1,36.63
ORD-05595,CH05,SKU-0019,2024-09-22,3,37.77
ORD-05596,CH05,SKU-0021,2024-09-15,2,68.39
ORD-05597,CH05,SKU-0038,2024-09-11,3,27.37
ORD-05598,CH05,SKU-0031,2024-09-11,3,56.04
ORD-05599,CH05,SKU-0005,2024-09-25,3,189.85
ORD-05600,CH05,SKU-0002,2024-09-19,3,342.46
ORD-05601,CH05,SKU-0040,2024-09-01,1,51.92
ORD-05602,CH05,SKU-0018,2024-09-01,1,60.32
ORD-05603,CH05,SKU-0021,2024-09-24,1,70.04
ORD-05604,CH05,SKU-0011,2024-09-19,1,82.61
ORD-05932,CH01,SKU-0033,2024-10-21,2,50.89
ORD-05933,CH01,SKU-0016,2024-10-17,2,79.68
ORD-05934,CH01,SKU-0042,2024-10-04,1,45.78
ORD-05935,CH01,SKU-0028,2024-10-19,1,78.64
ORD-05936,CH01,SKU-0027,2024-10-20,1,101.0
ORD-05937,CH01,SKU-0026,2024-10-01,1,61.25
ORD-05938,CH01,SKU-0039,2024-10-28,2,38.25
ORD-05939,CH01,SKU-0016,2024-10-24,2,84.75
ORD-05940,CH01,SKU-0010,2024-10-16,3,317.58
ORD-05941,CH01,SKU-0032,2024-10-10,1,51.79
ORD-05942,CH01,SKU-0008,2024-10-20,3,265.67
ORD-05943,CH01,SKU-0018,2024-10-28,3,51.41
ORD-05944,CH01,SKU-0016,2024-10-07,2,85.7
ORD-05945,CH01,SKU-0045,2024-10-06,1,19.76
ORD-05946,CH01,SKU-0006,2024-10-15,2,276.8
ORD-05947,CH01,SKU-0020,2024-10-06,2,39.29
ORD-05948,CH01,SKU-0028,2024-10-08,2,82.35
ORD-05949,CH01,SKU-0019,2024-10-13,3,35.83
ORD-05950,CH01,SKU-0013,2024-10-23,1,66.32
ORD-05951,CH01,SKU-0026,2024-10-14,2,59.78
ORD-05952,CH01,SKU-0019,2024-10-22,3,32.63
ORD-05953,CH01,SKU-0039,2024-10-11,2,40.7
